

2016年07月18日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10426.08,+,67.32,0.65
發行量加權股價指數,9008.21,+,58.36,0.65
臺灣公司治理100指數,5050.54,+,34.82,0.69
臺灣50指數,6754.23,+,50.8,0.76
臺灣中型100指數,6366.85,+,24.1,0.38
臺灣資訊科技指數,8077.29,+,21.22,0.26
臺灣發達指數,7813.85,+,79.17,1.02
臺灣高股息指數,5588.24,+,38.93,0.7
臺灣就業99指數,5395.5,+,44.79,0.84
臺灣高薪100指數,4966.53,+,33.49,0.68
臺灣低波動高股息指數,1390.53,+,10.9,0.79
未含金融保險股指數,7678.43,+,47.01,0.62
未含電子股指數,12570.4,+,87.69,0.7
未含金融電子股指數,11013.62,+,68.56,0.63
小型股300指數,5382.15,+,24.76,0.46
水泥窯製類指數,438.89,+,1.43,0.33
塑膠化工類指數,802.97,+,6.7,0.84
機電類指數,2057.51,+,12.19,0.6
水泥類指數,115.1,+,0.47,0.41
食品類指數,1546.62,+,15.38,1
塑膠類指數,229.61,+,2.05,0.9
紡織纖維類指數,507.02,+,9.17,1.84
電機機械類指數,157.05,+,0.44,0.28
電器電纜類指數,32.16,+,0.03,0.09
化學生技醫療類指數,102.92,+,0.64,0.63
化學類指數,95.17,+,0.27,0.28
生技醫療類指數,79.74,+,0.78,0.99
玻璃陶瓷類指數,36.94,-,0.05,-0.14
造紙類指數,159.39,+,2.51,1.6
鋼鐵類指數,89.45,+,0.06,0.07
橡膠類指數,329.72,+,2.86,0.87
汽車類指數,239.68,+,0.04,0.02
電子類指數,365.9,+,2.21,0.61
半導體類指數,122.48,+,0.07,0.06
電腦及週邊設備類指數,98.81,+,0.77,0.79
光電類指數,33.97,+,0.62,1.86
通信網路類指數,133.4,+,0.83,0.63
電子零組件類指數,78.84,+,0.49,0.63
電子通路類指數,111.29,+,0.96,0.87
資訊服務類指數,80.59,+,1.02,1.28
其他電子類指數,82.8,+,1.26,1.55
建材營造類指數,241.88,-,0.05,-0.02
航運類指數,61.72,-,0.17,-0.27
觀光類指數,115.4,+,0.6,0.52
金融保險類指數,980.22,+,8.77,0.9
貿易百貨類指數,225.21,+,4.2,1.9
油電燃氣類指數,112.3,+,0.01,0.01
其他類指數,250.07,+,1.59,0.64
臺指日報酬兩倍指數,11920.58,+,153.46,1.3
臺指日報酬反向一倍指數,8908.77,-,58.47,-0.65
電子類兩倍槓桿指數,9240.99,+,110.96,1.22
電子類反向指數,9841.76,-,60.17,-0.61
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11387.11,+,80.14,0.71
發行量加權股價報酬指數,14558.82,+,101.61,0.7
臺灣公司治理100報酬指數,5371.41,+,38.5,0.72
臺灣50報酬指數,11058.38,+,87.08,0.79
臺灣中型100報酬指數,9650.65,+,48.5,0.51
臺灣資訊科技報酬指數,12687.08,+,33.34,0.26
臺灣發達報酬指數,11443.43,+,129.11,1.14
臺灣高股息報酬指數,10111.92,+,70.45,0.7
臺灣就業99報酬指數,6488.48,+,53.87,0.84
臺灣高薪100報酬指數,5324.75,+,37.93,0.72
臺灣低波動高股息報酬指數,2911.42,+,22.84,0.79
未含金融電子股報酬指數,17839.88,+,132.92,0.75
小型股300報酬指數,5482.47,+,26.79,0.49
水泥類報酬指數,161.98,+,0.66,0.41
食品類報酬指數,1844.58,+,18.92,1.04
塑膠類報酬指數,301.09,+,2.69,0.9
紡織纖維類報酬指數,655.38,+,11.96,1.86
電機機械類報酬指數,199.15,+,0.55,0.28
電器電纜類報酬指數,36.83,+,0.02,0.05
化學生技醫療類報酬指數,130.56,+,0.99,0.76
化學類報酬指數,124.05,+,0.36,0.29
生技醫療類報酬指數,95.88,+,1.22,1.29
玻璃陶瓷類報酬指數,39.71,-,0.05,-0.13
造紙類報酬指數,196.12,+,3.09,1.6
鋼鐵類報酬指數,116.02,+,0.08,0.07
橡膠類報酬指數,412.25,+,3.57,0.87
汽車類報酬指數,297.94,+,5.35,1.83
電子類報酬指數,544.03,+,3.39,0.63
半導體類報酬指數,176.49,+,0.1,0.06
電腦及週邊設備類報酬指數,151.44,+,1.18,0.79
光電類報酬指數,41.77,+,0.76,1.85
通信網路類報酬指數,217.26,+,1.36,0.63
電子零組件類報酬指數,116.45,+,0.95,0.82
電子通路類報酬指數,177.04,+,1.64,0.94
資訊服務類報酬指數,133.51,+,1.68,1.27
其他電子類報酬指數,100.15,+,1.52,1.54
建材營造類報酬指數,341.33,-,0.08,-0.02
航運類報酬指數,75.79,+,0.32,0.42
觀光類報酬指數,133.54,+,0.69,0.52
金融保險類報酬指數,1292.38,+,11.57,0.9
貿易百貨類報酬指數,274.87,+,5.42,2.01
油電燃氣類報酬指數,140.89,+,0.01,0.01
其他類報酬指數,335.91,+,2.15,0.64
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","82227810738","2125407534","763017"
"2.台灣存託憑證","26681635","4049119","1113"
"3.受益憑證","0","0","0"
"4.ETF","9165286764","390854750","46366"
"5.受益證券","3373350","218000","45"
"6.變更交易股票","55658507","18574498","2276"
"7.認購(售)權證","1994382660","2025693000","54674"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","82283469245","2143982032","765293"
"總計(1~12)","93473193654","4564796901","867491"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2988(9),498(8)
"下跌(跌停)",2416(29),242(0)
"持平",440,116
"未成交",3326,3
"無比價",726,17
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率5.121換算後加入成交金額。"
2016年07月18日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","36847905","4314","2537886845","68.45","69.15","68.45","69.15","+","0.65","69.1","16","69.15","4","0.00"
="0051  ","元大中型100     ","47000","30","1217140","25.86","25.92","25.86","25.89","+","0.05","25.89","10","25.93","1","0.00"
="0052  ","FB科技          ","31050","6","1296280","41.5","41.77","41.5","41.66","+","0.48","41.49","1","41.78","10","0.00"
="0053  ","元大電子        ","25188","14","743798","29.45","29.56","29.45","29.56","+","0.21","29.55","8","29.6","3","0.00"
="0054  ","元大台商50      ","48000","15","1035770","21.52","21.65","21.52","21.56","+","0.15","21.64","8","21.65","1","0.00"
="0055  ","元大MSCI金融    ","751050","257","9999615","13.18","13.35","13.18","13.33","+","0.15","13.3","2","13.33","6","0.00"
="0056  ","元大高股息      ","18605803","2260","448275538","24","24.2","24","24.13","+","0.19","24.12","15","24.13","62","0.00"
="0057  ","FB摩台          ","6000","5","252420","41.98","42.18","41.98","42.18","+","0.37","42.23","20","42.37","28","0.00"
="0058  ","FB發達          ","0","0","0","--","--","--","--"," ","0","38.78","10","39.05","10","0.00"
="0059  ","FB金融          ","6000","2","186570","31.27","31.27","31.06","31.06","+","0.26","31.24","1","31.26","1","0.00"
="0061  ","元大寶滬深      ","3997600","613","64530069","16.2","16.23","16.07","16.13","-","0.05","16.12","39","16.13","246","0.00"
="006203","元大MSCI台灣    ","8000","6","255600","31.91","32","31.91","32","+","0.2","32.06","8","32.23","8","0.00"
="006204","永豐臺灣加權    ","450000","15","20275200","44.9","45.15","44.9","45.12","+","0.3","45.12","1","45.2","70","0.00"
="006205","FB上証          ","3204181","515","88021090","27.5","27.58","27.37","27.42","-","0.07","27.41","34","27.42","31","0.00"
="006206","元大上證50      ","413000","119","10819120","26.15","26.31","26.07","26.13","+","0.02","26.13","54","26.17","2","0.00"
="006207","FH滬深          ","2083000","191","42908680","20.61","20.72","20.51","20.54","-","0.09","20.54","38","20.56","29","0.00"
="006208","FB台50          ","2000","2","78160","39.08","39.08","39.08","39.08","+","0.29","38.88","1","39.14","1","0.00"
="00631L","元大台灣50正2   ","12663650","1881","284457300","22.28","22.61","22.25","22.61","+","0.44","22.59","30","22.61","321","0.00"
="00632R","元大台灣50反1   ","145365001","18430","2518217430","17.4","17.4","17.28","17.3","-","0.14","17.29","2,173","17.3","1,018","0.00"
="00633L","FB上証正2       ","37610626","5135","1198196622","31.6","32.16","31.6","31.81","+","0.18","31.81","476","31.82","50","0.00"
="00634R","FB上証反1       ","2922100","458","28611826","9.82","9.82","9.74","9.77","-","0.04","9.77","185","9.78","17","0.00"
="00635U","元大S&P黃金     ","1479250","383","32143364","21.82","21.82","21.68","21.76","-","0.06","21.75","4","21.76","2","0.00"
="00636 ","國泰中國A50     ","2018000","145","32663240","16.14","16.24","16.13","16.18","+","0.05","16.18","30","16.2","2","0.00"
="00637L","元大滬深300正2  ","62263100","5294","739344638","11.8","11.98","11.79","11.86","+","0.06","11.86","2,171","11.87","413","0.00"
="00638R","元大滬深300反1  ","114000","42","2112100","18.55","18.58","18.49","18.54","-","0.05","18.55","5","18.57","5","0.00"
="00639 ","FB深100         ","3419000","602","34545700","10.14","10.15","10.06","10.08","-","0.06","10.08","71","10.09","16","0.00"
="00640L","FB日本正2       ","9995000","1192","137387210","13.65","13.8","13.65","13.72","+","0.14","13.72","538","13.73","28","0.00"
="00641R","FB日本反1       ","1211000","143","25287600","20.97","20.97","20.85","20.9","-","0.14","20.89","2","20.9","46","0.00"
="00642U","元大S&P石油     ","6271690","1075","113429030","18.09","18.12","18.04","18.09","+","0.05","18.09","38","18.1","12","0.00"
