

2017年02月10日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11109.26,+,74.9,0.68
發行量加權股價指數,9665.59,+,75.41,0.79
臺灣公司治理100指數,5408.98,+,50.06,0.93
臺灣50指數,7257.32,+,72.99,1.02
臺灣中型100指數,6763.58,+,6.49,0.1
臺灣資訊科技指數,8587.05,+,51.98,0.61
臺灣發達指數,8331.62,+,92.05,1.12
臺灣高股息指數,5732.3,+,32.44,0.57
臺灣就業99指數,5795.2,+,44.65,0.78
臺灣高薪100指數,5377.54,+,52.88,0.99
臺灣低波動高股息指數,1400.63,+,13.77,0.99
未含金融保險股指數,8183.3,+,62.53,0.77
未含電子股指數,13638.33,+,142.79,1.06
未含金融電子股指數,11788.86,+,130.86,1.12
小型股300指數,5834.37,+,6.65,0.11
漲升股利150指數,5543.87,+,55.83,1.02
漲升股利100指數,5500.91,+,56.6,1.04
藍籌30指數,5178.52,+,61.26,1.2
工業菁英30指數,5296.6,+,62.55,1.2
電子菁英30指數,5270.22,+,40.08,0.77
低波動精選30指數,5124.61,+,55.52,1.1
低貝塔100指數,5147.87,+,28.83,0.56
藍籌30反向一倍指數,9640.23,-,116.8,-1.2
水泥窯製類指數,461.76,+,17.1,3.85
塑膠化工類指數,905.5,+,12.94,1.45
機電類指數,2190.85,+,11.14,0.51
水泥類指數,121.28,+,5.35,4.61
食品類指數,1393.06,+,5.23,0.38
塑膠類指數,273.44,+,5.51,2.06
紡織纖維類指數,493.62,+,8.77,1.81
電機機械類指數,169.51,-,0.54,-0.32
電器電纜類指數,42.16,-,0.35,-0.82
化學生技醫療類指數,103.8,-,0.25,-0.24
化學類指數,105.37,-,0.16,-0.15
生技醫療類指數,71.97,-,0.26,-0.36
玻璃陶瓷類指數,38.3,-,0.02,-0.05
造紙類指數,212.16,+,4.9,2.36
鋼鐵類指數,103.71,+,1.42,1.39
橡膠類指數,331.06,+,2.07,0.63
汽車類指數,251.31,+,1.6,0.64
電子類指數,388.97,+,2.13,0.55
半導體類指數,132.47,+,0.77,0.58
電腦及週邊設備類指數,101.41,+,1.08,1.08
光電類指數,41.26,+,0.27,0.66
通信網路類指數,118.59,+,0.45,0.38
