

2015年05月25日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11166.83,+,13.29,0.12
發行量加權股價指數,9645.17,+,6.37,0.07
臺灣50指數,7110.27,+,16.14,0.23
臺灣中型100指數,7379.11,+,15.95,0.22
臺灣資訊科技指數,8147.53,+,43.37,0.54
臺灣發達指數,8342.73,+,6.48,0.08
臺灣高股息指數,5892.57,+,19.87,0.34
臺灣就業99指數,5849.74,+,19.22,0.33
臺灣高薪100指數,5341.45,+,14.27,0.27
臺灣企業經營101指數,6227.31,+,8.29,0.13
臺灣低波動高股息指數,1472,+,1.54,0.1
未含金融保險股指數,8047.34,+,5.63,0.07
未含電子股指數,13997.24,-,48.62,-0.35
未含金融電子股指數,11780.92,-,61.22,-0.52
小型股300指數,--,,--,--
水泥窯製類指數,552.45,-,1.19,-0.21
塑膠化工類指數,821,-,6.6,-0.8
機電類指數,2129.09,+,9.24,0.44
水泥類指數,143.94,-,0.05,-0.03
食品類指數,1281.92,-,3.61,-0.28
塑膠類指數,233.54,-,2.78,-1.18
紡織纖維類指數,610.82,-,1.64,-0.27
電機機械類指數,161.01,+,0.97,0.61
電器電纜類指數,34.54,-,0.39,-1.12
化學生技醫療類指數,102.99,+,0.02,0.02
化學類指數,104.39,+,0.25,0.24
生技醫療類指數,71.19,-,0.2,-0.28
玻璃陶瓷類指數,48.5,-,0.61,-1.24
造紙類指數,166.62,-,1.46,-0.87
鋼鐵類指數,97.76,+,0.17,0.17
橡膠類指數,353.54,-,0.55,-0.16
汽車類指數,338.25,-,2.69,-0.79
電子類指數,378.66,+,1.65,0.44
半導體類指數,121.59,+,0.49,0.4
電腦及週邊設備類指數,106.13,+,0.67,0.64
光電類指數,43.87,+,0.11,0.25
通信網路類指數,116.28,+,0.04,0.03
電子零組件類指數,87.05,+,0.14,0.16
電子通路類指數,117.03, ,--,--
資訊服務類指數,104.38,+,3.19,3.15
其他電子類指數,92.12,+,0.86,0.94
建材營造類指數,294.49,-,4.14,-1.39
航運類指數,87.01,+,2.15,2.53
觀光類指數,127.53,+,0.67,0.53
金融保險類指數,1202.27,+,0.52,0.04
貿易百貨類指數,227.65,-,2.54,-1.1
油電燃氣類指數,99.68,-,1.95,-1.92
其他類指數,273.81,-,2.15,-0.78
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11504.5,+,13.7,0.12
發行量加權股價報酬指數,14687.55,+,9.71,0.07
臺灣50報酬指數,10950.86,+,24.86,0.23
臺灣中型100報酬指數,10563.51,+,22.83,0.22
臺灣資訊科技報酬指數,11884.44,+,63.26,0.54
臺灣發達報酬指數,11635.55,+,9.03,0.08
臺灣高股息報酬指數,9709.7,+,32.74,0.34
臺灣就業99報酬指數,6642.34,+,21.82,0.33
臺灣高薪100報酬指數,5384.93,+,14.37,0.27
臺灣企業經營101報酬指數,6652.18,+,8.86,0.13
臺灣低波動高股息報酬指數,2890.28,+,3.03,0.1
未含金融電子股報酬指數,18111.66,-,94.12,-0.52
小型股300報酬指數,--,,--,--
水泥類報酬指數,190.48,-,0.06,-0.03
食品類報酬指數,1483.08,-,4.18,-0.28
塑膠類報酬指數,290.52,-,3.46,-1.18
紡織纖維類報酬指數,748.06,-,2.01,-0.27
電機機械類報酬指數,193.28,+,1.18,0.61
電器電纜類報酬指數,38.9,-,0.45,-1.14
化學生技醫療類報酬指數,124.93,+,0.02,0.02
化學類報酬指數,129.29,+,0.31,0.24
生技醫療類報酬指數,82.56,-,0.22,-0.27
玻璃陶瓷類報酬指數,51.7,-,0.66,-1.26
造紙類報酬指數,193.22,-,1.69,-0.87
鋼鐵類報酬指數,120.69,+,0.2,0.17
橡膠類報酬指數,419.06,-,0.65,-0.15
汽車類報酬指數,393.72,-,3.14,-0.79
電子類報酬指數,527.68,+,2.3,0.44
半導體類報酬指數,162.78,+,0.66,0.41
電腦及週邊設備類報酬指數,152.07,+,0.95,0.63
光電類報酬指數,51.79,+,0.12,0.23
通信網路類報酬指數,178.08,+,0.06,0.03
電子零組件類報酬指數,119.25,+,0.18,0.15
電子通路類報酬指數,171.47, ,--,--
資訊服務類報酬指數,157.63,+,4.83,3.16
其他電子類報酬指數,106.89,+,1,0.94
建材營造類報酬指數,382.03,-,5.38,-1.39
航運類報酬指數,102.21,+,2.52,2.53
觀光類報酬指數,141.54,+,0.74,0.53
金融保險類報酬指數,1497.52,+,0.64,0.04
貿易百貨類報酬指數,265.04,-,2.96,-1.1
油電燃氣類報酬指數,118.27,-,2.31,-1.92
其他類報酬指數,349.98,-,2.74,-0.78
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","65764047213","1577366341","590550"
"2.台灣存託憑證","68311638","12026169","2213"
"3.受益憑證","0","0","0"
"4.ETF","7723740212","269034502","37509"
"5.受益證券","26982040","1552000","222"
"6.變更交易股票","23474807","7743155","1224"
"7.認購(售)權證","3370957350","2865812000","96364"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","65787522020","1585109496","591774"
"總計(1~12)","76977513260","4733534167","728082"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2766(25),271(7)
"下跌(跌停)",3652(30),506(5)
"持平",484,77
"未成交",3705,2
"無比價",675,2
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年05月25日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","2391058","734","169027182","70.45","70.95","70.3","70.7"," ","0","70.7","545","70.75","4","0.00"
="0051  ","元大中型100     ","9100","10","268080","29.46","29.46","29.43","29.45","-","0.01","29.5","5","29.56","3","0.00"
="0052  ","FB科技          ","4000","4","167330","41.84","41.9","41.7","41.7","-","0.3","41.7","9","41.98","11","0.00"
="0053  ","元大電子        ","42000","10","1244350","29.45","29.78","29.45","29.78","+","0.2","29.64","104","29.78","4","0.00"
="0054  ","元大台商50      ","22000","22","522900","23.71","23.81","23.71","23.77","-","0.05","23.75","3","23.88","1","0.00"
="0055  ","元大MSCI金融    ","621000","99","9976960","16.15","16.17","16","16.14","-","0.01","16.12","7","16.15","6","0.00"
="0056  ","元大高股息      ","396530","167","9712259","24.55","24.58","24.45","24.51","-","0.03","24.51","16","24.56","198","0.00"
="0057  ","FB摩台          ","5000","4","214030","42.77","42.83","42.77","42.83","+","0.03","42.89","50","42.95","58","0.00"
="0058  ","FB發達          ","3000","3","119870","39.91","40.04","39.91","40.04","+","0.01","39.93","14","40.13","20","0.00"
="0059  ","FB金融          ","7000","4","255410","36.48","36.49","36.48","36.49","-","0.02","36.44","15","36.63","12","0.00"
="0060  ","新台灣          ","5000","5","167020","33.34","33.42","33.34","33.42","-","0.08","33.27","2","33.58","1","0.00"
="0061  ","元大寶滬深      ","22311021","4070","524455114","23.45","23.65","23.3","23.65","+","0.32","23.65","23","23.66","33","0.00"
