

2016年04月19日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10014.94,-,32.76,-0.33
發行量加權股價指數,8633.72,-,32.29,-0.37
臺灣公司治理100指數,4812.11,-,21.23,-0.44
臺灣50指數,6361.02,-,36.44,-0.57
臺灣中型100指數,6135.25,-,18.59,-0.3
臺灣資訊科技指數,7542.01,-,32.19,-0.42
臺灣發達指數,7437.34,-,50.64,-0.68
臺灣高股息指數,5199.24,-,15.78,-0.3
臺灣就業99指數,5162.46,-,21.61,-0.42
臺灣高薪100指數,4690.66,-,27.01,-0.57
臺灣低波動高股息指數,1285.1,-,3.99,-0.31
未含金融保險股指數,7358.33,-,26.32,-0.36
未含電子股指數,12424.04,-,2.97,-0.02
未含金融電子股指數,11007.27,+,15.97,0.15
小型股300指數,5357.62,+,6.81,0.13
水泥窯製類指數,433.3,-,5.38,-1.23
塑膠化工類指數,819.43,+,4.11,0.5
機電類指數,1925.54,-,12.66,-0.65
水泥類指數,112.77,-,2.07,-1.8
食品類指數,1383.51,-,10.95,-0.79
塑膠類指數,236.37,+,0.84,0.36
紡織纖維類指數,514.76,+,1.1,0.21
電機機械類指數,157.76,+,0.02,0.01
電器電纜類指數,31.36,-,0.07,-0.22
化學生技醫療類指數,101.4,+,0.5,0.5
化學類指數,94.27,+,0.11,0.12
生技醫療類指數,78.09,+,0.69,0.89
玻璃陶瓷類指數,38.07,+,0.77,2.06
造紙類指數,157.61,-,0.39,-0.25
鋼鐵類指數,89.87,+,0.78,0.88
橡膠類指數,339.36,+,4.04,1.2
汽車類指數,242.1,-,3.64,-1.48
電子類指數,341.48,-,2.34,-0.68
半導體類指數,116.19,-,0.39,-0.33
電腦及週邊設備類指數,90.62,-,0.49,-0.54
光電類指數,28.96,-,0.24,-0.82
通信網路類指數,121.36,-,0.79,-0.65
電子零組件類指數,75.6,-,0.69,-0.9
電子通路類指數,99.27,-,0.02,-0.02
資訊服務類指數,82.74,-,0.53,-0.64
其他電子類指數,78.96,-,1.47,-1.83
建材營造類指數,249.6,+,2.73,1.11
航運類指數,65.41,-,0.69,-1.04
觀光類指數,114.29,+,0.7,0.62
金融保險類指數,940.26,-,4.59,-0.49
貿易百貨類指數,208.13,+,0.97,0.47
油電燃氣類指數,118.37,+,0.62,0.53
其他類指數,236.8,-,0.04,-0.02
臺指日報酬兩倍指數,11001.4,-,82.6,-0.75
臺指日報酬反向一倍指數,9338.65,+,34.67,0.37
電子類兩倍槓桿指數,8098.07,-,111.75,-1.36
電子類反向指數,10610.55,+,71.73,0.68
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10719.97,-,35.07,-0.33
發行量加權股價報酬指數,13666.6,-,51.11,-0.37
臺灣公司治理100報酬指數,4997.26,-,22.04,-0.44
臺灣50報酬指數,10176.32,-,58.3,-0.57
臺灣中型100報酬指數,9165.43,-,27.77,-0.3
臺灣資訊科技報酬指數,11472.31,-,48.95,-0.42
臺灣發達報酬指數,10747.79,-,73.17,-0.68
臺灣高股息報酬指數,9210.6,-,27.96,-0.3
臺灣就業99報酬指數,6095.93,-,25.51,-0.42
臺灣高薪100報酬指數,4931.37,-,28.39,-0.57
臺灣低波動高股息報酬指數,2650.5,-,8.23,-0.31
未含金融電子股報酬指數,17507.84,+,25.41,0.15
小型股300報酬指數,5357.62,+,6.81,0.13
水泥類報酬指數,158.65,-,2.92,-1.81
食品類報酬指數,1644.83,-,13.03,-0.79
塑膠類報酬指數,301.64,+,1.08,0.36
紡織纖維類報酬指數,649.92,+,1.39,0.21
電機機械類報酬指數,196.59,+,0.04,0.02
電器電纜類報酬指數,35.86,-,0.08,-0.22
化學生技醫療類報酬指數,127.29,+,0.62,0.49
化學類報酬指數,121.47,+,0.14,0.12
生技醫療類報酬指數,93.02,+,0.83,0.9
玻璃陶瓷類報酬指數,40.89,+,0.83,2.07
造紙類報酬指數,188.15,-,0.47,-0.25
鋼鐵類報酬指數,115.93,+,1.01,0.88
橡膠類報酬指數,423.02,+,5.04,1.21
汽車類報酬指數,295.28,-,4.44,-1.48
電子類報酬指數,496.36,-,3.4,-0.68
半導體類報酬指數,161.67,-,0.55,-0.34
電腦及週邊設備類報酬指數,137.38,-,0.75,-0.54
光電類報酬指數,35.24,-,0.29,-0.82
通信網路類報酬指數,194.45,-,1.26,-0.64
電子零組件類報酬指數,108.7,-,1,-0.91
電子通路類報酬指數,156.56,-,0.03,-0.02
資訊服務類報酬指數,132.46,-,0.84,-0.63
其他電子類報酬指數,95.19,-,1.77,-1.83
建材營造類報酬指數,342.97,+,3.74,1.1
航運類報酬指數,78.77,-,0.83,-1.04
觀光類報酬指數,129.71,+,0.8,0.62
金融保險類報酬指數,1215.46,-,5.92,-0.48
貿易百貨類報酬指數,253.07,+,1.18,0.47
油電燃氣類報酬指數,142.3,+,0.73,0.52
其他類報酬指數,314.59,-,0.06,-0.02
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","71724380748","1546840595","656432"
"2.台灣存託憑證","15518846","3173378","657"
"3.受益憑證","0","0","0"
"4.ETF","7385562523","375606252","48905"
"5.受益證券","9901310","647000","91"
"6.變更交易股票","33117812","9457385","1711"
"7.認購(售)權證","2189957520","2198389000","59722"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
