"106年05月26日 大盤統計資訊"
="00657","國泰日經225","101,000","3","2,397,720","23.72","23.74","23.72","23.74","-",="0.13","23.70","202","23.74","25",="0.00",
="00658L","國泰日本正2","136,000","7","3,873,420","28.55","28.56","28.46","28.46","-",="0.21","28.37","300","28.41","30",="0.00",
="00659R","國泰日本反1","119,000","18","1,817,030","15.24","15.30","15.24","15.30","+",="0.10","15.30","29","15.31","50",="0.00",
="00660","元大歐洲50","2,079","3","52,195","25.17","25.17","25.05","25.05","-",="0.17","25.10","2","25.15","10",="0.00",
="00661","元大日經225",="0",="0",="0","--","--","--","--"," ",="0.00","24.46","20","24.63","20",="0.00",
="00662","富邦NASDAQ","167,000","22","4,000,430","23.96","23.96","23.95","23.96","+",="0.13","23.94","20","23.97","50",="0.00",
="00663L","國泰臺灣加權正2","474,000","54","13,107,480","27.99","27.99","27.54","27.59","-",="0.09","27.59","54","27.61","155",="0.00",
="00664R","國泰臺灣加權反1","7,680,000","275","127,117,780","16.54","16.58","16.51","16.56","+",="0.01","16.55","437","16.56","909",="0.00",
="00665L","富邦H股正2","1,996,000","338","51,222,050","25.25","25.93","25.25","25.54","+",="0.08","25.54","5","25.57","150",="0.00",
="00666R","富邦H股反1","377,000","44","6,040,930","16.09","16.09","15.93","16.07","-",="0.02","16.06","50","16.07","29",="0.00",
="00667","元大韓國","108,085","19","2,324,878","21.30","21.56","21.00","21.50","+",="0.10","21.24","10","21.50","3",="0.00",
="00668","國泰美國道瓊","117,000","12","2,571,280","21.92","21.99","21.90","21.97","-",="0.05","21.94","81","21.98","1",="0.00",
="00669R","國泰美國道瓊反1","125,000","54","2,095,010","16.73","16.78","16.73","16.78","+",="0.02","16.77","12","16.78","53",="0.00",
="00670L","富邦NASDAQ正2","413,000","26","9,709,470","23.50","23.53","23.49","23.51","+",="0.24","23.50","100","23.51","1",="0.00",
="00671R","富邦NASDAQ反1","1,096,000","104","19,920,160","18.17","18.19","18.16","18.17","-",="0.08","18.17","29","18.18","50",="0.00",
="00672L","元大S&P原油正2","59,393,000","9,157","869,783,390","14.71","14.78","14.39","14.60","-","1.88","14.59","131","14.60","1,216",="0.00",
="00673R","元大S&P原油反1","6,966,295","1,211","146,906,568","20.96","21.26","20.96","21.17","+","1.21","21.16","111","21.17","61",="0.00",
="00674R","元大S&P黃金反1","37,000","13","736,980","19.96","19.96","19.90","19.90","+",="0.01","19.87","5","19.91","50",="0.00",
="00675L","富邦臺灣加權正2","5,506,100","180","66,165,218","12.03","12.04","11.94","11.96","-",="0.04","11.96","688","11.98","563",="0.00",
="00676R","富邦臺灣加權反1","5,211,600","331","46,730,000","8.96","8.99","8.94","8.97","+",="0.02","8.97","69","8.98","1,260",="0.00",
="00677U","富邦VIX","8,775,000","1,294","93,721,260","10.68","10.72","10.65","10.68","-",="0.02","10.67","168","10.68","252",="0.00",
="00678","群益NBI生技","80,000","15","1,552,840","19.40","19.45","19.40","19.45","+",="0.01","19.44","38","19.50","18",="0.00",
="00680L","元大美債20正2","18,000","4","361,630","20.09","20.10","20.09","20.10","+",="0.03","20.07","1","20.14","100",="0.00",
="00681R","元大美債20反1",="0",="0",="0","--","--","--","--"," ",="0.00","19.18","3","19.28","4",="0.00",
="00682U","元大美元指數","24,156","6","460,526","19.06","19.07","19.06","19.07","+",="0.08","19.06","2","19.07","174",="0.00",
="00683L","元大美元指數正2","351,000","131","6,442,660","18.32","18.37","18.32","18.37","+",="0.13","18.35","13","18.37","86",="0.00",
="00684R","元大美元指數反1","15,000","3","308,640","20.56","20.58","20.56","20.58","-",="0.09","20.56","100","20.61","200",="0.00",
="00685L","群益臺灣加權正2","1,195,000","39","12,502,990","10.51","10.52","10.43","10.45","-",="0.04","10.45","99","10.47","200",="0.00",
="00686R","群益臺灣加權反1","4,160,000","93","40,504,950","9.74","9.76","9.72","9.75","+",="0.01","9.74","101","9.75","496",="0.00",
="00688L","國泰20年美債正2","208,000","5","4,226,440","20.29","20.32","20.29","20.31","+",="0.01","20.30","148","20.32","1",="0.00",
="00689R","國泰20年美債反1","205,000","3","4,005,550","19.54","19.54","19.51","19.51","-",="0.01","19.50","50","19.53","100",="0.00",
="00690","兆豐藍籌30","847,000","90","17,081,770","20.21","20.23","20.15","20.17","-",="0.04","20.16","5","20.18","105",="0.00",
="00691R","兆豐藍籌30反1","284,000","18","5,521,170","19.38","19.45","19.38","19.43"," ",="0.00","19.43","32","19.46","101",="0.00",
="00692","富邦公司治理","2,703,100","450","54,135,199","20.04","20.05","20.00","20.01","-",="0.03","20.01","81","20.02","5",="0.00",
="00693U","華頓S&P黃豆","1,193,000","229","23,190,920","19.49","19.50","19.40","19.40","-",="0.30","19.40","105","19.42","200",="0.00",
="008201","BP上證50","4,100","17","342,590","82.80","83.65","82.80","83.45","+",="0.75","83.40","2","83.50","3",="0.00",
="01001T","土銀富邦R1","56,000","13","778,310","13.90","13.91","13.88","13.89","-",="0.01","13.88","2","13.89","9",="0.00",
="01002T","土銀國泰R1","546,000","74","7,813,900","14.22","14.40","14.22","14.35","+",="0.12","14.32","5","14.35","20",="0.00",
="01003T","兆豐新光R1","94,000","50","1,322,640","14.07","14.08","14.07","14.08","+",="0.01","14.07","42","14.08","17",="0.00",
="01004T","土銀富邦R2","4,000","3","51,380","12.84","12.85","12.84","12.85"," ",="0.00","12.85","18","12.97","1",="0.00",
="01007T","兆豐國泰R2","16,000","6","228,000","14.25","14.25","14.25","14.25","+",="0.09","14.19","2","14.25","2",="0.00",
="03001P","臺股指永豐6A售02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.55","10",="0.56","10",="0.00",
="03001X","元展01",="0",="0",="0","--","--","--","--"," ",="0.00","69.00","2","69.50","10","107.00",
="03002P","廣宇永豐6A售02","88,000","2","79,640",="0.90",="0.91",="0.90",="0.91","+",="0.03",="0.91","10",="0.92","10",="0.00",
="03003P","聯鈞永豐6A售02","100,000","2","67,000",="0.67",="0.67",="0.67",="0.67","-",="0.02",="0.69","10",="0.70","10",="0.00",
="03003X","元展03","1,000","1","84,000","84.00","84.00","84.00","84.00","-",="0.50","84.00","10","85.00","10","207.00",
="03004P","大同元大71售02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.67","100",="0.68","100",="0.00",
="03004X","元展04",="0",="0",="0","--","--","--","--"," ",="0.00","13.70","10","13.80","10","24.70",
="03005P","義隆元大6A售01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.62","100",="0.63","100",="0.00",
="03005X","元展05","8,000","2","120,000","15.00","15.00","15.00","15.00"," ",="0.00","14.90","17","15.00","10","24.50",
="03006P","聯發科元大6A售04","416,000","15","102,330",="0.25",="0.26",="0.23",="0.24","-",="0.02",="0.23","102",="0.24","151",="0.00",
="03006X","元展06",="0",="0",="0","--","--","--","--"," ",="0.00","26.60","20","26.90","10","47.10",
="03007P","鴻海元大6A售10",="0",="0",="0","--","--","--","--"," ",="0.00",="0.18","291",="0.19","102",="0.00",
="03007X","元展07",="0",="0",="0","--","--","--","--"," ",="0.00","14.00","10","14.10","16","19.45",
="03008P","為升元富6A售02","152,000","3","124,140",="0.83",="0.83",="0.81",="0.82"," ",="0.00",="0.81","25",="0.82","25",="0.00",
="03009P","樺漢凱基6A售05",="0",="0",="0","--","--","--","--"," ",="0.00",="0.45","30",="0.46","30",="0.00",
="03009X","元展09",="0",="0",="0","--","--","--","--"," ",="0.00","23.50","10","23.70","10","30.05",
="03010P","大立光日盛6A售04",="0",="0",="0","--","--","--","--"," ",="0.00","1.45","25","1.46","25",="0.00",
="03010X","元展10","7,000","7","371,000","53.00","53.00","53.00","53.00","-",="0.50","52.50","13","53.00","9","104.50",
="03011P","大立光統一6A售04",="0",="0",="0","--","--","--","--"," ",="0.00",="0.88","200",="0.89","200",="0.00",
="03012P","大立光統一6B售05","59,000","5","65,710","1.10","1.13","1.10","1.12","-",="0.02","1.11","108","1.12","108",="0.00",
="03012X","元展12","2,000","2","25,600","12.80","12.80","12.80","12.80","-",="0.20","12.70","10","12.90","10","48.00",
="03013P","可成統一6A售07","271,000","5","121,440",="0.43",="0.47",="0.43",="0.45","+",="0.01",="0.44","208",="0.45","208",="0.00",
="03013X","元展13",="0",="0",="0","--","--","--","--"," ",="0.00","6.70","10","6.80","10","13.25",
="03014P","華邦電統一6A售04","138,000","4","110,100",="0.80",="0.80",="0.79",="0.79","-",="0.01",="0.79","20",="0.80","10",="0.00",
="03014X","元展14",="0",="0",="0","--","--","--","--"," ",="0.00","14.00","10","14.30","10","19.25",
="03015P","大立光群益6A售09","13,000","3","12,820",="0.96","1.00",="0.96","1.00","+",="0.02",="0.98","25",="0.99","10",="0.00",
="03015X","元展15","1,000","1","13,200","13.20","13.20","13.20","13.20","X",="0.00","13.20","10","13.30","13","18.75",
="03016P","中鋼群益6B售02","440,000","4","364,800",="0.83",="0.83",="0.82",="0.82","-",="0.03",="0.82","25",="0.83","10",="0.00",
="03016X","元展16","105,000","2","190,000","1.80","1.81","1.80","1.81","X",="0.00","1.80","60","1.82","50","8.31",
="03017P","致茂群益6B售02",="0",="0",="0","--","--","--","--"," ",="0.00","1.26","25","1.36","10",="0.00",
="03017X","元展17","60,000","1","104,400","1.74","1.74","1.74","1.74","X",="0.00","1.71","50","1.74","50","9.33",
="03018P","國巨群益6B售04","180,000","3","232,220","1.28","1.32","1.28","1.32","-",="0.04","1.33","25","1.36","10",="0.00",
="03018X","元展18",="0",="0",="0","--","--","--","--"," ",="0.00","3.05","50","3.10","50","17.25",
="03019P","華新科群益6A售04",="0",="0",="0","--","--","--","--"," ",="0.00","1.73","25","1.74","10",="0.00",
="03019X","元展19",="0",="0",="0","--","--","--","--"," ",="0.00","2.74","50","2.76","50","15.70",
="03020P","鑽全群益6A售01",="0",="0",="0","--","--","--","--"," ",="0.00","1.04","25","1.05","10",="0.00",
="03020X","元展20",="0",="0",="0","--","--","--","--"," ",="0.00","2.94","50","2.96","50","17.55",
="03021P","大立光元大6A售11","81,000","4","69,970",="0.87",="0.88",="0.83",="0.88","+",="0.02",="0.85","100",="0.86","100",="0.00",
="03021X","元展21","5,000","1","53,500","10.70","10.70","10.70","10.70","+",="0.10","10.50","10","10.60","10","27.80",
="03022P","大立光元大6A售14","104,000","5","189,980","1.84","1.84","1.78","1.79","-",="0.09","1.82","100","1.83","100",="0.00",
="03022X","富展01",="0",="0",="0","--","--","--","--"," ",="0.00","27.10","10","27.50","10","104.50",
="03023P","大立光元大6B售03","245,000","8","148,310",="0.60",="0.61",="0.60",="0.60","-",="0.02",="0.60","100",="0.61","100",="0.00",
="03023X","富展02","1,000","1","14,000","14.00","14.00","14.00","14.00","X",="0.00","14.00","13","14.30","10","27.03",
="03024P","中租元大6A售03","38,000","3","19,920",="0.50",="0.54",="0.50",="0.54","+",="0.03",="0.54","100",="0.55","100",="0.00",
="03024X","富展03",="0",="0",="0","--","--","--","--"," ",="0.00","46.80","100","47.20","10","207.00",
="03025P","台積電元大6A售06","188,000","7","94,620",="0.50",="0.51",="0.49",="0.50"," ",="0.00",="0.48","100",="0.49","100",="0.00",
="03025X","元展22",="0",="0",="0","--","--","--","--"," ",="0.00","22.70","495","22.80","495","76.95",
="03026P","富邦金元大6B售03","10,000","1","10,300","1.03","1.03","1.03","1.03","X",="0.00","1.02","100","1.03","100",="0.00",
="03026X","元展23","76,000","4","279,720","3.68","3.69","3.68","3.69","+",="0.11","3.68","100","3.73","100","15.31",
="03027P","微星兆豐6B售01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.54","10",="0.55","10",="0.00",
="03027X","元展24","1,000","1","7,450","7.45","7.45","7.45","7.45","+",="0.30","7.40","100","7.55","100","27.03",
="03028P","國巨永豐6A售03","255,000","5","266,750",="0.99","1.07",="0.99","1.06","-",="0.02","1.07","10","1.08","10",="0.00",
="03028X","元展25","40,000","2","886,000","22.20","22.20","22.10","22.10","-",="0.10","22.10","10","22.20","11","71.40",
="03029P","華新科永豐6A售03",="0",="0",="0","--","--","--","--"," ",="0.00","1.42","10","1.43","10",="0.00",
="03029X","元展26","93,000","13","1,333,500","14.00","14.50","14.00","14.20","+",="0.30","14.10","10","14.30","60","41.20",
="03030P","臺股指玉山6A售01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.86","10",="0.87","10",="0.00",
="03031P","臺股指玉山6A售02","401,000","25","321,700",="0.80",="0.82",="0.79",="0.82"," ",="0.00",="0.81","10",="0.82","10",="0.00",
="03031X","元展28","1,000","1","6,150","6.15","6.15","6.15","6.15","X",="0.00","6.10","11","6.15","10","46.55",
="03032P","大立光國泰6A售10","117,000","4","188,270","1.61","1.61","1.60","1.61","-",="0.03","1.59","320","1.60","300",="0.00",
="03032X","元展29","12,000","2","83,100","6.90","7.05","6.90","7.05"," ",="0.00","6.95","100","7.05","98","13.55",
="03033P","大立光國泰6A售11","25,000","3","35,300","1.41","1.42","1.41","1.41","-",="0.04","1.41","360","1.42","210",="0.00",
="03033X","元展30",="0",="0",="0","--","--","--","--"," ",="0.00","10.90","10","11.10","10","324.00",
="03034P","大立光國泰6A售12",="0",="0",="0","--","--","--","--"," ",="0.00","1.34","370","1.35","250",="0.00",
="03035P","大立光國泰6A售13",="0",="0",="0","--","--","--","--"," ",="0.00","1.15","430","1.16","300",="0.00",
="03035X","元展32","8,000","1","43,600","5.45","5.45","5.45","5.45","X",="0.00","5.40","10","5.45","10","24.40",
="03036P","大立光元富6A售06","178,000","4","190,310","1.07","1.07","1.06","1.06","-",="0.04","1.06","25","1.07","25",="0.00",
="03037P","大立光元富6A售07","206,000","5","255,800","1.25","1.25","1.20","1.24","-",="0.02","1.23","25","1.24","25",="0.00",
="03038P","大立光元富6A售08","10,000","1","11,900","1.19","1.19","1.19","1.19","X",="0.00","1.16","25","1.17","25",="0.00",
