

2015年08月24日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,8521.12,-,449.43,-5.01
發行量加權股價指數,7410.34,-,376.58,-4.84
臺灣公司治理100指數,4114.61,-,182.7,-4.25
臺灣50指數,5562.29,-,230.19,-3.97
臺灣中型100指數,5231.69,-,347.29,-6.22
臺灣資訊科技指數,5849.98,-,257.99,-4.22
臺灣發達指數,6738.59,-,347.76,-4.91
臺灣高股息指數,4303.45,-,172.13,-3.85
臺灣就業99指數,4545.94,-,197.01,-4.15
臺灣高薪100指數,4200.83,-,174.58,-3.99
臺灣低波動高股息指數,1153.78,-,62.86,-5.17
未含金融保險股指數,6135.72,-,334.03,-5.16
未含電子股指數,11048.33,-,613.24,-5.26
未含金融電子股指數,9228.72,-,616.91,-6.27
小型股300指數,--,,--,--
水泥窯製類指數,420.62,-,16.6,-3.8
塑膠化工類指數,625.65,-,34.17,-5.18
機電類指數,1594.94,-,75.75,-4.53
水泥類指數,113.73,-,3.52,-3
食品類指數,1264.49,-,49.95,-3.8
塑膠類指數,180.52,-,8.92,-4.71
紡織纖維類指數,522.94,-,42.68,-7.55
電機機械類指數,119.35,-,9.04,-7.04
電器電纜類指數,25.31,-,2.03,-7.43
化學生技醫療類指數,77.69,-,5.6,-6.72
化學類指數,76.74,-,4.74,-5.82
生技醫療類指數,55.54,-,4.75,-7.88
玻璃陶瓷類指數,28.93,-,3,-9.4
造紙類指數,127.86,-,11.17,-8.03
鋼鐵類指數,69.99,-,3.57,-4.85
橡膠類指數,256.03,-,14.28,-5.28
汽車類指數,235.11,-,18.99,-7.47
電子類指數,283.79,-,13.17,-4.43
半導體類指數,88.13,-,3.93,-4.27
電腦及週邊設備類指數,75.12,-,3.34,-4.26
光電類指數,27.48,-,1.56,-5.37
通信網路類指數,103.62,-,3.57,-3.33
電子零組件類指數,65.4,-,3.48,-5.05
電子通路類指數,83.11,-,4.36,-4.98
資訊服務類指數,76.81,-,6.15,-7.41
其他電子類指數,76.33,-,4.01,-4.99
建材營造類指數,203.93,-,16.9,-7.65
航運類指數,66.22,-,5.57,-7.76
觀光類指數,101.25,-,7.09,-6.54
金融保險類指數,965.28,-,29.48,-2.96
貿易百貨類指數,182,-,12.94,-6.64
油電燃氣類指數,84.38,-,7.1,-7.76
其他類指數,222.34,-,17.36,-7.24
電子類兩倍槓桿指數,5703.11,-,555.09,-8.87
電子類反向指數,13023.09,+,553.04,4.43
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,9070.73,-,477,-5
發行量加權股價報酬指數,11666.06,-,591.28,-4.82
臺灣公司治理100報酬指數,4253.33,-,188.86,-4.25
臺灣50報酬指數,8857.15,-,366.55,-3.97
臺灣中型100報酬指數,7771.11,-,515.86,-6.22
臺灣資訊科技報酬指數,8893.89,-,392.23,-4.22
