"106年06月09日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="00648R","元大S&P500反1","830,000","122","12,919,190","15.58","15.59","15.55","15.58","-","0.01","15.57","11","15.58","41","0.00",
="00649","FH香港","123,000","8","2,271,030","18.50","18.50","18.43","18.47","+","0.01","18.43","53","18.49","12","0.00",
="00650L","FH香港正2","806,000","39","21,334,860","26.48","26.60","26.43","26.45","-","0.03","26.43","5","26.47","70","0.00",
="00651R","FH香港反1","110,000","16","1,110,790","10.08","10.14","10.08","10.12","+","0.01","10.11","6","10.12","6","0.00",
="00652","富邦印度","167,236","37","3,691,619","22.14","22.14","22.00","22.02","-","0.12","22.02","49","22.04","5","0.00",
="00653L","富邦印度正2","739,000","164","19,483,940","26.51","26.51","26.12","26.25","-","0.13","26.25","6","26.27","109","0.00",
="00654R","富邦印度反1","100,000","19","1,622,220","16.29","16.30","16.19","16.27","+","0.03","16.26","50","16.30","84","0.00",
="00655L","國泰中國A50正2","4,755,000","818","133,686,030","27.66","28.42","27.66","28.03","+","0.77","28.02","9","28.03","129","0.00",
="00656R","國泰中國A50反1","147,000","26","2,269,580","15.56","15.56","15.36","15.45","-","0.22","15.45","103","15.46","1","0.00",
="00657","國泰日經225","561,000","24","13,626,580","24.16","24.33","24.16","24.33","+","0.23","24.27","50","24.36","10","0.00",
="00658L","國泰日本正2","92,000","8","2,702,710","29.26","29.44","29.24","29.24","+","0.04","29.17","100","29.23","80","0.00",
="00659R","國泰日本反1","154,000","21","2,311,620","15.05","15.06","14.97","15.04","-","0.09","15.04","1","15.06","1","0.00",
="00660","元大歐洲50","6,000","4","150,000","25.00","25.00","25.00","25.00","+","0.05","25.00","2","25.04","1","0.00",
="00661","元大日經225","0","0","0","--","--","--","--"," ","0.00","24.76","50","25.15","1","0.00",
="00662","富邦NASDAQ","14,772","15","363,958","24.65","24.68","24.60","24.60","-","0.07","24.56","52","24.68","18","0.00",
="00663L","國泰臺灣加權正2","580,000","140","16,403,690","28.33","28.40","28.12","28.12","-","0.08","28.12","165","28.14","270","0.00",
="00664R","國泰臺灣加權反1","3,395,000","228","55,466,010","16.31","16.37","16.29","16.37","+","0.02","16.37","135","16.38","27","0.00",
="00665L","富邦H股正2","2,140,000","295","55,671,910","26.09","26.21","25.76","25.77","-","0.22","25.76","5","25.77","10","0.00",
="00666R","富邦H股反1","182,000","17","2,878,230","15.80","15.92","15.80","15.92","-","0.03","15.93","110","15.95","60","0.00",
="00667","元大韓國","34,000","17","737,180","21.58","21.92","21.58","21.65","+","0.22","21.70","1","21.90","1","0.00",
="00668","國泰美國道瓊","7,000","4","154,960","22.15","22.15","22.11","22.11","-","0.04","22.11","50","22.15","34","0.00",
="00669R","國泰美國道瓊反1","384,000","76","6,378,080","16.64","16.64","16.60","16.61","-","0.01","16.61","119","16.62","52","0.00",
="00670L","富邦NASDAQ正2","269,000","12","6,550,900","24.29","24.37","24.29","24.34","-","0.01","24.34","230","24.36","60","0.00",
="00671R","富邦NASDAQ反1","357,000","35","6,375,650","17.87","17.88","17.84","17.84","-","0.03","17.84","2","17.85","101","0.00",
="00672L","元大S&P原油正2","93,095,998","10,702","1,197,960,421","12.87","12.93","12.77","12.89","-","0.37","12.89","1,316","12.90","249","0.00",
="00673R","元大S&P原油反1","1,334,000","199","29,855,670","22.35","22.42","22.33","22.36","+","0.18","22.36","16","22.37","5","0.00",
="00674R","元大S&P黃金反1","588,000","142","11,568,800","19.60","19.72","19.60","19.67","+","0.17","19.67","2","19.69","125","0.00",
="00675L","富邦臺灣加權正2","2,244,000","480","27,498,960","12.29","12.34","12.20","12.20","-","0.04","12.20","839","12.22","650","0.00",
="00676R","富邦臺灣加權反1","4,464,468","260","39,505,831","8.85","8.88","8.83","8.87","+","0.01","8.87","1,054","8.88","358","0.00",
="00677U","富邦VIX","6,058,000","1,013","62,176,730","10.31","10.31","10.24","10.25","-","0.20","10.25","152","10.26","307","0.00",
="00678","群益NBI生技","299,000","73","5,924,330","19.80","19.85","19.74","19.84","+","0.10","19.84","99","19.85","17","0.00",
="00680L","元大美債20正2","12,000","4","247,370","20.60","20.62","20.60","20.61","-","0.05","20.61","45","20.62","16","0.00",
="00681R","元大美債20反1","26,000","7","495,400","19.02","19.08","19.02","19.03"," ","0.00","19.00","50","19.07","150","0.00",
="00682U","元大美元指數","516,157","18","9,823,685","19.05","19.05","19.03","19.04","+","0.07","19.03","5","19.04","1","0.00",
="00683L","元大美元指數正2","773,000","91","14,190,900","18.40","18.42","18.32","18.33","+","0.15","18.32","122","18.33","21","0.00",
="00684R","元大美元指數反1","108,000","5","2,222,720","20.58","20.61","20.58","20.61","-","0.11","20.60","40","20.62","100","0.00",
="00685L","群益臺灣加權正2","565,000","215","6,069,730","10.79","10.80","10.70","10.73"," ","0.00","10.69","200","10.70","100","0.00",
="00686R","群益臺灣加權反1","2,173,000","21","20,900,950","9.61","9.63","9.59","9.63","+","0.01","9.64","100","9.65","104","0.00",
="00688L","國泰20年美債正2","208,000","7","4,348,900","20.91","20.91","20.84","20.84","-","0.07","20.85","150","20.89","150","0.00",
="00689R","國泰20年美債反1","213,000","10","4,104,500","19.21","19.29","19.21","19.27","+","0.05","19.26","19","19.28","100","0.00",
="00690","兆豐藍籌30","841,300","96","17,239,600","20.49","20.55","20.47","20.48","-","0.01","20.47","16","20.48","162","0.00",
="00691R","兆豐藍籌30反1","10,000","4","192,140","19.20","19.22","19.20","19.22","-","0.02","19.23","160","19.28","80","0.00",
="00692","富邦公司治理","2,274,500","432","46,108,879","20.25","20.31","20.24","20.25","+","0.02","20.25","75","20.26","40","0.00",
="00693U","華頓S&P黃豆","1,291,000","116","25,139,790","19.48","19.51","19.45","19.47","+","0.05","19.47","32","19.48","125","0.00",
="008201","BP上證50","5,700","31","490,700","85.40","86.40","85.40","85.90","+","0.50","85.80","5","86.20","5","0.00",
="01001T","土銀富邦R1","13,000","4","181,350","13.95","13.95","13.95","13.95","X","0.00","13.92","1","13.99","10","0.00",
="01002T","土銀國泰R1","116,000","37","1,662,320","14.33","14.35","14.31","14.31","-","0.01","14.30","33","14.35","1","0.00",
="01003T","兆豐新光R1","354,000","42","4,984,230","14.08","14.08","14.07","14.08"," ","0.00","14.08","29","14.09","1","0.00",
="01004T","土銀富邦R2","20,000","1","258,200","12.91","12.91","12.91","12.91","+","0.06","12.87","2","12.91","39","0.00",
="01007T","兆豐國泰R2","0","0","0","--","--","--","--"," ","0.00","14.21","7","14.25","3","0.00",
="03001P","臺股指永豐6A售02","95,000","17","39,990","0.41","0.44","0.41","0.43"," ","0.00","0.43","10","0.44","10","0.00",
="03001X","元展01","0","0","0","--","--","--","--"," ","0.00","70.50","1","71.00","15","108.00",
="03002P","廣宇永豐6A售02","0","0","0","--","--","--","--"," ","0.00","0.83","30","0.84","30","0.00",
="03003P","聯鈞永豐6A售02","470,000","5","261,240","0.55","0.57","0.55","0.57","+","0.01","0.56","30","0.57","30","0.00",
="03003X","元展03","1,000","1","88,000","88.00","88.00","88.00","88.00","X","0.00","87.50","1","88.00","10","212.00",
="03004P","大同元大71售02","100,000","3","50,600","0.50","0.51","0.50","0.51","-","0.02","0.51","100","0.52","100","0.00",
="03004X","元展04","0","0","0","--","--","--","--"," ","0.00","13.30","10","13.40","10","24.35",
="03005P","義隆元大6A售01","60,000","4","30,500","0.50","0.51","0.50","0.51","-","0.01","0.51","100","0.52","100","0.00",
="03005X","元展05","130,000","8","1,954,400","15.30","15.30","15.00","15.00","-","0.20","15.00","15","15.10","1","24.65",
="03006P","聯發科元大6A售04","2,362,000","17","137,230","0.05","0.07","0.05","0.06"," ","0.00","0.06","92","0.07","828","0.00",
="03006X","元展06","1,000","1","25,500","25.50","25.50","25.50","25.50","-","0.20","25.20","10","25.40","10","45.80",
="03007P","鴻海元大6A售10","223,000","4","31,200","0.13","0.14","0.13","0.14"," ","0.00","0.13","100","0.14","100","0.00",
="03007X","元展07","141,000","11","1,962,000","14.00","14.20","13.90","13.90","X","0.00","13.90","8","14.00","15","19.40",
="03008P","為升元富6A售02","18,000","2","10,960","0.60","0.62","0.60","0.62","X","0.00","0.59","25","0.60","25","0.00",
="03009P","樺漢凱基6A售05","0","0","0","--","--","--","--"," ","0.00","0.36","30","0.37","30","0.00",
="03009X","元展09","0","0","0","--","--","--","--"," ","0.00","22.40","10","22.70","10","29.25",
="03010P","大立光日盛6A售04","0","0","0","--","--","--","--"," ","0.00","1.28","25","1.29","25","0.00",
="03010X","元展10","24,000","6","1,284,500","54.00","54.00","53.00","53.00","X","0.00","53.00","10","54.00","19","105.00",
="03011P","大立光統一6A售04","256,000","6","209,850","0.83","0.83","0.80","0.82","-","0.04","0.81","200","0.82","108","0.00",
="03012P","大立光統一6B售05","0","0","0","--","--","--","--"," ","0.00","1.01","216","1.02","108","0.00",
="03012X","元展12","10,000","1","123,000","12.30","12.30","12.30","12.30","X","0.00","12.10","10","12.20","10","46.80",
="03013P","可成統一6A售07","548,000","7","119,500","0.22","0.22","0.21","0.22","-","0.01","0.21","208","0.22","208","0.00",
="03013X","元展13","1,000","1","7,250","7.25","7.25","7.25","7.25","-","0.05","7.25","10","7.30","2","13.70",
="03014P","華邦電統一6A售04","362,000","11","227,480","0.61","0.66","0.61","0.66","+","0.08","0.65","10","0.66","10","0.00",
="03014X","元展14","3,000","2","43,100","14.50","14.50","14.30","14.30","+","0.10","14.20","10","14.60","10","19.45",
="03015P","大立光群益6A售09","1,000","1","790","0.79","0.79","0.79","0.79","X","0.00","0.79","25","0.80","10","0.00",
="03015X","元展15","0","0","0","--","--","--","--"," ","0.00","13.00","2","13.10","10","18.55",
="03016P","中鋼群益6B售02","620,000","3","505,200","0.81","0.82","0.81","0.82"," ","0.00","0.82","25","0.83","10","0.00",
="03016X","元展16","4,000","1","7,040","1.76","1.76","1.76","1.76","-","0.02","1.75","50","1.77","50","8.24",
="03017P","致茂群益6B售02","0","0","0","--","--","--","--"," ","0.00","1.18","1","1.27","10","0.00",
="03017X","元展17","0","0","0","--","--","--","--"," ","0.00","1.66","50","1.69","50","9.24",
="03018P","國巨群益6B售04","209,000","15","200,490","0.91","1.08","0.91","1.08","+","0.15","1.10","25","1.11","10","0.00",
="03018X","元展18","0","0","0","--","--","--","--"," ","0.00","3.01","50","3.06","50","17.10",
="03019P","華新科群益6A售04","134,000","2","186,920","1.38","1.43","1.38","1.43","-","0.09","1.40","25","1.41","10","0.00",
="03019X","元展19","0","0","0","--","--","--","--"," ","0.00","2.77","50","2.79","50","15.75",
="03020P","鑽全群益6A售01","330,000","6","298,400","0.90","0.92","0.90","0.91","+","0.01","0.91","25","0.92","10","0.00",
="03020X","元展20","0","0","0","--","--","--","--"," ","0.00","2.84","50","2.87","50","17.35",
="03021P","大立光元大6A售11","33,000","1","23,100","0.70","0.70","0.70","0.70","X","0.00","0.70","120","0.71","100","0.00",
="03021X","元展21","3,000","1","29,700","9.90","9.90","9.90","9.90","-","0.10","9.85","10","9.95","10","27.20",
="03022P","大立光元大6A售14","935,000","8","1,568,150","1.72","1.72","1.67","1.68","-","0.12","1.68","100","1.70","100","0.00",
="03022X","富展01","0","0","0","--","--","--","--"," ","0.00","27.50","10","27.80","10","105.00",
="03023P","大立光元大6B售03","213,000","11","119,590","0.58","0.58","0.55","0.56","-","0.03","0.56","100","0.57","100","0.00",
="03023X","富展02","3,000","2","44,900","14.90","15.00","14.90","15.00","X","0.00","14.90","13","15.20","10","27.95",
="03024P","中租元大6A售03","57,000","2","29,260","0.50","0.54","0.50","0.54","+","0.01","0.56","100","0.57","100","0.00",
="03024X","富展03","0","0","0","--","--","--","--"," ","0.00","48.90","10","49.20","10","212.00",
="03025P","台積電元大6A售06","1,371,000","20","390,390","0.26","0.30","0.26","0.29","-","0.01","0.29","100","0.30","100","0.00",
="03025X","元展22","0","0","0","--","--","--","--"," ","0.00","23.10","495","23.30","495","78.00",
="03026P","富邦金元大6B售03","55,000","4","61,550","1.13","1.13","1.11","1.11","-","0.01","1.14","100","1.15","100","0.00",
="03026X","元展23","33,000","7","131,760","3.96","4.00","3.96","3.99","+","0.10","3.96","100","4.00","100","15.88",
="03027P","微星兆豐6B售01","0","0","0","--","--","--","--"," ","0.00","0.50","10","0.51","10","0.00",
="03027X","元展24","5,000","4","39,350","7.85","7.90","7.85","7.90","+","0.20","7.85","100","8.00","100","27.95",
="03028P","國巨永豐6A售03","910,000","21","754,950","0.74","0.89","0.74","0.89","+","0.12","0.91","30","0.92","30","0.00",
="03028X","元展25","258,000","30","5,851,400","22.60","22.70","22.60","22.60","-","0.10","22.40","10","22.60","9","72.00",
="03029P","華新科永豐6A售03","12,000","2","13,900","1.15","1.16","1.15","1.16","+","0.02","1.15","30","1.16","10","0.00",
="03029X","元展26","0","0","0","--","--","--","--"," ","0.00","13.60","10","13.80","52","40.30",
="03030P","臺股指玉山6A售01","0","0","0","--","--","--","--"," ","0.00","0.66","10","0.67","10","0.00",
="03031P","臺股指玉山6A售02","10,000","1","6,000","0.60","0.60","0.60","0.60","-","0.03","0.64","10","0.65","10","0.00",
="03031X","元展28","0","0","0","--","--","--","--"," ","0.00","6.35","10","6.40","10","47.50",
="03032P","大立光國泰6A售10","0","0","0","--","--","--","--"," ","0.00","1.47","30","1.49","30","0.00",
="03032X","元展29","41,000","11","304,650","7.45","7.60","7.25","7.25","-","0.35","7.20","100","7.30","100","13.80",
="03033P","大立光國泰6A售11","0","0","0","--","--","--","--"," ","0.00","1.30","20","1.31","30","0.00",
="03033X","元展30","0","0","0","--","--","--","--"," ","0.00","12.80","10","12.90","10","358.00",
="03034P","大立光國泰6A售12","0","0","0","--","--","--","--"," ","0.00","1.21","30","1.22","30","0.00",
="03035P","大立光國泰6A售13","20,000","1","21,600","1.08","1.08","1.08","1.08","-","0.06","1.03","30","1.04","30","0.00",
="03035X","元展32","0","0","0","--","--","--","--"," ","0.00","5.35","10","5.40","10","24.30",
="03036P","大立光元富6A售06","71,000","5","71,600","1.04","1.04","1.00","1.00","X","0.00","1.00","25","1.01","25","0.00",
="03037P","大立光元富6A售07","25,000","2","29,250","1.17","1.17","1.17","1.17","-","0.07","1.17","25","1.18","25","0.00",
="03038P","大立光元富6A售08","5,000","1","5,600","1.12","1.12","1.12","1.12","X","0.00","1.06","25","1.07","25","0.00",
="03038X","元展35","0","0","0","--","--","--","--"," ","0.00","13.70","10","13.90","10","93.20",
="03039P","大立光統一6B售08","80,000","2","97,800","1.23","1.23","1.20","1.20","-","0.06","1.20","20","1.21","10","0.00",
="03039X","元展36","1,000","1","6,000","6.00","6.00","6.00","6.00","-","0.05","6.00","10","6.05","10","284.50",
="03040P","華新科凱基6A售02","23,000","4","34,440","1.51","1.51","1.44","1.44","-","0.04","1.48","30","1.49","30","0.00",
="03040X","元展37","0","0","0","--","--","--","--"," ","0.00","4.91","20","4.95","10","12.25",
="03041P","台積電元大6A售07","1,433,000","17","491,510","0.33","0.38","0.33","0.38"," ","0.00","0.37","100","0.38","95","0.00",
="03041X","元展38","0","0","0","--","--","--","--"," ","0.00","5.50","10","5.60","10","165.50",
="03042P","華通元大71售01","50,000","1","26,000","0.52","0.52","0.52","0.52","-","0.01","0.52","100","0.53","100","0.00",
