

2015年10月28日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10027.65,-,36.08,-0.36
發行量加權股價指數,8665.99,-,35.33,-0.41
臺灣公司治理100指數,4752.16,-,20.57,-0.43
臺灣50指數,6366.17,-,34.53,-0.54
臺灣中型100指數,6403.8,-,15.97,-0.25
臺灣資訊科技指數,7016.61,-,59.99,-0.85
臺灣發達指數,7689.42,-,23.09,-0.3
臺灣高股息指數,5146.57,-,15.46,-0.3
臺灣就業99指數,5332.25,-,13.85,-0.26
臺灣高薪100指數,4799.18,-,24.97,-0.52
臺灣低波動高股息指數,1339.89,+,0.21,0.02
未含金融保險股指數,7240.29,-,31.59,-0.43
未含電子股指數,12839.5,-,44.46,-0.35
未含金融電子股指數,10942.18,-,42.94,-0.39
小型股300指數,--,,--,--
水泥窯製類指數,478.28,-,0.03,-0.01
塑膠化工類指數,780.84,-,1.09,-0.14
機電類指數,1881.64,-,8.67,-0.46
水泥類指數,128.03,+,0.34,0.27
食品類指數,1317.72,-,3.52,-0.27
塑膠類指數,224.19,-,0.92,-0.41
紡織纖維類指數,598.11,-,3.16,-0.53
電機機械類指數,152.62,-,0.55,-0.36
電器電纜類指數,30.67,-,0.13,-0.42
化學生技醫療類指數,101.85,+,0.85,0.84
化學類指數,96.09,-,1,-1.03
生技醫療類指數,76.97,+,2.29,3.07
玻璃陶瓷類指數,35.38,-,0.66,-1.83
造紙類指數,156.28,-,0.01,-0.01
鋼鐵類指數,80.71,-,0.91,-1.11
橡膠類指數,305.46,-,0.78,-0.25
汽車類指數,286.67,-,3.32,-1.14
電子類指數,333.84,-,1.55,-0.46
半導體類指數,105.93,-,0.99,-0.93
電腦及週邊設備類指數,91.1,-,0.49,-0.53
光電類指數,31.78,+,0.02,0.06
通信網路類指數,114.09,+,0.06,0.05
電子零組件類指數,80.1,+,0.71,0.89
電子通路類指數,98.29,-,0.33,-0.33
資訊服務類指數,91.07,-,0.36,-0.39
其他電子類指數,86.32,-,0.5,-0.58
建材營造類指數,244.57,-,0.08,-0.03
航運類指數,72.35,-,0.39,-0.54
觀光類指數,116.61,-,0.95,-0.81
金融保險類指數,1071.64,-,2.55,-0.24
貿易百貨類指數,211.24,-,0.24,-0.11
