

2016年08月04日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10448.79,+,27.2,0.26
發行量加權股價指數,9024.71,+,23,0.26
臺灣公司治理100指數,5042.4,+,11.77,0.23
臺灣50指數,6770.27,+,21.89,0.32
臺灣中型100指數,6421.96,+,15.58,0.24
臺灣資訊科技指數,8247.52,+,53.89,0.66
臺灣發達指數,7736.56,+,1.47,0.02
臺灣高股息指數,5582.31,+,1.02,0.02
臺灣就業99指數,5372.47,+,6.07,0.11
臺灣高薪100指數,4927.06,+,8.71,0.18
臺灣低波動高股息指數,1358.09,-,2.21,-0.16
未含金融保險股指數,7699,+,19.96,0.26
未含電子股指數,12482.37,+,6.81,0.05
未含金融電子股指數,10924.21,-,1.1,-0.01
小型股300指數,5421.69,+,8.59,0.16
漲升股利150指數,5243.13,+,1.42,0.03
水泥窯製類指數,435.45,-,3.14,-0.72
塑膠化工類指數,790.79,+,1.11,0.14
機電類指數,2078.46,+,8.51,0.41
水泥類指數,114.7,-,0.95,-0.82
食品類指數,1501.38,-,29.87,-1.95
塑膠類指數,225.27,+,0.34,0.15
紡織纖維類指數,508.78,+,7.59,1.51
電機機械類指數,161.18,+,0.14,0.09
電器電纜類指數,34.76,+,0.16,0.46
化學生技醫療類指數,101.15,-,0.25,-0.25
化學類指數,95.21,+,0.14,0.15
生技醫療類指數,76.84,-,0.53,-0.69
玻璃陶瓷類指數,35.71,-,0.02,-0.06
造紙類指數,155.7,+,0.67,0.43
鋼鐵類指數,87.99,-,0.01,-0.01
橡膠類指數,331.35,+,2.07,0.63
汽車類指數,239.46,+,1.58,0.66
電子類指數,369.29,+,1.55,0.42
半導體類指數,125.79,+,1.03,0.83
電腦及週邊設備類指數,96.61,-,0.04,-0.04
光電類指數,35.25,+,0.19,0.54
通信網路類指數,128.33,+,0.03,0.02
電子零組件類指數,80.09,-,0.13,-0.16
電子通路類指數,110.74,-,0.52,-0.47
資訊服務類指數,79.13,+,0.34,0.43
其他電子類指數,83.43,+,0.2,0.24
建材營造類指數,238.23,-,0.26,-0.11
航運類指數,60.66,+,0.11,0.18
觀光類指數,120.22,-,0.01,-0.01
金融保險類指數,976.24,+,2.19,0.22
貿易百貨類指數,217.84,-,1.53,-0.7
油電燃氣類指數,114.7, ,--,--
其他類指數,245.11,+,0.41,0.17
臺指日報酬兩倍指數,11959.62,+,60.8,0.51
臺指日報酬反向一倍指數,8889.01,-,22.77,-0.26
電子類兩倍槓桿指數,9406.8,+,78.64,0.84
電子類反向指數,9744.98,-,41.25,-0.42
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11520.72,+,39.06,0.34
發行量加權股價報酬指數,14729.33,+,49.05,0.33
臺灣公司治理100報酬指數,5414.34,+,16.01,0.3
臺灣50報酬指數,11174.44,+,43.88,0.39
臺灣中型100報酬指數,9835.24,+,29.29,0.3
臺灣資訊科技報酬指數,13011.9,+,85.02,0.66
臺灣發達報酬指數,11468.3,+,19.94,0.17
臺灣高股息報酬指數,10252.15,+,1.86,0.02
臺灣就業99報酬指數,6528.97,+,10.72,0.16
臺灣高薪100報酬指數,5345.75,+,12.51,0.23
臺灣低波動高股息報酬指數,2887.92,-,3.68,-0.13
未含金融電子股報酬指數,17951.05,+,30.98,0.17
小型股300報酬指數,5595.5,+,18.21,0.33
漲升股利150報酬指數,5345.17,+,7.32,0.14
水泥類報酬指數,165.18,-,1.38,-0.83
食品類報酬指數,1829.48,-,0.95,-0.05
塑膠類報酬指數,300.57,+,0.46,0.15
紡織纖維類報酬指數,664.55,+,9.92,1.52
電機機械類報酬指數,205.28,+,0.19,0.09
電器電纜類報酬指數,40,+,0.19,0.48
化學生技醫療類報酬指數,129.92,-,0.09,-0.07
化學類報酬指數,125.98,+,0.24,0.19
生技醫療類報酬指數,93.28,-,0.34,-0.36
玻璃陶瓷類報酬指數,38.45,-,0.02,-0.05
造紙類報酬指數,193.48,+,0.84,0.44
鋼鐵類報酬指數,116.43,-,0.01,-0.01
橡膠類報酬指數,427.55,+,3.66,0.86
汽車類報酬指數,300.49,+,1.98,0.66
電子類報酬指數,553.44,+,2.52,0.46
半導體類報酬指數,181.59,+,1.5,0.83
電腦及週邊設備類報酬指數,151.42,-,0.07,-0.05
光電類報酬指數,43.53,+,0.25,0.58
通信網路類報酬指數,213.99,+,0.15,0.07
電子零組件類報酬指數,118.95,-,0.12,-0.1
電子通路類報酬指數,181.74,+,0.18,0.1
資訊服務類報酬指數,132.45,+,0.58,0.44
其他電子類報酬指數,101.01,+,0.3,0.3
建材營造類報酬指數,341.96,+,0.24,0.07
航運類報酬指數,74.98,+,0.14,0.19
觀光類報酬指數,139.21,-,0.02,-0.01
金融保險類報酬指數,1294.99,+,2.9,0.22
貿易百貨類報酬指數,271.51,-,1.03,-0.38
油電燃氣類報酬指數,144.24, ,--,--
其他類報酬指數,334.91,+,0.76,0.23
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","67199500312","1681961791","626233"
"2.台灣存託憑證","17878922","3751674","663"
"3.受益憑證","0","0","0"
"4.ETF","5202052278","259706103","32219"
"5.受益證券","3569740","225000","51"
"6.變更交易股票","45719759","18084762","1640"
"7.認購(售)權證","1949552140","1866050000","52753"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","67245220071","1700046553","627873"
"總計(1~12)","74418273151","3829779330","713559"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2482(7),392(7)
"下跌(跌停)",2601(9),333(1)
"持平",546,125
"未成交",3916,4
"無比價",857,22
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率換算後加入成交金額。"
2016年08月04日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","10674699","1144","733253890","68.85","68.95","68.35","68.9","+","0.15","68.9","365","68.95","398","0.00"
="0051  ","元大中型100     ","15040","14","395440","26.3","26.3","26.28","26.28","-","0.02","26.28","10","26.35","1","0.00"
="0052  ","富邦科技        ","11000","5","465060","42.31","42.32","42.12","42.19","-","0.07","42.38","10","42.56","1","0.00"
="0053  ","元大電子        ","25000","17","748660","29.99","30.03","29.8","29.91","-","0.01","29.98","8","30","14","0.00"
="0054  ","元大台商50      ","4000","4","87280","21.87","21.87","21.77","21.77","-","0.09","21.77","9","21.87","8","0.00"
="0055  ","元大MSCI金融    ","791000","35","10561850","13.4","13.43","13.35","13.4","-","0.01","13.39","200","13.4","7","0.00"
="0056  ","元大高股息      ","1993910","493","48787182","24.5","24.5","24.44","24.47","-","0.02","24.47","128","24.48","121","0.00"
