

2015年09月17日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9740.5,+,124.67,1.3
發行量加權股價指數,8445.5,+,112.21,1.35
臺灣公司治理100指數,4639.83,+,66.2,1.45
臺灣50指數,6274.73,+,85.8,1.39
臺灣中型100指數,6220.05,+,84.5,1.38
臺灣資訊科技指數,6817.47,+,73.42,1.09
臺灣發達指數,7557.91,+,93.3,1.25
臺灣高股息指數,4944.97,+,58.98,1.21
臺灣就業99指數,5214.96,+,80.46,1.57
臺灣高薪100指數,4724.93,+,72.58,1.56
臺灣低波動高股息指數,1298.35,+,15.54,1.21
未含金融保險股指數,7013.19,+,81.07,1.17
未含電子股指數,12503.71,+,198.34,1.61
未含金融電子股指數,10488.91,+,132.18,1.28
小型股300指數,--,,--,--
水泥窯製類指數,462.09,+,1.87,0.41
塑膠化工類指數,721.75,+,13.65,1.93
機電類指數,1832.16,+,20.21,1.12
水泥類指數,123.4,+,0.3,0.24
食品類指數,1333.53,+,19.04,1.45
塑膠類指數,208.52,+,5.76,2.84
紡織纖維類指數,598.9,+,2.25,0.38
電機機械類指數,142.44,+,2.19,1.56
電器電纜類指數,29.49,+,0.3,1.03
化學生技醫療類指數,90.78,+,0.73,0.81
化學類指數,86.57,+,0.84,0.98
生技醫療類指數,67.77,+,0.41,0.61
玻璃陶瓷類指數,34.75,+,0.52,1.52
造紙類指數,147.43,+,0.6,0.41
鋼鐵類指數,77.54,+,0.83,1.08
橡膠類指數,288.45,-,2.28,-0.78
汽車類指數,270.56,-,0.05,-0.02
電子類指數,325.57,+,3.55,1.1
半導體類指數,102.1,+,1.35,1.34
電腦及週邊設備類指數,89.45,+,0.7,0.79
光電類指數,32.74,+,0.81,2.54
通信網路類指數,109.81,+,0.11,0.1
電子零組件類指數,77.33,+,1.01,1.32
電子通路類指數,96.97,+,1.22,1.27
資訊服務類指數,87.11,+,0.1,0.11
其他電子類指數,85.37,+,0.56,0.66
建材營造類指數,238.53,+,1.45,0.61
航運類指數,71.42,+,0.43,0.61
觀光類指數,114.49,+,0.33,0.29
金融保險類指數,1082.17,+,25.04,2.37
貿易百貨類指數,199.34,+,1.73,0.88
油電燃氣類指數,98.8,+,2.41,2.5
其他類指數,253.35,+,2.39,0.95
臺指日報酬兩倍指數,10650.6,+,279.3,2.69
臺指日報酬反向一倍指數,9658.65,-,131.83,-1.35
電子類兩倍槓桿指數,7460.22,+,160.94,2.2
電子類反向指數,11278.69,-,125.72,-1.1
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10422.84,+,133.57,1.3
發行量加權股價報酬指數,13364.37,+,177.76,1.35
臺灣公司治理100報酬指數,4818.35,+,68.75,1.45
臺灣50報酬指數,10038.27,+,137.25,1.39
臺灣中型100報酬指數,9279.87,+,126.07,1.38
臺灣資訊科技報酬指數,10370.2,+,111.69,1.09
臺灣發達報酬指數,10921.4,+,134.83,1.25
臺灣高股息報酬指數,8760.16,+,104.48,1.21
臺灣就業99報酬指數,6157.92,+,95.02,1.57
臺灣高薪100報酬指數,4967.4,+,76.31,1.56
臺灣低波動高股息報酬指數,2676.53,+,32.04,1.21
未含金融電子股報酬指數,16668.55,+,210.05,1.28
小型股300報酬指數,--,,--,--
水泥類報酬指數,173.62,+,0.43,0.25
食品類報酬指數,1585.41,+,22.64,1.45
塑膠類報酬指數,266.1,+,7.36,2.84
紡織纖維類報酬指數,756.15,+,2.85,0.38
電機機械類報酬指數,177.03,+,2.72,1.56
電器電纜類報酬指數,33.72,+,0.34,1.02
化學生技醫療類報酬指數,113.75,+,0.91,0.81
化學類報酬指數,111.56,+,1.09,0.99
生技醫療類報酬指數,80.4,+,0.48,0.6
玻璃陶瓷類報酬指數,37.32,+,0.55,1.5
造紙類報酬指數,176,+,0.72,0.41
鋼鐵類報酬指數,100.02,+,1.06,1.07
橡膠類報酬指數,359.56,-,2.84,-0.78
汽車類報酬指數,329.99,-,0.06,-0.02
電子類報酬指數,473.21,+,5.17,1.1
半導體類報酬指數,142.07,+,1.87,1.33
電腦及週邊設備類報酬指數,135.6,+,1.09,0.81
光電類報酬指數,39.82,+,0.98,2.52
通信網路類報酬指數,175.93,+,0.17,0.1
電子零組件類報酬指數,111.18,+,1.45,1.32
電子通路類報酬指數,152.94,+,1.92,1.27
資訊服務類報酬指數,139.45,+,0.16,0.11
其他電子類報酬指數,102.92,+,0.68,0.67
建材營造類報酬指數,324.04,+,1.97,0.61
航運類報酬指數,85.95,+,0.51,0.6
觀光類報酬指數,129.93,+,0.37,0.29
金融保險類報酬指數,1398.9,+,32.37,2.37
貿易百貨類報酬指數,242.17,+,2.11,0.88
油電燃氣類報酬指數,118.78,+,2.9,2.5
其他類報酬指數,336.58,+,3.17,0.95
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","86828954650","2367627313","843593"
"2.台灣存託憑證","30692590","7198159","1408"
"3.受益憑證","0","0","0"
"4.ETF","9880901715","485646603","68267"
"5.受益證券","50527110","3647000","252"
"6.變更交易股票","3885884","2221143","372"
"7.認購(售)權證","2160903150","2044315000","61436"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","86832840534","2369848456","843965"
"總計(1~12)","98955865099","4910655218","975328"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",3462(11),638(10)
"下跌(跌停)",1599(29),135(0)
"持平",418,82
"未成交",5676,5
"無比價",1402,4
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年09月17日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","12909851","3408","838052365","64.5","65.15","64.5","65","+","1.1","64.95","26","65","560","0.00"
="0051  ","元大中型100     ","29100","25","748208","25.46","25.8","25.46","25.79","+","0.45","25.77","2","25.8","2","0.00"
="0052  ","FB科技          ","9000","9","327780","36.01","36.65","36.01","36.5","+","0.43","36.39","20","36.59","10","0.00"
="0053  ","元大電子        ","6000","6","159000","26.39","26.61","26.39","26.5","+","0.24","26.39","1","26.6","6","0.00"
="0054  ","元大台商50      ","4000","4","88230","21.93","22.1","21.93","22.1","+","0.27","21.86","2","22.2","3","0.00"
="0055  ","元大MSCI金融    ","1867500","165","27607750","14.56","14.85","14.56","14.8","+","0.3","14.79","50","14.83","3","0.00"
="0056  ","元大高股息      ","3821062","1242","83957254","21.8","22.06","21.8","22","+","0.3","21.99","62","22","34","0.00"
="0057  ","FB摩台          ","75000","10","2923970","38.86","39.09","38.86","39","+","0.71","38.95","50","39.04","58","0.00"
="0058  ","FB發達          ","6000","5","224180","37.02","37.53","37.02","37.52","+","0.68","37.3","10","37.56","10","0.00"
="0059  ","FB金融          ","8000","7","269930","33.2","33.94","33.2","33.94","+","0.9","33.9","20","34.16","20","0.00"
="0060  ","新台灣          ","160000","36","4916670","30.32","31.6","30.32","31.6","+","1.18","30.86","3","31.68","1","0.00"
="0061  ","元大寶滬深      ","20916110","4713","343764844","16.5","16.56","16.3","16.5","+","0.6","16.5","13","16.51","140","0.00"
="006203","元大MSCI台灣    ","7000","6","213710","30.41","30.68","30.4","30.68","+","0.42","30.68","2","30.73","5","0.00"
="006204","永豐臺灣加權    ","4000","4","174790","43.55","43.77","43.55","43.77","+","0.75","43.78","15","43.9","15","0.00"
