

2016年08月09日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10575.07,-,6.93,-0.07
發行量加權股價指數,9155.08,+,4.82,0.05
臺灣公司治理100指數,5135.54,+,17.39,0.34
臺灣50指數,6901.04,+,15.16,0.22
臺灣中型100指數,6447.27,-,50.55,-0.78
臺灣資訊科技指數,8376.52,+,4.42,0.05
臺灣發達指數,7853.8,-,6.47,-0.08
臺灣高股息指數,5617.44,-,23.01,-0.41
臺灣就業99指數,5441.73,+,3.87,0.07
臺灣高薪100指數,5016.89,+,11.28,0.23
臺灣低波動高股息指數,1373.14,-,4.58,-0.33
未含金融保險股指數,7798.76,-,1.06,-0.01
未含電子股指數,12665.12,+,37.47,0.3
未含金融電子股指數,11041.62,+,23.52,0.21
小型股300指數,5403.82,-,32.23,-0.59
漲升股利150指數,5314.05,+,4.2,0.08
水泥窯製類指數,437.68,-,0.24,-0.05
塑膠化工類指數,800.69,-,0.48,-0.06
機電類指數,2106.19,-,4.06,-0.19
水泥類指數,115.39,-,0.1,-0.09
食品類指數,1488.78,-,15.13,-1.01
塑膠類指數,227.84,+,0.24,0.11
紡織纖維類指數,500.1,-,4.4,-0.87
電機機械類指數,159.38,-,2.08,-1.29
電器電纜類指數,34.84,-,0.35,-0.99
化學生技醫療類指數,100.63,-,0.78,-0.77
化學類指數,94.92,-,0.41,-0.43
生技醫療類指數,76.26,-,0.89,-1.15
玻璃陶瓷類指數,35.7,+,0.04,0.11
造紙類指數,155.4,-,1.05,-0.67
鋼鐵類指數,89.71,+,0.88,0.99
橡膠類指數,345.32,+,0.53,0.15
汽車類指數,244.8,+,1.1,0.45
電子類指數,374.56,-,0.56,-0.15
半導體類指數,127.9,+,0.13,0.1
電腦及週邊設備類指數,96.67,-,0.15,-0.15
光電類指數,36,-,0.49,-1.34
通信網路類指數,130.29,+,0.12,0.09
電子零組件類指數,81,-,0.37,-0.45
電子通路類指數,110.85,+,0.44,0.4
資訊服務類指數,79.07,-,0.74,-0.93
其他電子類指數,84.75,-,0.34,-0.4
建材營造類指數,239.33,-,0.24,-0.1
航運類指數,60.63,-,0.06,-0.1
觀光類指數,118.38,-,0.84,-0.7
金融保險類指數,1000.5,+,5.11,0.51
貿易百貨類指數,220.14,+,0.03,0.01
油電燃氣類指數,120.33,+,4.3,3.71
其他類指數,248.14,-,0.2,-0.08
臺指日報酬兩倍指數,12306.47,+,12.95,0.11
臺指日報酬反向一倍指數,8761.57,-,4.62,-0.05
電子類兩倍槓桿指數,9675.99,-,28.98,-0.3
電子類反向指數,9606.66,+,14.32,0.15
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11673.9,-,3.92,-0.03
發行量加權股價報酬指數,14961.36,+,12.81,0.09
臺灣公司治理100報酬指數,5522.39,+,19.97,0.36
臺灣50報酬指數,11406,+,25.06,0.22
臺灣中型100報酬指數,9897.1,-,54.32,-0.55
臺灣資訊科技報酬指數,13243.51,+,14.62,0.11
臺灣發達報酬指數,11646.39,-,5.29,-0.05
臺灣高股息報酬指數,10348.04,-,27.48,-0.26
臺灣就業99報酬指數,6626.97,+,9.08,0.14
臺灣高薪100報酬指數,5455.06,+,14.66,0.27
臺灣低波動高股息報酬指數,2925.08,-,7.28,-0.25
未含金融電子股報酬指數,18151.53,+,45.09,0.25
小型股300報酬指數,5583.6,-,31.27,-0.56
漲升股利150報酬指數,5419.95,+,6.22,0.11
水泥類報酬指數,166.18,-,0.14,-0.08
食品類報酬指數,1814.13,-,18.44,-1.01
塑膠類報酬指數,304.09,+,0.32,0.11
紡織纖維類報酬指數,654.21,-,4.75,-0.72
電機機械類報酬指數,202.98,-,2.65,-1.29
電器電纜類報酬指數,40.09,-,0.41,-1.01
化學生技醫療類報酬指數,129.25,-,1,-0.77
化學類報酬指數,125.6,-,0.53,-0.42
生技醫療類報酬指數,92.58,-,1.07,-1.14
玻璃陶瓷類報酬指數,38.57,+,0.17,0.44
造紙類報酬指數,193.1,-,1.31,-0.67
鋼鐵類報酬指數,118.7,+,1.15,0.98
橡膠類報酬指數,445.57,+,0.68,0.15
汽車類報酬指數,307.19,+,1.37,0.45
電子類報酬指數,562.05,-,0.62,-0.11
半導體類報酬指數,184.69,+,0.24,0.13
電腦及週邊設備類報酬指數,152.88,+,0.03,0.02
光電類報酬指數,44.45,-,0.6,-1.33
通信網路類報酬指數,217.38,+,0.21,0.1
電子零組件類報酬指數,120.3,-,0.55,-0.46
電子通路類報酬指數,182.13,+,0.94,0.52
資訊服務類報酬指數,132.34,-,1.23,-0.92
其他電子類報酬指數,102.66,-,0.36,-0.35
建材營造類報酬指數,343.89, ,--,--
航運類報酬指數,74.94,-,0.08,-0.11
觀光類報酬指數,137.25,-,0.81,-0.59
金融保險類報酬指數,1332.08,+,6.8,0.51
貿易百貨類報酬指數,274.37,+,0.03,0.01
油電燃氣類報酬指數,151.31,+,5.4,3.7
其他類報酬指數,339.62,+,0.3,0.09
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","72768324226","1945273733","704775"
"2.台灣存託憑證","15409622","2799163","603"
"3.受益憑證","0","0","0"
"4.ETF","5023408138","247134024","39866"
"5.受益證券","3913050","267000","32"
"6.變更交易股票","81394410","20751798","2640"
