

2016年12月27日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10470.44,+,1.72,0.02
發行量加權股價指數,9109.27,-,1.27,-0.01
臺灣公司治理100指數,5166.52,-,0.37,-0.01
臺灣50指數,6883.29,+,1.33,0.02
臺灣中型100指數,6191.42,-,3,-0.05
臺灣資訊科技指數,8209.78,+,20.22,0.25
臺灣發達指數,7698.53,-,1.68,-0.02
臺灣高股息指數,5353.63,-,1.16,-0.02
臺灣就業99指數,5498.52,-,12.81,-0.23
臺灣高薪100指數,5117.9,-,7.71,-0.15
臺灣低波動高股息指數,1324.53,-,1.17,-0.09
未含金融保險股指數,7684.09,+,4.93,0.06
未含電子股指數,12926.67,-,23.55,-0.18
未含金融電子股指數,11093.15,-,5.27,-0.05
小型股300指數,5399.94,-,4.12,-0.08
漲升股利150指數,5180.3,+,6.27,0.12
漲升股利100指數,5133.52,+,8.16,0.16
水泥窯製類指數,420.61,-,0.52,-0.12
塑膠化工類指數,844.26,-,3.37,-0.4
機電類指數,2050.66,+,2.62,0.13
水泥類指數,109.84,-,0.22,-0.2
食品類指數,1349.02,+,4.12,0.31
塑膠類指數,253.44,-,1.34,-0.53
紡織纖維類指數,468.35,-,0.46,-0.1
電機機械類指數,151.63,+,0.22,0.15
電器電纜類指數,38.06,-,0.46,-1.19
化學生技醫療類指數,99.23,-,0.37,-0.37
化學類指數,96.59,-,0.6,-0.62
生技醫療類指數,72.52,-,0.04,-0.06
玻璃陶瓷類指數,35.95,+,0.09,0.25
造紙類指數,159.83,-,0.51,-0.32
鋼鐵類指數,96.65,-,0.45,-0.46
橡膠類指數,307.42,+,0.85,0.28
汽車類指數,246.65,+,0.3,0.12
電子類指數,364.75,+,0.49,0.13
半導體類指數,126.99,+,0.21,0.17
電腦及週邊設備類指數,93.97,+,0.2,0.21
光電類指數,34.44,+,0.04,0.12
通信網路類指數,116.48,-,0.01,-0.01
電子零組件類指數,76.4,-,0.17,-0.22
電子通路類指數,107.07,+,0.56,0.53
資訊服務類指數,84.05,-,0.72,-0.85
其他電子類指數,86.06,+,0.25,0.29
建材營造類指數,236.39,-,0.46,-0.19
航運類指數,56.9,-,0.08,-0.14
觀光類指數,105.77,-,0.18,-0.17
金融保險類指數,1062.7,-,5.47,-0.51
貿易百貨類指數,204.77,-,0.88,-0.43
油電燃氣類指數,134.02,+,1.19,0.9
其他類指數,232.38,+,0.53,0.23
