

2017年05月04日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11443.98,+,18.59,0.16
發行量加權股價指數,9967.64,+,12.31,0.12
臺灣公司治理100指數,5592.12,+,5.41,0.1
臺灣50指數,7542.46,+,0.76,0.01
臺灣中型100指數,6933.4,+,24.96,0.36
臺灣資訊科技指數,9016.13,+,16.6,0.18
臺灣發達指數,8604.2,-,4.2,-0.05
臺灣高股息指數,5810.97,+,27.75,0.48
臺灣就業99指數,5905.98,+,14.86,0.25
臺灣高薪100指數,5530.01,+,9.17,0.17
臺灣低波動高股息指數,1447.27,+,4.09,0.28
未含金融保險股指數,8464.95,+,9.61,0.11
未含電子股指數,13569.15,-,4.02,-0.03
未含金融電子股指數,11657.54,-,13.77,-0.12
小型股300指數,5963.64,+,16.67,0.28
漲升股利150指數,5727.02,+,2.12,0.04
漲升股利100指數,5700.67,+,6.41,0.11
藍籌30指數,5284.89,-,0.16,---
工業菁英30指數,5450.6,-,9.61,-0.18
電子菁英30指數,5474.63,+,7.86,0.14
低波動精選30指數,5237.4,+,6.14,0.12
低貝塔100指數,5309.79,+,20.46,0.39
中小型精選50指數,4997.09,+,6.23,0.12
中小型A級動能50指數,5322.58,+,45.32,0.86
藍籌30反向一倍指數,9431.47,+,0.29,--
水泥窯製類指數,460.43,+,2.32,0.51
塑膠化工類指數,864.55,-,0.84,-0.1
機電類指數,2323.06,+,5.81,0.25
水泥類指數,118.76,+,0.67,0.57
食品類指數,1418.02,-,6.78,-0.48
塑膠類指數,260,-,0.58,-0.22
紡織纖維類指數,492,-,1.23,-0.25
電機機械類指數,168.88,+,0.38,0.23
電器電纜類指數,42.85,+,0.27,0.63
化學生技醫療類指數,99.63,+,0.14,0.14
化學類指數,99.86,+,0.05,0.05
生技醫療類指數,70.2,+,0.18,0.26
玻璃陶瓷類指數,41.82,+,0.09,0.22
造紙類指數,203.99,-,0.49,-0.24
鋼鐵類指數,98.59,-,0.53,-0.53
橡膠類指數,320.88,+,0.77,0.24
汽車類指數,252.82,-,0.13,-0.05
電子類指數,413.47,+,1.03,0.25
半導體類指數,140.46,+,0.27,0.19
電腦及週邊設備類指數,101.92,-,0.12,-0.12
光電類指數,44.74,+,0.07,0.16
通信網路類指數,124.22,+,1,0.81
電子零組件類指數,91.04,+,0.36,0.4
電子通路類指數,114.01,+,1.4,1.24
資訊服務類指數,88.12,+,0.56,0.64
其他電子類指數,103.54,+,0.13,0.13
建材營造類指數,264.52,+,0.24,0.09
航運類指數,62.04,-,0.09,-0.14
觀光類指數,114.97,+,0.44,0.38
金融保險類指數,1112.41,+,2.12,0.19
貿易百貨類指數,223.48,-,0.23,-0.1
油電燃氣類指數,133.65,+,0.01,0.01
其他類指數,250.5,-,1.08,-0.43
臺指日報酬兩倍指數,14468.4,+,35.69,0.25
臺指日報酬反向一倍指數,7981.39,-,9.88,-0.12
電子類兩倍槓桿指數,11667.81,+,57.99,0.5
電子類反向指數,8611.73,-,21.56,-0.25
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,12743.41,+,20.7,0.16
發行量加權股價報酬指數,16433.62,+,20.29,0.12
臺灣公司治理100報酬指數,6062.08,+,5.87,0.1
臺灣50報酬指數,12575.31,+,1.26,0.01
臺灣中型100報酬指數,10753.08,+,38.72,0.36
臺灣資訊科技報酬指數,14294.24,+,26.32,0.18
臺灣發達報酬指數,12928.9,-,6.32,-0.05
臺灣高股息報酬指數,10886.72,+,52,0.48
臺灣就業99報酬指數,7255.55,+,18.24,0.25
臺灣高薪100報酬指數,6077.57,+,10.08,0.17
臺灣低波動高股息報酬指數,3120.47,+,8.82,0.28
未含金融電子股報酬指數,19263.84,-,22.75,-0.12
小型股300報酬指數,6228.58,+,17.41,0.28
漲升股利150報酬指數,5916.3,+,2.19,0.04
漲升股利100報酬指數,5879.98,+,6.62,0.11
藍籌 30 報酬指數,5284.89,-,0.16,---
工業菁英 30 報酬指數,5450.6,-,9.61,-0.18
電子菁英 30 報酬指數,5474.63,+,7.86,0.14
低波動精選 30 報酬指數,5237.4,+,6.14,0.12
低貝塔 100 報酬指數,5309.79,+,20.46,0.39
中小型精選50報酬指數,4997.09,+,6.23,0.12
中小型A級動能50報酬指數,5322.58,+,45.32,0.86
水泥類報酬指數,173.41,+,0.98,0.57
食品類報酬指數,1739.09,-,8.32,-0.48
塑膠類報酬指數,347.25,-,0.77,-0.22
紡織纖維類報酬指數,644.55,-,1.62,-0.25
電機機械類報酬指數,217.23,+,0.48,0.22
電器電纜類報酬指數,50.16,+,0.32,0.64
化學生技醫療類報酬指數,129.16,+,0.18,0.14
化學類報酬指數,133.78,+,0.06,0.04
生技醫療類報酬指數,85.71,+,0.22,0.26
玻璃陶瓷類報酬指數,45.18,+,0.1,0.22
造紙類報酬指數,253.48,-,0.61,-0.24
