

2016年03月23日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10171.58,-,30,-0.29
發行量加權股價指數,8766.09,-,19.59,-0.22
臺灣公司治理100指數,4854.78,-,5.66,-0.12
臺灣50指數,6452.24,-,0.82,-0.01
臺灣中型100指數,6281.12,-,68.09,-1.07
臺灣資訊科技指數,7690.1,-,6.25,-0.08
臺灣發達指數,7525.96,-,31.19,-0.41
臺灣高股息指數,5290.08,-,49.32,-0.92
臺灣就業99指數,5280.64,-,19.53,-0.37
臺灣高薪100指數,4759.44,-,9.95,-0.21
臺灣低波動高股息指數,1325.05,-,3.07,-0.23
未含金融保險股指數,7463.98,-,19.18,-0.26
未含電子股指數,12502.93,-,33.43,-0.27
未含金融電子股指數,11013.92,-,40.73,-0.37
小型股300指數,5471.07,-,5.09,-0.09
水泥窯製類指數,429.41,-,2.69,-0.62
塑膠化工類指數,802.99,-,0.36,-0.04
機電類指數,1967.14,-,3.97,-0.2
水泥類指數,111.55,-,0.86,-0.77
食品類指數,1394.21,+,7.61,0.55
塑膠類指數,229.72,-,0.06,-0.03
紡織纖維類指數,554.98,-,16.02,-2.81
電機機械類指數,153.77,-,1.04,-0.67
電器電纜類指數,32.18,-,0.06,-0.19
化學生技醫療類指數,104.71,-,0.48,-0.46
化學類指數,96.82,-,0.28,-0.29
生技醫療類指數,81.12,-,0.51,-0.62
玻璃陶瓷類指數,38.1,+,0.04,0.11
造紙類指數,155.5,-,0.28,-0.18
鋼鐵類指數,88.34,-,0.07,-0.08
橡膠類指數,321.05,+,1.53,0.48
汽車類指數,254.9,-,0.24,-0.09
電子類指數,349.44,-,0.65,-0.19
半導體類指數,118.3,+,0.29,0.25
電腦及週邊設備類指數,93.02,-,1.38,-1.46
光電類指數,30.53,-,0.16,-0.52
通信網路類指數,122.24,-,0.32,-0.26
電子零組件類指數,76.51,-,0.27,-0.35
電子通路類指數,101.63,-,0.12,-0.12
資訊服務類指數,86.37,+,1.47,1.73
其他電子類指數,82.42,-,0.18,-0.22
建材營造類指數,240.18,+,4.48,1.9
航運類指數,66.56,+,0.12,0.18
觀光類指數,117.06,-,0.56,-0.48
金融保險類指數,961.04,+,0.07,0.01
貿易百貨類指數,208.15,+,0.96,0.46
油電燃氣類指數,118.35,-,1.82,-1.51
其他類指數,242.97,-,2.01,-0.82
臺指日報酬兩倍指數,11352.49,-,50.85,-0.45
臺指日報酬反向一倍指數,9206.67,+,20.48,0.22
電子類兩倍槓桿指數,8490.46,-,31.65,-0.37
電子類反向指數,10381.55,+,19.24,0.19
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10887.64,-,32.1,-0.29
發行量加權股價報酬指數,13876.13,-,31.01,-0.22
臺灣公司治理100報酬指數,5041.57,-,5.88,-0.12
臺灣50報酬指數,10322.26,-,1.32,-0.01
臺灣中型100報酬指數,9383.35,-,101.71,-1.07
臺灣資訊科技報酬指數,11697.58,-,9.5,-0.08
臺灣發達報酬指數,10875.84,-,45.08,-0.41
臺灣高股息報酬指數,9371.54,-,87.36,-0.92
臺灣就業99報酬指數,6235.47,-,23.07,-0.37
臺灣高薪100報酬指數,5003.68,-,10.46,-0.21
臺灣低波動高股息報酬指數,2732.9,-,6.32,-0.23
未含金融電子股報酬指數,17518.41,-,64.78,-0.37
小型股300報酬指數,5471.07,-,5.09,-0.09
水泥類報酬指數,156.95,-,1.2,-0.76
食品類報酬指數,1657.55,+,9.04,0.55
塑膠類報酬指數,293.14,-,0.08,-0.03
紡織纖維類報酬指數,700.7,-,20.22,-2.8
電機機械類報酬指數,191.61,-,1.3,-0.67
電器電纜類報酬指數,36.8,-,0.07,-0.19
化學生技醫療類報酬指數,131.45,-,0.59,-0.45
化學類報酬指數,124.77,-,0.35,-0.28
生技醫療類報酬指數,96.62,-,0.61,-0.63
玻璃陶瓷類報酬指數,40.93,+,0.05,0.12
造紙類報酬指數,185.63,-,0.34,-0.18
鋼鐵類報酬指數,113.96,-,0.08,-0.07
橡膠類報酬指數,400.19,+,1.9,0.48
汽車類報酬指數,310.89,-,0.3,-0.1
電子類報酬指數,507.93,-,0.94,-0.18
半導體類報酬指數,164.62,+,0.41,0.25
電腦及週邊設備類報酬指數,141.02,-,2.09,-1.46
光電類報酬指數,37.15,-,0.2,-0.54
通信網路類報酬指數,195.85,-,0.51,-0.26
電子零組件類報酬指數,110.01,-,0.38,-0.34
電子通路類報酬指數,160.29,-,0.19,-0.12
資訊服務類報酬指數,138.27,+,2.36,1.74
其他電子類報酬指數,99.36,-,0.22,-0.22
建材營造類報酬指數,330.04,+,6.16,1.9
航運類報酬指數,80.15,+,0.15,0.19
觀光類報酬指數,132.85,-,0.63,-0.47
金融保險類報酬指數,1242.31,+,0.09,0.01
貿易百貨類報酬指數,253.09,+,1.16,0.46
油電燃氣類報酬指數,142.28,-,2.19,-1.52
其他類報酬指數,322.8,-,2.66,-0.82
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","73051987435","1774234711","729458"
"2.台灣存託憑證","27618798","4412604","877"
"3.受益憑證","0","0","0"
"4.ETF","7899733680","378364383","50416"
"5.受益證券","10130840","666000","105"
"6.變更交易股票","7473712","2933369","656"
"7.認購(售)權證","2004920270","1986153000","60008"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","73059461147","1777168080","730114"
"總計(1~12)","83001864735","4146764067","841520"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1919(8),310(7)
"下跌(跌停)",3422(24),477(0)
"持平",547,85
"未成交",3773,4
"無比價",726,1
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年03月23日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","11996985","2241","773806611","64.4","64.85","64.25","64.35","-","0.05","64.35","146","64.4","9","0.00"
="0051  ","元大中型100     ","20000","17","509430","25.65","25.65","25.4","25.4","-","0.25","25.38","4","26","1","0.00"
="0052  ","FB科技          ","1000","1","41120","41.12","41.12","41.12","41.12","X","0","40.78","10","41.19","10","0.00"
="0053  ","元大電子        ","11000","10","302850","27.49","27.61","27.49","27.5","+","0.02","27.02","2","27.56","1","0.00"
="0054  ","元大台商50      ","2000","2","42340","21.2","21.2","21.14","21.14","+","0.09","20.31","2","21.14","1","0.00"
="0055  ","元大MSCI金融    ","221000","130","2822010","12.75","12.85","12.7","12.72","-","0.02","12.72","191","12.75","11","0.00"
="0056  ","元大高股息      ","1154371","558","26071754","22.69","22.7","22.5","22.55","-","0.14","22.52","2","22.55","29","0.00"
="0057  ","FB摩台          ","3000","2","118760","39.76","39.76","39.5","39.5","-","0.02","39.58","50","39.69","58","0.00"
="0058  ","FB發達          ","2000","2","74700","37.35","37.35","37.35","37.35","+","0.4","36.9","10","37.2","10","0.00"
