

2015年06月18日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10689.31,+,39.76,0.37
發行量加權股價指數,9218.37,+,28.54,0.31
臺灣50指數,6838.61,-,1.67,-0.02
臺灣中型100指數,6907.17,+,64.28,0.94
臺灣資訊科技指數,7774.42,+,0.71,0.01
臺灣發達指數,7907.23,+,25.39,0.32
臺灣高股息指數,5638.37,+,66.85,1.2
臺灣就業99指數,5591.05,+,28.45,0.51
臺灣高薪100指數,5147.56,+,15.96,0.31
臺灣企業經營101指數,5939.19,+,13.06,0.22
臺灣低波動高股息指數,1414.73,+,8.84,0.63
未含金融保險股指數,7650.77,+,26.94,0.35
未含電子股指數,13368.59,+,24.39,0.18
未含金融電子股指數,11093.86,+,26.16,0.24
小型股300指數,--,,--,--
水泥窯製類指數,500.02,+,1.32,0.26
塑膠化工類指數,773.16,+,1.3,0.17
機電類指數,2034.19,+,9.04,0.45
水泥類指數,132.72,-,0.15,-0.11
食品類指數,1241.22,-,5.14,-0.41
塑膠類指數,218.86,+,0.29,0.13
紡織纖維類指數,608.22,-,1.87,-0.31
電機機械類指數,149.75,+,0.73,0.49
電器電纜類指數,32.55,+,1.37,4.39
化學生技醫療類指數,98.84,+,0.2,0.2
化學類指數,99.49,+,0.29,0.29
生技醫療類指數,68.95,+,0.05,0.07
玻璃陶瓷類指數,39.18,+,1.07,2.81
造紙類指數,159.62,-,0.89,-0.55
鋼鐵類指數,92.53,+,0.82,0.89
橡膠類指數,332,+,0.98,0.3
汽車類指數,300.01,+,1.02,0.34
電子類指數,362.13,+,1.54,0.43
半導體類指數,117.03,+,0.11,0.09
電腦及週邊設備類指數,98.73,+,1.03,1.05
光電類指數,40.75,+,0.09,0.22
通信網路類指數,112.47,+,1.34,1.21
電子零組件類指數,81.43,+,0.49,0.61
電子通路類指數,115.06,+,0.53,0.46
資訊服務類指數,104.65,-,0.49,-0.47
其他電子類指數,90.04,+,0.31,0.35
建材營造類指數,274.4,-,0.14,-0.05
航運類指數,78.1,+,3.11,4.15
觀光類指數,119.23,+,1.93,1.65
金融保險類指數,1184.8,+,0.79,0.07
貿易百貨類指數,214.81,+,0.59,0.28
油電燃氣類指數,95.67,-,1.79,-1.84
其他類指數,261.29, ,--,--
電子類兩倍槓桿指數,9376.43,+,79.41,0.85
電子類反向指數,10299.59,-,44.18,-0.43
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11018.25,+,41.51,0.38
發行量加權股價報酬指數,14042.92,+,43.97,0.31
臺灣50報酬指數,10532.46,-,2.58,-0.02
