

2016年06月07日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10055.31,+,89.14,0.89
發行量加權股價指數,8679.9,+,82.79,0.96
臺灣公司治理100指數,4857.33,+,47.08,0.98
臺灣50指數,6475.3,+,70.48,1.1
臺灣中型100指數,6074.48,+,50.6,0.84
臺灣資訊科技指數,7718.09,+,57.33,0.75
臺灣發達指數,7450.29,+,105.76,1.44
臺灣高股息指數,5270.81,+,86.24,1.66
臺灣就業99指數,5231.13,+,29.11,0.56
臺灣高薪100指數,4759.21,+,51.92,1.1
臺灣低波動高股息指數,1295.29,+,18.15,1.42
未含金融保險股指數,7380.62,+,72.41,0.99
未含電子股指數,12277.33,+,120.49,0.99
未含金融電子股指數,10743.66,+,114.17,1.07
小型股300指數,5244.13,+,25.84,0.5
水泥窯製類指數,398.98,+,12.01,3.1
塑膠化工類指數,792.95,+,12.77,1.64
機電類指數,1962.56,+,18.3,0.94
水泥類指數,103.4,+,3.6,3.61
食品類指數,1499.47,+,19.57,1.32
塑膠類指數,228.7,+,4.49,2
紡織纖維類指數,480.21,+,0.02,--
電機機械類指數,155.12,+,1.86,1.21
電器電纜類指數,31.49,-,0.12,-0.38
化學生技醫療類指數,98.96,+,0.58,0.59
化學類指數,92.47,+,0.24,0.26
生技醫療類指數,75.8,+,0.73,0.97
玻璃陶瓷類指數,35.87,+,0.18,0.5
造紙類指數,153.79,+,0.42,0.27
鋼鐵類指數,84.41,+,0.83,0.99
橡膠類指數,324.84,+,4.48,1.4
汽車類指數,233.9,+,1.88,0.81
電子類指數,348.53,+,3.24,0.94
半導體類指數,118.71,+,0.87,0.74
電腦及週邊設備類指數,92.68,+,1.61,1.77
光電類指數,30.11,+,0.58,1.96
通信網路類指數,126.37,+,0.3,0.24
電子零組件類指數,74.9,+,0.55,0.74
電子通路類指數,103.56,+,1.75,1.72
資訊服務類指數,80.36,+,0.62,0.78
其他電子類指數,79.17,+,0.89,1.14
建材營造類指數,245.05,+,0.68,0.28
航運類指數,61.63,+,0.09,0.15
觀光類指數,114.06,-,0.82,-0.71
金融保險類指數,960.45,+,7.38,0.77
貿易百貨類指數,212.19,-,1.07,-0.5
油電燃氣類指數,115.06,+,1.22,1.07
其他類指數,234.56,+,3.04,1.31
臺指日報酬兩倍指數,11095.23,+,209.66,1.93
臺指日報酬反向一倍指數,9268.53,-,90.12,-0.96
電子類兩倍槓桿指數,8411.08,+,154.94,1.88
電子類反向指數,10364.75,-,98.18,-0.94
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10766.96,+,95.52,0.9
發行量加權股價報酬指數,13744.93,+,131.12,0.96
