"106年06月12日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
"中小型A級動能50報酬指數","5,461.85","-","41.42","-0.75",
"水泥類報酬指數","162.85","-","2.14","-1.30",
"食品類報酬指數","1,831.04","-","4.92","-0.27",
"塑膠類報酬指數","340.94","-","1.82","-0.53",
"紡織纖維類報酬指數","629.83","-","4.13","-0.65",
"電機機械類報酬指數","223.04","+","0.61","0.27",
"電器電纜類報酬指數","48.82","+","0.31","0.64",
"化學生技醫療類報酬指數","126.62","-","0.01","-0.01",
"化學類報酬指數","133.44","+","0.17","0.13",
"生技醫療類報酬指數","82.15","-","0.16","-0.19",
"玻璃陶瓷類報酬指數","41.11","-","0.31","-0.75",
"造紙類報酬指數","275.05","+","3.02","1.11",
"鋼鐵類報酬指數","130.29","-","0.27","-0.21",
"橡膠類報酬指數","405.56","-","6.60","-1.60",
"汽車類報酬指數","346.67","-","10.53","-2.95",
"電子類報酬指數","643.69","-","8.68","-1.33",
"半導體類報酬指數","212.94","-","3.91","-1.80",
"電腦及週邊設備類報酬指數","168.24","-","0.74","-0.44",
"光電類報酬指數","54.45","-","0.37","-0.67",
"通信網路類報酬指數","211.12","+","0.02","0.01",
"電子零組件類報酬指數","135.13","-","0.98","-0.72",
"電子通路類報酬指數","193.64","-","1.36","-0.70",
"資訊服務類報酬指數","154.17","-","0.83","-0.54",
"其他電子類報酬指數","134.08","-","3.17","-2.31",
"建材營造類報酬指數","384.37","-","0.87","-0.23",
"航運類報酬指數","78.02","+","0.13","0.17",
"觀光類報酬指數","144.57","-","1.26","-0.86",
"金融保險類報酬指數","1,491.89","+","5.34","0.36",
"貿易百貨類報酬指數","285.15","-","1.86","-0.65",
"油電燃氣類報酬指數","169.61","-","0.78","-0.46",
"其他類報酬指數","339.64","-","3.03","-0.88",
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","82,793,619,275","1,839,187,500","673,680",
"2.台灣存託憑證","20,528,838","2,817,727","569",
"3.受益憑證","0","0","0",
"4.ETF","6,704,844,223","345,015,326","50,954",
"5.受益證券","13,480,220","958,000","154",
"6.變更交易股票","10,810,377","4,626,507","666",
"7.認購(售)權證","1,925,054,390","1,793,011,000","54,356",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"證券合計(1+6)","82,804,429,652","1,843,814,007","674,346",
"總計(1~12)","91,468,337,323","3,985,616,060","780,379",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","2,292(11)","295(2)",
"下跌(跌停)","3,442(15)","501(1)",
"持平","426","92",
"未成交","4,331","7",
"無比價","959","2",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
"無比價"含當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>交易資訊>雙幣ETF專區>代號對應及每日公告匯率。",

"106年06月12日每日收盤行情(全部)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","3,300,815","1,008","254,991,488","77.15","77.50","77.05","77.15","-","0.85","77.15","8","77.20","735","0.00",
="0051","元大中型100","19,184","16","546,948","28.72","28.72","28.44","28.51","-","0.24","28.51","49","28.60","4","0.00",
="0052","富邦科技","7,000","7","327,930","46.97","47.05","46.55","46.94","-","0.81","46.94","2","47.18","1","0.00",
="0053","元大電子","12,000","8","407,280","33.94","34.00","33.80","33.99","-","0.34","33.75","3","33.99","3","0.00",
="0054","元大台商50","7,000","5","167,870","24.08","24.08","23.96","23.96","-","0.25","23.94","1","24.13","3","0.00",
="0055","元大MSCI金融","56,000","24","838,310","14.96","15.00","14.96","14.96","+","0.03","14.94","3","14.96","56","0.00",
="0056","元大高股息","5,332,990","842","133,757,154","24.98","25.11","24.94","25.07","+","0.07","25.07","633","25.08","2","0.00",
="0057","富邦摩台","5,000","5","228,020","45.67","45.67","45.52","45.61","-","0.56","45.55","1","45.67","20","0.00",
="0058","富邦發達","15,000","3","656,410","43.78","43.78","43.75","43.75","X","0.00","43.52","1","43.80","10","0.00",
="0059","富邦金融","8,000","8","279,590","35.16","35.17","34.70","34.75","-","0.65","34.74","2","34.91","1","0.00",
="0061","元大寶滬深","3,787,310","911","60,197,611","15.88","15.95","15.85","15.88"," ","0.00","15.87","118","15.88","35","0.00",
="006203","元大MSCI台灣","1,000","1","35,740","35.74","35.74","35.74","35.74","-","0.32","35.38","50","35.70","20","0.00",
="006204","永豐臺灣加權","9,001","5","453,650","50.40","50.40","50.40","50.40","-","0.50","50.25","1","50.35","100","0.00",
="006205","富邦上証","2,743,786","928","76,865,289","27.96","28.16","27.90","27.94","-","0.01","27.94","39","27.95","51","0.00",
="006206","元大上證50","1,705,102","588","47,053,394","27.53","27.74","27.50","27.53"," ","0.00","27.53","40","27.56","2","0.00",
="006207","FH滬深","1,275,000","275","26,724,680","20.97","21.08","20.87","20.93","+","0.02","20.93","69","20.94","1","0.00",
="006208","富邦台50","1,240","7","56,827","--","--","--","--"," ","0.00","45.18","1","45.26","10","0.00",
="00625K","富邦上証+R","50,000","2","314,500","6.29","6.29","6.29","6.29","-","0.04","6.30","30","6.37","10","0.00",
="00631L","元大台灣50正2","2,399,500","975","72,731,829","30.37","30.49","30.13","30.24","-","0.56","30.23","3","30.24","20","0.00",
="00632R","元大台灣50反1","58,993,623","9,509","856,817,724","14.55","14.56","14.49","14.53","+","0.10","14.53","2,555","14.54","241","0.00",
="00633L","富邦上証正2","55,552,483","8,443","2,145,264,537","38.50","39.04","38.18","38.35","+","0.03","38.34","15","38.35","927","0.00",
="00634R","富邦上証反1","762,000","303","6,274,650","8.17","8.29","8.17","8.25","-","0.01","8.25","181","8.28","64","0.00",
="00635U","元大S&P黃金","788,249","174","15,737,704","19.99","19.99","19.94","19.95","-","0.11","19.95","3","19.96","10","0.00",
="00636","國泰中國A50","2,558,802","474","44,775,817","17.49","17.58","17.41","17.43","+","0.01","17.43","58","17.44","27","0.00",
="00637L","元大滬深300正2","91,293,901","11,300","1,329,939,719","14.50","14.76","14.42","14.47","-","0.01","14.47","871","14.48","1,505","0.00",
="00638R","元大滬深300反1","172,000","31","2,900,380","16.91","16.95","16.81","16.94","+","0.01","16.93","1","16.94","2","0.00",
="00639","富邦深100","19,045,880","2,339","188,263,929","9.92","9.94","9.84","9.87","-","0.09","9.86","90","9.87","29","0.00",
="00640L","富邦日本正2","833,000","161","16,424,830","19.58","19.77","19.55","19.68","+","0.03","19.68","5","19.69","50","0.00",
="00641R","富邦日本反1","851,000","107","14,216,620","16.75","16.76","16.68","16.74","+","0.03","16.73","2","16.74","64","0.00",
="00642U","元大S&P石油","6,660,499","1,608","108,399,792","16.25","16.29","16.25","16.27","+","0.13","16.26","222","16.27","370","0.00",
="00643","群益深証中小","6,544,200","1,163","90,143,270","13.87","13.87","13.70","13.74","-","0.14","13.74","45","13.75","16","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.02","50","3.11","15","0.00",
="00645","富邦日本","249,150","13","5,092,545","20.35","20.50","20.35","20.42"," ","0.00","20.42","19","20.46","61","0.00",
="00646","元大S&P500","115,000","32","2,481,960","21.70","21.70","21.56","21.56","-","0.14","21.57","5","21.64","10","0.00",
="00647L","元大S&P500正2","143,000","8","3,721,270","26.00","26.10","26.00","26.05","+","0.06","26.02","1","26.10","20","0.00",
="00648R","元大S&P500反1","451,200","142","7,046,226","15.62","15.63","15.60","15.62","+","0.04","15.62","118","15.63","21","0.00",
="00649","FH香港","122,000","15","2,234,760","18.40","18.44","18.27","18.28","-","0.19","18.29","52","18.30","6","0.00",
="00650L","FH香港正2","809,000","75","21,027,220","26.43","26.43","25.91","25.96","-","0.49","25.96","1","26.04","50","0.00",
="00651R","FH香港反1","750,000","56","7,651,890","10.15","10.25","10.14","10.24","+","0.12","10.22","50","10.23","32","0.00",
="00652","富邦印度","110,001","26","2,421,700","22.01","22.04","21.98","22.01","-","0.01","22.01","52","22.03","43","0.00",
="00653L","富邦印度正2","857,000","116","22,400,210","26.27","26.27","26.08","26.13","-","0.12","26.12","2","26.13","47","0.00",
="00654R","富邦印度反1","134,000","24","2,186,900","16.33","16.34","16.29","16.33","+","0.06","16.31","83","16.33","28","0.00",
="00655L","國泰中國A50正2","4,023,000","744","113,412,260","28.28","28.61","27.94","28.10","+","0.07","28.10","53","28.13","150","0.00",
="00656R","國泰中國A50反1","150,000","25","2,311,810","15.45","15.48","15.32","15.48","+","0.03","15.46","3","15.48","153","0.00",
="00657","國泰日經225","74,000","5","1,782,650","24.09","24.13","24.06","24.13","-","0.20","24.12","1","24.21","10","0.00",
="00658L","國泰日本正2","73,000","9","2,112,330","28.80","29.01","28.80","28.95","-","0.29","28.88","50","28.96","30","0.00",
="00659R","國泰日本反1","149,000","21","2,251,100","15.15","15.15","15.07","15.11","+","0.07","15.11","2","15.12","55","0.00",
="00660","元大歐洲50","156,000","10","3,909,670","24.98","25.07","24.98","25.06","+","0.06","25.06","49","25.09","50","0.00",
="00661","元大日經225","40,000","4","999,600","25.00","25.00","24.98","24.98","X","0.00","24.96","20","25.00","10","0.00",
="00662","富邦NASDAQ","88,558","27","2,131,492","24.17","24.17","24.00","24.00","-","0.60","24.00","3","24.06","50","0.00",
="00663L","國泰臺灣加權正2","1,065,000","174","29,570,490","27.69","27.94","27.67","27.71","-","0.41","27.70","5","27.71","145","0.00",
="00664R","國泰臺灣加權反1","4,275,000","244","70,321,340","16.48","16.49","16.41","16.47","+","0.10","16.47","415","16.48","52","0.00",
="00665L","富邦H股正2","2,346,000","455","59,561,550","25.77","25.81","25.13","25.35","-","0.42","25.35","4","25.37","80","0.00",
="00666R","富邦H股反1","108,000","16","1,740,050","16.02","16.13","16.02","16.12","+","0.20","16.08","50","16.09","60","0.00",
="00667","元大韓國","38,000","13","819,370","21.50","21.58","21.50","21.56","-","0.09","21.54","5","21.70","1","0.00",
="00668","國泰美國道瓊","205,000","18","4,550,760","22.14","22.21","22.14","22.17","+","0.06","22.17","18","22.21","7","0.00",
="00669R","國泰美國道瓊反1","282,000","63","4,681,900","16.59","16.62","16.58","16.62","+","0.01","16.61","10","16.62","44","0.00",
="00670L","富邦NASDAQ正2","742,000","262","17,145,040","23.13","23.16","23.05","23.07","-","1.27","23.06","36","23.07","37","0.00",
="00671R","富邦NASDAQ反1","655,000","98","11,986,530","18.27","18.34","18.27","18.33","+","0.49","18.33","77","18.34","104","0.00",
="00672L","元大S&P原油正2","35,776,000","3,860","467,740,080","13.07","13.11","13.03","13.08","+","0.19","13.07","600","13.08","971","0.00",
="00673R","元大S&P原油反1","685,000","155","15,159,620","22.10","22.18","22.10","22.18","-","0.18","22.18","8","22.19","200","0.00",
="00674R","元大S&P黃金反1","285,000","52","5,640,100","19.74","19.81","19.74","19.77","+","0.10","19.77","14","19.78","1","0.00",
="00675L","富邦臺灣加權正2","2,332,500","576","28,123,480","12.03","12.13","12.00","12.03","-","0.17","12.02","14","12.03","787","0.00",
="00676R","富邦臺灣加權反1","4,305,094","266","38,446,053","8.94","8.95","8.90","8.95","+","0.08","8.94","337","8.95","192","0.00",
="00677U","富邦VIX","9,996,500","898","104,158,540","10.41","10.49","10.37","10.49","+","0.24","10.48","206","10.49","63","0.00",
="00678","群益NBI生技","198,000","42","3,919,100","19.73","19.82","19.73","19.80","-","0.04","19.80","94","19.83","19","0.00",
="00680L","元大美債20正2","6,000","4","122,630","20.44","20.44","20.43","20.43","-","0.18","20.46","25","20.50","3","0.00",
="00681R","元大美債20反1","78,000","7","1,488,040","19.06","19.11","19.06","19.10","+","0.07","19.05","50","19.10","6","0.00",
="00682U","元大美元指數","41,314","15","786,604","19.04","19.05","19.04","19.04"," ","0.00","19.02","2","19.04","101","0.00",
="00683L","元大美元指數正2","175,000","117","3,211,390","18.34","18.36","18.30","18.36","+","0.03","18.35","10","18.36","95","0.00",
="00684R","元大美元指數反1","216,000","3","4,458,240","20.64","20.64","20.64","20.64","+","0.03","20.61","200","20.64","50","0.00",
="00685L","群益臺灣加權正2","652,000","223","6,899,290","10.54","10.62","10.51","10.54","-","0.19","10.53","300","10.55","350","0.00",
="00686R","群益臺灣加權反1","2,275,000","40","22,067,610","9.71","9.72","9.69","9.72","+","0.09","9.71","500","9.72","3","0.00",
="00688L","國泰20年美債正2","208,000","8","4,317,920","20.82","20.82","20.71","20.73","-","0.11","20.73","151","20.76","150","0.00",
="00689R","國泰20年美債反1","217,000","12","4,196,620","19.34","19.34","19.32","19.34","+","0.07","19.32","156","19.34","150","0.00",
="00690","兆豐藍籌30","1,190,144","129","24,243,580","20.38","20.40","20.32","20.32","-","0.16","20.32","24","20.34","14","0.00",
="00691R","兆豐藍籌30反1","105,000","17","2,029,370","19.33","19.37","19.31","19.37","+","0.15","19.34","80","19.39","81","0.00",
="00692","富邦公司治理","2,160,200","502","43,512,758","20.18","20.18","20.12","20.12","-","0.13","20.11","60","20.12","64","0.00",
="00693U","華頓S&P黃豆","1,110,000","93","21,622,240","19.52","19.53","19.44","19.46","-","0.01","19.45","107","19.46","35","0.00",
="008201","BP上證50","3,100","10","265,730","86.00","86.00","85.20","86.00","+","0.10","85.80","2","86.00","41","0.00",
="01001T","土銀富邦R1","25,000","8","348,750","13.95","13.95","13.95","13.95"," ","0.00","13.90","20","14.00","11","0.00",
="01002T","土銀國泰R1","128,000","50","1,830,750","14.31","14.31","14.29","14.31"," ","0.00","14.30","3","14.31","12","0.00",
="01003T","兆豐新光R1","772,000","94","10,869,890","14.08","14.15","14.07","14.08"," ","0.00","14.08","61","14.09","1","0.00",
="01004T","土銀富邦R2","30,000","1","388,200","12.94","12.94","12.94","12.94","+","0.03","12.88","10","12.94","18","0.00",
="01007T","兆豐國泰R2","3,000","1","42,630","14.21","14.21","14.21","14.21","X","0.00","14.22","3","14.25","6","0.00",
="03001P","臺股指永豐6A售02","75,000","16","34,500","0.46","0.46","0.46","0.46","+","0.03","0.47","30","0.48","30","0.00",
="03001X","元展01","2,000","2","141,000","70.50","70.50","70.50","70.50","X","0.00","70.50","2","71.00","10","108.00",
="03002P","廣宇永豐6A售02","290,000","3","249,400","0.86","0.86","0.86","0.86","X","0.00","0.86","30","0.87","30","0.00",
="03003P","聯鈞永豐6A售02","147,000","2","86,530","0.59","0.59","0.57","0.57"," ","0.00","0.57","30","0.58","30","0.00",
="03003X","元展03","0","0","0","--","--","--","--"," ","0.00","84.50","11","85.50","10","207.50",
="03004P","大同元大71售02","986,000","28","466,170","0.51","0.51","0.46","0.46","-","0.05","0.45","20","0.47","100","0.00",
="03004X","元展04","0","0","0","--","--","--","--"," ","0.00","13.10","10","13.30","10","24.20",
="03005P","義隆元大6A售01","124,000","3","72,400","0.55","0.59","0.55","0.59","+","0.08","0.59","100","0.60","100","0.00",
="03005X","元展05","1,000","1","15,100","15.10","15.10","15.10","15.10","+","0.10","15.00","11","15.10","11","24.60",
="03006P","聯發科元大6A售04","1,113,000","36","74,860","0.07","0.07","0.06","0.07","+","0.01","0.06","225","0.07","173","0.00",
="03006X","元展06","0","0","0","--","--","--","--"," ","0.00","25.40","10","25.60","10","46.00",
="03007P","鴻海元大6A售10","870,000","12","148,600","0.16","0.18","0.16","0.18","+","0.04","0.18","90","0.19","110","0.00",
="03007X","元展07","2,373,000","18","33,513,070","14.00","14.00","14.00","14.00","+","0.10","13.90","10","14.00","15","19.40",
="03008P","為升元富6A售02","0","0","0","--","--","--","--"," ","0.00","0.58","25","0.59","25","0.00",
="03009P","樺漢凱基6A售05","0","0","0","--","--","--","--"," ","0.00","0.37","30","0.38","30","0.00",
="03009X","元展09","0","0","0","--","--","--","--"," ","0.00","22.50","10","22.80","10","29.30",
="03010P","大立光日盛6A售04","0","0","0","--","--","--","--"," ","0.00","1.34","25","1.35","25","0.00",
="03010X","元展10","32,000","3","1,678,000","52.50","52.50","51.50","51.50","-","1.50","51.00","10","51.50","10","102.00",
="03011P","大立光統一6A售04","151,000","4","126,840","0.84","0.84","0.84","0.84","+","0.02","0.84","159","0.85","200","0.00",
="03012P","大立光統一6B售05","15,000","1","15,750","1.05","1.05","1.05","1.05","X","0.00","1.04","216","1.05","108","0.00",
="03012X","元展12","1,000","1","12,700","12.70","12.70","12.70","12.70","+","0.40","12.50","10","12.70","10","47.70",
="03013P","可成統一6A售07","5,000","1","1,100","0.22","0.22","0.22","0.22"," ","0.00","0.22","208","0.23","208","0.00",
="03013X","元展13","0","0","0","--","--","--","--"," ","0.00","7.20","10","7.30","10","13.70",
="03014P","華邦電統一6A售04","221,000","3","147,780","0.67","0.67","0.64","0.64","-","0.02","0.63","10","0.64","10","0.00",
="03014X","元展14","0","0","0","--","--","--","--"," ","0.00","14.10","10","14.50","10","19.45",
="03015P","大立光群益6A售09","0","0","0","--","--","--","--"," ","0.00","0.83","25","0.84","10","0.00",
="03015X","元展15","1,000","1","13,100","13.10","13.10","13.10","13.10","X","0.00","13.00","10","13.10","10","18.55",
="03016P","中鋼群益6B售02","660,000","7","539,800","0.83","0.83","0.80","0.80","-","0.02","0.84","25","0.85","10","0.00",
="03016X","元展16","7,000","2","12,490","1.79","1.79","1.77","1.77","+","0.01","1.76","50","1.77","50","8.24",
="03017P","致茂群益6B售02","0","0","0","--","--","--","--"," ","0.00","1.23","25","1.33","10","0.00",
="03017X","元展17","0","0","0","--","--","--","--"," ","0.00","1.67","8","1.68","50","9.21",
="03018P","國巨群益6B售04","212,000","3","248,180","1.11","1.18","1.11","1.18","+","0.10","1.19","25","1.20","10","0.00",
="03018X","元展18","0","0","0","--","--","--","--"," ","0.00","3.01","50","3.06","50","17.10",
="03019P","華新科群益6A售04","134,000","3","197,380","1.47","1.48","1.47","1.48","+","0.05","1.49","25","1.50","10","0.00",
="03019X","元展19","0","0","0","--","--","--","--"," ","0.00","2.77","50","2.79","50","15.80",
="03020P","鑽全群益6A售01","400,000","3","371,000","0.92","0.93","0.92","0.93","+","0.02","0.95","25","0.96","10","0.00",
="03020X","元展20","0","0","0","--","--","--","--"," ","0.00","2.82","30","2.85","50","17.20",
="03021P","大立光元大6A售11","20,000","3","14,400","0.72","0.72","0.72","0.72","+","0.02","0.73","100","0.74","100","0.00",
="03021X","元展21","2,000","2","19,050","9.50","9.55","9.50","9.55","-","0.35","9.40","10","9.50","10","26.80",
="03022P","大立光元大6A售14","766,000","10","1,327,940","1.75","1.75","1.73","1.74","+","0.06","1.73","100","1.74","100","0.00",
="03022X","富展01","0","0","0","--","--","--","--"," ","0.00","26.60","2","26.70","10","102.00",
="03023P","大立光元大6B售03","150,000","5","85,800","0.57","0.58","0.57","0.57","+","0.01","0.57","105","0.58","100","0.00",
="03023X","富展02","0","0","0","--","--","--","--"," ","0.00","14.90","10","15.20","10","27.94",
="03024P","中租元大6A售03","29,000","2","15,570","0.53","0.55","0.53","0.55","+","0.01","0.54","100","0.55","100","0.00",
="03024X","富展03","0","0","0","--","--","--","--"," ","0.00","47.20","10","47.60","10","207.50",
="03025P","台積電元大6A售06","1,201,000","21","425,430","0.38","0.38","0.33","0.37","+","0.08","0.37","100","0.38","100","0.00",
="03025X","元展22","0","0","0","--","--","--","--"," ","0.00","22.80","495","22.90","495","77.15",
="03026P","富邦金元大6B售03","69,000","6","74,040","1.07","1.09","1.05","1.09","-","0.02","1.11","100","1.12","100","0.00",
="03026X","元展23","100,000","1","401,000","4.01","4.01","4.01","4.01","+","0.02","3.96","100","4.00","100","15.88",
="03027P","微星兆豐6B售01","0","0","0","--","--","--","--"," ","0.00","0.53","10","0.54","10","0.00",
="03027X","元展24","0","0","0","--","--","--","--"," ","0.00","7.85","100","8.00","100","27.94",
="03028P","國巨永豐6A售03","1,348,000","17","1,252,030","0.88","1.00","0.88","0.99","+","0.10","0.98","30","0.99","30","0.00",
="03028X","元展25","2,000","2","45,300","22.70","22.70","22.60","22.60"," ","0.00","22.00","10","22.60","10","71.30",
="03029P","華新科永豐6A售03","10,000","1","12,200","1.22","1.22","1.22","1.22","+","0.06","1.22","30","1.23","10","0.00",
="03029X","元展26","8,000","3","109,200","13.60","13.70","13.60","13.70","X","0.00","13.60","10","13.70","40","40.25",
="03030P","臺股指玉山6A售01","0","0","0","--","--","--","--"," ","0.00","0.78","10","0.79","10","0.00",
="03031P","臺股指玉山6A售02","257,000","7","186,600","0.72","0.75","0.72","0.75","+","0.15","0.74","10","0.76","10","0.00",
="03031X","元展28","0","0","0","--","--","--","--"," ","0.00","6.30","10","6.35","10","47.20",
="03032P","大立光國泰6A售10","10,000","1","15,400","1.54","1.54","1.54","1.54","X","0.00","1.54","350","1.56","186","0.00",
="03032X","元展29","5,000","2","36,300","7.20","7.35","7.20","7.35","+","0.10","7.40","100","7.50","110","14.05",
="03033P","大立光國泰6A售11","30,000","2","40,800","1.36","1.36","1.36","1.36","X","0.00","1.35","390","1.37","229","0.00",
="03033X","元展30","0","0","0","--","--","--","--"," ","0.00","12.60","10","12.80","10","356.00",
="03034P","大立光國泰6A售12","0","0","0","--","--","--","--"," ","0.00","1.27","420","1.29","221","0.00",
="03035P","大立光國泰6A售13","0","0","0","--","--","--","--"," ","0.00","1.09","490","1.10","215","0.00",
="03035X","元展32","0","0","0","--","--","--","--"," ","0.00","5.20","10","5.25","10","24.05",
="03036P","大立光元富6A售06","0","0","0","--","--","--","--"," ","0.00","1.04","25","1.05","25","0.00",
="03037P","大立光元富6A售07","16,000","2","19,360","1.21","1.21","1.21","1.21","+","0.04","1.21","25","1.22","25","0.00",
="03038P","大立光元富6A售08","0","0","0","--","--","--","--"," ","0.00","1.12","25","1.13","25","0.00",
="03038X","元展35","0","0","0","--","--","--","--"," ","0.00","13.40","10","13.60","10","91.70",
="03039P","大立光統一6B售08","5,000","1","6,200","1.24","1.24","1.24","1.24","+","0.04","1.23","20","1.24","10","0.00",
="03039X","元展36","4,000","4","23,700","5.95","5.95","5.90","5.90","-","0.10","5.80","10","5.90","8","280.50",
="03040P","華新科凱基6A售02","22,000","4","34,720","1.57","1.59","1.57","1.59","+","0.15","1.57","30","1.58","30","0.00",
="03040X","元展37","0","0","0","--","--","--","--"," ","0.00","4.82","10","4.86","10","12.15",
="03041P","台積電元大6A售07","655,000","14","292,620","0.44","0.46","0.44","0.45","+","0.07","0.45","100","0.46","200","0.00",
="03041X","元展38","0","0","0","--","--","--","--"," ","0.00","5.45","10","5.55","10","165.00",
="03042P","華通元大71售01","0","0","0","--","--","--","--"," ","0.00","0.53","100","0.54","100","0.00",
="03042X","元展39","0","0","0","--","--","--","--"," ","0.00","8.40","10","8.55","10","37.40",
