"106年06月07日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="03296P","臺股指元大6B售02","0","0","0","--","--","--","--"," ","0.00","0.39","495","0.46","96","0.00",
="03297B","臺股指元大6C熊01","41,000","5","79,660","1.95","1.96","1.92","1.96","+","0.01","1.94","495","1.95","495","10,209.99",
="03297P","臺股指元大6B售03","0","0","0","--","--","--","--"," ","0.00","0.65","495","0.74","97","0.00",
="03298B","臺股指元大74熊01","22,000","2","42,660","1.94","1.94","1.93","1.93","-","0.01","1.93","495","1.94","475","10,209.99",
="03298P","臺股指元大6B售04","0","0","0","--","--","--","--"," ","0.00","0.81","495","0.90","101","0.00",
="03299B","臺股指兆豐6A熊08","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","10,209.99",
="03299P","臺股指兆豐6B售03","1,000","1","1,780","1.78","1.78","1.78","1.78"," ","0.00","1.76","10","1.77","10","0.00",
="03300B","臺股指群益6A熊21","278,000","12","682,970","2.46","2.48","2.40","2.48"," ","0.00","2.47","500","2.48","499","10,209.99",
="03300P","臺股指兆豐6B售04","40,000","1","63,600","1.59","1.59","1.59","1.59","-","0.04","1.60","10","1.61","10","0.00",
="03301B","臺股指富邦6A熊03","32,000","3","41,580","1.29","1.30","1.29","1.30","X","0.00","1.29","200","1.30","100","10,209.99",
="03301P","臺股指兆豐6B售05","0","0","0","--","--","--","--"," ","0.00","1.64","10","1.65","10","0.00",
="03302B","臺股指富邦69熊04","0","0","0","--","--","--","--"," ","0.00","1.14","200","1.15","100","10,209.99",
="03302P","臺股指兆豐6B售06","0","0","0","--","--","--","--"," ","0.00","1.73","10","1.74","10","0.00",
="03303B","臺股指元大6A熊18","0","0","0","--","--","--","--"," ","0.00","3.53","495","3.54","495","10,209.99",
="03303P","微星台新6B售02","254,000","2","260,350","1.01","1.04","1.01","1.04","+","0.06","1.01","499","1.02","127","0.00",
="03304B","臺股指元大75熊01","150,000","8","336,250","2.24","2.26","2.22","2.24","X","0.00","2.24","495","2.25","485","10,209.99",
="03304P","GIS中信6C售02","263,000","8","173,780","0.65","0.67","0.64","0.66","-","0.03","0.72","10","0.73","10","0.00",
="03305B","臺股指兆豐6B熊02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","10,209.99",
="03305P","大立光中信71售01","75,000","6","136,200","1.85","1.85","1.80","1.82","-","0.04","1.88","30","1.90","10","0.00",
="03306B","臺股指凱基6B熊12","0","0","0","--","--","--","--"," ","0.00","2.04","30","2.05","30","10,209.99",
="03306P","臺股指永豐6C售01","70,000","4","54,700","0.76","0.79","0.76","0.79"," ","0.00","0.77","10","0.78","10","0.00",
="03307B","臺股指凱基6B熊13","0","0","0","--","--","--","--"," ","0.00","2.25","30","2.26","30","10,209.99",
="03307P","大立光凱基6B售10","0","0","0","--","--","--","--"," ","0.00","2.14","30","2.17","30","0.00",
="03308B","臺股指凱基72熊01","41,000","3","82,200","2.01","2.01","2.00","2.00","X","0.00","1.99","30","2.00","30","10,209.99",
="03308P","華新凱基6B售02","14,000","1","10,220","0.73","0.73","0.73","0.73"," ","0.00","0.73","30","0.74","30","0.00",
="03309B","臺股指群益6B熊20","5,000","1","15,450","3.09","3.09","3.09","3.09","X","0.00","3.15","499","3.16","499","10,209.99",
="03309P","臺股指凱基6B售06","123,000","9","309,190","2.51","2.57","2.50","2.55","-","0.02","2.55","30","2.56","30","0.00",
="03310P","臺股指凱基6B售07","0","0","0","--","--","--","--"," ","0.00","2.05","30","2.06","30","0.00",
="03311P","臺股指凱基6B售08","470,000","9","754,320","1.60","1.67","1.57","1.65","-","0.02","1.64","30","1.65","30","0.00",
="03312P","臺股指凱基6B售09","0","0","0","--","--","--","--"," ","0.00","1.31","30","1.32","30","0.00",
="03313P","臺股指凱基6B售10","210,000","2","210,700","1.00","1.07","1.00","1.07","X","0.00","1.03","30","1.04","30","0.00",
="03314P","臺股指凱基6B售11","0","0","0","--","--","--","--"," ","0.00","0.82","30","0.83","30","0.00",
="03315P","和大群益6B售03","414,000","4","308,130","0.73","0.76","0.73","0.76"," ","0.00","0.75","25","0.76","10","0.00",
="03316P","金融類群益6B售02","0","0","0","--","--","--","--"," ","0.00","3.05","499","3.06","10","0.00",
="03317P","智邦群益6C售03","66,000","1","80,520","1.22","1.22","1.22","1.22","X","0.00","1.25","25","1.26","10","0.00",
="03318P","電子類群益6B售02","2,000","1","3,840","1.92","1.92","1.92","1.92","-","0.03","1.95","499","1.96","499","0.00",
="03319P","綠悅群益6B售04","299,000","2","269,090","0.88","0.91","0.88","0.91","+","0.01","0.91","25","0.93","10","0.00",
="03320P","臺股指群益6B售10","240,000","22","307,400","1.26","1.34","1.23","1.33","+","0.03","1.29","499","1.30","499","0.00",
="03321P","臺股指群益6B售11","0","0","0","--","--","--","--"," ","0.00","1.33","499","1.34","499","0.00",
="03322P","臺股指群益6B售12","0","0","0","--","--","--","--"," ","0.00","1.12","499","1.13","499","0.00",
="03323P","臺股指群益6B售13","35,000","4","54,400","1.55","1.61","1.54","1.61","+","0.06","1.55","499","1.56","499","0.00",
="03324P","臺股指群益6B售14","28,000","3","57,520","2.04","2.07","2.03","2.07","X","0.00","2.06","499","2.07","499","0.00",
="03325P","臺股指群益6B售15","2,000","1","2,760","1.38","1.38","1.38","1.38","X","0.00","1.38","499","1.39","499","0.00",
="03326P","臺股指群益6B售16","85,000","3","193,350","2.27","2.33","2.22","2.33","X","0.00","2.29","499","2.30","499","0.00",
="03327P","臺股指群益6B售17","34,000","4","86,040","2.50","2.56","2.50","2.54","-","0.04","2.57","499","2.58","499","0.00",
="03328P","臺股指群益6B售18","117,000","5","425,710","3.56","3.65","3.56","3.56","-","0.02","3.57","499","3.58","499","0.00",
="03329P","臺股指永昌6B售01","6,000","3","6,840","1.10","1.16","1.10","1.16","X","0.00","1.15","475","1.16","484","0.00",
="03330P","臺股指永昌6B售02","0","0","0","--","--","--","--"," ","0.00","1.14","441","1.15","462","0.00",
="03331P","臺股指永昌6B售03","0","0","0","--","--","--","--"," ","0.00","0.85","466","0.86","427","0.00",
="03332P","臺股指永昌6B售04","0","0","0","--","--","--","--"," ","0.00","0.72","442","0.73","429","0.00",
="03333P","臺股指永昌6B售05","0","0","0","--","--","--","--"," ","0.00","0.51","453","0.52","459","0.00",
="03334P","臺股指永昌6B售06","10,000","1","4,500","0.45","0.45","0.45","0.45","X","0.00","0.46","446","0.47","416","0.00",
="03335P","台積電元富6C售03","257,000","1","154,200","0.60","0.60","0.60","0.60","X","0.00","0.58","25","0.59","25","0.00",
="03336P","宏達電元富6B售01","0","0","0","--","--","--","--"," ","0.00","0.81","25","0.82","25","0.00",
="03337P","英業達元富6C售01","1,482,000","23","1,276,170","0.85","0.90","0.84","0.90"," ","0.00","0.86","25","0.87","25","0.00",
="03338P","華新元富6B售01","398,000","6","323,760","0.79","0.84","0.79","0.84","-","0.01","0.83","25","0.84","25","0.00",
="03339P","榮成元富6B售01","20,000","1","8,600","0.43","0.43","0.43","0.43","-","0.05","0.43","25","0.44","25","0.00",
="03340P","上銀國泰6B售02","527,000","20","759,250","1.42","1.50","1.42","1.46","+","0.08","1.47","2","1.49","100","0.00",
="03341P","可成國泰6C售02","398,000","10","400,710","0.96","1.02","0.96","1.02","+","0.10","1.01","102","1.04","65","0.00",
="03342P","台光電國泰6B售01","988,000","33","869,520","0.78","0.92","0.78","0.91","+","0.08","0.90","100","0.91","100","0.00",
="03343P","臺股指國泰6B售01","11,000","2","13,140","1.19","1.20","1.19","1.20","-","0.02","1.20","499","1.21","499","0.00",
="03344P","臺股指國泰6B售02","0","0","0","--","--","--","--"," ","0.00","1.08","499","1.09","499","0.00",
="03345P","臺股指國泰6B售03","0","0","0","--","--","--","--"," ","0.00","0.86","499","0.87","499","0.00",
="03346P","臺股指玉山6B售01","0","0","0","--","--","--","--"," ","0.00","0.68","10","0.69","10","0.00",
="03347P","臺股指玉山6B售02","25,000","2","20,250","0.81","0.81","0.81","0.81","-","0.01","0.82","10","0.83","10","0.00",
="03348P","臺股指富邦6B售01","0","0","0","--","--","--","--"," ","0.00","1.14","100","1.15","100","0.00",
="03349P","臺股指富邦6B售02","0","0","0","--","--","--","--"," ","0.00","1.85","100","1.86","100","0.00",
="03350P","群創凱基6B售03","104,000","1","79,040","0.76","0.76","0.76","0.76","X","0.00","0.77","30","0.78","30","0.00",
="03351P","群創凱基6B售04","441,000","5","211,260","0.47","0.49","0.46","0.49","+","0.01","0.48","30","0.49","30","0.00",
="03352P","華邦電日盛6B售02","108,000","2","62,790","0.58","0.59","0.58","0.59","+","0.05","0.61","25","0.62","25","0.00",
="03353P","鴻海日盛71售03","0","0","0","--","--","--","--"," ","0.00","0.75","25","0.78","25","0.00",
="03354P","友達元大6C售03","3,010,000","13","1,806,000","0.60","0.61","0.59","0.61","X","0.00","0.59","100","0.60","100","0.00",
="03355P","台苯元大6B售02","8,000","1","10,080","1.26","1.26","1.26","1.26","-","0.02","1.26","100","1.27","100","0.00",
="03356P","瑞儀元大6B售02","912,000","5","1,098,440","1.20","1.21","1.20","1.21","+","0.03","1.20","100","1.21","100","0.00",
="03357P","台積電兆豐6C售01","0","0","0","--","--","--","--"," ","0.00","0.34","10","0.35","10","0.00",
="03358P","台積電兆豐6C售02","716,000","15","320,150","0.45","0.47","0.43","0.46","-","0.01","0.44","10","0.45","10","0.00",
="03359P","儒鴻兆豐6C售01","574,000","11","603,460","1.04","1.07","1.04","1.04"," ","0.00","1.02","10","1.03","10","0.00",
="03360P","鴻海兆豐71售04","338,000","4","240,130","0.71","0.72","0.71","0.72","+","0.01","0.70","10","0.71","10","0.00",
="03361P","美律台新6C售01","160,000","1","152,000","0.95","0.95","0.95","0.95","-","0.01","0.95","499","0.96","212","0.00",
="03362P","國泰金台新6C售02","116,000","1","150,800","1.30","1.30","1.30","1.30","-","0.03","1.33","10","1.34","10","0.00",
="03363P","貿聯永豐6B售02","517,000","24","343,580","0.65","0.69","0.62","0.68","+","0.01","0.68","21","0.70","10","0.00",
="03364P","日友群益6B售02","973,000","18","1,197,890","1.17","1.33","1.17","1.28","+","0.14","1.28","25","1.30","10","0.00",
="03365P","和大群益6B售04","346,000","4","294,410","0.84","0.88","0.84","0.88","+","0.02","0.86","25","0.87","10","0.00",
="03366P","奇力新群益6B售01","643,000","8","477,710","0.71","0.80","0.71","0.78","+","0.07","0.77","25","0.78","10","0.00",
="03367P","明泰群益6B售03","4,000","4","5,570","1.37","1.41","1.37","1.41","+","0.07","1.41","25","1.43","1","0.00",
="03368P","儒鴻群益6B售03","350,000","7","354,740","1.00","1.05","1.00","1.01","+","0.01","0.99","25","1.00","10","0.00",
="03369P","燁輝群益6B售01","208,000","3","216,050","1.01","1.04","1.01","1.04","+","0.01","1.04","25","1.05","10","0.00",
="03370P","群創元富6C售03","10,000","1","7,400","0.74","0.74","0.74","0.74","X","0.00","0.73","25","0.74","25","0.00",
="03371P","台積電富邦6C售04","227,000","9","197,190","0.83","0.89","0.83","0.87"," ","0.00","0.85","10","0.86","10","0.00",
="03372P","元石油元大71售01","0","0","0","--","--","--","--"," ","0.00","1.83","100","1.84","100","0.00",
="03373P","可成元大6B售07","2,265,000","45","2,770,710","1.18","1.26","1.15","1.26","+","0.11","1.26","100","1.27","100","0.00",
="03374P","中石化凱基6B售02","150,000","1","57,000","0.38","0.38","0.38","0.38","X","0.00","0.39","30","0.40","30","0.00",
="03375P","明泰凱基6B售03","0","0","0","--","--","--","--"," ","0.00","1.02","30","1.12","30","0.00",
="03376P","台灣50元富72售02","39,000","2","43,020","1.12","1.12","1.10","1.10","-","0.04","1.10","25","1.11","25","0.00",
="03377P","宏達電兆豐71售02","9,000","2","15,510","1.72","1.75","1.72","1.75","+","0.05","1.77","10","1.78","10","0.00",
="03378P","臺股指中信6B售05","13,000","2","7,280","0.56","0.56","0.56","0.56","-","0.02","0.57","499","0.58","299","0.00",
="03379P","友達台新6B售01","0","0","0","--","--","--","--"," ","0.00","0.79","10","0.80","10","0.00",
="03380P","臺股指統一71售01","451,000","47","517,640","1.11","1.16","1.11","1.15","+","0.01","1.15","40","1.16","10","0.00",
="03381P","臺股指統一71售02","615,000","53","650,260","1.05","1.08","1.01","1.06","-","0.01","1.06","60","1.11","10","0.00",
="03382P","臺股指統一71售03","426,000","17","380,480","0.88","0.93","0.87","0.91","-","0.01","0.91","336","0.92","168","0.00",
="03383P","臺股指統一71售04","225,000","16","102,650","0.45","0.47","0.44","0.46"," ","0.00","0.46","331","0.47","168","0.00",
="03384P","台化群益6B售01","0","0","0","--","--","--","--"," ","0.00","1.28","25","1.29","10","0.00",
="03385P","台灣50群益6B售02","965,000","24","1,087,570","1.13","1.16","1.11","1.14"," ","0.00","1.13","25","1.14","10","0.00",
="03386P","鴻海玉山6B售02","0","0","0","--","--","--","--"," ","0.00","0.41","10","0.42","10","0.00",
="03387P","大立光國泰6B售12","33,000","5","51,890","1.52","1.60","1.51","1.60","+","0.03","1.59","20","1.60","30","0.00",
="03388P","大立光國泰6B售13","6,000","3","8,130","1.36","1.41","1.34","1.41","X","0.00","1.41","30","1.43","30","0.00",
="03389P","大立光統一6C售06","0","0","0","--","--","--","--"," ","0.00","1.39","108","1.40","108","0.00",
="03390P","鴻海統一6B售06","328,000","8","221,020","0.68","0.69","0.67","0.69","X","0.00","0.68","216","0.69","107","0.00",
="03391P","GIS台新6B售01","20,000","1","14,800","0.74","0.74","0.74","0.74","-","0.07","0.80","20","0.81","20","0.00",
="03392P","華通元大71售03","298,000","5","276,950","0.92","0.97","0.91","0.97","+","0.04","0.94","100","0.95","100","0.00",
="03393P","臺股指康和6B售01","0","0","0","--","--","--","--"," ","0.00","0.85","499","0.86","499","0.00",
="03394P","臺股指康和6B售02","0","0","0","--","--","--","--"," ","0.00","1.09","499","1.10","499","0.00",
="03395P","臺股指康和6B售03","3,000","1","4,230","1.41","1.41","1.41","1.41","-","0.08","1.46","499","1.47","499","0.00",
="03396P","臺股指康和6B售04","10,000","1","16,400","1.64","1.64","1.64","1.64","X","0.00","1.64","499","1.65","499","0.00",
="03397P","GIS元富6C售04","407,000","7","273,190","0.67","0.68","0.67","0.67","-","0.02","0.71","25","0.72","25","0.00",
="03398P","鎧勝元富6C售01","200,000","3","212,000","1.06","1.06","1.06","1.06","X","0.00","1.07","25","1.08","25","0.00",
="03399P","可成凱基6B售01","133,000","2","107,430","0.81","0.81","0.80","0.80","-","0.04","0.86","30","0.87","30","0.00",
="03400P","和大凱基6B售01","10,000","1","9,400","0.94","0.94","0.94","0.94","-","0.02","0.97","30","0.98","30","0.00",
="03401P","嘉澤凱基6B售04","1,511,000","50","1,427,960","0.89","0.99","0.87","0.95","+","0.08","0.94","30","0.95","30","0.00",
="03402P","上銀凱基6B售01","1,009,000","34","1,375,230","1.32","1.41","1.30","1.39","+","0.10","1.37","30","1.38","30","0.00",
="03403P","上銀統一6B售03","1,494,000","37","1,182,340","0.77","0.81","0.76","0.80","+","0.05","0.79","226","0.80","108","0.00",
="03404P","中信金統一6B售02","108,000","1","88,560","0.82","0.82","0.82","0.82","+","0.01","0.82","20","0.83","10","0.00",
="03405P","美律統一6B售07","714,000","9","612,730","0.86","0.86","0.85","0.85","-","0.02","0.85","216","0.86","108","0.00",
="03406P","訊芯統一6B售01","602,000","16","402,180","0.67","0.69","0.66","0.69","+","0.03","0.66","20","0.67","10","0.00",
="03407P","大立光元大6B售09","6,000","2","8,400","1.40","1.40","1.40","1.40","X","0.00","1.48","100","1.50","100","0.00",
="03408P","大立光元大6B售11","15,000","2","10,950","0.71","0.74","0.71","0.74","+","0.01","0.76","100","0.77","100","0.00",
="03409P","大立光元大6B售12","0","0","0","--","--","--","--"," ","0.00","0.65","100","0.66","100","0.00",
="03410P","大立光元大6B售13","0","0","0","--","--","--","--"," ","0.00","0.63","100","0.64","100","0.00",
="03411P","美律元大6C售02","1,000","1","860","0.86","0.86","0.86","0.86","-","0.01","0.86","100","0.87","100","0.00",
="03412P","台光電康和6B售01","639,000","11","405,580","0.58","0.66","0.58","0.65","-","0.02","0.64","10","0.65","10","0.00",
="03413P","亞光康和6B售01","0","0","0","--","--","--","--"," ","0.00","0.62","20","0.63","10","0.00",
="03414P","康控元富6C售01","0","0","0","--","--","--","--"," ","0.00","1.27","25","--","0","0.00",
="03415P","京鼎永豐6B售04","246,000","4","224,200","0.91","0.93","0.91","0.93","X","0.00","0.91","30","0.92","30","0.00",
="03416P","明泰永豐6B售03","35,000","4","42,800","1.22","1.23","1.22","1.22","+","0.06","1.23","10","1.24","10","0.00",
="03417P","敬鵬永豐6B售01","0","0","0","--","--","--","--"," ","0.00","0.74","30","0.75","30","0.00",
="03418P","綠悅永豐6B售01","222,000","2","172,050","0.77","0.78","0.77","0.78","X","0.00","0.77","30","0.79","48","0.00",
="03419P","聚陽永豐6B售01","120,000","7","89,100","0.74","0.77","0.74","0.77","+","0.04","0.78","10","0.79","10","0.00",
="03420P","鎧勝永豐6B售01","204,000","5","179,590","0.88","0.90","0.88","0.90","X","0.00","0.89","30","0.90","27","0.00",
="03421P","貿聯國泰6B售04","1,627,000","37","1,653,430","0.96","1.05","0.94","1.01","-","0.03","1.02","10","1.05","100","0.00",
="03422P","瑞儀富邦6B售01","285,000","4","231,830","0.81","0.82","0.81","0.82","+","0.04","0.81","30","0.82","30","0.00",
="03423P","GIS統一6B售04","653,000","12","407,550","0.62","0.68","0.61","0.68","+","0.01","0.67","20","0.68","5","0.00",
="03424P","上銀統一6B售04","2,442,000","32","2,527,070","1.00","1.08","1.00","1.06","+","0.06","1.05","108","1.06","108","0.00",
="03425P","大同群益6B售04","65,000","2","36,850","0.55","0.57","0.55","0.57"," ","0.00","0.57","25","0.58","10","0.00",
="03426P","台光電元大6B售02","177,000","9","215,870","1.18","1.23","1.18","1.23"," ","0.00","1.23","100","1.24","100","0.00",
="03427P","華新元大6B售02","175,000","3","134,490","0.77","0.77","0.75","0.75","-","0.01","0.77","100","0.78","100","0.00",
="03428P","臺股指元大6B售07","0","0","0","--","--","--","--"," ","0.00","0.99","515","1.00","495","0.00",
="03429P","臺股指元大6B售08","0","0","0","--","--","--","--"," ","0.00","1.50","495","1.51","495","0.00",
="03430P","廣達元大6B售02","129,000","7","129,530","1.01","1.01","0.95","0.95","-","0.11","0.96","100","0.97","100","0.00",
="03431P","聯發科玉山6B售02","700,000","6","177,000","0.29","0.29","0.24","0.25","X","0.00","0.23","30","0.24","30","0.00",
="03432P","智邦國泰6B售05","91,000","1","80,080","0.88","0.88","0.88","0.88","X","0.00","0.92","499","0.93","190","0.00",
="03433P","廣宇富邦6B售02","0","0","0","--","--","--","--"," ","0.00","0.99","20","1.00","20","0.00",
="03434P","友達兆豐6C售02","483,000","6","173,280","0.35","0.37","0.35","0.36","-","0.05","0.36","40","--","0","0.00",
="03435P","智邦兆豐6B售01","145,000","2","124,700","0.86","0.86","0.86","0.86","+","0.01","0.88","10","0.89","10","0.00",
="03436P","微星兆豐6C售01","260,000","6","395,800","1.47","1.54","1.47","1.54","+","0.05","1.51","10","1.52","10","0.00",
="03437P","元石油台新6C售02","0","0","0","--","--","--","--"," ","0.00","1.08","20","1.09","20","0.00",
="03438P","中租凱基6B售02","769,000","12","835,650","1.11","1.11","1.08","1.08","-","0.09","1.07","40","1.08","30","0.00",
="03439P","GIS凱基6B售05","1,113,000","28","1,030,050","0.91","0.97","0.90","0.97","+","0.04","0.97","30","0.98","30","0.00",
="03440P","鴻海日盛71售04","10,000","1","47,100","4.71","4.71","4.71","4.71","X","0.00","4.61","25","4.71","25","0.00",
="03441P","GIS統一6B售05","725,000","19","424,800","0.58","0.63","0.57","0.63","+","0.03","0.62","416","0.63","198","0.00",
="03442P","GIS兆豐6C售04","777,000","17","854,510","1.06","1.12","1.06","1.12","+","0.01","1.18","10","1.19","10","0.00",
="03443C","台新金元富6C牛01","0","0","0","--","--","--","--"," ","0.00","7.90","25","8.00","4","13.75",
="03443P","聚陽台新72售01","25,000","2","22,600","0.90","0.91","0.90","0.91","+","0.01","0.92","10","0.93","10","0.00",
="03444C","第一金元富6C牛01","0","0","0","--","--","--","--"," ","0.00","10.90","25","11.10","25","19.30",
="03444P","王品永豐6B售04","905,000","13","671,730","0.72","0.76","0.72","0.75"," ","0.00","0.75","87","0.77","30","0.00",
="03445C","富邦金元富6C牛01","0","0","0","--","--","--","--"," ","0.00","20.90","5","21.10","25","45.85",
="03445P","GIS永豐6B售05","516,000","5","479,320","0.89","0.95","0.89","0.95","-","0.08","0.99","30","1.00","30","0.00",
="03446C","金融類元大67牛02","1,000","1","850","0.85","0.85","0.85","0.85","X","0.00","0.82","495","0.83","495","1,102.17",
="03446P","新光金元大6B售04","0","0","0","--","--","--","--"," ","0.00","1.14","100","1.15","100","0.00",
="03447C","臺股指元大67牛01","0","0","0","--","--","--","--"," ","0.00","2.12","495","2.13","495","10,209.99",
="03447P","華夏群益6C售01","199,000","3","149,250","0.75","0.75","0.75","0.75","X","0.00","0.74","25","0.75","10","0.00",
="03448C","T50反1凱基66牛04","1,054,000","7","629,860","0.58","0.61","0.57","0.61"," ","0.00","0.59","30","0.60","30","14.44",
="03448P","中石化群益6B售04","610,000","7","519,460","0.84","0.87","0.84","0.87","+","0.05","0.87","25","0.88","10","0.00",
="03449C","臺股指凱基69牛04","0","0","0","--","--","--","--"," ","0.00","2.06","30","2.07","30","10,209.99",
="03449P","康控國泰73售02","5,000","1","7,900","1.58","1.58","1.58","1.58","X","0.00","1.56","330","1.59","100","0.00",
="03450C","臺股指凱基69牛05","0","0","0","--","--","--","--"," ","0.00","2.24","30","2.25","30","10,209.99",
="03450P","京鼎元富6B售04","19,000","1","15,580","0.82","0.82","0.82","0.82","X","0.00","0.81","25","0.82","25","0.00",
="03451C","臺股指凱基69牛06","0","0","0","--","--","--","--"," ","0.00","2.42","30","2.43","30","10,209.99",
="03451P","華通富邦6B售02","200,000","2","212,000","1.06","1.06","1.06","1.06","X","0.00","1.05","25","1.06","20","0.00",
="03452C","臺股指凱基66牛16","0","0","0","--","--","--","--"," ","0.00","2.19","30","2.20","30","10,209.99",
="03452P","台灣50統一71售01","100,000","6","108,000","1.08","1.09","1.07","1.09","-","0.02","1.09","468","1.10","468","0.00",
="03453C","臺股指凱基66牛17","0","0","0","--","--","--","--"," ","0.00","2.37","30","2.38","30","10,209.99",
="03453P","上証2X凱基6B售02","45,000","5","37,950","0.87","0.87","0.83","0.83","-","0.14","0.81","30","0.82","30","0.00",
="03454C","臺股指凱基66牛18","0","0","0","--","--","--","--"," ","0.00","2.55","30","2.56","30","10,209.99",
="03454P","滬深2X凱基6B售01","36,000","3","21,590","0.61","0.61","0.59","0.59","-","0.12","0.59","30","0.60","30","0.00",
="03455C","臺股指群益66牛24","0","0","0","--","--","--","--"," ","0.00","6.55","499","6.60","10","10,209.99",
="03455P","興勤凱基6B售03","53,000","7","60,680","1.07","1.17","1.07","1.16","+","0.10","1.15","30","1.17","30","0.00",
="03456C","臺股指兆豐66牛01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","10,209.99",
="03456P","美律凱基6B售03","117,000","8","174,370","1.49","1.50","1.47","1.50","-","0.02","1.46","40","1.47","30","0.00",
="03457P","可成凱基6B售02","0","0","0","--","--","--","--"," ","0.00","0.75","30","0.76","30","0.00",
="03458C","滬深2X元富66牛02","225,000","7","752,200","3.20","3.39","3.20","3.39","X","0.00","3.41","25","3.45","56","14.05",
="03458P","台灣50永豐6C售01","0","0","0","--","--","--","--"," ","0.00","0.88","10","0.89","10","0.00",
="03459P","可成永豐6B售03","0","0","0","--","--","--","--"," ","0.00","0.72","30","0.73","30","0.00",
="03460C","臺股指元大66牛17","0","0","0","--","--","--","--"," ","0.00","4.25","495","4.26","495","10,209.99",
="03460P","宏達電永豐6B售02","0","0","0","--","--","--","--"," ","0.00","0.90","30","0.91","30","0.00",
="03461C","台新金凱基6C牛01","4,000","1","21,600","5.40","5.40","5.40","5.40","-","0.05","5.40","30","5.45","30","13.75",
="03461P","上証2X群益6C售02","34,000","4","34,600","1.05","1.05","0.99","1.00","-","0.12","0.97","25","0.98","10","0.00",
="03462C","臺股指兆豐67牛06","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","10,209.99",
="03462P","元石油群益6C售03","0","0","0","--","--","--","--"," ","0.00","1.17","25","1.18","10","0.00",
="03463P","S&P反1群益6C售02","0","0","0","--","--","--","--"," ","0.00","0.71","25","0.72","10","0.00",
="03464C","大立光凱基68牛06","1,388,000","13","2,074,220","1.45","1.51","1.43","1.43","-","0.01","1.42","30","1.44","30","4,765.00",
="03464P","葡萄王群益6C售01","0","0","0","--","--","--","--"," ","0.00","1.49","25","1.50","10","0.00",
="03465C","臺股指兆豐68牛07","5,000","1","7,600","1.52","1.52","1.52","1.52","+","0.02","--","0","--","0","10,209.99",
="03465P","鎧勝群益6B售02","295,000","5","251,340","0.85","0.87","0.84","0.87"," ","0.00","0.86","25","0.87","10","0.00",
="03466C","臺股指元大66牛21","0","0","0","--","--","--","--"," ","0.00","1.79","495","1.80","495","10,209.99",
="03466P","台灣50元大72售01","523,000","5","1,048,100","2.04","2.04","1.97","2.00","-","0.03","2.01","100","2.02","100","0.00",
="03467C","臺股指群益68牛21","0","0","0","--","--","--","--"," ","0.00","4.17","499","4.27","10","10,209.99",
="03467P","台化元大6B售01","16,000","2","20,400","1.27","1.28","1.27","1.28","+","0.02","1.30","100","1.31","100","0.00",
="03468C","T50反1元富69牛02","115,000","4","151,800","1.32","1.32","1.32","1.32","-","0.01","1.31","40","1.33","25","14.44",
="03468P","王品元大6B售02","653,000","10","521,830","0.76","0.81","0.76","0.81"," ","0.00","0.80","100","0.81","100","0.00",
="03469C","臺股指元大66牛22","0","0","0","--","--","--","--"," ","0.00","1.83","495","1.84","495","10,209.99",
="03469P","新光金元大6B售05","48,000","1","56,640","1.18","1.18","1.18","1.18","-","0.03","1.19","100","1.20","100","0.00",
="03470C","臺股指元大73牛01","10,000","1","20,800","2.08","2.08","2.08","2.08"," ","0.00","2.07","495","2.08","495","10,209.99",
="03470P","貿聯元大6B售03","1,797,000","48","1,627,210","0.89","0.96","0.88","0.94","+","0.03","0.93","100","0.94","100","0.00",
="03471C","臺股指兆豐69牛07","15,000","2","21,550","1.43","1.44","1.43","1.44","X","0.00","--","0","--","0","10,209.99",
="03471P","日友元大6B售02","629,000","13","806,710","1.21","1.35","1.21","1.34","+","0.11","1.33","100","1.34","100","0.00",
="03472C","大立光凱基69牛02","639,000","10","1,990,230","3.07","3.17","3.07","3.07","+","0.02","3.01","30","3.05","30","4,765.00",
="03472P","榮成元富6B售02","193,000","6","135,310","0.69","0.72","0.67","0.67","-","0.12","0.66","25","0.67","25","0.00",
="03473C","臺股指群益69牛16","15,000","2","37,800","2.52","2.52","2.52","2.52"," ","0.00","2.51","499","2.52","489","10,209.99",
="03473P","臻鼎元富6B售01","0","0","0","--","--","--","--"," ","0.00","0.91","25","0.92","25","0.00",
="03474C","臺股指富邦6C牛01","88,000","6","125,540","1.44","1.44","1.42","1.42","+","0.01","1.41","200","1.42","100","10,209.99",
="03474P","鈺齊元富6B售01","210,000","4","213,800","1.02","1.08","1.01","1.08","+","0.10","1.07","25","1.08","25","0.00",
="03475C","臺股指元大66牛23","0","0","0","--","--","--","--"," ","0.00","1.69","495","1.70","495","10,209.99",
="03475P","臺股指元富6B售03","78,000","1","99,060","1.27","1.27","1.27","1.27","X","0.00","1.25","25","1.26","25","0.00",
="03476C","大聯大元富6A牛01","0","0","0","--","--","--","--"," ","0.00","17.30","25","17.70","25","40.15",
="03476P","致伸康和6B售01","0","0","0","--","--","--","--"," ","0.00","0.57","10","0.58","10","0.00",
