"106年06月26日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="03148P","日月光凱基6B售01","53,000","2","38,980","0.74","0.74","0.71","0.71","-","0.06","0.71","30","0.72","30","0.00",
="03149P","鴻海凱基6B售02","610,000","11","158,700","0.35","0.36","0.23","0.24","-","0.14","0.23","30","0.25","30","0.00",
="03150P","宏達電兆豐6C售02","0","0","0","--","--","--","--"," ","0.00","0.82","10","0.83","10","0.00",
="03151P","葡萄王兆豐6C售01","0","0","0","--","--","--","--"," ","0.00","1.15","10","1.16","10","0.00",
="03152P","GIS群益6B售02","22,000","4","9,090","0.46","0.46","0.39","0.39","-","0.07","0.39","15","0.40","10","0.00",
="03153P","美律群益6C售01","399,000","2","383,040","0.96","0.96","0.96","0.96","-","0.03","0.93","25","0.94","10","0.00",
="03154P","神基群益6B售02","0","0","0","--","--","--","--"," ","0.00","0.78","25","0.79","10","0.00",
="03155P","微星群益6B售04","15,000","1","12,300","0.82","0.82","0.82","0.82","-","0.04","0.78","25","0.79","10","0.00",
="03156P","聯發科群益6B售01","0","0","0","--","--","--","--"," ","0.00","0.10","25","0.11","10","0.00",
="03157P","聯發科群益6B售02","50,000","4","14,600","0.30","0.31","0.26","0.28"," ","0.00","0.26","25","0.27","10","0.00",
="03158P","鴻海群益6C售04","600,000","6","151,700","0.31","0.31","0.25","0.25","-","0.13","0.25","44","0.26","10","0.00",
="03159P","鴻海群益6C售05","1,485,000","16","506,440","0.41","0.41","0.28","0.30","-","0.15","0.29","25","0.30","5","0.00",
="03160P","鴻海群益71售02","1,358,000","17","419,640","0.37","0.37","0.27","0.27","-","0.16","0.28","45","0.29","10","0.00",
="03161P","智邦元大6B售02","25,000","3","9,400","0.38","0.38","0.37","0.38","-","0.01","0.37","100","0.38","100","0.00",
="03162P","群創元大72售01","185,000","11","113,300","0.64","0.64","0.60","0.60","-","0.10","0.58","113","0.59","100","0.00",
="03163P","鴻海元大6B售03","0","0","0","--","--","--","--"," ","0.00","0.16","100","0.17","100","0.00",
="03164P","鴻海元大6B售04","291,000","14","64,800","0.28","0.28","0.21","0.21","-","0.15","0.20","110","0.21","69","0.00",
="03165P","可成中信6B售03","149,000","1","75,990","0.51","0.51","0.51","0.51","+","0.02","0.48","30","0.50","30","0.00",
="03166P","台積電中信6B售04","22,000","2","12,560","0.58","0.58","0.56","0.56","-","0.11","0.55","30","0.56","20","0.00",
="03167P","鴻海中信6B售03","262,000","10","83,440","0.41","0.41","0.29","0.29","-","0.27","0.28","30","0.31","10","0.00",
="03168P","聯發科台新6C售01","300,000","2","108,000","0.36","0.36","0.36","0.36","X","0.00","0.32","10","0.33","10","0.00",
="03169P","卜蜂日盛6B售01","60,000","3","26,600","0.43","0.45","0.43","0.45","-","0.04","0.44","25","0.45","25","0.00",
="03170P","鴻海統一71售01","708,000","12","190,760","0.36","0.36","0.24","0.26","-","0.13","0.25","108","0.26","112","0.00",
="03171P","亞光元富6C售01","2,000","1","1,960","0.98","0.98","0.98","0.98","+","0.01","0.98","25","0.99","25","0.00",
="03172P","義隆元富6B售01","761,000","9","646,850","0.85","0.85","0.85","0.85"," ","0.00","0.80","25","0.81","25","0.00",
="03173P","臺股指元富6B售02","17,000","2","8,080","0.48","0.48","0.44","0.44","-","0.17","0.43","25","0.44","25","0.00",
="03174P","鴻海元富6C售03","160,000","2","27,200","0.17","0.17","0.17","0.17","-","0.11","0.16","25","0.18","25","0.00",
="03175P","明泰康和6B售01","0","0","0","--","--","--","--"," ","0.00","0.42","10","0.43","10","0.00",
="03176P","宏達電國泰6C售01","30,000","2","34,300","1.15","1.15","1.14","1.14","-","0.01","1.13","499","1.14","200","0.00",
="03177P","可成群益6B售04","100,000","1","40,000","0.40","0.40","0.40","0.40","X","0.00","0.35","25","0.36","10","0.00",
="03178P","可成群益6B售05","202,000","4","84,840","0.42","0.42","0.42","0.42","+","0.01","0.37","25","0.38","10","0.00",
="03179P","宏達電群益6B售02","0","0","0","--","--","--","--"," ","0.00","1.30","25","1.31","10","0.00",
="03180P","GIS元大6B售05","1,032,000","26","456,210","0.48","0.48","0.41","0.41","-","0.07","0.41","100","0.42","110","0.00",
="03181P","超眾元大6C售03","1,066,000","8","749,910","0.71","0.71","0.70","0.71","-","0.01","0.70","100","0.71","100","0.00",
="03182P","儒鴻元大6B售01","411,000","12","318,210","0.79","0.80","0.70","0.71","-","0.09","0.70","101","0.71","90","0.00",
="03183P","瑞儀元富6B售02","0","0","0","--","--","--","--"," ","0.00","0.47","25","0.48","25","0.00",
="03184P","鴻海富邦6C售06","311,000","12","76,870","0.27","0.28","0.22","0.24","-","0.16","0.23","10","0.26","10","0.00",
="03185P","美律元大6C售01","29,000","3","24,360","0.84","0.84","0.84","0.84","X","0.00","0.82","100","0.83","100","0.00",
="03186P","GIS凱基6B售02","816,000","21","576,700","0.72","0.75","0.65","0.66","-","0.11","0.67","30","0.68","30","0.00",
="03187P","智邦國泰6B售03","5,000","1","2,750","0.55","0.55","0.55","0.55","-","0.06","0.58","499","0.59","180","0.00",
="03188P","微星玉山71售02","1,000","1","470","0.47","0.47","0.47","0.47","X","0.00","0.46","110","0.47","100","0.00",
="03189P","台積電日盛6B售01","0","0","0","--","--","--","--"," ","0.00","0.22","25","0.23","25","0.00",
="03190P","景碩日盛6B售01","15,000","2","13,250","0.88","0.89","0.88","0.89","X","0.00","0.91","25","0.92","25","0.00",
="03191P","可成統一6B售07","878,000","7","369,140","0.42","0.43","0.41","0.41"," ","0.00","0.39","10","0.40","10","0.00",
="03192P","美律統一6B售05","0","0","0","--","--","--","--"," ","0.00","0.61","20","0.62","10","0.00",
="03193P","友達兆豐6C售01","50,000","1","21,000","0.42","0.42","0.42","0.42","-","0.06","0.42","10","0.43","10","0.00",
="03194P","台光電兆豐6C售02","164,000","8","126,240","0.79","0.79","0.74","0.76","-","0.03","0.75","10","0.76","10","0.00",
="03195P","群創兆豐6B售02","210,000","12","80,550","0.41","0.41","0.36","0.36","-","0.10","0.35","10","0.36","10","0.00",
="03196P","聯發科兆豐6C售01","0","0","0","--","--","--","--"," ","0.00","0.11","10","0.12","10","0.00",
="03197P","中石化群益6B售02","50,000","1","33,000","0.66","0.66","0.66","0.66","X","0.00","0.61","25","0.62","10","0.00",
="03198P","致伸群益6B售02","0","0","0","--","--","--","--"," ","0.00","0.36","25","0.37","54","0.00",
="03199P","景碩群益6B售01","0","0","0","--","--","--","--"," ","0.00","0.61","25","0.62","10","0.00",
="03200P","元油2X元富6C售01","0","0","0","--","--","--","--"," ","0.00","2.38","25","2.39","20","0.00",
="03201P","聯茂康和6B售01","3,000","1","2,490","0.83","0.83","0.83","0.83","X","0.00","0.82","10","0.83","10","0.00",
="03202P","鴻海康和6B售01","28,000","4","4,760","0.22","0.22","0.15","0.15","X","0.00","0.15","10","0.16","10","0.00",
="03203P","宏達電台新6B售01","0","0","0","--","--","--","--"," ","0.00","0.86","10","0.87","10","0.00",
="03204P","台郡永豐6B售01","923,000","16","667,130","0.71","0.73","0.69","0.70","-","0.01","0.70","10","0.71","10","0.00",
="03205P","元石油凱基6B售02","5,000","1","9,500","1.90","1.90","1.90","1.90","-","0.10","1.89","30","1.90","30","0.00",
="03206P","元油2X凱基6B售03","204,000","11","316,660","1.57","1.57","1.53","1.53","-","0.10","1.53","30","1.54","30","0.00",
="03207P","京鼎凱基6B售02","15,000","1","6,900","0.46","0.46","0.46","0.46"," ","0.00","0.43","30","0.44","30","0.00",
="03208P","南亞科凱基6B售02","149,000","2","75,990","0.51","0.51","0.51","0.51"," ","0.00","0.46","30","0.47","30","0.00",
="03209P","台郡日盛6B售01","241,000","9","243,620","1.02","1.04","0.98","1.00"," ","0.00","1.00","25","1.01","25","0.00",
="03210P","上銀兆豐6C售01","0","0","0","--","--","--","--"," ","0.00","0.60","10","0.61","10","0.00",
="03211P","台泥群益6B售01","143,000","1","130,130","0.91","0.91","0.91","0.91","X","0.00","0.92","25","0.93","10","0.00",
="03212P","台積電群益6B售11","820,000","9","411,900","0.50","0.51","0.49","0.49","-","0.08","0.48","35","0.49","10","0.00",
="03213P","玉山金群益6B售01","10,000","1","8,900","0.89","0.89","0.89","0.89","-","0.02","0.83","25","0.84","10","0.00",
="03214P","永冠元大6B售02","0","0","0","--","--","--","--"," ","0.00","0.90","100","0.91","100","0.00",
="03215P","明泰元大6B售01","20,000","1","19,600","0.98","0.98","0.98","0.98","X","0.00","0.98","100","0.99","100","0.00",
="03216P","葡萄王元大6B售05","242,000","3","185,120","0.77","0.77","0.76","0.76","-","0.05","0.76","100","0.77","100","0.00",
="03217P","可成永昌6B售02","372,000","12","287,880","0.80","0.80","0.70","0.70","-","0.04","0.70","30","0.71","11","0.00",
="03218P","台積電永昌6C售01","786,000","50","197,220","0.27","0.27","0.24","0.24","-","0.05","0.23","253","0.25","28","0.00",
="03219P","創意元富6B售01","160,000","7","40,700","0.29","0.29","0.25","0.25","-","0.05","0.26","75","0.27","25","0.00",
="03220P","亞光國泰6C售01","0","0","0","--","--","--","--"," ","0.00","1.14","499","1.15","100","0.00",
="03221P","聯鈞國泰6B售01","494,000","11","342,260","0.69","0.70","0.69","0.69","-","0.01","0.70","30","0.71","30","0.00",
="03222P","大立光兆豐6C售01","10,000","1","12,300","1.23","1.23","1.23","1.23","+","0.01","1.15","10","1.16","10","0.00",
="03223P","大立光兆豐6C售02","20,000","1","18,400","0.92","0.92","0.92","0.92","X","0.00","0.86","10","0.87","10","0.00",
="03224P","大立光兆豐6C售03","13,000","1","10,920","0.84","0.84","0.84","0.84","-","0.02","0.82","10","0.83","10","0.00",
="03225P","大立光日盛6B售01","0","0","0","--","--","--","--"," ","0.00","1.38","25","1.39","25","0.00",
="03226P","台積電統一6B售06","1,268,000","27","384,220","0.32","0.32","0.29","0.30","-","0.06","0.29","256","0.30","98","0.00",
="03227P","群創統一6B售02","42,000","3","13,680","0.34","0.34","0.32","0.32","-","0.07","0.30","108","0.31","108","0.00",
="03228P","卜蜂凱基6B售02","0","0","0","--","--","--","--"," ","0.00","0.27","30","0.28","30","0.00",
="03229P","大立光凱基6B售01","0","0","0","--","--","--","--"," ","0.00","1.33","30","1.35","30","0.00",
="03230P","大立光凱基6B售06","0","0","0","--","--","--","--"," ","0.00","0.78","30","0.79","30","0.00",
="03231P","新光金凱基6B售02","164,000","2","69,580","0.43","0.43","0.42","0.42","X","0.00","0.39","30","0.40","30","0.00",
="03232P","儒鴻凱基6B售02","65,000","6","37,650","0.62","0.62","0.53","0.53","-","0.10","0.55","30","0.56","30","0.00",
="03233P","聯鈞凱基6B售01","100,000","1","55,000","0.55","0.55","0.55","0.55","X","0.00","0.55","30","0.56","30","0.00",
="03234P","大立光群益6B售09","10,000","1","7,000","0.70","0.70","0.70","0.70"," ","0.00","0.65","25","0.66","10","0.00",
="03235P","大立光群益71售03","46,000","3","53,380","1.18","1.18","1.15","1.16","-","0.05","1.16","25","1.17","10","0.00",
="03236P","大立光群益71售04","0","0","0","--","--","--","--"," ","0.00","1.18","25","1.19","10","0.00",
="03237P","元石油群益6C售01","0","0","0","--","--","--","--"," ","0.00","1.52","25","1.53","10","0.00",
="03238P","友達群益6B售03","10,000","1","4,300","0.43","0.43","0.43","0.43","-","0.05","0.42","25","0.43","10","0.00",
="03239P","台光電群益6B售01","105,000","2","57,700","0.55","0.55","0.54","0.54","-","0.03","0.53","25","0.54","10","0.00",
="03240P","台積電群益6B售12","495,000","7","282,650","0.59","0.59","0.56","0.58","-","0.10","0.57","25","0.58","10","0.00",
="03241P","義隆群益6B售02","139,000","2","132,050","0.95","0.95","0.95","0.95","+","0.01","0.89","25","0.90","10","0.00",
="03242P","聯發科群益6B售04","266,000","3","13,300","0.05","0.05","0.05","0.05","+","0.01","0.04","125","0.05","180","0.00",
="03243P","群創台新6B售01","0","0","0","--","--","--","--"," ","0.00","0.48","20","0.49","20","0.00",
="03244P","鴻海台新6B售01","50,000","1","15,500","0.31","0.31","0.31","0.31","-","0.13","0.30","10","0.31","10","0.00",
="03245P","GIS永豐6B售03","657,000","19","418,380","0.64","0.65","0.60","0.61","-","0.07","0.60","35","0.61","10","0.00",
="03246P","台積電永豐6C售01","562,000","8","248,680","0.45","0.45","0.43","0.44","-","0.05","0.42","10","0.43","10","0.00",
="03247P","和碩元大71售01","64,000","4","72,220","1.15","1.15","1.09","1.09","-","0.05","1.07","100","1.08","100","0.00",
="03248P","東聯元大6B售02","219,000","4","136,340","0.62","0.63","0.62","0.63","X","0.00","0.62","100","0.63","100","0.00",
="03249P","訊芯元大71售01","30,000","1","26,400","0.88","0.88","0.88","0.88","X","0.00","0.88","100","0.89","100","0.00",
="03250P","鴻海元大6B售07","4,082,000","140","1,457,540","0.49","0.49","0.30","0.31","-","0.21","0.31","177","0.32","50","0.00",
="03251P","鴻海元大6B售08","485,000","21","230,970","0.59","0.59","0.38","0.40","-","0.24","0.38","111","0.40","20","0.00",
="03252P","奇力新國泰6B售02","0","0","0","--","--","--","--"," ","0.00","0.64","499","0.67","300","0.00",
="03253P","友達富邦6B售03","307,000","3","108,380","0.35","0.36","0.34","0.36","-","0.03","0.34","10","0.35","10","0.00",
="03254P","可成台新6B售01","0","0","0","--","--","--","--"," ","0.00","0.73","20","0.74","20","0.00",
="03255P","台積電台新6B售01","169,000","2","84,500","0.50","0.50","0.50","0.50","-","0.09","0.51","10","0.52","10","0.00",
="03256P","瑞儀台新6B售01","179,000","2","138,830","0.77","0.78","0.77","0.78","+","0.02","0.76","10","0.77","10","0.00",
="03257P","友達永豐6B售03","0","0","0","--","--","--","--"," ","0.00","0.33","10","0.34","10","0.00",
="03258P","群創永豐6B售04","0","0","0","--","--","--","--"," ","0.00","0.28","10","0.29","10","0.00",
="03259B","臺股指元大66熊01","20,000","2","22,400","1.12","1.12","1.12","1.12","X","0.00","1.07","495","1.08","495","10,513.96",
="03259P","嘉澤永豐6B售02","311,000","7","253,210","0.82","0.82","0.81","0.82","-","0.01","0.81","10","0.82","10","0.00",
="03260B","臺股指元大66熊02","0","0","0","--","--","--","--"," ","0.00","0.79","495","0.80","495","10,513.96",
="03260P","台光電群益6B售02","113,000","3","82,960","0.74","0.74","0.72","0.72","-","0.05","0.71","25","0.72","10","0.00",
="03261B","臺股指元大66熊03","54,000","3","19,100","0.37","0.37","0.35","0.35","-","0.17","0.33","495","0.34","495","10,513.96",
="03261P","台苯群益6B售02","354,000","3","250,390","0.71","0.71","0.70","0.70","-","0.04","0.70","25","0.71","10","0.00",
="03262P","台灣50群益6B售01","2,985,000","104","2,299,970","0.97","0.97","0.66","0.69","-","0.28","0.68","105","0.69","29","0.00",
="03263P","南亞科群益6B售04","400,000","4","264,000","0.69","0.69","0.63","0.63","X","0.00","0.63","25","0.64","10","0.00",
="03264P","上銀日盛6C售01","0","0","0","--","--","--","--"," ","0.00","0.64","25","0.65","25","0.00",
="03265P","可成統一6B售08","721,000","6","313,860","0.45","0.45","0.42","0.42","-","0.01","0.40","216","0.41","108","0.00",
="03266P","可成統一6B售09","796,000","25","523,730","0.67","0.67","0.60","0.62","-","0.04","0.61","15","0.62","10","0.00",
="03267P","可成統一6B售10","859,000","9","560,430","0.67","0.68","0.61","0.61","-","0.03","0.62","216","0.63","108","0.00",
="03268P","可成統一6C售02","1,174,000","18","658,020","0.58","0.58","0.53","0.53","-","0.04","0.53","10","0.54","10","0.00",
="03269B","金融類元大67熊01","0","0","0","--","--","--","--"," ","0.00","0.52","495","0.53","495","1,136.45",
="03269P","台積電統一6C售04","243,000","6","107,020","0.44","0.45","0.44","0.44","-","0.05","0.43","498","0.44","498","0.00",
="03270B","金融類元大6A熊01","0","0","0","--","--","--","--"," ","0.00","1.07","495","1.08","495","1,136.45",
="03270P","臺股指統一6B售01","455,000","28","135,250","0.36","0.36","0.25","0.25","-","0.13","0.25","462","0.26","498","0.00",
="03271P","臺股指統一6B售02","656,000","16","407,750","0.71","0.71","0.55","0.55","-","0.21","0.53","498","0.55","437","0.00",
="03272P","GIS凱基6B售03","226,000","14","183,060","0.85","0.85","0.76","0.77","-","0.09","0.76","30","0.77","30","0.00",
="03273P","東陽凱基6B售02","10,000","1","7,200","0.72","0.72","0.72","0.72","X","0.00","0.70","30","0.71","30","0.00",
="03274P","東聯凱基6B售02","0","0","0","--","--","--","--"," ","0.00","0.39","30","0.40","30","0.00",
="03275B","臺股指凱基69熊03","1,963,000","15","1,651,990","0.94","0.94","0.80","0.81","-","0.15","0.79","30","0.80","30","10,513.96",
="03275P","微星凱基6B售02","14,000","1","7,000","0.50","0.50","0.50","0.50","-","0.05","0.50","30","0.51","30","0.00",
="03276P","鴻海凱基6B售04","4,848,000","111","1,485,000","0.38","0.38","0.27","0.28","-","0.12","0.27","100","0.28","22","0.00",
="03277P","大立光元大6B售05","0","0","0","--","--","--","--"," ","0.00","1.15","105","1.16","100","0.00",
="03278P","大立光元大6B售06","0","0","0","--","--","--","--"," ","0.00","1.15","100","1.16","100","0.00",
="03279P","大立光元大6B售07","8,000","2","14,840","1.87","1.87","1.83","1.83","-","0.06","1.80","100","1.82","100","0.00",
="03280P","國巨元大6B售03","139,000","5","118,230","0.87","0.87","0.84","0.85"," ","0.00","0.86","100","0.87","100","0.00",
="03281P","華通元大6B售02","192,000","3","143,920","0.76","0.76","0.74","0.74","-","0.03","0.73","100","0.74","100","0.00",
="03282P","聯發科元大6B售05","500,000","4","112,500","0.23","0.23","0.22","0.22","X","0.00","0.21","100","0.22","100","0.00",
="03283P","可成元富6C售03","532,000","10","260,450","0.49","0.50","0.46","0.46","-","0.03","0.45","25","0.46","25","0.00",
="03284P","致伸元富6B售02","787,000","9","307,990","0.40","0.41","0.38","0.40","+","0.02","0.40","25","0.41","25","0.00",
="03285B","臺股指元大69熊19","6,499,000","111","5,008,150","0.90","0.90","0.74","0.74","-","0.18","0.73","515","0.74","495","10,513.96",
="03285P","GIS國泰6B售04","927,000","29","766,760","0.93","0.93","0.78","0.79","-","0.14","0.79","499","0.80","340","0.00",
="03286B","大立光凱基68熊07","411,000","14","426,010","1.05","1.08","1.01","1.01","-","0.04","1.02","30","1.04","30","5,000.00",
="03286P","台積電國泰6C售01","1,936,000","36","1,017,300","0.57","0.57","0.50","0.52","-","0.17","0.51","30","0.52","20","0.00",
="03287B","臺股指兆豐68熊08","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","10,513.96",
="03287P","可成玉山6C售02","0","0","0","--","--","--","--"," ","0.00","0.36","499","0.37","499","0.00",
="03288P","大立光富邦6C售09","0","0","0","--","--","--","--"," ","0.00","1.17","10","1.19","10","0.00",
="03289B","臺股指元大69熊20","184,000","21","222,320","1.32","1.32","1.17","1.17","-","0.17","1.16","495","1.17","485","10,513.96",
="03289P","可成富邦6B售01","345,000","17","392,430","1.13","1.19","1.05","1.05","-","0.11","1.05","30","1.06","10","0.00",
="03290B","臺股指元大72熊01","380,000","27","616,000","1.72","1.72","1.57","1.59","-","0.16","1.56","495","1.57","495","10,513.96",
="03290P","臺股指日盛6B售03","10,000","1","11,400","1.14","1.14","1.14","1.14","-","0.17","0.99","25","1.00","25","0.00",
="03291B","臺股指群益68熊22","0","0","0","--","--","--","--"," ","0.00","2.36","499","2.46","10","10,513.96",
="03291P","仁寶元大6B售01","881,000","9","1,015,750","1.16","1.16","1.15","1.15","-","0.04","1.14","100","1.15","100","0.00",
="03292B","臺股指元大69熊21","0","0","0","--","--","--","--"," ","0.00","1.01","495","1.02","495","10,513.96",
="03292P","友達元大6C售02","773,000","7","465,860","0.60","0.62","0.60","0.61","-","0.05","0.59","100","0.60","100","0.00",
="03293B","臺股指兆豐69熊08","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","10,513.96",
="03293P","欣興元大6B售01","110,000","3","89,200","0.81","0.83","0.81","0.83"," ","0.00","0.81","100","0.82","100","0.00",
="03294B","大立光凱基69熊01","0","0","0","--","--","--","--"," ","0.00","2.52","30","2.56","30","5,000.00",
="03294P","南亞科元大6B售01","959,000","17","890,220","0.96","0.97","0.87","0.88","-","0.08","0.88","100","0.89","100","0.00",
="03295B","臺股指群益69熊17","35,000","8","71,810","2.27","2.27","1.97","1.97","-","0.38","1.94","499","1.95","499","10,513.96",
="03295P","臺股指元大6B售01","0","0","0","--","--","--","--"," ","0.00","0.07","495","--","0","0.00",
="03296B","臺股指元大69熊29","0","0","0","--","--","--","--"," ","0.00","1.24","495","1.25","495","10,513.96",
="03296P","臺股指元大6B售02","0","0","0","--","--","--","--"," ","0.00","0.10","495","--","0","0.00",
="03297B","臺股指元大6C熊01","41,000","4","66,430","1.69","1.69","1.55","1.55","-","0.16","1.52","495","1.53","495","10,513.96",
="03297P","臺股指元大6B售03","5,000","1","1,700","0.34","0.34","0.34","0.34","-","0.03","0.24","495","0.34","10","0.00",
="03298B","臺股指元大74熊01","250,000","9","386,470","1.58","1.58","1.50","1.50","-","0.19","1.50","500","1.51","495","10,513.96",
="03298P","臺股指元大6B售04","0","0","0","--","--","--","--"," ","0.00","0.41","10","0.70","5","0.00",
="03299B","臺股指兆豐6A熊08","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","10,513.96",
="03299P","臺股指兆豐6B售03","358,000","19","390,690","1.25","1.25","1.02","1.03","-","0.26","1.02","10","1.03","10","0.00",
="03300B","臺股指群益6A熊21","3,029,000","80","5,224,200","1.93","1.93","1.58","1.58","-","0.42","1.57","499","1.58","484","10,513.96",
="03300P","臺股指兆豐6B售04","105,000","5","95,600","0.97","0.97","0.87","0.87","-","0.25","0.86","10","0.87","10","0.00",
="03301B","臺股指富邦6A熊03","182,000","16","181,990","1.07","1.07","0.91","0.91","X","0.00","0.91","200","0.92","100","10,513.96",
="03301P","臺股指兆豐6B售05","0","0","0","--","--","--","--"," ","0.00","0.93","10","0.94","10","0.00",
="03302B","臺股指富邦69熊04","367,000","18","303,720","0.90","0.90","0.74","0.75","-","0.17","0.74","210","0.75","90","10,513.96",
="03302P","臺股指兆豐6B售06","0","0","0","--","--","--","--"," ","0.00","0.91","10","0.92","10","0.00",
="03303B","臺股指元大6A熊18","10,000","1","27,400","2.74","2.74","2.74","2.74","-","0.34","2.70","495","2.71","495","10,513.96",
="03303P","微星台新6B售02","18,000","2","15,480","0.86","0.86","0.86","0.86","-","0.05","0.84","20","0.85","20","0.00",
="03304B","臺股指元大75熊01","798,000","35","1,501,160","1.98","1.98","1.82","1.82","-","0.18","1.81","508","1.82","495","10,513.96",
="03304P","GIS中信6C售02","0","0","0","--","--","--","--"," ","0.00","0.58","10","0.59","10","0.00",
="03305B","臺股指兆豐6B熊02","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","10,513.96",
="03305P","大立光中信71售01","76,000","7","120,320","1.63","1.63","1.57","1.58","-","0.04","1.56","31","1.58","30","0.00",
="03306B","臺股指凱基6B熊12","0","0","0","--","--","--","--"," ","0.00","1.66","30","1.67","30","10,513.96",
="03306P","臺股指永豐6C售01","179,000","10","86,470","0.53","0.53","0.47","0.47","-","0.08","0.46","10","0.47","10","0.00",
="03307B","臺股指凱基6B熊13","159,000","6","301,230","1.98","1.98","1.88","1.88","-","0.14","1.87","30","1.88","30","10,513.96",
="03307P","大立光凱基6B售10","92,000","7","154,070","1.71","1.76","1.66","1.67","-","0.06","1.67","30","1.69","30","0.00",
="03308B","臺股指凱基72熊01","0","0","0","--","--","--","--"," ","0.00","1.61","30","1.62","30","10,513.96",
="03308P","華新凱基6B售02","0","0","0","--","--","--","--"," ","0.00","0.55","30","0.56","30","0.00",
="03309B","臺股指群益6B熊20","65,000","4","152,200","2.45","2.45","2.28","2.28","-","0.37","2.25","499","2.26","499","10,513.96",
="03309P","臺股指凱基6B售06","370,000","26","606,550","1.89","1.90","1.52","1.52","-","0.43","1.52","29","1.53","30","0.00",
="03310B","臺股指元大6C熊02","0","0","0","--","--","--","--"," ","0.00","3.44","495","3.45","495","10,513.96",
="03310P","臺股指凱基6B售07","0","0","0","--","--","--","--"," ","0.00","1.18","30","1.19","30","0.00",
="03311B","臺股指元大73熊02","34,000","4","71,340","2.19","2.19","2.05","2.05","-","0.17","2.02","495","2.03","495","10,513.96",
="03311P","臺股指凱基6B售08","51,000","4","47,110","0.94","0.94","0.91","0.92","-","0.27","0.91","30","0.92","30","0.00",
="03312B","臺股指群益6C熊17","0","0","0","--","--","--","--"," ","0.00","2.93","499","2.94","10","10,513.96",
="03312P","臺股指凱基6B售09","10,000","1","7,700","0.77","0.77","0.77","0.77","X","0.00","0.69","30","0.70","30","0.00",
="03313B","臺股指兆豐6C熊04","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","10,513.96",
="03313P","臺股指凱基6B售10","0","0","0","--","--","--","--"," ","0.00","0.53","30","0.54","30","0.00",
="03314B","臺股指元大6C熊13","0","0","0","--","--","--","--"," ","0.00","3.87","495","3.88","495","10,513.96",
="03314P","臺股指凱基6B售11","10,000","1","5,200","0.52","0.52","0.52","0.52","-","0.03","0.40","30","0.41","30","0.00",
="03315B","臺股指元大73熊03","0","0","0","--","--","--","--"," ","0.00","4.51","495","4.52","495","10,513.96",
="03315P","和大群益6B售03","179,000","3","125,300","0.70","0.70","0.70","0.70","-","0.03","0.67","25","0.68","10","0.00",
="03316B","金融類元大6C熊05","1,000","1","2,120","2.12","2.12","2.12","2.12","+","0.27","2.11","495","2.12","494","1,136.45",
="03316P","金融類群益6B售02","0","0","0","--","--","--","--"," ","0.00","1.45","499","1.46","10","0.00",
="03317P","智邦群益6C售03","10,000","1","7,300","0.73","0.73","0.73","0.73","-","0.02","0.74","25","0.75","10","0.00",
="03318P","電子類群益6B售02","200,000","4","182,000","0.91","0.91","0.91","0.91","-","0.22","0.91","499","0.92","499","0.00",
="03319P","綠悅群益6B售04","219,000","2","213,580","0.97","0.98","0.97","0.98","X","0.00","0.97","25","0.99","10","0.00",
="03320P","臺股指群益6B售10","935,000","20","483,930","0.62","0.62","0.46","0.47","-","0.20","0.45","499","0.46","499","0.00",
="03321P","臺股指群益6B售11","892,000","17","467,620","0.64","0.64","0.47","0.47","-","0.23","0.46","499","0.47","499","0.00",
="03322P","臺股指群益6B售12","0","0","0","--","--","--","--"," ","0.00","0.42","499","0.43","499","0.00",
="03323P","臺股指群益6B售13","270,000","7","181,100","0.75","0.75","0.65","0.65","-","0.28","0.62","499","0.63","499","0.00",
="03324P","臺股指群益6B售14","345,000","24","347,400","1.19","1.19","0.90","0.91","-","0.38","0.89","499","0.90","499","0.00",
="03325P","臺股指群益6B售15","0","0","0","--","--","--","--"," ","0.00","0.64","499","0.65","499","0.00",
="03326P","臺股指群益6B售16","280,000","7","378,350","1.38","1.38","1.27","1.27","-","0.28","1.20","499","1.21","499","0.00",
="03327P","臺股指群益6B售17","225,000","8","333,990","1.66","1.66","1.46","1.46","-","0.38","1.40","501","1.41","499","0.00",
="03328P","臺股指群益6B售18","1,244,000","47","2,826,270","2.62","2.62","2.16","2.16","-","0.56","2.15","499","2.16","488","0.00",
="03329P","臺股指永昌6B售01","16,000","1","8,160","0.51","0.51","0.51","0.51","X","0.00","0.50","456","0.51","480","0.00",
="03330P","臺股指永昌6B售02","0","0","0","--","--","--","--"," ","0.00","0.45","497","0.46","464","0.00",
="03331P","臺股指永昌6B售03","0","0","0","--","--","--","--"," ","0.00","0.29","430","0.30","448","0.00",
="03332P","臺股指永昌6B售04","0","0","0","--","--","--","--"," ","0.00","0.22","436","0.23","440","0.00",
="03333P","臺股指永昌6B售05","100,000","3","15,100","0.18","0.18","0.14","0.14","X","0.00","0.14","444","0.15","493","0.00",
="03334P","臺股指永昌6B售06","2,751,000","104","399,150","0.18","0.18","0.12","0.13","-","0.07","0.13","9","0.22","40","0.00",
