

2015年06月24日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10889.44,+,10.32,0.09
發行量加權股價指數,9397.31,+,6.17,0.07
臺灣50指數,6993.74,+,11.37,0.16
臺灣中型100指數,6985.51,-,21.62,-0.31
臺灣資訊科技指數,7875.59,-,20.52,-0.26
臺灣發達指數,8127.11,+,43.05,0.53
臺灣高股息指數,5720.78,+,1.91,0.03
臺灣就業99指數,5689.14,-,12.47,-0.22
臺灣高薪100指數,5249.02,+,6.54,0.12
臺灣企業經營101指數,6064.45,+,11.37,0.19
臺灣低波動高股息指數,1446.86,+,10.84,0.75
未含金融保險股指數,7797.96,+,9.9,0.13
未含電子股指數,13649.99,+,28.34,0.21
未含金融電子股指數,11330.72,+,49.24,0.44
小型股300指數,--,,--,--
水泥窯製類指數,510.6,+,3.88,0.77
塑膠化工類指數,792.94,+,6.59,0.84
機電類指數,2070.63,-,1.14,-0.06
水泥類指數,135.55,+,1.2,0.89
食品類指數,1258.37,+,8.67,0.69
塑膠類指數,225.51,+,2.64,1.18
紡織纖維類指數,621.13,+,3.12,0.5
電機機械類指數,152.31,+,0.3,0.2
電器電纜類指數,33.11,-,0.07,-0.21
化學生技醫療類指數,100.75,+,0.15,0.15
化學類指數,101.27,+,0.8,0.8
生技醫療類指數,70.42,-,0.49,-0.69
玻璃陶瓷類指數,39.97,-,0.02,-0.05
造紙類指數,160.74,-,0.05,-0.03
鋼鐵類指數,93.31,+,0.77,0.83
橡膠類指數,336.19,+,0.69,0.21
汽車類指數,311.06,-,0.73,-0.23
電子類指數,368.63,-,0.22,-0.06
半導體類指數,118.64,-,0.29,-0.24
電腦及週邊設備類指數,100.6,+,0.46,0.46
光電類指數,41.32,-,0.5,-1.2
通信網路類指數,114.08,-,0.07,-0.06
電子零組件類指數,83.43,+,0.42,0.51
電子通路類指數,114.86,-,0.19,-0.17
資訊服務類指數,103.64,-,1.8,-1.71
其他電子類指數,93.12,+,0.46,0.5
建材營造類指數,277.76,-,0.97,-0.35
航運類指數,78.21,-,0.27,-0.34
觀光類指數,122.35,-,0.45,-0.37
金融保險類指數,1208.97,-,3.43,-0.28
貿易百貨類指數,216.98,-,0.97,-0.45
油電燃氣類指數,100.12,+,0.84,0.85
其他類指數,265.69,+,0.91,0.34
電子類兩倍槓桿指數,9714.3,-,11.6,-0.12
電子類反向指數,10116.12,+,6.03,0.06
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11227.25,+,10.73,0.1
發行量加權股價報酬指數,14319.17,+,9.52,0.07
臺灣50報酬指數,10772.95,+,17.51,0.16
臺灣中型100報酬指數,10010.37,-,30.98,-0.31
臺灣資訊科技報酬指數,11492.13,-,29.94,-0.26
臺灣發達報酬指數,11336.4,+,60.06,0.53
臺灣高股息報酬指數,9426.63,+,3.15,0.03
臺灣就業99報酬指數,6463.23,-,14.17,-0.22
臺灣高薪100報酬指數,5294.95,+,6.59,0.12
臺灣企業經營101報酬指數,6478.2,+,12.14,0.19
臺灣低波動高股息報酬指數,2840.91,+,21.29,0.76
未含金融電子股報酬指數,17429.8,+,75.82,0.44
小型股300報酬指數,--,,--,--
水泥類報酬指數,179.37,+,1.59,0.89
食品類報酬指數,1455.84,+,10.04,0.69
塑膠類報酬指數,280.53,+,3.29,1.19
紡織纖維類報酬指數,760.69,+,3.82,0.5
電機機械類報酬指數,183.15,+,0.36,0.2
電器電纜類報酬指數,37.29,-,0.09,-0.24
化學生技醫療類報酬指數,122.39,+,0.18,0.15
化學類報酬指數,125.61,+,0.99,0.79
生技醫療類報酬指數,81.78,-,0.56,-0.68
玻璃陶瓷類報酬指數,42.61,-,0.03,-0.07
造紙類報酬指數,186.39,-,0.06,-0.03
鋼鐵類報酬指數,115.21,+,0.96,0.84
橡膠類報酬指數,398.49,+,0.82,0.21
汽車類報酬指數,362.07,-,0.86,-0.24
電子類報酬指數,514.04,-,0.31,-0.06
半導體類報酬指數,158.9,-,0.39,-0.24
電腦及週邊設備類報酬指數,144.51,+,0.67,0.47
光電類報酬指數,48.79,-,0.58,-1.17
通信網路類報酬指數,174.7,-,0.12,-0.07
電子零組件類報酬指數,114.33,+,0.58,0.51
電子通路類報酬指數,168.48,-,0.28,-0.17
資訊服務類報酬指數,156.5,-,2.72,-1.71
其他電子類報酬指數,108.11,+,0.52,0.48
建材營造類報酬指數,361.11,-,1.26,-0.35
航運類報酬指數,91.94,-,0.32,-0.35
觀光類報酬指數,135.84,-,0.45,-0.33
金融保險類報酬指數,1506.79,-,4.28,-0.28
貿易百貨類報酬指數,253.36,-,1.13,-0.44
油電燃氣類報酬指數,118.79,+,1,0.85
其他類報酬指數,339.95,+,1.15,0.34
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","70567129123","1760508556","649734"
"2.台灣存託憑證","43922446","11263482","1845"
"3.受益憑證","0","0","0"
"4.ETF","5837858239","221427449","35504"
"5.受益證券","22417420","1283000","145"
"6.變更交易股票","9150605","4270203","652"
"7.認購(售)權證","2984804520","2658633000","83605"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","70576279728","1764778759","650386"
"總計(1~12)","79465282353","4657385690","771485"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2640(8),328(7)
"下跌(跌停)",3481(47),437(1)
"持平",608,90
"未成交",4306,1
"無比價",640,5
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年06月24日
