"106年07月05日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="056388","台光電兆豐69購01","82,000","8","134,240","1.79","1.79","1.54","1.73"," ","0.00","1.77","10","1.86","10","143.00",
="056389","台積電兆豐68購02","126,000","3","384,300","3.05","3.05","3.05","3.05","-","0.14","3.26","10","3.34","10","208.50",
="056390","瑞儀兆豐69購01","10,000","1","15,700","1.57","1.57","1.57","1.57","X","0.00","1.62","10","1.64","10","67.40",
="056391","榮化兆豐68購01","0","0","0","--","--","--","--"," ","0.00","0.33","10","0.34","10","42.60",
="056392","A50正2元富68購01","0","0","0","--","--","--","--"," ","0.00","1.04","25","1.05","25","28.30",
="056393","宏達電元富68購01","0","0","0","--","--","--","--"," ","0.00","0.06","25","0.07","10","71.60",
="056394","瑞儀元富68購01","40,000","4","48,900","1.20","1.23","1.20","1.23","X","0.00","1.21","25","1.24","10","67.40",
="056395","儒鴻元富69購02","0","0","0","--","--","--","--"," ","0.00","1.86","25","1.90","10","377.50",
="056396","鎧勝元富6A購01","0","0","0","--","--","--","--"," ","0.00","0.65","25","0.68","25","106.50",
="056397","T50反1國票6A購01","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.05","20","14.03",
="056398","中石化國票6A購01","200,000","10","48,200","0.25","0.25","0.23","0.23","-","0.02","0.22","35","0.23","10","11.65",
="056399","宏碁國票69購01","105,000","2","69,300","0.66","0.66","0.66","0.66","-","0.04","0.65","25","0.66","5","15.80",
="056400","智邦國票6A購01","0","0","0","--","--","--","--"," ","0.00","2.27","25","2.28","10","77.00",
="056401","廣達國票6A購01","0","0","0","--","--","--","--"," ","0.00","1.29","25","1.30","10","71.80",
="056402","潤泰全國票69購01","1,000","1","10","0.01","0.01","0.01","0.01","X","0.00","--","0","0.01","29","44.90",
="056403","GIS中信6A購01","0","0","0","--","--","--","--"," ","0.00","19.40","10","--","0","222.00",
="056404","大立光中信68購01","1,197,000","31","474,790","0.38","0.42","0.37","0.42","+","0.05","0.40","30","0.41","10","4,815.00",
="056405","大立光中信68購02","0","0","0","--","--","--","--"," ","0.00","0.33","30","0.34","10","4,815.00",
="056406","大立光中信69購01","684,000","7","342,670","0.46","0.52","0.46","0.50","+","0.05","0.50","40","0.51","30","4,815.00",
="056407","華新中信6B購01","250,000","8","58,300","0.25","0.25","0.22","0.23","-","0.04","0.23","30","0.25","10","13.25",
="056408","TPK永豐69購01","0","0","0","--","--","--","--"," ","0.00","3.43","30","3.49","30","91.80",
="056409","大立光永豐69購03","0","0","0","--","--","--","--"," ","0.00","0.63","30","--","0","4,815.00",
="056410","大立光永豐69購04","12,000","2","9,980","0.79","0.84","0.79","0.84","+","0.04","0.84","20","0.95","10","4,815.00",
="056411","大同永豐69購01","230,000","2","13,800","0.06","0.06","0.06","0.06","X","0.00","0.05","70","0.06","37","13.00",
="056412","中石化永豐69購02","0","0","0","--","--","--","--"," ","0.00","0.08","30","0.09","30","11.65",
="056413","友達永豐69購01","185,000","10","56,800","0.31","0.32","0.29","0.32","+","0.02","0.31","60","0.32","10","13.25",
="056414","東聯永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.02","10","24.65",
="056415","國喬永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.09","30","0.10","10","21.50",
="056416","智邦永豐69購02","0","0","0","--","--","--","--"," ","0.00","2.61","30","2.69","30","77.00",
="056417","群創永豐69購01","307,000","22","209,100","0.69","0.72","0.64","0.72","+","0.03","0.72","30","0.73","40","16.10",
="056418","綠悅永豐68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","10","110.00",
="056419","儒鴻永豐69購01","44,000","1","96,360","2.19","2.19","2.19","2.19","X","0.00","1.98","30","2.02","30","377.50",
="056420","聯成永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.12","30","0.13","30","13.65",
="056421","大立光元大68購02","0","0","0","--","--","--","--"," ","0.00","0.90","100","0.93","100","4,815.00",
="056422","大立光元大68購03","70,000","4","32,450","0.45","0.47","0.45","0.47","+","0.03","0.46","100","0.47","100","4,815.00",
="056423","大立光元大68購04","150,000","1","189,000","1.26","1.26","1.26","1.26","-","0.04","1.32","100","1.33","100","4,815.00",
="056424","大立光元大69購01","192,000","4","372,560","1.83","1.96","1.83","1.94","+","0.09","1.94","100","1.96","100","4,815.00",
="056425","大立光元大69購02","477,000","9","543,290","1.15","1.19","1.11","1.17","+","0.07","1.16","100","1.17","98","4,815.00",
="056426","大同元大68購04","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.03","100","13.00",
="056427","和大元大69購01","0","0","0","--","--","--","--"," ","0.00","1.28","100","1.33","100","143.00",
="056428","康舒元大68購01","30,000","1","11,100","0.37","0.37","0.37","0.37","X","0.00","0.38","100","0.39","100","23.30",
="056429","啟碁元大68購01","127,000","4","27,450","0.21","0.24","0.21","0.24"," ","0.00","0.23","100","0.24","74","90.60",
="056430","儒鴻元大69購01","958,000","21","834,250","0.91","0.93","0.74","0.77","-","0.04","0.75","100","0.76","100","377.50",
="056431","日友玉山68購01","117,000","12","221,580","1.74","2.06","1.74","2.06","+","0.40","2.11","10","2.19","10","0.00",
="056432","佳世達玉山68購01","0","0","0","--","--","--","--"," ","0.00","3.20","30","3.27","10","0.00",
="056433","T50反1國泰68購01","0","0","0","--","--","--","--"," ","0.00","0.01","519","0.02","15","14.03",
="056434","群創國泰69購01","50,000","2","61,010","1.22","1.23","1.22","1.23","-","0.03","1.30","440","1.37","10","16.10",
="056435","A50反1富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.12","13","0.14","14","15.33",
="056436","A50正2富邦68購02","1,000","1","1,760","1.76","1.76","1.76","1.76","+","0.07","1.83","15","1.87","11","28.30",
="056437","FH滬深富邦68購01","1,000","1","1,020","1.02","1.02","1.02","1.02","X","0.00","1.02","13","1.04","15","21.65",
="056438","T50反1富邦68購02","50,000","5","6,200","0.14","0.14","0.11","0.11","-","0.02","0.10","10","0.11","10","14.03",
="056439","上証2X富邦68購02","15,000","3","17,150","1.08","1.20","1.08","1.20","+","0.15","1.17","13","1.19","12","39.05",
="056440","中石化富邦68購02","20,000","1","2,000","0.10","0.10","0.10","0.10","-","0.01","0.09","50","0.10","30","11.65",
="056441","可成富邦6A購01","0","0","0","--","--","--","--"," ","0.00","9.20","20","--","0","370.00",
="056442","神基富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.02","14","0.10","10","40.70",
="056443","國泰金富邦68購02","0","0","0","--","--","--","--"," ","0.00","1.21","10","1.30","10","49.00",
="056444","智邦富邦68購01","0","0","0","--","--","--","--"," ","0.00","3.43","30","--","0","77.00",
="056445","葡萄王富邦69購01","271,000","7","312,750","1.15","1.21","1.15","1.15","+","0.01","1.15","10","1.18","10","202.50",
="056446","滬深2X富邦68購01","11,000","1","15,620","1.42","1.42","1.42","1.42","+","0.05","1.54","13","1.58","11","14.74",
="056447","聯發科富邦6A購03","30,000","3","100,200","3.34","3.34","3.34","3.34","+","0.10","3.34","10","3.36","10","265.00",
="056448","聯發科富邦6A購04","0","0","0","--","--","--","--"," ","0.00","5.65","10","5.90","10","265.00",
="056449","寶滬深富邦69購01","25,000","5","14,550","0.58","0.61","0.56","0.60","X","0.00","0.60","11","0.62","11","16.38",
="056450","鎧勝富邦68購02","49,000","7","22,190","0.45","0.48","0.44","0.46","-","0.12","0.46","30","0.49","10","106.50",
="056451","鎧勝富邦6B購01","592,000","20","411,100","0.74","0.74","0.64","0.70","+","0.01","0.68","40","0.70","10","106.50",
="056452","友達國票69購01","229,000","5","109,940","0.50","0.50","0.48","0.48","-","0.02","0.51","25","0.52","10","13.25",
="056453","群創國票69購02","1,000","1","1,360","1.36","1.36","1.36","1.36"," ","0.00","1.34","25","1.35","10","16.10",
="056454","臻鼎國票69購01","0","0","0","--","--","--","--"," ","0.00","0.39","25","0.40","10","72.30",
="056455","景碩第一72購01","10,000","1","5,800","0.58","0.58","0.58","0.58","X","0.00","0.55","30","0.56","10","80.50",
="056456","東聯群益69購01","0","0","0","--","--","--","--"," ","0.00","0.12","25","0.13","10","24.65",
="056457","神基群益68購01","0","0","0","--","--","--","--"," ","0.00","0.03","25","0.04","10","40.70",
="056458","貿聯群益68購02","0","0","0","--","--","--","--"," ","0.00","1.36","25","1.40","10","206.00",
="056459","新日興群益69購01","150,000","6","73,600","0.52","0.52","0.48","0.50","-","0.07","0.49","25","0.50","10","99.00",
="056460","瑞儀群益69購01","0","0","0","--","--","--","--"," ","0.00","1.11","25","1.13","10","67.40",
="056461","瑞儀群益6A購01","417,000","7","442,250","1.08","1.09","1.05","1.09","-","0.03","1.08","25","1.09","10","67.40",
="056462","綠悅群益68購01","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","110.00",
="056463","聯鈞群益69購01","0","0","0","--","--","--","--"," ","0.00","0.47","25","0.48","10","138.00",
="056464","T50反1日盛6A購01","140,000","4","38,900","0.29","0.30","0.26","0.26","-","0.01","0.25","25","0.26","25","14.03",
="056465","中石化日盛69購01","3,000","1","720","0.24","0.24","0.24","0.24","X","0.00","0.24","25","0.25","25","11.65",
="056466","彩晶日盛68購01","50,000","2","16,500","0.33","0.33","0.33","0.33","-","0.06","0.34","25","0.35","25","9.06",
="056467","聯成日盛68購01","0","0","0","--","--","--","--"," ","0.00","0.14","25","0.15","25","13.65",
="056468","GIS統一69購01","0","0","0","--","--","--","--"," ","0.00","8.40","10","8.85","10","222.00",
="056469","大立光統一69購03","238,000","7","240,490","1.03","1.06","0.99","1.06","+","0.06","1.08","10","1.10","10","4,815.00",
="056470","大立光統一69購04","155,000","6","83,950","0.54","0.55","0.54","0.55","+","0.02","0.56","108","0.57","113","4,815.00",
="056471","大立光統一69購05","140,000","10","58,150","0.41","0.44","0.41","0.44","+","0.03","0.43","10","0.44","5","4,815.00",
="056472","中石化統一69購01","80,000","2","14,400","0.18","0.18","0.18","0.18","X","0.00","0.18","108","0.19","108","11.65",
="056473","友達統一69購02","140,000","8","50,900","0.37","0.38","0.35","0.37"," ","0.00","0.36","108","0.38","108","13.25",
="056474","佳世達統一69購01","0","0","0","--","--","--","--"," ","0.00","2.09","108","2.17","10","22.55",
="056475","彩晶統一68購01","35,000","2","13,000","0.38","0.38","0.37","0.37","-","0.11","0.38","216","0.39","108","9.06",
="056476","彩晶統一69購02","0","0","0","--","--","--","--"," ","0.00","0.37","108","0.38","108","9.06",
="056477","彩晶統一69購03","560,000","5","277,400","0.51","0.51","0.47","0.49","-","0.03","0.48","216","0.49","108","9.06",
="056478","華夏統一69購02","315,000","17","189,950","0.60","0.61","0.59","0.59","-","0.05","0.59","20","0.60","10","29.25",
="056479","群創統一6A購02","1,344,000","33","1,305,110","0.97","1.01","0.90","1.01","+","0.07","0.99","108","1.01","103","16.10",
="056480","儒鴻統一69購02","0","0","0","--","--","--","--"," ","0.00","1.75","20","1.83","10","377.50",
="056481","聯成統一69購02","0","0","0","--","--","--","--"," ","0.00","0.16","10","0.18","10","13.65",
="056482","鴻海統一69購02","22,000","3","102,860","4.68","4.68","4.67","4.67","-","0.01","4.84","10","4.93","10","116.00",
="056483","鴻海統一69購03","0","0","0","--","--","--","--"," ","0.00","3.81","108","3.90","10","116.00",
="056484","大同元大68購06","0","0","0","--","--","--","--"," ","0.00","--","0","0.10","10","13.00",
="056485","中工元大68購01","30,000","1","1,500","0.05","0.05","0.05","0.05","-","0.01","0.04","100","0.05","100","6.49",
="056486","中石化元大68購01","0","0","0","--","--","--","--"," ","0.00","0.04","100","0.05","300","11.65",
="056487","中纖元大69購01","0","0","0","--","--","--","--"," ","0.00","0.05","100","0.06","100","8.37",
="056488","友達元大68購05","1,802,000","26","144,650","0.10","0.10","0.06","0.09"," ","0.00","0.08","16","0.09","256","13.25",
="056489","日月光元大68購01","0","0","0","--","--","--","--"," ","0.00","0.19","100","0.20","100","38.75",
="056490","台光電元大69購01","121,000","5","137,150","1.13","1.15","1.10","1.10","X","0.00","1.18","100","1.21","100","143.00",
="056491","東陽元大68購03","108,000","11","81,980","0.77","0.77","0.74","0.75","-","0.01","0.74","100","0.76","10","59.10",
="056492","群創元大68購05","0","0","0","--","--","--","--"," ","0.00","0.61","100","0.70","10","16.10",
="056493","群創元大69購02","30,000","3","15,000","0.46","0.52","0.46","0.52","+","0.03","0.52","10","0.60","20","16.10",
="056494","廣宇元大69購01","50,000","5","28,940","0.60","0.61","0.57","0.61","-","0.05","0.62","100","0.63","100","27.40",
="056495","臻鼎元大68購02","100,000","2","41,000","0.41","0.41","0.41","0.41","-","0.01","0.43","100","0.44","100","72.30",
="056496","鎧勝元大68購01","100,000","4","44,780","0.45","0.45","0.43","0.43","+","0.01","0.39","100","0.41","50","106.50",
="056497","中鋼兆豐68購01","38,000","5","7,410","0.17","0.21","0.17","0.20"," ","0.00","0.20","10","0.22","10","25.70",
="056498","元大金兆豐68購01","10,000","1","11,600","1.16","1.16","1.16","1.16","+","0.20","1.07","10","1.10","10","13.80",
="056499","友達兆豐69購01","0","0","0","--","--","--","--"," ","0.00","0.30","10","0.35","10","13.25",
="056500","可成兆豐68購01","0","0","0","--","--","--","--"," ","0.00","4.00","10","4.03","10","370.00",
="056501","台積電兆豐68購03","0","0","0","--","--","--","--"," ","0.00","3.92","10","4.01","10","208.50",
="056502","兆赫兆豐68購01","0","0","0","--","--","--","--"," ","0.00","0.16","10","0.17","10","30.95",
="056503","緯創兆豐68購01","0","0","0","--","--","--","--"," ","0.00","1.00","10","1.02","10","30.35",
="056504","聯發科兆豐69購02","173,000","18","813,080","4.74","4.81","4.41","4.75","+","0.18","4.74","10","4.81","10","265.00",
="056505","佳世達中信6A購01","29,000","6","101,900","3.66","3.66","3.24","3.54","-","0.25","3.70","2","3.79","10","22.55",
="056506","華夏中信68購01","311,000","5","54,680","0.18","0.18","0.17","0.17","-","0.07","0.16","30","0.17","20","29.25",
="056507","中石化台新68購01","0","0","0","--","--","--","--"," ","0.00","0.14","20","0.15","20","0.00",
="056508","可成台新68購01","0","0","0","--","--","--","--"," ","0.00","7.15","10","--","0","0.00",
="056509","彩晶台新68購01","10,000","1","3,200","0.32","0.32","0.32","0.32","-","0.06","0.31","20","0.34","10","0.00",
="056510","華通台新68購01","0","0","0","--","--","--","--"," ","0.00","5.55","10","5.80","10","0.00",
="056511","為升永豐68購01","0","0","0","--","--","--","--"," ","0.00","3.11","30","3.21","30","386.50",
="056512","景碩永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.18","30","0.19","30","80.50",
="056513","華通永豐69購01","0","0","0","--","--","--","--"," ","0.00","2.17","30","2.27","30","24.60",
="056514","華新科永豐69購01","0","0","0","--","--","--","--"," ","0.00","1.98","30","2.03","30","52.90",
="056515","樺漢永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.02","10","387.50",
="056516","聯發科永豐69購01","5,000","1","11,450","2.29","2.29","2.29","2.29","-","0.06","2.23","30","2.31","30","265.00",
="056517","麗豐永豐69購01","180,000","1","73,800","0.41","0.41","0.41","0.41","-","0.03","0.41","30","0.42","30","136.00",
="056518","燁輝永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.27","30","0.28","30","13.65",
="056519","大立光凱基68購04","0","0","0","--","--","--","--"," ","0.00","0.08","30","0.09","30","4,815.00",
="056520","大同凱基68購03","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.05","30","13.00",
="056521","中石化凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.12","30","0.13","30","11.65",
="056522","中砂凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.34","30","0.35","30","73.70",
="056523","友達凱基68購01","48,000","5","11,440","0.24","0.24","0.23","0.23","-","0.03","0.23","30","0.24","30","13.25",
="056524","台光電凱基69購01","63,000","8","91,640","1.47","1.52","1.36","1.52","+","0.04","1.52","30","1.55","10","143.00",
="056525","宏碁凱基68購01","750,000","23","630,850","0.91","0.91","0.79","0.88","-","0.07","0.86","30","0.87","4","15.80",
="056526","彩晶凱基68購01","49,000","5","17,220","0.36","0.36","0.33","0.35","-","0.03","0.34","30","0.35","10","9.06",
="056527","景碩凱基68購01","125,000","4","52,250","0.43","0.43","0.41","0.41","+","0.01","0.39","30","0.41","20","80.50",
="056528","樺漢凱基68購02","0","0","0","--","--","--","--"," ","0.00","0.03","30","0.04","30","387.50",
="056529","上銀國泰68購01","0","0","0","--","--","--","--"," ","0.00","2.69","190","2.77","15","202.00",
="056530","大同國泰69購03","0","0","0","--","--","--","--"," ","0.00","0.09","499","0.12","10","13.00",
="056531","中石化國泰68購01","10,000","1","1,300","0.13","0.13","0.13","0.13","-","0.05","0.14","499","0.15","15","11.65",
="056532","東聯國泰68購01","0","0","0","--","--","--","--"," ","0.00","0.04","499","0.05","30","24.65",
="056533","南亞科國泰68購01","135,000","2","276,150","2.03","2.17","2.03","2.17","+","0.20","2.19","270","2.22","15","55.00",
="056534","TPK康和6A購01","2,000","1","3,200","1.60","1.60","1.60","1.60","X","0.00","1.60","10","1.69","10","91.80",
="056535","彩晶康和68購01","0","0","0","--","--","--","--"," ","0.00","0.33","10","0.35","10","9.06",
="056536","大聯大元富68購01","101,000","4","48,440","0.44","0.48","0.44","0.48","X","0.00","0.50","25","0.51","25","40.85",
="056537","中石化元富69購01","0","0","0","--","--","--","--"," ","0.00","0.17","25","0.18","25","11.65",
="056538","友達元富68購03","0","0","0","--","--","--","--"," ","0.00","0.30","25","0.32","25","13.25",
="056539","台光電元富68購02","52,000","6","77,060","1.53","1.53","1.36","1.51","+","0.03","1.53","25","1.60","10","143.00",
="056540","利勤元富68購01","38,000","2","21,800","0.60","0.60","0.56","0.56","-","0.12","0.54","25","0.55","13","90.20",
="056541","宏達電元富68購02","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.05","10","71.60",
="056542","康舒元富68購01","0","0","0","--","--","--","--"," ","0.00","0.25","25","0.26","25","23.30",
="056543","景碩元富68購01","20,000","1","6,200","0.31","0.31","0.31","0.31","X","0.00","0.30","25","0.31","25","80.50",
="056544","開發金元富69購01","226,000","9","241,120","1.10","1.10","1.06","1.06","+","0.01","1.06","25","1.09","26","8.38",
="056545","群創元富69購01","57,000","5","47,430","0.80","0.93","0.80","0.93","+","0.06","0.88","25","0.93","24","16.10",
="056546","儒鴻元富69購04","0","0","0","--","--","--","--"," ","0.00","2.33","25","2.35","10","377.50",
="056547","樺漢元富6A購01","18,000","3","3,370","0.19","0.19","0.18","0.18","X","0.00","0.19","25","0.20","25","387.50",
="056548","臻鼎元富68購01","200,000","2","56,000","0.28","0.28","0.28","0.28","-","0.04","0.32","25","0.33","25","72.30",
="056549","聯發科元富68購01","10,000","2","30,600","3.06","3.06","3.06","3.06","X","0.00","3.00","25","3.06","10","265.00",
="056550","聯發科元富68購02","20,000","2","89,700","4.56","4.56","4.41","4.41","-","0.40","4.51","25","4.61","10","265.00",
="056551","聯詠元富68購01","0","0","0","--","--","--","--"," ","0.00","0.90","25","0.94","12","124.50",
="056552","鴻海元富68購02","0","0","0","--","--","--","--"," ","0.00","13.40","25","13.70","10","116.00",
="056553","台光電富邦6A購01","150,000","7","288,600","1.92","1.98","1.86","1.98","+","0.04","1.96","30","1.99","30","143.00",
="056554","美律富邦6A購01","30,000","4","98,400","3.26","3.32","3.26","3.32","-","0.10","3.32","20","3.38","10","189.50",
="056555","群創富邦68購02","57,000","7","35,400","0.62","0.68","0.62","0.68","+","0.06","0.62","6","0.68","9","16.10",
="056556","潤泰全富邦68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.05","100","44.90",
="056557","儒鴻富邦68購01","0","0","0","--","--","--","--"," ","0.00","2.68","11","--","0","377.50",
="056558","宏達電永昌68購03","20,000","2","8,200","0.41","0.41","0.41","0.41","-","0.07","0.39","10","0.42","10","0.00",
="056559","智邦永昌69購01","0","0","0","--","--","--","--"," ","0.00","4.43","10","4.52","10","0.00",
="056560","中石化永昌69購01","0","0","0","--","--","--","--"," ","0.00","0.28","10","0.31","10","0.00",
="056561","宏碁永昌68購01","10,000","1","9,000","0.90","0.90","0.90","0.90","-","0.26","0.99","10","1.04","10","0.00",
="056562","群創永昌69購01","11,000","2","15,260","1.36","1.39","1.36","1.39","X","0.00","1.43","10","1.53","10","0.00",
="056563","聯發科永昌6A購01","0","0","0","--","--","--","--"," ","0.00","4.41","30","4.51","10","0.00",
="056564","聯發科永昌6A購02","2,000","2","11,600","5.75","5.85","5.75","5.85","+","0.20","5.45","2","5.75","10","0.00",
="056565","鴻海永昌68購01","0","0","0","--","--","--","--"," ","0.00","24.60","10","25.60","10","0.00",
="056566","瑞儀日盛68購01","0","0","0","--","--","--","--"," ","0.00","0.49","25","0.50","25","67.40",
="056567","滬深2X日盛6B購01","295,000","17","576,680","1.85","2.01","1.85","1.97","+","0.14","1.97","25","1.98","25","14.74",
="056568","鴻海日盛6A購01","0","0","0","--","--","--","--"," ","0.00","12.00","25","13.00","10","116.00",
="056569","可成統一69購01","0","0","0","--","--","--","--"," ","0.00","3.76","108","3.83","10","370.00",
="056570","樺漢統一69購02","0","0","0","--","--","--","--"," ","0.00","0.06","157","0.08","726","387.50",
="056571","大立光兆豐68購01","148,000","19","120,220","0.80","0.84","0.75","0.84","+","0.07","0.81","11","0.82","10","4,815.00",
="056572","大立光兆豐68購02","0","0","0","--","--","--","--"," ","0.00","0.90","10","0.91","10","4,815.00",
="056573","大立光兆豐68購03","0","0","0","--","--","--","--"," ","0.00","0.78","10","0.79","10","4,815.00",
="056574","大立光兆豐68購04","105,000","4","43,110","0.41","0.47","0.41","0.47","+","0.08","0.44","10","0.45","10","4,815.00",
="056575","東陽國票69購01","275,000","6","92,950","0.33","0.35","0.31","0.34","+","0.01","0.33","25","0.34","10","59.10",
="056576","瑞儀國票69購01","0","0","0","--","--","--","--"," ","0.00","0.78","25","0.79","10","67.40",
="056577","鑽全國票69購01","0","0","0","--","--","--","--"," ","0.00","0.24","25","0.25","35","87.10",
="056578","A50正2群益68購01","0","0","0","--","--","--","--"," ","0.00","1.86","25","1.88","10","28.30",
="056579","S&P反1群益6A購01","0","0","0","--","--","--","--"," ","0.00","0.17","25","0.18","10","15.65",
="056580","大立光群益68購02","0","0","0","--","--","--","--"," ","0.00","0.54","25","0.55","10","4,815.00",
="056581","大立光群益68購03","0","0","0","--","--","--","--"," ","0.00","0.39","25","0.40","10","4,815.00",
="056582","大立光群益68購04","0","0","0","--","--","--","--"," ","0.00","0.28","75","0.29","10","4,815.00",
="056583","大立光群益69購06","2,000","1","2,160","1.08","1.08","1.08","1.08","-","0.02","1.17","25","1.18","10","4,815.00",
="056584","大立光群益69購07","20,000","1","15,400","0.77","0.77","0.77","0.77","-","0.03","0.82","25","0.83","10","4,815.00",
="056585","中纖群益68購01","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.03","10","8.37",
="056586","宏達電群益68購03","1,384,000","22","34,760","0.05","0.05","0.02","0.04"," ","0.00","0.02","343","0.04","487","71.60",
="056587","宏碁群益6A購01","971,000","9","520,990","0.56","0.56","0.53","0.55","-","0.02","0.55","25","0.56","10","15.80",
="056588","深中小群益69購01","0","0","0","--","--","--","--"," ","0.00","0.82","25","0.83","10","14.22",
="056589","群創群益68購04","1,281,000","39","862,460","0.70","0.78","0.62","0.78","+","0.09","0.76","30","0.79","45","16.10",
="056590","日月光中信6B購01","110,000","3","69,300","0.63","0.63","0.63","0.63","+","0.01","0.62","30","0.63","30","38.75",
="056591","永豐金中信6A購01","0","0","0","--","--","--","--"," ","0.00","0.61","10","0.62","10","9.40",
="056592","和碩中信6A購01","0","0","0","--","--","--","--"," ","0.00","2.83","10","2.87","10","98.20",
="056593","東聯中信68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","400","24.65",
="056594","智易中信6A購01","0","0","0","--","--","--","--"," ","0.00","0.10","30","0.11","30","50.50",
="056595","儒鴻中信68購01","0","0","0","--","--","--","--"," ","0.00","2.75","4","--","0","377.50",
="056596","台光電台新68購01","0","0","0","--","--","--","--"," ","0.00","1.21","20","1.30","10","0.00",
="056597","佳世達台新68購01","0","0","0","--","--","--","--"," ","0.00","2.39","10","2.47","100","0.00",
="056598","葡萄王台新68購01","278,000","4","260,740","0.93","0.95","0.93","0.95","X","0.00","0.96","20","0.97","10","0.00",
="056599","綠悅台新68購01","0","0","0","--","--","--","--"," ","0.00","0.01","10","0.08","10","0.00",
="056600","TPK永豐69購02","0","0","0","--","--","--","--"," ","0.00","1.76","30","1.82","30","91.80",
="056601","王品永豐68購01","0","0","0","--","--","--","--"," ","0.00","1.27","30","1.30","30","183.00",
="056602","可成永豐69購01","0","0","0","--","--","--","--"," ","0.00","3.50","30","3.58","30","370.00",
="056603","康友永豐69購01","2,000","1","1,580","0.79","0.79","0.79","0.79","X","0.00","0.77","30","0.78","30","457.00",
="056604","啟碁永豐68購01","29,000","2","8,120","0.28","0.28","0.28","0.28"," ","0.00","0.28","30","0.29","30","90.60",
="056605","敬鵬永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.24","30","0.25","30","61.10",
="056606","瑞儀永豐68購01","0","0","0","--","--","--","--"," ","0.00","0.59","30","0.60","30","67.40",
="056607","葡萄王康和68購01","0","0","0","--","--","--","--"," ","0.00","0.65","10","0.67","10","202.50",
="056608","力成元富68購01","0","0","0","--","--","--","--"," ","0.00","0.37","25","0.38","25","93.40",
="056609","上銀元富68購02","70,000","7","120,500","1.76","1.76","1.70","1.70","-","0.05","1.68","25","1.70","10","202.00",
="056610","大立光元富68購01","0","0","0","--","--","--","--"," ","0.00","0.89","25","0.90","25","4,815.00",
="056611","大立光元富68購02","65,000","4","60,900","0.92","0.96","0.92","0.96","+","0.08","0.96","25","0.97","25","4,815.00",
="056612","大立光元富68購03","1,000","1","800","0.80","0.80","0.80","0.80","X","0.00","0.80","25","0.81","25","4,815.00",
="056613","大立光元富69購01","13,000","2","12,170","0.86","0.95","0.86","0.95","+","0.02","0.93","25","0.94","25","4,815.00",
="056614","台積電元富6C購01","25,000","3","49,090","1.96","1.99","1.96","1.99","-","0.01","2.02","25","2.06","25","208.50",
="056615","台積電元富6C購02","3,000","1","4,260","1.42","1.42","1.42","1.42"," ","0.00","1.44","25","1.46","25","208.50",
="056616","第一金元富68購01","0","0","0","--","--","--","--"," ","0.00","1.71","25","1.78","10","20.40",
="056617","華固元富68購01","50,000","1","58,500","1.17","1.17","1.17","1.17","-","0.03","1.12","25","1.15","25","72.40",
="056618","綠悅元富68購01","0","0","0","--","--","--","--"," ","0.00","0.01","25","0.04","10","110.00",
="056619","鴻海元富6C購01","0","0","0","--","--","--","--"," ","0.00","6.10","25","6.25","10","116.00",
="056620","亞光凱基68購02","0","0","0","--","--","--","--"," ","0.00","2.03","30","2.09","30","53.20",
="056621","東聯凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.01","30","0.02","30","24.65",
="056622","長虹凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.10","30","0.11","30","70.40",
="056623","神達凱基68購01","50,000","2","22,700","0.46","0.46","0.45","0.45","+","0.01","0.46","30","0.47","30","38.40",
="056624","華固凱基68購01","180,000","4","150,100","0.84","0.84","0.80","0.83","+","0.05","0.80","30","0.82","30","72.40",
="056625","群創凱基68購01","886,000","12","909,740","1.07","1.13","0.98","1.13","+","0.05","1.13","25","1.18","30","16.10",
="056626","綠悅凱基68購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.01","30","110.00",
="056627","GIS元大69購01","0","0","0","--","--","--","--"," ","0.00","9.60","100","--","0","222.00",
="056628","力成元大68購02","0","0","0","--","--","--","--"," ","0.00","0.16","100","0.17","100","93.40",
="056629","允強元大68購01","0","0","0","--","--","--","--"," ","0.00","0.02","100","0.03","100","24.80",
