

2016年11月07日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10543.42,+,129.35,1.24
發行量加權股價指數,9189.84,+,121.69,1.34
臺灣公司治理100指數,5234.03,+,74.99,1.45
臺灣50指數,7010.01,+,102.86,1.49
臺灣中型100指數,6259.41,+,49.12,0.79
臺灣資訊科技指數,8610.97,+,160.47,1.9
臺灣發達指數,7827.66,+,93.99,1.22
臺灣高股息指數,5433.46,+,44.42,0.82
臺灣就業99指數,5397.45,+,36.35,0.68
臺灣高薪100指數,5074.45,+,57.01,1.14
臺灣低波動高股息指數,1344.95,+,7.89,0.59
未含金融保險股指數,7840.35,+,113.57,1.47
未含電子股指數,12695.98,+,138.08,1.1
未含金融電子股指數,11107.96,+,147.7,1.35
小型股300指數,5284.45,+,41.45,0.79
漲升股利150指數,5320.01,+,76.85,1.47
漲升股利100指數,5312.62,+,79.18,1.51
水泥窯製類指數,440.05,+,7.88,1.82
塑膠化工類指數,830.98,+,3.84,0.46
機電類指數,2112.5,+,31.88,1.53
水泥類指數,115.67,+,1.86,1.63
食品類指數,1454.52,-,2.73,-0.19
塑膠類指數,247.47,+,1.42,0.58
紡織纖維類指數,469.15,+,7.26,1.57
電機機械類指數,149.71,+,1.6,1.08
電器電纜類指數,37.3,+,0.86,2.36
化學生技醫療類指數,96.67,+,0.1,0.1
化學類指數,92.23,+,0.5,0.55
生技醫療類指數,72.32,-,0.3,-0.41
玻璃陶瓷類指數,36.35,+,1.01,2.86
造紙類指數,151.82,-,0.19,-0.12
鋼鐵類指數,92.26,+,2.02,2.24
橡膠類指數,320.37,+,1.28,0.4
汽車類指數,247.21,+,2.18,0.89
電子類指數,376.42,+,5.72,1.54
半導體類指數,132.24,+,2.43,1.87
電腦及週邊設備類指數,98.19,+,1.36,1.4
光電類指數,33.87,+,0.39,1.16
通信網路類指數,122.92,+,0.96,0.79
電子零組件類指數,78.59,+,0.83,1.07
電子通路類指數,108.38,+,0.52,0.48
資訊服務類指數,78.37,+,0.83,1.07
其他電子類指數,86.43,+,1.54,1.81
建材營造類指數,229.01,+,0.06,0.03
航運類指數,57.5,+,0.33,0.58
觀光類指數,110.77,+,0.91,0.83
金融保險類指數,993.71,+,4.51,0.46
貿易百貨類指數,205.7,-,0.33,-0.16
油電燃氣類指數,135.1,+,7.78,6.11
其他類指數,238.86,+,1.73,0.73
臺指日報酬兩倍指數,12361.19,+,323.09,2.68
臺指日報酬反向一倍指數,8700.74,-,118.35,-1.34
電子類兩倍槓桿指數,9731.21,+,291.32,3.09
電子類反向指數,9518.2,-,149.17,-1.54
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11739.75,+,144.02,1.24
發行量加權股價報酬指數,15150.06,+,200.6,1.34
臺灣公司治理100報酬指數,5673.9,+,81.3,1.45
臺灣50報酬指數,11687.58,+,171.5,1.49
臺灣中型100報酬指數,9706.22,+,76.16,0.79
臺灣資訊科技報酬指數,13651.01,+,254.4,1.9
臺灣發達報酬指數,11762.05,+,141.22,1.22
臺灣高股息報酬指數,10179.45,+,83.21,0.82
臺灣就業99報酬指數,6628.25,+,44.64,0.68
臺灣高薪100報酬指數,5576.9,+,62.65,1.14
臺灣低波動高股息報酬指數,2899.85,+,17,0.59
未含金融電子股報酬指數,18354.98,+,244.06,1.35
小型股300報酬指數,5518.64,+,43.29,0.79
漲升股利150報酬指數,5494.33,+,79.36,1.47
漲升股利100報酬指數,5478.01,+,81.65,1.51
水泥類報酬指數,168.91,+,2.73,1.64
食品類報酬指數,1783.86,-,3.35,-0.19
塑膠類報酬指數,330.51,+,1.89,0.58
紡織纖維類報酬指數,614.62,+,9.51,1.57
電機機械類報酬指數,192.57,+,2.06,1.08
電器電纜類報酬指數,43.66,+,1,2.34
化學生技醫療類報酬指數,125.33,+,0.13,0.1
化學類報酬指數,123.56,+,0.67,0.55
生技醫療類報酬指數,88.31,-,0.36,-0.41
玻璃陶瓷類報酬指數,39.27,+,1.09,2.85
造紙類報酬指數,188.66,-,0.23,-0.12
鋼鐵類報酬指數,122.15,+,2.68,2.24
橡膠類報酬指數,416.59,+,1.67,0.4
汽車類報酬指數,314.36,+,2.77,0.89
電子類報酬指數,570.39,+,8.67,1.54
半導體類報酬指數,191.56,+,3.52,1.87
電腦及週邊設備類報酬指數,156.71,+,2.18,1.41
光電類報酬指數,42.22,+,0.5,1.2
通信網路類報酬指數,205.23,+,1.59,0.78
電子零組件類報酬指數,118.04,+,1.25,1.07
電子通路類報酬指數,181,+,0.86,0.48
資訊服務類報酬指數,133.2,+,1.4,1.06
其他電子類報酬指數,109.06,+,1.95,1.82
建材營造類報酬指數,334.36,+,0.08,0.02
航運類報酬指數,71.51,+,0.42,0.59
觀光類報酬指數,128.85,+,1.06,0.83
金融保險類報酬指數,1341.14,+,6.08,0.46
貿易百貨類報酬指數,257.6,-,0.41,-0.16
油電燃氣類報酬指數,169.93,+,9.79,6.11
其他類報酬指數,328.57,+,2.37,0.73
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
