

2017年03月07日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11224.1,+,63.42,0.57
發行量加權股價指數,9738.07,+,55.44,0.57
臺灣公司治理100指數,5426.69,+,36.67,0.68
臺灣50指數,7249.19,+,45.27,0.63
臺灣中型100指數,6856.71,+,38.91,0.57
臺灣資訊科技指數,8581.29,+,74.73,0.88
臺灣發達指數,8336.48,+,45.91,0.55
臺灣高股息指數,5783.74,+,13.15,0.23
臺灣就業99指數,5836.13,+,21.94,0.38
臺灣高薪100指數,5402.3,+,22.86,0.42
臺灣低波動高股息指數,1427.07,+,6.59,0.46
未含金融保險股指數,8247.01,+,52.84,0.64
未含電子股指數,13738.84,+,74.97,0.55
未含金融電子股指數,11883.9,+,85.72,0.73
小型股300指數,6014.78,+,26.15,0.44
漲升股利150指數,5579.7,+,33.15,0.6
漲升股利100指數,5519.8,+,34.38,0.63
藍籌30指數,5147.28,+,24.6,0.48
工業菁英30指數,5233.36,+,20.13,0.39
電子菁英30指數,5241.04,+,12.67,0.24
低波動精選30指數,5141.3,+,30.37,0.59
低貝塔100指數,5262.54,+,10.9,0.21
藍籌30反向一倍指數,9695.44,-,46.78,-0.48
水泥窯製類指數,489.22,+,6.19,1.28
塑膠化工類指數,887.05,+,11.17,1.28
機電類指數,2208.63,+,13.16,0.6
水泥類指數,124.83,+,0.89,0.72
食品類指數,1433.31,+,1.15,0.08
塑膠類指數,264.32,+,3.99,1.53
紡織纖維類指數,498.6,+,1.35,0.27
電機機械類指數,170.98,+,1.4,0.83
電器電纜類指數,45.87,+,0.12,0.26
化學生技醫療類指數,105.07,+,0.86,0.83
化學類指數,103.31,+,0.66,0.64
生技醫療類指數,75.82,+,0.77,1.03
玻璃陶瓷類指數,46.7,+,1.73,3.85
造紙類指數,243.56,+,6.88,2.91
鋼鐵類指數,106.07,+,0.92,0.87
橡膠類指數,332.36,+,2,0.61
汽車類指數,250.82,+,0.39,0.16
電子類指數,391.93,+,2.32,0.6
半導體類指數,133.49,+,1.35,1.02
電腦及週邊設備類指數,101.02,+,0.33,0.33
光電類指數,40.5,-,0.25,-0.61
通信網路類指數,121.53,+,0.31,0.26
電子零組件類指數,85.64,+,0.46,0.54
電子通路類指數,113.4,+,0.08,0.07
資訊服務類指數,88.76,-,0.02,-0.02
其他電子類指數,94.24,+,0.58,0.62
建材營造類指數,262.56,+,1.67,0.64
航運類指數,65.77,+,0.11,0.17
觀光類指數,117.15,-,0.35,-0.3
金融保險類指數,1107.23,+,1.08,0.1
貿易百貨類指數,209.33,+,0.86,0.41
油電燃氣類指數,136.54,+,0.63,0.46
其他類指數,247.09,+,0.81,0.33
臺指日報酬兩倍指數,13826.58,+,156.54,1.15
臺指日報酬反向一倍指數,8179.61,-,47.1,-0.57
電子類兩倍槓桿指數,10500.75,+,123.59,1.19
電子類反向指數,9099.97,-,54.51,-0.6
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,12498.56,+,70.61,0.57
發行量加權股價報酬指數,16055.13,+,91.41,0.57
臺灣公司治理100報酬指數,5882.75,+,39.76,0.68
臺灣50報酬指數,12086.35,+,75.48,0.63
臺灣中型100報酬指數,10634.14,+,60.35,0.57
臺灣資訊科技報酬指數,13604.84,+,118.48,0.88
臺灣發達報酬指數,12526.62,+,68.99,0.55
臺灣高股息報酬指數,10835.7,+,24.64,0.23
臺灣就業99報酬指數,7169.74,+,26.95,0.38
臺灣高薪100報酬指數,5937.22,+,25.13,0.43
臺灣低波動高股息報酬指數,3076.92,+,14.21,0.46
未含金融電子股報酬指數,19637.88,+,141.63,0.73
小型股300報酬指數,6281.99,+,27.31,0.44
漲升股利150報酬指數,5764.11,+,34.24,0.6
漲升股利100報酬指數,5693.42,+,35.46,0.63
藍籌 30 報酬指數,5147.28,+,24.6,0.48
工業菁英 30 報酬指數,5233.36,+,20.13,0.39
電子菁英 30 報酬指數,5241.04,+,12.67,0.24
低波動精選 30 報酬指數,5141.3,+,30.37,0.59
低貝塔 100 報酬指數,5262.54,+,10.9,0.21
中小型精選50報酬指數,--,,--,--
中小型A級動能50報酬指數,--,,--,--
水泥類報酬指數,182.28,+,1.31,0.72
食品類報酬指數,1757.84,+,1.4,0.08
塑膠類報酬指數,353.01,+,5.32,1.53
紡織纖維類報酬指數,653.21,+,1.78,0.27
電機機械類報酬指數,219.94,+,1.8,0.83
電器電纜類報酬指數,53.69,+,0.13,0.24
化學生技醫療類報酬指數,136.22,+,1.11,0.82
化學類報酬指數,138.41,+,0.89,0.65
生技醫療類報酬指數,92.58,+,0.94,1.03
玻璃陶瓷類報酬指數,50.45,+,1.87,3.85
造紙類報酬指數,302.65,+,8.55,2.91
鋼鐵類報酬指數,140.44,+,1.23,0.88
橡膠類報酬指數,432.17,+,2.59,0.6
汽車類報酬指數,318.96,+,0.5,0.16
電子類報酬指數,593.96,+,3.51,0.59
半導體類報酬指數,193.42,+,1.95,1.02
電腦及週邊設備類報酬指數,161.23,+,0.53,0.33
光電類報酬指數,50.48,-,0.3,-0.59
通信網路類報酬指數,202.91,+,0.51,0.25
電子零組件類報酬指數,128.62,+,0.69,0.54
電子通路類報酬指數,189.38,+,0.13,0.07
資訊服務類報酬指數,150.87,-,0.03,-0.02
其他電子類報酬指數,118.91,+,0.72,0.61
建材營造類報酬指數,383.35,+,2.44,0.64
航運類報酬指數,81.79,+,0.14,0.17
觀光類報酬指數,136.28,-,0.4,-0.29
金融保險類報酬指數,1494.35,+,1.46,0.1
貿易百貨類報酬指數,262.34,+,1.08,0.41
油電燃氣類報酬指數,171.75,+,0.8,0.47
其他類報酬指數,339.89,+,1.11,0.33
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","67160838228","1970082139","691990"
"2.台灣存託憑證","33290211","6080475","955"
"3.受益憑證","0","0","0"
"4.ETF","2367826367","128395224","17176"
"5.受益證券","24828300","1751000","157"
"6.變更交易股票","450535865","56885084","10060"
"7.認購(售)權證","1734186590","1711058000","50835"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","67611374093","2026967223","702050"
"總計(1~12)","71771505561","3874251922","771173"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2587(7),491(6)
"下跌(跌停)",2642(12),270(1)
"持平",589,123
"未成交",3965,7
"無比價",891,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率4.499換算後加入成交金額。"
2017年03月07日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","2027296","833","146868581","72.25","72.6","72.25","72.45","+","0.3","72.45","198","72.5","9","0.00"
="0051  ","元大中型100     ","53000","12","1468500","27.8","27.8","27.7","27.7","+","0.1","27.7","36","27.8","4","0.00"
="0052  ","富邦科技        ","4000","4","172690","43.1","43.28","43.03","43.03","-","0.03","42.99","10","43.23","1","0.00"
="0053  ","元大電子        ","9000","8","281420","30.96","31.4","30.96","31.38","+","0.42","31.16","20","31.38","4","0.00"
="0054  ","元大台商50      ","2000","2","45690","22.8","22.89","22.8","22.89","X","0","22.69","20","22.86","5","0.00"
="0055  ","元大MSCI金融    ","30290","14","450485","14.84","14.92","14.84","14.92","+","0.09","14.86","203","14.92","4","0.00"
="0056  ","元大高股息      ","851834","419","20864010","24.45","24.52","24.44","24.51","+","0.06","24.51","452","24.52","26","0.00"
="0057  ","富邦摩台        ","5000","3","218080","43.63","43.63","43.56","43.56","+","0.11","43.56","2","43.64","20","0.00"
="0058  ","富邦發達        ","4000","4","169090","42.28","42.33","42.15","42.15"," ","0","42.13","11","42.43","10","0.00"
="0059  ","富邦金融        ","3085","5","107607","34.88","34.9","34.88","34.9","+","0.24","34.68","1","34.83","20","0.00"
="0061  ","元大寶滬深      ","1216170","318","19211676","15.8","15.83","15.78","15.8"," ","0","15.79","35","15.8","30","0.00"
="006203","元大MSCI台灣    ","21000","2","704030","33.83","33.83","33.51","33.51","+","0.17","33.51","20","33.83","20","0.00"
="006204","永豐臺灣加權    ","140000","19","6766920","48.37","48.37","48.33","48.33","+","0.56","48.33","20","48.37","3","0.00"
="006205","富邦上証        ","2326668","473","63486379","27.35","27.36","27.24","27.26","-","0.08","27.26","115","27.28","1","0.00"
="006206","元大上證50      ","761492","498","19940224","26.23","26.28","26.13","26.18","-","0.05","26.18","10","26.2","150","0.00"
="006207","FH滬深          ","243000","48","4945420","20.36","20.38","20.34","20.35","-","0.01","20.35","5","20.36","7","0.00"
