

2017年02月17日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11228.26,-,2.67,-0.02
發行量加權股價指數,9759.76,-,11.49,-0.12
臺灣公司治理100指數,5465.1,-,11.73,-0.21
臺灣50指數,7317.75,-,18.02,-0.25
臺灣中型100指數,6817.16,+,10.34,0.15
臺灣資訊科技指數,8700.54,+,16.99,0.2
臺灣發達指數,8359.63,-,42.02,-0.5
臺灣高股息指數,5750.38,-,23.24,-0.4
臺灣就業99指數,5859.27,-,13.18,-0.22
臺灣高薪100指數,5420.12,-,13.3,-0.24
臺灣低波動高股息指數,1419.16,-,4.23,-0.3
未含金融保險股指數,8264.49,-,7.67,-0.09
未含電子股指數,13751.56,-,35.17,-0.26
未含金融電子股指數,11885.56,-,29.1,-0.24
小型股300指數,5933.26,+,10.83,0.18
漲升股利150指數,5585.03,-,19.38,-0.35
漲升股利100指數,5522.42,-,18.81,-0.34
藍籌30指數,5205.65,-,7.4,-0.14
工業菁英30指數,5320.08,+,2.33,0.04
電子菁英30指數,5287.14,+,4.97,0.09
低波動精選30指數,5162.88,-,22.83,-0.44
低貝塔100指數,5198.89,-,8.57,-0.16
藍籌30反向一倍指數,9588.75,+,13.59,0.14
水泥窯製類指數,463.78,+,0.48,0.1
塑膠化工類指數,910.98,-,2.37,-0.26
機電類指數,2214.96,+,0.81,0.04
水泥類指數,120.74,-,0.45,-0.37
食品類指數,1402.37,-,6.38,-0.45
塑膠類指數,273.75,-,0.97,-0.35
紡織纖維類指數,496,-,0.98,-0.2
電機機械類指數,169.41,+,1.05,0.62
電器電纜類指數,45.65,+,0.94,2.1
化學生技醫療類指數,105.46,+,0.36,0.34
化學類指數,105.29,-,0.11,-0.1
生技醫療類指數,74.68,+,0.67,0.91
玻璃陶瓷類指數,40.26,+,0.99,2.52
造紙類指數,211.17,-,2.21,-1.04
鋼鐵類指數,105.54,-,0.38,-0.36
橡膠類指數,337.25,-,2.11,-0.62
汽車類指數,254.84,-,2.14,-0.83
電子類指數,393.24,+,0.01,--
半導體類指數,135.47,+,0.63,0.47
電腦及週邊設備類指數,100.52,-,0.89,-0.88
光電類指數,40.66,+,0.11,0.27
通信網路類指數,119.66,+,0.25,0.21
電子零組件類指數,85.24,-,0.16,-0.19
電子通路類指數,113.63,-,0.11,-0.1
資訊服務類指數,87.57,+,0.08,0.09
其他電子類指數,93.68,-,0.94,-0.99
建材營造類指數,259.29,+,0.69,0.27
航運類指數,63.4,+,0.18,0.28
觀光類指數,115.15,+,0.25,0.22
金融保險類指數,1110.47,-,3.15,-0.28
貿易百貨類指數,211.57,-,0.03,-0.01
油電燃氣類指數,135.3,-,1.81,-1.32
其他類指數,248.23, ,--,--
臺指日報酬兩倍指數,13890.33,-,32.74,-0.24
臺指日報酬反向一倍指數,8162.63,+,9.59,0.12
電子類兩倍槓桿指數,10572.96,+,0.54,0.01
電子類反向指數,9071.27,-,0.23,---
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,12503.2,-,2.97,-0.02
發行量加權股價報酬指數,16090.88,-,18.96,-0.12
臺灣公司治理100報酬指數,5924.39,-,12.71,-0.21
臺灣50報酬指數,12200.66,-,30.03,-0.25
臺灣中型100報酬指數,10572.8,+,16.04,0.15
臺灣資訊科技報酬指數,13793.91,+,26.95,0.2
臺灣發達報酬指數,12561.4,-,63.15,-0.5
臺灣高股息報酬指數,10773.19,-,43.56,-0.4
臺灣就業99報酬指數,7198.17,-,16.2,-0.22
臺灣高薪100報酬指數,5956.79,-,14.63,-0.25
臺灣低波動高股息報酬指數,3059.85,-,9.13,-0.3
未含金融電子股報酬指數,19640.63,-,48.09,-0.24
小型股300報酬指數,6196.84,+,11.3,0.18
漲升股利150報酬指數,5769.62,-,20.02,-0.35
漲升股利100報酬指數,5696.12,-,19.4,-0.34
藍籌 30 報酬指數,5205.65,-,7.4,-0.14
工業菁英 30 報酬指數,5320.08,+,2.33,0.04
電子菁英 30 報酬指數,5287.14,+,4.97,0.09
低波動精選 30 報酬指數,5162.88,-,22.83,-0.44
低貝塔 100 報酬指數,5198.89,-,8.57,-0.16
中小型精選50報酬指數,--,,--,--
中小型A級動能50報酬指數,--,,--,--
水泥類報酬指數,176.31,-,0.65,-0.37
食品類報酬指數,1719.9,-,7.83,-0.45
塑膠類報酬指數,365.62,-,1.29,-0.35
紡織纖維類報酬指數,649.8,-,1.28,-0.2
電機機械類報酬指數,217.91,+,1.34,0.62
電器電纜類報酬指數,53.44,+,1.11,2.12
化學生技醫療類報酬指數,136.72,+,0.47,0.34
化學類報酬指數,141.07,-,0.14,-0.1
生技醫療類報酬指數,91.19,+,0.82,0.91
玻璃陶瓷類報酬指數,43.49,+,1.07,2.52
造紙類報酬指數,262.41,-,2.74,-1.03
鋼鐵類報酬指數,139.74,-,0.5,-0.36
橡膠類報酬指數,438.54,-,2.75,-0.62
汽車類報酬指數,324.07,-,2.72,-0.83
電子類報酬指數,595.96,+,0.02,--
半導體類報酬指數,196.3,+,0.92,0.47
電腦及週邊設備類報酬指數,160.43,-,1.43,-0.88
光電類報酬指數,50.67,+,0.14,0.28
通信網路類報酬指數,199.8,+,0.42,0.21
電子零組件類報酬指數,128.03,-,0.24,-0.19
電子通路類報酬指數,189.77,-,0.19,-0.1
資訊服務類報酬指數,148.85,+,0.13,0.09
其他電子類報酬指數,118.2,-,1.19,-1
建材營造類報酬指數,378.58,+,1,0.26
航運類報酬指數,78.85,+,0.23,0.29
觀光類報酬指數,133.95,+,0.29,0.22
金融保險類報酬指數,1498.73,-,4.25,-0.28
貿易百貨類報酬指數,265.14,-,0.04,-0.02
油電燃氣類報酬指數,170.18,-,2.29,-1.33
其他類報酬指數,341.46, ,--,--
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","89686636722","2264299226","831856"
"2.台灣存託憑證","29953242","4759693","870"
"3.受益憑證","0","0","0"
"4.ETF","3413350463","170908421","23956"
"5.受益證券","18340520","1287000","108"
"6.變更交易股票","135627902","22267684","4372"
"7.認購(售)權證","1894961240","1894583000","55520"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
