

2015年07月28日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9883.49,+,39,0.4
發行量加權股價指數,8582.49,+,25.81,0.3
臺灣公司治理100指數,4708.78,-,9.72,-0.21
臺灣50指數,6428.91,+,8.76,0.14
臺灣中型100指數,6284.68,+,14.52,0.23
臺灣資訊科技指數,6968.62,+,46.98,0.68
臺灣發達指數,7625.57,+,21.19,0.28
臺灣高股息指數,5030.99,+,25.53,0.51
臺灣就業99指數,5285.04,-,2.29,-0.04
臺灣高薪100指數,4852.91,-,7.26,-0.15
臺灣低波動高股息指數,1343.3,-,1.53,-0.11
未含金融保險股指數,7095.74,+,40,0.57
未含電子股指數,12778.97,-,53.29,-0.42
未含金融電子股指數,10627.66,-,7.91,-0.07
小型股300指數,--,,--,--
水泥窯製類指數,471.02,-,5.22,-1.1
塑膠化工類指數,735.3,-,3.51,-0.48
機電類指數,1847.12,+,17.74,0.97
水泥類指數,125.01,-,1.55,-1.22
食品類指數,1300.17,+,15.35,1.19
塑膠類指數,211.21,-,1.48,-0.7
紡織纖維類指數,572.18,-,1,-0.17
電機機械類指數,133.18,+,0.92,0.7
電器電纜類指數,28.62,-,0.12,-0.42
化學生技醫療類指數,92.36,-,0.15,-0.16
化學類指數,90.24,+,0.21,0.23
生技醫療類指數,66.94,-,0.44,-0.65
玻璃陶瓷類指數,36.93,-,0.1,-0.27
造紙類指數,146.74,+,0.67,0.46
鋼鐵類指數,85.73,-,0.76,-0.88
橡膠類指數,302.63,+,0.5,0.17
汽車類指數,289.44,+,3.26,1.14
電子類指數,329.09,+,3.21,0.99
半導體類指數,103.24,+,0.78,0.76
電腦及週邊設備類指數,91.79,+,1.1,1.21
光電類指數,34.56,+,1.15,3.44
通信網路類指數,109.71,-,0.12,-0.11
電子零組件類指數,75.38,+,1.41,1.91
電子通路類指數,105.48,-,0.01,-0.01
資訊服務類指數,88.84,+,0.8,0.91
其他電子類指數,85.12,+,0.52,0.61
建材營造類指數,258.18,+,0.61,0.24
航運類指數,78.47,+,0.19,0.24
觀光類指數,113.05,+,0.8,0.71
金融保險類指數,1127.23,-,13.13,-1.15
貿易百貨類指數,206.49,+,1.46,0.71
油電燃氣類指數,97.17,+,0.78,0.81
其他類指數,246.05,-,3.26,-1.31
電子類兩倍槓桿指數,7708.2,+,148.92,1.97
電子類反向指數,11284.01,-,112.26,-0.99
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10419.15,+,47.4,0.46
發行量加權股價報酬指數,13378.88,+,48.02,0.36
臺灣公司治理100報酬指數,4822.74,-,7.79,-0.16
臺灣50報酬指數,10142.17,+,13.81,0.14
臺灣中型100報酬指數,9197.2,+,54.65,0.6
臺灣資訊科技報酬指數,10474.9,+,74.42,0.72
臺灣發達報酬指數,10842.89,+,38.37,0.36
臺灣高股息報酬指數,8573.8,+,60.99,0.72
臺灣就業99報酬指數,6143.07,+,6.87,0.11
臺灣高薪100報酬指數,5008.95,-,6.45,-0.13
臺灣低波動高股息報酬指數,2689.75,-,1.28,-0.05
未含金融電子股報酬指數,16687.06,+,3.95,0.02
小型股300報酬指數,--,,--,--
水泥類報酬指數,171.14,-,2.12,-1.22
食品類報酬指數,1509.83,+,17.82,1.19
塑膠類報酬指數,269.21,-,1.88,-0.69
紡織纖維類報酬指數,706.72,+,1.48,0.21
電機機械類報酬指數,163.55,+,1.24,0.76
電器電纜類報酬指數,32.71,-,0.13,-0.4
化學生技醫療類報酬指數,114.47,-,0.04,-0.03
化學類報酬指數,114.67,+,0.43,0.38
生技醫療類報酬指數,78.88,-,0.42,-0.53
玻璃陶瓷類報酬指數,39.55, ,--,--
造紙類報酬指數,175.18,+,0.8,0.46
鋼鐵類報酬指數,110.19,-,0.98,-0.88
橡膠類報酬指數,371.28,+,0.73,0.2
汽車類報酬指數,343.84,+,3.87,1.14
電子類報酬指數,470.63,+,4.83,1.04
半導體類報酬指數,142.91,+,1.14,0.8
電腦及週邊設備類報酬指數,133.21,+,1.6,1.22
光電類報酬指數,41.54,+,1.46,3.64
通信網路類報酬指數,175.48,-,0.18,-0.1
電子零組件類報酬指數,106.9,+,2.2,2.1
電子通路類報酬指數,156.58,-,0.01,-0.01
資訊服務類報酬指數,139.27,+,1.27,0.92
其他電子類報酬指數,99.06,+,0.61,0.62
建材營造類報酬指數,341.75,+,0.82,0.24
航運類報酬指數,94.3,+,0.22,0.23
觀光類報酬指數,127.77,+,1.01,0.8
金融保險類報酬指數,1432.03,-,16.69,-1.15
貿易百貨類報酬指數,241.88,+,1.71,0.71
油電燃氣類報酬指數,116.71,+,0.94,0.81
其他類報酬指數,323.3,-,2.52,-0.77
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","85479988524","2307865713","850743"
"2.台灣存託憑證","33290445","9297513","1520"
"3.受益憑證","0","0","0"
"4.ETF","11870901416","533198800","89775"
"5.受益證券","26863270","1861000","87"
"6.變更交易股票","6882705","4380710","589"
