

2017年03月02日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11159.41,+,15.35,0.14
發行量加權股價指數,9691.8,+,17.02,0.18
臺灣公司治理100指數,5403.99,+,14.82,0.27
臺灣50指數,7235.51,+,20.2,0.28
臺灣中型100指數,6810.5,-,6.47,-0.09
臺灣資訊科技指數,8591.97,+,11.23,0.13
臺灣發達指數,8288.47,+,13.88,0.17
臺灣高股息指數,5744.72,-,14.43,-0.25
臺灣就業99指數,5818.67,+,20.13,0.35
臺灣高薪100指數,5382.1,+,20.18,0.38
臺灣低波動高股息指數,1421.16,+,4.93,0.35
未含金融保險股指數,8206.54,+,9.19,0.11
未含電子股指數,13643.93,+,28.35,0.21
未含金融電子股指數,11786.98,+,6.47,0.05
小型股300指數,5975.26,-,4.15,-0.07
漲升股利150指數,5549.07,+,8.25,0.15
漲升股利100指數,5486.19,+,6.26,0.11
藍籌30指數,5142.07,+,11.54,0.22
工業菁英30指數,5244.5,-,8.06,-0.15
電子菁英30指數,5247.11,+,2.84,0.05
低波動精選30指數,5107.55,+,16.13,0.32
低貝塔100指數,5237.18,+,7.33,0.14
藍籌30反向一倍指數,9705.92,-,21.88,-0.22
水泥窯製類指數,483.33,-,0.37,-0.08
塑膠化工類指數,879.92,-,3.57,-0.4
機電類指數,2201.83,+,3.56,0.16
水泥類指數,124.79,+,0.99,0.8
食品類指數,1423.89,+,0.56,0.04
塑膠類指數,261.96,-,1.64,-0.62
紡織纖維類指數,495.84,+,0.77,0.16
電機機械類指數,169.85,+,0.68,0.4
電器電纜類指數,45.18,+,0.45,1.01
化學生技醫療類指數,104.06,-,0.29,-0.28
化學類指數,102.75,-,0.05,-0.05
生技醫療類指數,74.7,-,0.43,-0.57
玻璃陶瓷類指數,43.7,-,1.85,-4.06
造紙類指數,226.83,+,2.89,1.29
鋼鐵類指數,105.86,+,0.29,0.27
橡膠類指數,331.97,+,1.85,0.56
汽車類指數,251.35,+,0.44,0.18
電子類指數,390.8,+,0.58,0.15
半導體類指數,133.46,-,0.08,-0.06
電腦及週邊設備類指數,100.5,+,0.41,0.41
光電類指數,40.62,+,0.19,0.47
通信網路類指數,120.7,+,0.16,0.13
電子零組件類指數,85.18,-,0.01,-0.01
電子通路類指數,114.04,-,0.1,-0.09
資訊服務類指數,88.04,-,0.4,-0.45
其他電子類指數,93.39,+,0.53,0.57
建材營造類指數,260.25,+,0.35,0.13
航運類指數,65.97,-,0.16,-0.24
觀光類指數,115.18,-,0.18,-0.16
金融保險類指數,1103.1,+,6.57,0.6
貿易百貨類指數,208.67,+,0.15,0.07
油電燃氣類指數,133.5,+,1.17,0.88
其他類指數,246.75,+,0.02,0.01
臺指日報酬兩倍指數,13696.4,+,48.02,0.35
臺指日報酬反向一倍指數,8219.19,-,14.48,-0.18
