

2016年11月21日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10382.83,+,36.78,0.36
發行量加權股價指數,9041.11,+,32.32,0.36
臺灣公司治理100指數,5130.68,+,14.65,0.29
臺灣50指數,6857.59,+,18.88,0.28
臺灣中型100指數,6182.74,+,26.69,0.43
臺灣資訊科技指數,8271.75,+,6.91,0.08
臺灣發達指數,7652.09,+,17.67,0.23
臺灣高股息指數,5372.46,+,27.09,0.51
臺灣就業99指數,5446.38,+,46.32,0.86
臺灣高薪100指數,5060.74,+,22.46,0.45
臺灣低波動高股息指數,1321.35,+,7.79,0.59
未含金融保險股指數,7648.75,+,19.08,0.25
未含電子股指數,12737.8,+,78.13,0.62
未含金融電子股指數,10982,+,47.34,0.43
小型股300指數,5324.54,+,34.3,0.65
漲升股利150指數,5169.52,+,14.55,0.28
漲升股利100指數,5124.27,+,9.38,0.18
水泥窯製類指數,434.4,+,6.36,1.49
塑膠化工類指數,828.37,+,2.95,0.36
機電類指數,2046.57,+,2.76,0.14
水泥類指數,114.08,+,1.99,1.78
食品類指數,1372.98,-,1.2,-0.09
塑膠類指數,249.81,+,1.11,0.45
紡織纖維類指數,454.63,+,0.58,0.13
電機機械類指數,146.4,-,0.62,-0.42
電器電纜類指數,41.04,+,1,2.5
化學生技醫療類指數,96.03,+,0.25,0.26
化學類指數,92.52,+,0.4,0.43
生技醫療類指數,71.02,+,0.03,0.04
玻璃陶瓷類指數,36.07,-,0.03,-0.08
造紙類指數,154,+,0.69,0.45
鋼鐵類指數,98.52,+,1.65,1.7
橡膠類指數,300.22,+,0.09,0.03
汽車類指數,241.62,+,2.36,0.99
電子類指數,364.28,+,0.51,0.14
半導體類指數,127.45,+,0.19,0.15
電腦及週邊設備類指數,94.18,-,0.07,-0.07
光電類指數,33.74,+,0.29,0.87
通信網路類指數,119.55,-,0.12,-0.1
電子零組件類指數,75.58,-,0.05,-0.07
電子通路類指數,107.09,+,0.58,0.54
資訊服務類指數,84.12,+,1.62,1.96
其他電子類指數,83.6,+,0.09,0.11
建材營造類指數,232.19,+,0.54,0.23
航運類指數,60.18,-,0.07,-0.12
