

2015年08月31日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9385.5,+,168.32,1.83
發行量加權股價指數,8174.92,+,155.74,1.94
臺灣公司治理100指數,4569.6,+,118.83,2.67
臺灣50指數,6182.89,+,149.9,2.48
臺灣中型100指數,5793.59,+,54.36,0.95
臺灣資訊科技指數,6551.91,+,149.35,2.33
臺灣發達指數,7444.69,+,174.91,2.41
臺灣高股息指數,4693.65,+,50.43,1.09
臺灣就業99指數,5006.63,+,80.37,1.63
臺灣高薪100指數,4634.53,+,86.14,1.89
臺灣低波動高股息指數,1260.76,+,18.35,1.48
未含金融保險股指數,6765.78,+,133.9,2.02
未含電子股指數,12125.53,+,188.58,1.58
未含金融電子股指數,10093.17,+,159.91,1.61
小型股300指數,--,,--,--
水泥窯製類指數,459.78,+,3.91,0.86
塑膠化工類指數,695.96,+,10.74,1.57
機電類指數,1767.15,+,38.58,2.23
水泥類指數,122.93,-,0.1,-0.08
食品類指數,1331.96,+,25.05,1.92
塑膠類指數,203.79,+,4.42,2.22
紡織纖維類指數,573.73,+,9.41,1.67
電機機械類指數,130.01,+,0.74,0.57
電器電纜類指數,28.3,+,0.8,2.91
化學生技醫療類指數,85.61,+,0.99,1.17
化學類指數,84.21,+,0.54,0.65
生技醫療類指數,61.54,+,1.1,1.82
玻璃陶瓷類指數,34.3,+,2.51,7.9
造紙類指數,139.23,+,2.28,1.66
鋼鐵類指數,75.84,+,0.67,0.89
橡膠類指數,268.58,-,2.88,-1.06
汽車類指數,251.8,+,0.2,0.08
電子類指數,314.59,+,7.02,2.28
半導體類指數,97.91,+,2.32,2.43
電腦及週邊設備類指數,84.27,+,0.33,0.39
光電類指數,31.49,+,0.56,1.81
通信網路類指數,107.05,+,1.59,1.51
電子零組件類指數,74.19,+,2.7,3.78
電子通路類指數,90.74,+,1.7,1.91
資訊服務類指數,83.36,+,0.23,0.28
其他電子類指數,85.97,+,2.84,3.42
建材營造類指數,216.94,+,1.96,0.91
航運類指數,69.73,-,0.32,-0.46
觀光類指數,110.2,+,0.93,0.85
金融保險類指數,1067.53,+,15.93,1.51
貿易百貨類指數,196.21,+,7.35,3.89
油電燃氣類指數,93.84,+,2.61,2.86
其他類指數,247.22,+,6.17,2.56
電子類兩倍槓桿指數,6985.49,+,304.95,4.56
電子類反向指數,11707.21,-,273.45,-2.28
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10010.32,+,182,1.85
發行量加權股價報酬指數,12894.35,+,248.93,1.97
臺灣公司治理100報酬指數,4725.92,+,124.3,2.7
臺灣50報酬指數,9848.19,+,238.76,2.48
臺灣中型100報酬指數,8631.53,+,86.03,1.01
臺灣資訊科技報酬指數,9961.05,+,227.06,2.33
臺灣發達報酬指數,10671.75,+,253.11,2.43
臺灣高股息報酬指數,8275.01,+,88.92,1.09
臺灣就業99報酬指數,5906.04,+,94.81,1.63
臺灣高薪100報酬指數,4850.23,+,90.15,1.89
臺灣低波動高股息報酬指數,2593.38,+,37.74,1.48
未含金融電子股報酬指數,16013.43,+,258.56,1.64
小型股300報酬指數,--,,--,--
水泥類報酬指數,168.29,-,0.14,-0.08
食品類報酬指數,1582.81,+,30.18,1.94
塑膠類報酬指數,260.03,+,5.65,2.22
紡織纖維類報酬指數,724.12,+,11.88,1.67
電機機械類報酬指數,161.57,+,1.2,0.75
電器電纜類報酬指數,32.36,+,0.92,2.93
化學生技醫療類報酬指數,107.27,+,1.25,1.18
化學類報酬指數,108.51,+,0.7,0.65
生技醫療類報酬指數,73.01,+,1.32,1.84
玻璃陶瓷類報酬指數,36.84,+,2.7,7.91
造紙類報酬指數,166.21,+,2.72,1.66
鋼鐵類報酬指數,97.83,+,0.86,0.89
橡膠類報酬指數,334.61,-,2.09,-0.62
汽車類報酬指數,307.12,+,0.25,0.08
電子類報酬指數,454.92,+,10.29,2.31
半導體類報酬指數,136.15,+,3.24,2.44
電腦及週邊設備類報酬指數,127.7,+,0.5,0.39
光電類報酬指數,38.26,+,0.7,1.86
通信網路類報酬指數,171.49,+,2.55,1.51
電子零組件類報酬指數,106.65,+,4.2,4.1
電子通路類報酬指數,143.12,+,2.69,1.92
資訊服務類報酬指數,133.22,+,0.37,0.28
其他電子類報酬指數,100.64,+,3.33,3.42
建材營造類報酬指數,292.8,+,2.78,0.96
航運類報酬指數,83.92,-,0.38,-0.45
觀光類報酬指數,124.79,+,1.05,0.85
金融保險類報酬指數,1379.53,+,20.58,1.51
貿易百貨類報酬指數,238.23,+,8.92,3.89
油電燃氣類報酬指數,112.82,+,3.13,2.85
其他類報酬指數,327.89,+,8.18,2.56
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","91459752523","2683882739","783442"
"2.台灣存託憑證","23693421","5444271","1010"
"3.受益憑證","0","0","0"
"4.ETF","7953640404","390019259","54703"
"5.受益證券","426703590","30431000","305"
"6.變更交易股票","4265320","3088216","378"
"7.認購(售)權證","1778623940","1770169000","57571"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","91464017843","2686970955","783820"
"總計(1~12)","101646679198","4883034485","897409"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2492(22),491(19)
"下跌(跌停)",2520(54),269(0)
"持平",501,85
"未成交",6392,4
"無比價",803,15
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年08月31日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","18957915","2806","1171281528","61.3","62.35","61.2","62.3","+","0.5","62.3","575","62.35","22","0.00"
="0051  ","元大中型100     ","54022","37","1306837","24.15","24.26","24","24.14","-","0.1","24.14","2","24.36","1","0.00"
="0052  ","FB科技          ","7000","6","239250","34.2","34.33","34.07","34.33","+","0.13","34.22","10","34.47","10","0.00"
="0053  ","元大電子        ","63000","22","1551910","24.66","24.77","24.46","24.72","+","0.06","24.71","5","24.75","3","0.00"
="0054  ","元大台商50      ","21000","7","436400","20.66","20.83","20.6","20.83","+","0.17","20.6","1","22.29","1","0.00"
="0055  ","元大MSCI金融    ","711000","154","10086930","14.24","14.24","14.1","14.2","-","0.06","14.2","23","14.23","3","0.00"
="0056  ","元大高股息      ","2614913","1063","53904647","20.8","20.8","20.51","20.78","+","0.18","20.72","1","20.78","53","0.00"
="0057  ","FB摩台          ","100000","6","3679760","36.66","37.31","36.65","37.31","+","0.47","37.31","40","37.41","58","0.00"
="0058  ","FB發達          ","5000","5","179190","35.77","36.11","35.6","36.11","+","0.92","36.07","10","36.22","10","0.00"
="0059  ","FB金融          ","108000","7","3545060","32.84","32.85","32.53","32.85","-","0.15","32.8","1","33.02","10","0.00"
="0060  ","新台灣          ","29000","12","858670","29.09","29.7","29.09","29.68","+","0.73","29.55","5","30.98","1","0.00"
="0061  ","元大寶滬深      ","20446830","4554","333167744","16.6","16.6","16.05","16.2","-","0.21","16.2","65","16.21","7","0.00"
="006203","元大MSCI台灣    ","52000","16","1517850","29.04","29.97","28.81","29.97","+","0.73","29.97","3","29.98","1","0.00"
="006204","永豐臺灣加權    ","7000","7","291200","41.64","42.3","41.32","42.3","+","0.78","42.3","14","42.42","15","0.00"
="006205","FB上証          ","12616700","2539","363939724","29.35","29.35","28.4","28.7","-","0.39","28.7","77","28.71","3","0.00"
="006206","元大上證50      ","6219859","1226","160508985","26.13","26.18","25.5","25.9","-","0.1","25.9","58","25.91","2","0.00"
="006207","FH滬深          ","6331000","1107","133598050","21.25","21.42","20.75","21.08","-","0.17","21.07","82","21.08","9","0.00"
="006208","FB台50          ","57000","5","1985060","34.98","34.98","34.65","34.93","-","0.22","34.97","10","35.27","10","0.00"
="00631L","元大台灣50正2   ","7156000","1438","119147960","16.65","16.98","16.48","16.98","+","0.2","16.97","300","16.99","4","0.00"
="00632R","元大台灣50反1   ","38854290","3808","834398290","21.5","21.54","21.39","21.42","-","0.04","21.41","49","21.42","103","0.00"
="00633L","FB上証正2       ","107964953","17548","2891484282","27.6","27.65","25.91","26.82","-","0.57","26.82","18","26.83","4","0.00"
="00634R","FB上証反1       ","13297734","1497","163841723","12","12.53","12","12.33","+","0.16","12.33","18","12.34","1,151","0.00"
="00635U","元大S&P黃金     ","96000","55","1811450","18.86","18.93","18.77","18.89","+","0.03","18.88","21","18.92","1","0.00"
="00636 ","國泰中國A50     ","12869000","750","203491030","16.05","16.08","15.58","15.85","-","0.09","15.85","142","15.86","176","0.00"
="00637L","元大滬深300正2  ","126416243","14493","1246647379","10.14","10.15","9.57","9.84","-","0.18","9.84","37","9.85","201","0.00"
="00638R","元大滬深300反1  ","7748000","440","176262580","22.04","23.2","22.04","22.77","+","0.22","22.76","3","22.77","89","0.00"
="00639 ","FB深100         ","7161000","888","69558250","9.86","9.86","9.5","9.6","-","0.07","9.6","162","9.61","1","0.00"
="0080  ","恒中國          ","2800","7","952040","332.2","350","332.2","350","+","33","348","2","377","1","0.00"
="0081  ","恒香港          ","0","0","0","--","--","--","--"," ","0","735.2","1","850","1","0.00"
="008201","BP上證50        ","52000","200","3966625","76.3","77.8","75.5","76.85","+","0.95","76.85","11","77","1","0.00"
="01001T","土銀富邦R1      ","32000","9","495090","15.48","15.48","15.45","15.48"," ","0","15.45","1","15.48","42","0.00"
="01002T","土銀國泰R1      ","1103000","66","19146100","17.35","17.4","17.33","17.4","+","0.05","17.41","3","17.6","50","0.00"
="01003T","兆豐新光R1      ","29206000","218","405720850","13.87","13.96","13.87","13.96","+","0.09","13.95","50","14","2","0.00"
="01004T","土銀富邦R2      ","7000","7","89140","12.7","12.8","12.7","12.8"," ","0","12.66","2","12.9","9","0.00"
="01007T","兆豐國泰R2      ","83000","5","1252410","15.1","15.1","15.06","15.1"," ","0","15.09","1","15.4","12","0.00"
"1101  ","台泥            ","7483645","3052","258467204","35","35.05","34","34.85"," ","0","34.8","100","34.85","941","14.52"
"1102  ","亞泥            ","6961346","2744","242362639","35.1","35.1","34.3","34.95","-","0.15","34.9","6","34.95","148","13.76"
"1103  ","嘉泥            ","644419","219","6306154","9.79","9.89","9.7","9.73","+","0.08","9.73","30","9.82","6","0.00"
"1104  ","環泥            ","249940","122","5294573","21.5","21.5","21.05","21.05","+","0.05","21.05","72","21.2","10","9.84"
"1108  ","幸福            ","2698700","707","28534209","10.5","10.8","10.4","10.55","+","0.2","10.5","73","10.55","33","9.09"
"1109  ","信大            ","145000","95","1489150","10.15","10.75","10","10.15","+","0.1","10.1","3","10.15","3","50.75"
"1110  ","東泥            ","104038","41","1344455","13","13.05","12.75","13","+","0.1","12.75","7","13","9","76.47"
"1201  ","味全            ","746428","344","14492359","19.6","19.7","19.2","19.5","-","0.1","19.5","4","19.55","21","0.00"
"1203  ","味王            ","134122","82","2722712","20.35","20.45","20.25","20.25","-","0.05","20.2","4","20.25","5","15.23"
"1210  ","大成            ","680985","384","11740982","17.5","17.5","17.1","17.15","-","0.2","17.15","43","17.2","1","15.73"
"1213  ","大飲            ","102112","57","1487090","14.3","14.8","14.3","14.75","+","0.25","14.6","11","14.8","2","38.82"
"1215  ","卜蜂            ","604874","266","11876859","19.8","19.8","19.3","19.65","+","0.05","19.65","4","19.7","3","7.07"
"1216  ","統一            ","20662098","5786","1176920222","56.3","58","55.3","58","+","1.7","57.8","7","58","467","25.22"
"1217  ","愛之味          ","731611","269","4604494","6.32","6.38","6.25","6.27","-","0.04","6.27","11","6.3","26","0.00"
"1218  ","泰山            ","171165","99","1773995","10.5","10.5","10.3","10.4","-","0.05","10.35","42","10.4","39","80"
"1219  ","福壽            ","66203","32","966160","14.65","14.7","14.55","14.7"," ","0","14.65","12","14.7","4","44.55"
"1220  ","台榮            ","63003","29","626460","10","10.05","9.91","9.95","-","0.05","9.92","1","10","18","41.46"
"1225  ","福懋油          ","60238","13","1297990","21.45","21.75","21.45","21.55","+","0.1","21.55","3","21.8","1","93.7"
"1227  ","佳格            ","1767419","1156","130173844","73","74.5","72.6","73.9","-","0.2","73.9","29","74","1","21.17"
"1229  ","聯華            ","706891","477","12942043","18.4","18.45","18.2","18.25","-","0.2","18.25","77","18.35","13","9.81"
"1231  ","聯華食          ","225910","165","5905110","26.2","26.5","25.9","26","X","0","25.95","1","26","5","12.5"
"1232  ","大統益          ","99790","79","6877626","69.8","69.8","68.6","68.8","-","0.6","68.8","1","68.9","1","11.35"
"1233  ","天仁            ","35100","28","1345920","38","39","37.85","38.5"," ","0","37.8","6","38.5","7","18.25"
"1234  ","黑松            ","148019","79","4885819","33.3","33.3","32.75","33.15"," ","0","32.8","10","33.15","11","24.02"
"1235  ","興泰            ","14088","12","249284","17.8","17.9","17.55","17.9","-","0.1","17.65","4","17.9","7","0.00"
"1236  ","宏亞            ","10000","9","206550","20.8","20.8","20.45","20.8","+","0.35","20.5","1","20.9","4","22.86"
"1262  ","綠悅-KY         ","210801","185","23329911","110","112.5","109.5","110","+","0.5","110","35","111","9","10.19"
"1301  ","台塑            ","10888789","3491","759680858","68.5","71.7","66.8","71.7","+","3.2","71.7","78","71.8","5","21.21"
"1303  ","南亞            ","14326477","5068","824695938","58.1","59.3","56.1","59.3","+","1.2","59.2","110","59.3","118","14.29"
"1304  ","台聚            ","6928776","1929","88114417","12.6","12.95","12.35","12.8","+","0.3","12.8","21","12.85","31","16"
"1305  ","華夏            ","8105675","1876","101157161","12.3","12.7","12","12.7","+","0.55","12.65","242","12.7","46","14.77"
"1307  ","三芳            ","453497","297","15359416","34.1","34.6","33.35","34","+","0.3","34","2","34.1","1","13.08"
"1308  ","亞聚            ","1364360","553","22775289","16.7","16.85","16.4","16.75","+","0.05","16.75","5","16.8","8","14.69"
"1309  ","台達化          ","4422673","1323","39454680","8.7","9.18","8.64","9.03","+","0.33","9.02","4","9.04","38","0.00"
"1310  ","台苯            ","2085118","724","26290949","12.5","12.75","12.3","12.75","+","0.25","12.7","17","12.75","18","39.84"
"1312  ","國喬            ","4803904","1778","78112015","16","16.55","15.65","16.4","+","0.35","16.4","101","16.45","23","11.8"
"1312A ","國喬特          ","0","0","0","--","--","--","--"," ","0","20.55","2","20.9","3","0.00"
"1313  ","聯成            ","1291160","741","11515169","8.9","9.01","8.86","8.95","+","0.05","8.93","7","8.95","13","24.19"
"1314  ","中石化          ","8127648","2326","64716259","8.04","8.04","7.9","8.01","-","0.03","8.01","246","8.02","38","11.96"
"1315  ","達新            ","25228","16","541701","21.4","21.75","21.35","21.75","+","0.15","21.7","15","21.75","1","16.73"
"1316  ","上曜            ","64000","43","602040","9.5","9.5","9.35","9.4","-","0.1","9.39","4","9.4","13","0.00"
"1319  ","東陽            ","769439","530","21044584","27.3","27.55","27.1","27.3"," ","0","27.3","109","27.45","21","20.37"
"1321  ","大洋            ","401000","206","10555000","24.8","26.85","24.8","26.85","+","2.4","26.85","369","--","0","0.00"
"1323  ","永裕            ","118225","58","2742597","23.4","23.65","23.05","23.3","-","0.1","23.25","1","23.5","1","8.5"
"1324  ","地球            ","56010","29","565344","10.05","10.35","9.97","10.35","X","0","10.2","2","10.4","2","19.53"
"1325  ","恆大            ","69000","48","1345100","19.5","19.5","19.45","19.5","+","0.05","19.45","25","19.5","3","25.66"
"1326  ","台化            ","8240242","3014","567646135","69.5","69.6","67.8","69.6","+","0.1","69.4","5","69.6","89","26.98"
"1337  ","再生-KY         ","2029483","761","27126158","13.3","13.55","13.1","13.4","+","0.15","13.4","2","13.45","49","5.58"
"1338  ","廣華-KY         ","285009","223","21531084","76.1","76.3","75.1","75.5","-","1","75.4","12","75.8","1","8.88"
"1339  ","昭輝            ","282000","109","23627200","83.9","84","83.3","84","-","0.2","83.5","2","84","4","23.33"
"1340  ","勝悅-KY         ","238450","197","13966985","57.8","59.3","57.4","58.4","+","1.2","58.4","16","58.5","2","5.78"
"1402  ","遠東新          ","8583425","2928","245891518","28.3","29.5","28.05","29.5","+","1.25","29.5","48","29.55","31","14.05"
"1409  ","新纖            ","1377600","496","11350919","8.2","8.46","8.07","8.46","+","0.34","8.27","2","8.46","67","19.23"
"1410  ","南染            ","46477","15","1094362","23.5","23.7","23.5","23.5","-","0.3","23.55","3","23.9","7","13.74"
"1413  ","宏洲            ","799736","136","5662891","7.2","7.3","7","7.15","+","0.17","7.15","1","7.16","2","0.00"
"1414  ","東和            ","238106","71","1539872","6.51","6.6","6.4","6.59","+","0.07","6.48","3","6.59","3","0.00"
"1416  ","廣豐            ","577979","172","9231615","15.8","16.2","15.8","15.8","-","0.1","15.8","13","15.85","5","8.45"
"1417  ","嘉裕            ","322212","111","1789798","5.65","5.65","5.5","5.59"," ","0","5.56","3","5.59","16","0.00"
"1418  ","東華            ","44669","21","123390","2.67","2.84","2.67","2.82","-","0.01","2.82","6","3.06","5","0.00"
"1419  ","新紡            ","122438","70","4672451","37.6","38.9","37.55","38.9","+","0.9","38.3","10","38.9","6","0.00"
"1423  ","利華            ","130507","35","851649","6.56","6.59","6.43","6.59","+","0.02","6.59","11","6.6","6","0.00"
"1432  ","大魯閣          ","162197","53","2658011","16.4","16.55","16.3","16.45"," ","0","16.3","1","16.45","23","0.00"
"1434  ","福懋            ","1490090","848","41616270","28.15","28.3","27.55","28.3","+","0.15","27.95","26","28.3","34","13.87"
"1435  ","中福            ","25030","20","112484","4.68","4.68","4.42","4.59","+","0.17","4.45","10","4.58","3","0.00"
"1436  ","華友聯          ","36110","10","1429267","39.75","39.75","39.5","39.7","-","0.05","39.5","2","39.75","4","32.02"
"1437  ","勤益控          ","232652","127","2734325","11.7","12","11.55","12","+","0.3","11.85","27","12","12","32.43"
"1438  ","裕豐            ","4220","5","18198","4.5","4.5","4.15","4.15","-","0.35","4.2","1","4.47","31","24.41"
"1439  ","中和            ","27000","13","322000","11.85","12.1","11.85","12.1","+","0.1","11.85","6","12.05","1","201.67"
"1440  ","南紡            ","1610270","838","21443729","13.4","13.55","13.15","13.55","+","0.1","13.55","5","13.6","24","26.06"
"1441  ","大東            ","52015","29","368048","7.1","7.25","7.01","7.24","+","0.08","7.19","3","7.25","6","0.00"
"1442  ","名軒            ","117000","83","1917700","16.6","16.85","16.1","16.55","-","0.05","16.2","2","16.6","50","6.95"
"1443  ","立益            ","32000","9","142340","4.49","4.49","4.42","4.42","+","0.07","4.43","2","4.58","3","0.00"
"1444  ","力麗            ","1087272","375","9065720","8.28","8.41","8.28","8.34","+","0.06","8.34","26","8.36","4","21.95"
"1445  ","大宇            ","1055013","130","10135001","9.5","9.68","9.42","9.42","-","0.05","9.42","3","9.47","16","26.91"
"1446  ","宏和            ","139000","46","2740450","19.2","19.9","19.05","19.75","+","0.75","19.75","4","19.8","5","0.00"
"1447  ","力鵬            ","1266764","442","9675982","7.5","7.74","7.5","7.72","+","0.24","7.71","12","7.73","1","30.88"
"1449  ","佳和            ","181388","65","1169639","6.29","6.52","6.29","6.52","+","0.59","6.52","739","--","0","0.00"
"1451  ","年興            ","321888","190","6103782","19","19.05","18.8","18.9","-","0.05","18.9","10","19","2","19.69"
"1452  ","宏益            ","4964616","2212","137085535","27.2","28.1","26.9","27.5","+","0.55","27.45","103","27.5","8","10.74"
"1453  ","大將            ","273882","147","2404684","8.9","8.9","8.5","8.82","-","0.14","8.78","6","8.82","2","16.64"
"1454  ","台富            ","409013","171","4066377","9.95","10.1","9.81","9.83","-","0.07","9.83","4","9.9","24","12.44"
"1455  ","集盛            ","3610085","1105","36267384","10.05","10.25","9.83","9.97","-","0.08","9.97","57","10","12","23.74"
"1456  ","怡華            ","1009","2","5849","5.8","5.8","5.8","5.8","X","0","5.14","1","6.2","4","0.00"
"1457  ","宜進            ","15727203","4696","215833042","13.3","14.1","13.2","14","+","0.95","14","146","14.05","193","8.24"
"1459  ","聯發            ","1811823","669","23397464","12.75","13.1","12.7","12.85","+","0.2","12.85","27","12.9","4","11.79"
"1460  ","宏遠            ","1383276","587","18214898","13","13.4","12.9","13.35","+","0.4","13.3","10","13.35","30","14.35"
"1463  ","強盛            ","204000","101","2934900","14.35","14.6","14.3","14.4"," ","0","14.4","8","14.5","6","22.15"
