

2016年05月30日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9913.15,+,90.31,0.92
發行量加權股價指數,8535.87,+,72.26,0.85
臺灣公司治理100指數,4764.21,+,37.01,0.78
臺灣50指數,6322.62,+,56.81,0.91
臺灣中型100指數,5999.85,+,58.88,0.99
臺灣資訊科技指數,7491.55,+,46.5,0.62
臺灣發達指數,7309.62,+,84.35,1.17
臺灣高股息指數,5170.03,+,50.78,0.99
臺灣就業99指數,5155.54,+,40.88,0.8
臺灣高薪100指數,4661.81,+,38.4,0.83
臺灣低波動高股息指數,1276.27,+,12.81,1.01
未含金融保險股指數,7250.97,+,60.36,0.84
未含電子股指數,12185.78,+,116.53,0.97
未含金融電子股指數,10673.83,+,102.66,0.97
小型股300指數,5232.22,+,32.74,0.63
水泥窯製類指數,385.3,+,1.71,0.45
塑膠化工類指數,786.76,+,7.62,0.98
機電類指數,1916.5,+,14.71,0.77
水泥類指數,99.11,+,0.48,0.49
食品類指數,1441.01,+,27.06,1.91
塑膠類指數,224.93,+,1.91,0.86
紡織纖維類指數,486.96,+,6.91,1.44
電機機械類指數,154.81,+,2.13,1.4
電器電纜類指數,32.16,-,0.02,-0.06
化學生技醫療類指數,99.62,+,1.95,2
化學類指數,92.52,+,0.8,0.87
生技醫療類指數,76.81,+,2.41,3.24
玻璃陶瓷類指數,36.03,+,0.1,0.28
造紙類指數,153.44,+,0.41,0.27
鋼鐵類指數,81.97,-,0.04,-0.05
橡膠類指數,328.93,+,0.47,0.14
汽車類指數,234.94,+,3.25,1.4
電子類指數,340,+,2.55,0.76
半導體類指數,115.59,+,0.57,0.5
電腦及週邊設備類指數,90.52,+,1.13,1.26
光電類指數,28.76,+,0.26,0.91
通信網路類指數,123.8,+,0.22,0.18
電子零組件類指數,73.71,+,1.22,1.68
電子通路類指數,100.36,+,0.49,0.49
資訊服務類指數,79.45,+,0.5,0.63
其他電子類指數,77.8,+,0.92,1.2
建材營造類指數,240.96,+,1.47,0.61
航運類指數,61.48,+,0.02,0.03
觀光類指數,113.78,+,0.34,0.3
金融保險類指數,950.88,+,8.96,0.95
貿易百貨類指數,214.19,+,4.51,2.15
油電燃氣類指數,114.94,+,0.3,0.26
其他類指數,236.55,+,3.23,1.38
臺指日報酬兩倍指數,10731.98,+,180.18,1.71
臺指日報酬反向一倍指數,9426.63,-,81.18,-0.85
電子類兩倍槓桿指數,8006.66,+,119.21,1.51
電子類反向指數,10627.81,-,80.92,-0.76
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10611.62,+,96.67,0.92
發行量加權股價報酬指數,13512.57,+,114.38,0.85
臺灣公司治理100報酬指數,4947.52,+,38.44,0.78
臺灣50報酬指數,10114.9,+,90.89,0.91
臺灣中型100報酬指數,8964.24,+,87.97,0.99
臺灣資訊科技報酬指數,11395.56,+,70.74,0.62
臺灣發達報酬指數,10563.73,+,121.91,1.17
臺灣高股息報酬指數,9158.86,+,89.95,0.99
臺灣就業99報酬指數,6088.99,+,48.28,0.8
臺灣高薪100報酬指數,4901.03,+,40.36,0.83
臺灣低波動高股息報酬指數,2632.29,+,26.41,1.01
未含金融電子股報酬指數,16979.83,+,163.3,0.97
小型股300報酬指數,5232.22,+,32.74,0.63
水泥類報酬指數,139.44,+,0.67,0.48
食品類報酬指數,1713.19,+,32.16,1.91
塑膠類報酬指數,287.04,+,2.45,0.86
紡織纖維類報酬指數,615.04,+,8.72,1.44
電機機械類報酬指數,192.91,+,2.66,1.4
電器電纜類報酬指數,36.78,-,0.02,-0.05
化學生技醫療類報酬指數,125.05,+,2.44,1.99
化學類報酬指數,119.22,+,1.03,0.87
生技醫療類報酬指數,91.49,+,2.88,3.25
玻璃陶瓷類報酬指數,38.7,+,0.11,0.29
造紙類報酬指數,183.17,+,0.48,0.26
鋼鐵類報酬指數,105.74,-,0.04,-0.04
橡膠類報酬指數,410.01,+,0.58,0.14
汽車類報酬指數,286.55,+,3.97,1.4
電子類報酬指數,494.22,+,3.7,0.75
半導體類報酬指數,160.84,+,0.79,0.49
電腦及週邊設備類報酬指數,137.23,+,1.71,1.26
光電類報酬指數,34.99,+,0.31,0.89
通信網路類報酬指數,198.36,+,0.37,0.19
電子零組件類報酬指數,105.98,+,1.75,1.68
電子通路類報酬指數,158.45,+,0.77,0.49
資訊服務類報酬指數,127.19,+,0.8,0.63
其他電子類報酬指數,93.8,+,1.1,1.19
建材營造類報酬指數,331.1,+,2.02,0.61
航運類報酬指數,74.03,+,0.02,0.03
觀光類報酬指數,129.12,+,0.38,0.3
金融保險類報酬指數,1229.18,+,11.58,0.95
貿易百貨類報酬指數,261.07,+,5.5,2.15
油電燃氣類報酬指數,138.18,+,0.35,0.25
其他類報酬指數,314.27,+,4.3,1.39
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","69440816205","1637799331","628830"
"2.台灣存託憑證","19561334","3546296","888"
"3.受益憑證","0","0","0"
"4.ETF","6841247784","310516341","45059"
"5.受益證券","15162060","1039000","104"
"6.變更交易股票","16995955","6591403","1334"
"7.認購(售)權證","1791007840","1819688000","50521"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","69457812160","1644390734","630164"
"總計(1~12)","78124791178","3779180371","726736"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2893(8),528(7)
"下跌(跌停)",2123(20),229(1)
"持平",433,108
"未成交",3601,6
"無比價",1056,5
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年05月30日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","26912233","3555","1692323404","62.6","63.35","62.5","63.15","+","0.55","63.15","172","63.2","98","0.00"
="0051  ","元大中型100     ","39022","19","937105","24","24.11","23.94","24.11","+","0.17","24.11","5","24.15","5","0.00"
="0052  ","FB科技          ","3000","3","111930","37.2","37.73","37","37.73","+","0.55","37.36","10","37.73","9","0.00"
