"106年06月23日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
="056102","華邦電元大67購02","0","0","0","--","--","--","--"," ","0.00","4.05","100","--","0","18.10",
="056103","精誠元大68購01","0","0","0","--","--","--","--"," ","0.00","0.77","100","0.80","100","63.60",
="056104","T50反1群益67購05","0","0","0","--","--","--","--"," ","0.00","--","0","--","0","14.14",
="056105","上証2X群益67購04","50,000","3","198,350","3.95","4.15","3.92","4.15","-","0.45","4.03","25","4.06","10","38.58",
="056106","大同群益68購06","116,000","2","43,110","0.37","0.38","0.37","0.38","X","0.00","0.32","25","0.33","10","13.00",
="056107","中壽群益67購02","0","0","0","--","--","--","--"," ","0.00","0.35","25","0.36","10","29.45",
="056108","和大群益68購01","1,534,000","35","1,260,350","0.90","0.90","0.78","0.80","-","0.03","0.79","25","0.80","10","146.50",
="056109","矽創群益68購01","50,000","1","26,500","0.53","0.53","0.53","0.53","X","0.00","0.52","25","0.53","10","95.20",
="056110","國喬群益67購01","1,000","1","300","0.30","0.30","0.30","0.30","X","0.00","0.29","25","0.30","110","20.65",
="056111","統一群益68購01","67,000","4","47,900","0.76","0.76","0.71","0.71","+","0.02","0.71","25","0.74","10","60.60",
="056112","敬鵬群益68購01","0","0","0","--","--","--","--"," ","0.00","0.27","25","0.28","10","61.30",
="056113","廣達群益67購01","0","0","0","--","--","--","--"," ","0.00","0.86","25","0.88","10","72.00",
="056114","為升康和67購01","0","0","0","--","--","--","--"," ","0.00","3.47","10","--","0","377.00",
="056115","TPK元富69購01","0","0","0","--","--","--","--"," ","0.00","5.05","25","5.10","10","95.00",
="056116","南亞科元富67購02","50,000","1","48,500","0.97","0.97","0.97","0.97","-","0.02","0.95","25","0.97","25","52.60",
="056117","群創元富67購02","613,000","22","617,000","0.99","1.06","0.99","0.99","+","0.14","0.98","25","1.04","10","15.25",
="056118","王品凱基67購01","0","0","0","--","--","--","--"," ","0.00","2.06","30","2.16","30","190.50",
="056119","聯電凱基67購01","95,000","5","52,100","0.52","0.64","0.52","0.64","+","0.27","0.61","30","0.64","10","12.80",
="056120","中壽日盛67購01","20,000","1","2,600","0.13","0.13","0.13","0.13","-","0.02","0.12","25","0.13","10","29.45",
="056121","微星統一68購03","0","0","0","--","--","--","--"," ","0.00","0.11","108","0.12","108","70.90",
="056122","台積電玉山67購01","444,000","43","1,153,560","2.69","2.69","2.55","2.60","-","0.05","2.60","20","2.63","10","0.00",
="056123","聯發科玉山67購01","0","0","0","--","--","--","--"," ","0.00","2.20","30","2.24","10","0.00",
="056124","聯發科國泰68購01","0","0","0","--","--","--","--"," ","0.00","4.18","180","4.26","10","265.50",
="056125","上証2X富邦67購01","36,000","10","53,290","1.60","1.60","1.40","1.40","-","0.31","1.42","14","1.43","10","38.58",
="056126","仁寶富邦69購01","540,000","13","406,380","0.83","0.83","0.71","0.75","-","0.08","0.75","30","0.76","30","20.15",
="056127","元上證富邦67購01","1,000","1","860","0.86","0.86","0.86","0.86","-","0.07","0.86","12","0.88","10","27.77",
="056128","元大金富邦68購02","5,000","1","4,000","0.80","0.80","0.80","0.80","-","0.01","0.76","5","0.77","12","13.10",
="056129","友達富邦68購01","125,000","13","13,600","0.10","0.12","0.10","0.12","+","0.04","0.10","35","0.13","10","12.85",
="056130","可成富邦68購03","0","0","0","--","--","--","--"," ","0.00","19.00","20","--","0","364.00",
="056131","台積電富邦68購01","593,000","54","1,538,610","2.62","2.69","2.51","2.57","-","0.05","2.51","25","2.57","10","217.00",
="056132","台積電富邦68購02","15,000","2","49,900","3.32","3.33","3.32","3.33","+","0.05","3.26","10","3.33","10","217.00",
="056133","矽創富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.28","30","0.29","30","95.20",
="056134","群創富邦69購02","413,000","21","439,570","1.00","1.15","1.00","1.08","+","0.09","1.08","10","1.10","30","15.25",
="056135","廣達富邦67購01","0","0","0","--","--","--","--"," ","0.00","0.76","30","0.81","30","72.00",
="056136","聯電富邦69購01","534,000","16","551,300","0.82","1.12","0.82","1.12","+","0.38","1.01","13","1.04","10","12.80",
="056137","臺股指永昌67購05","12,000","2","99,700","8.60","8.60","8.25","8.25","+","0.10","7.95","10","8.00","10","0.00",
="056138","臺股指永昌67購06","0","0","0","--","--","--","--"," ","0.00","6.95","40","7.25","40","0.00",
="056139","卜蜂元富68購01","0","0","0","--","--","--","--"," ","0.00","4.32","25","4.38","10","75.70",
="056140","友達元富67購02","105,000","3","22,550","0.21","0.22","0.21","0.21","X","0.00","0.18","25","0.20","25","12.85",
="056141","友達元富68購01","34,000","1","10,200","0.30","0.30","0.30","0.30","+","0.04","0.28","25","0.29","25","12.85",
="056142","啟碁元富68購01","17,000","1","5,780","0.34","0.34","0.34","0.34","X","0.00","0.32","25","0.33","25","89.70",
="056143","緯創元富68購02","382,000","19","546,800","1.41","1.50","1.40","1.42","+","0.22","1.41","25","1.42","25","31.70",
="056144","寶滬深元富67購01","1,000","1","560","0.56","0.56","0.56","0.56","-","0.09","0.54","25","0.55","25","16.11",
="056145","燁輝元富67購02","0","0","0","--","--","--","--"," ","0.00","0.30","25","0.34","25","12.60",
="056146","友達日盛67購02","150,000","6","27,500","0.20","0.20","0.15","0.15","+","0.05","0.13","100","0.18","65","12.85",
="056147","利勤日盛67購01","278,000","17","117,340","0.29","0.49","0.29","0.44","+","0.19","0.44","25","0.45","10","91.70",
="056148","大同統一69購01","118,000","8","41,430","0.36","0.36","0.35","0.35","-","0.05","0.32","108","0.35","5","13.00",
="056149","台灣50統一6A購01","25,000","2","93,050","3.81","3.81","3.70","3.70","-","0.02","3.72","108","3.74","10","79.70",
="056150","利勤統一68購01","402,000","26","169,410","0.36","0.49","0.36","0.44","+","0.11","0.44","216","0.45","108","91.70",
="056151","深中小統一69購01","0","0","0","--","--","--","--"," ","0.00","0.44","108","0.45","108","13.78",
="056152","台灣50第一71購01","18,000","1","58,320","3.24","3.24","3.24","3.24","+","0.02","3.21","10","3.22","10","79.70",
="056153","臺股指兆豐67購04","0","0","0","--","--","--","--"," ","0.00","2.44","10","2.45","10","0.00",
="056154","臺股指兆豐67購05","64,000","8","145,380","2.33","2.33","2.18","2.23","-","0.07","2.22","10","2.23","10","0.00",
="056155","為升凱基67購01","0","0","0","--","--","--","--"," ","0.00","5.10","30","5.60","30","377.00",
="056156","國喬凱基67購03","0","0","0","--","--","--","--"," ","0.00","0.82","30","0.83","10","20.65",
="056157","智邦凱基67購01","0","0","0","--","--","--","--"," ","0.00","3.25","30","3.35","30","81.00",
="056158","臺股指凱基67購01","0","0","0","--","--","--","--"," ","0.00","6.05","30","6.55","30","0.00",
="056159","臺股指凱基67購02","0","0","0","--","--","--","--"," ","0.00","5.05","30","5.55","30","0.00",
="056160","臺股指凱基67購03","0","0","0","--","--","--","--"," ","0.00","4.08","30","4.18","30","0.00",
="056161","臺股指凱基67購04","0","0","0","--","--","--","--"," ","0.00","3.12","30","3.22","30","0.00",
="056162","臺股指凱基67購05","20,000","1","44,400","2.22","2.22","2.22","2.22","X","0.00","2.22","10","2.32","30","0.00",
="056163","聯詠凱基67購01","304,000","10","176,820","0.59","0.59","0.57","0.59","-","0.02","0.57","30","0.59","30","123.50",
="056164","大同群益68購07","499,000","5","120,750","0.25","0.25","0.24","0.24","-","0.06","0.23","25","0.24","10","13.00",
="056165","臺股指群益67購01","0","0","0","--","--","--","--"," ","0.00","4.24","499","4.34","10","0.00",
="056166","臺股指群益67購02","0","0","0","--","--","--","--"," ","0.00","5.05","499","5.55","10","0.00",
="056167","臺股指群益67購03","0","0","0","--","--","--","--"," ","0.00","4.10","499","4.20","10","0.00",
="056168","臺股指群益67購04","0","0","0","--","--","--","--"," ","0.00","3.12","499","3.22","10","0.00",
="056169","臺股指群益67購05","2,000","1","8,920","4.46","4.46","4.46","4.46","X","0.00","4.49","499","4.50","499","0.00",
="056170","臺股指群益67購06","0","0","0","--","--","--","--"," ","0.00","3.47","499","3.48","499","0.00",
="056171","兆赫元大67購03","0","0","0","--","--","--","--"," ","0.00","0.43","100","0.44","100","30.75",
="056172","矽力元大67購01","0","0","0","--","--","--","--"," ","0.00","1.27","100","1.32","100","574.00",
="056173","國泰金元大68購01","0","0","0","--","--","--","--"," ","0.00","0.11","100","0.12","50","49.00",
="056174","臺股指元大69購04","0","0","0","--","--","--","--"," ","0.00","2.82","495","2.84","10","0.00",
="056175","臺股指元大69購13","656,000","6","374,660","0.61","0.61","0.57","0.58","-","0.01","0.57","505","0.58","495","0.00",
="056176","臺股指元大69購14","552,000","4","395,380","0.72","0.72","0.68","0.69"," ","0.00","0.68","495","0.69","503","0.00",
="056177","臺股指元大69購15","1,148,000","7","1,170,730","1.05","1.06","1.00","1.00","-","0.01","0.99","495","1.00","10","0.00",
="056178","臺股指元大69購16","20,000","1","41,600","2.08","2.08","2.08","2.08","X","0.00","2.07","495","2.08","475","0.00",
="056179","臺股指元大69購17","21,000","3","56,580","2.67","2.73","2.67","2.73","+","0.05","2.68","495","2.69","495","0.00",
="056180","臺股指元大69購18","0","0","0","--","--","--","--"," ","0.00","3.48","495","3.49","495","0.00",
="056181","緯創元大67購02","299,000","12","202,490","0.66","0.73","0.64","0.67","+","0.18","0.67","100","0.68","100","31.70",
="056182","T50反1中信67購01","0","0","0","--","--","--","--"," ","0.00","0.01","99","0.02","10","14.14",
="056183","T50反1中信67購02","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","14.14",
="056184","為升中信67購01","0","0","0","--","--","--","--"," ","0.00","10.40","30","11.40","10","377.00",
="056185","南亞科永豐67購02","106,000","4","85,400","0.81","0.81","0.78","0.79","-","0.02","0.78","30","0.79","10","52.60",
="056186","華邦電永豐68購01","0","0","0","--","--","--","--"," ","0.00","3.73","30","3.83","30","18.10",
="056187","臺股指永豐67購03","0","0","0","--","--","--","--"," ","0.00","2.70","30","2.75","30","0.00",
="056188","鴻海永豐67購01","0","0","0","--","--","--","--"," ","0.00","5.50","30","5.85","30","112.50",
="056189","台橡台新67購01","0","0","0","--","--","--","--"," ","0.00","0.06","20","0.08","10","0.00",
="056190","臺股指台新67購01","0","0","0","--","--","--","--"," ","0.00","2.73","20","2.76","20","0.00",
="056191","緯創台新67購01","0","0","0","--","--","--","--"," ","0.00","1.42","20","1.46","20","0.00",
="056192","大同國泰6A購01","48,000","7","45,860","0.95","0.97","0.90","0.91","-","0.09","0.87","499","0.89","10","13.00",
="056193","亞光國泰68購01","0","0","0","--","--","--","--"," ","0.00","3.05","1","3.08","10","54.00",
="056194","臺股指國泰67購03","0","0","0","--","--","--","--"," ","0.00","5.80","499","5.90","15","0.00",
="056195","T50反1富邦6C購01","50,000","1","10,500","0.21","0.21","0.21","0.21"," ","0.00","0.21","10","0.22","10","14.14",
="056196","T50反1富邦6C購02","0","0","0","--","--","--","--"," ","0.00","0.08","10","0.10","10","14.14",
="056197","臺股指富邦67購06","0","0","0","--","--","--","--"," ","0.00","3.10","200","3.19","10","0.00",
="056198","臺股指富邦67購07","0","0","0","--","--","--","--"," ","0.00","3.02","200","3.12","10","0.00",
="056199","臺股指富邦67購08","10,000","1","23,300","2.33","2.33","2.33","2.33","+","0.06","2.24","200","2.25","100","0.00",
="056200","聯鈞兆豐68購02","0","0","0","--","--","--","--"," ","0.00","0.95","10","0.96","10","139.50",
="056201","台光電元富67購01","0","0","0","--","--","--","--"," ","0.00","3.14","25","3.24","10","136.00",
="056202","台橡元大68購01","0","0","0","--","--","--","--"," ","0.00","0.10","100","0.11","100","34.75",
="056203","永冠元大69購01","0","0","0","--","--","--","--"," ","0.00","0.14","100","0.15","101","87.80",
="056204","宏達電元大69購01","99,000","1","14,850","0.15","0.15","0.15","0.15","X","0.00","0.13","100","0.14","100","69.00",
="056205","為升元大68購01","0","0","0","--","--","--","--"," ","0.00","4.18","100","4.27","100","377.00",
="056206","華邦電元大68購01","0","0","0","--","--","--","--"," ","0.00","5.15","100","--","0","18.10",
="056207","嘉澤元大67購01","7,000","2","15,190","2.17","2.17","2.17","2.17","-","0.09","2.14","100","--","0","135.50",
="056208","滬深2X元大67購01","0","0","0","--","--","--","--"," ","0.00","1.51","100","1.55","100","14.55",
="056209","樺漢元大68購01","0","0","0","--","--","--","--"," ","0.00","0.10","100","0.11","200","375.50",
="056210","上銀中信69購01","30,000","3","88,800","3.00","3.00","2.93","2.93","+","0.09","2.92","30","3.02","20","205.50",
="056211","緯創中信69購01","40,000","4","47,800","1.19","1.20","1.19","1.20","+","0.17","1.16","30","1.17","10","31.70",
="056212","東聯台新67購01","0","0","0","--","--","--","--"," ","0.00","0.10","20","0.11","10","0.00",
="056213","宏碁永豐68購01","150,000","3","118,500","0.79","0.79","0.79","0.79","-","0.07","0.74","30","0.76","30","15.90",
="056214","神基永豐68購02","0","0","0","--","--","--","--"," ","0.00","0.14","30","0.15","30","41.00",
="056215","華新科永豐67購01","0","0","0","--","--","--","--"," ","0.00","3.04","30","3.10","30","54.50",
="056216","亞光凱基67購01","0","0","0","--","--","--","--"," ","0.00","1.95","30","2.03","30","54.00",
="056217","東聯凱基67購03","0","0","0","--","--","--","--"," ","0.00","0.05","30","0.06","30","24.00",
="056218","南亞科凱基67購01","0","0","0","--","--","--","--"," ","0.00","2.18","30","2.25","30","52.60",
="056219","超眾凱基69購01","137,000","4","49,050","0.36","0.36","0.35","0.35","-","0.01","0.34","30","0.35","30","129.50",
="056220","GIS群益68購01","0","0","0","--","--","--","--"," ","0.00","8.90","25","9.05","10","218.50",
="056221","台光電群益69購01","217,000","12","362,620","1.70","1.73","1.63","1.73","+","0.02","1.66","25","1.70","10","136.00",
="056222","台積電群益67購04","10,000","1","18,500","1.85","1.85","1.85","1.85","X","0.00","1.81","25","1.85","10","217.00",
="056223","兆赫群益68購01","0","0","0","--","--","--","--"," ","0.00","0.33","25","0.34","10","30.75",
="056224","利勤群益6A購01","751,000","25","527,330","0.63","0.77","0.63","0.73","+","0.15","0.72","25","0.73","10","91.70",
="056225","宏碁群益69購01","1,127,000","23","1,046,950","0.97","0.97","0.90","0.90","-","0.08","0.90","25","0.91","10","15.90",
="056226","佳世達群益68購01","0","0","0","--","--","--","--"," ","0.00","2.77","25","2.87","10","23.35",
="056227","和大群益67購03","0","0","0","--","--","--","--"," ","0.00","1.12","25","1.20","10","146.50",
="056228","英業達群益68購01","299,000","5","137,440","0.44","0.47","0.42","0.47","+","0.03","0.43","25","0.44","10","25.10",
="056229","國泰金群益67購01","82,000","1","19,680","0.24","0.24","0.24","0.24","-","0.03","0.23","25","0.24","10","49.00",
="056230","富邦金群益67購02","0","0","0","--","--","--","--"," ","0.00","0.04","25","0.05","20","47.40",
="056231","華新群益68購01","0","0","0","--","--","--","--"," ","0.00","0.73","25","0.76","10","12.85",
="056232","臻鼎群益67購01","15,000","2","8,850","0.59","0.59","0.59","0.59","X","0.00","0.60","25","0.62","10","73.00",
="056233","智伸科日盛67購01","113,000","1","61,020","0.54","0.54","0.54","0.54","+","0.01","0.48","25","0.49","25","148.00",
="056234","華邦電日盛67購02","30,000","3","140,000","4.70","4.70","4.65","4.65","-","0.15","4.57","10","4.65","10","18.10",
="056235","大同統一69購02","10,000","1","4,700","0.47","0.47","0.47","0.47","-","0.01","0.41","10","0.43","10","13.00",
="056236","超眾統一69購01","0","0","0","--","--","--","--"," ","0.00","0.18","216","0.19","28","129.50",
="056237","T50反1國泰69購01","0","0","0","--","--","--","--"," ","0.00","0.04","499","0.05","350","14.14",
="056238","卜蜂國泰69購01","0","0","0","--","--","--","--"," ","0.00","5.40","141","--","0","75.70",
="056239","利勤國泰67購01","828,000","19","855,830","0.77","1.06","0.77","0.98","+","0.31","0.98","30","1.01","15","91.70",
="056240","宏碁國泰67購01","45,000","3","69,550","1.57","1.57","1.51","1.51","-","0.08","1.35","30","1.41","15","15.90",
="056241","亞光國泰68購02","0","0","0","--","--","--","--"," ","0.00","2.78","210","2.86","20","54.00",
="056242","華邦電國泰67購01","0","0","0","--","--","--","--"," ","0.00","6.40","100","--","0","18.10",
="056243","華邦電國泰69購01","0","0","0","--","--","--","--"," ","0.00","5.90","100","--","0","18.10",
="056244","臻鼎國泰67購01","0","0","0","--","--","--","--"," ","0.00","1.19","310","1.20","15","73.00",
="056245","燁輝國泰67購01","0","0","0","--","--","--","--"," ","0.00","0.46","499","0.48","15","12.60",
="056246","鎧勝國泰67購01","38,000","7","59,130","1.50","1.59","1.38","1.38","-","0.06","1.32","499","1.59","1","102.00",
="056247","深中小富邦68購02","0","0","0","--","--","--","--"," ","0.00","0.63","13","0.64","11","13.78",
="056248","啟碁凱基67購01","26,000","1","7,540","0.29","0.29","0.29","0.29","X","0.00","0.28","30","0.29","30","89.70",
="056249","群創凱基67購03","710,000","7","1,090,400","1.50","1.61","1.50","1.54","+","0.14","1.54","30","1.58","30","15.25",
="056250","榮化凱基67購03","0","0","0","--","--","--","--"," ","0.00","0.26","30","0.27","30","42.00",
="056251","上銀台新67購02","0","0","0","--","--","--","--"," ","0.00","2.06","20","2.14","20","0.00",
="056252","元大金永昌67購01","0","0","0","--","--","--","--"," ","0.00","0.10","10","0.12","10","0.00",
="056253","滬深2X永昌67購02","0","0","0","--","--","--","--"," ","0.00","0.93","10","0.95","10","0.00",
="056254","聯發科永昌67購03","0","0","0","--","--","--","--"," ","0.00","3.21","30","--","0","0.00",
="056255","聯電永昌67購03","105,000","5","50,150","0.40","0.55","0.40","0.55","+","0.20","0.53","10","0.57","10","0.00",
="056256","鴻海永昌67購01","0","0","0","--","--","--","--"," ","0.00","15.10","10","16.10","10","0.00",
="056257","智易康和67購01","0","0","0","--","--","--","--"," ","0.00","0.03","10","0.10","10","52.20",
="056258","T50反1元富69購01","0","0","0","--","--","--","--"," ","0.00","0.02","25","0.04","25","14.14",
="056259","友達元富67購03","0","0","0","--","--","--","--"," ","0.00","0.18","25","0.19","25","12.85",
="056260","華新科群益68購01","5,000","2","16,300","3.41","3.41","3.16","3.16","+","0.02","3.02","25","3.09","10","54.50",
="056261","貿聯群益68購01","0","0","0","--","--","--","--"," ","0.00","1.81","25","1.88","10","217.50",
="056262","群創群益68購03","1,197,000","40","1,023,850","0.79","0.94","0.79","0.90","+","0.12","0.87","25","0.90","7","15.25",
="056263","宏達電兆豐68購01","0","0","0","--","--","--","--"," ","0.00","0.14","10","0.15","10","69.00",
="056264","潤泰全兆豐67購01","0","0","0","--","--","--","--"," ","0.00","--","0","0.02","10","44.65",
="056265","聯鈞兆豐68購03","38,000","1","17,480","0.46","0.46","0.46","0.46","X","0.00","0.46","10","0.47","10","139.50",
="056266","京元電國泰67購01","0","0","0","--","--","--","--"," ","0.00","1.96","430","2.04","15","31.70",
="056267","神基國泰68購02","142,000","5","33,080","0.22","0.25","0.22","0.25","+","0.03","0.23","499","0.24","200","41.00",
="056268","儒鴻國泰67購01","336,000","21","393,040","1.26","1.26","1.05","1.24","-","0.05","1.23","499","1.25","15","357.00",
="056269","華邦電富邦68購01","0","0","0","--","--","--","--"," ","0.00","4.93","10","--","0","18.10",
="056270","T50反1合庫6A購01","0","0","0","--","--","--","--"," ","0.00","0.03","50","0.05","50","14.14",
="056271","可成合庫68購01","50,000","1","257,500","5.15","5.15","5.15","5.15","X","0.00","4.77","10","4.80","10","364.00",
="056272","台積電合庫69購01","10,000","1","24,400","2.44","2.44","2.44","2.44","+","0.09","2.35","50","2.44","40","217.00",
="056273","台聚第一72購01","0","0","0","--","--","--","--"," ","0.00","0.84","10","0.85","10","15.25",
="056274","華夏第一72購01","0","0","0","--","--","--","--"," ","0.00","2.52","10","2.56","10","28.30",
="056275","台灣50群益68購03","60,000","2","424,500","7.20","7.20","7.05","7.05","+","0.05","6.90","25","7.00","10","79.70",
="056276","長虹群益68購01","0","0","0","--","--","--","--"," ","0.00","0.37","25","0.38","10","68.40",
="056277","華新科群益69購01","0","0","0","--","--","--","--"," ","0.00","3.16","25","3.26","10","54.50",
="056278","微星群益69購01","0","0","0","--","--","--","--"," ","0.00","0.31","25","0.32","10","70.90",
="056279","儒鴻群益68購01","15,000","1","9,300","0.62","0.62","0.62","0.62","-","0.03","0.60","25","0.61","10","357.00",
="056280","聯發科群益68購01","0","0","0","--","--","--","--"," ","0.00","3.46","25","3.56","10","265.50",
="056281","T50反1元大6A購01","1,331,000","15","267,500","0.20","0.21","0.19","0.20"," ","0.00","0.19","729","0.20","125","14.14",
="056282","台耀元大68購01","21,000","2","2,740","0.13","0.14","0.13","0.14"," ","0.00","0.13","100","0.14","100","88.20",
="056283","利勤元大69購01","2,007,000","49","1,247,640","0.55","0.65","0.55","0.61","+","0.12","0.61","88","0.62","100","91.70",
="056284","利勤元大6A購01","1,881,000","39","1,313,320","0.61","0.75","0.61","0.68","+","0.13","0.67","100","0.68","81","91.70",
="056285","東陽元大68購02","0","0","0","--","--","--","--"," ","0.00","0.17","100","0.18","100","53.50",
="056286","盛餘元大68購01","0","0","0","--","--","--","--"," ","0.00","0.45","100","0.47","100","34.55",
="056287","堤維西元大68購01","0","0","0","--","--","--","--"," ","0.00","0.16","100","0.17","100","32.85",
="056288","微星元大69購01","249,000","2","19,430","0.08","0.08","0.07","0.07","-","0.01","0.07","51","0.08","101","70.90",
="056289","碩天元大68購01","0","0","0","--","--","--","--"," ","0.00","0.14","100","0.16","20","96.50",
="056290","聯發科元大69購01","16,000","3","82,400","5.15","5.15","5.15","5.15","-","0.10","4.82","100","4.91","100","265.50",
="056291","和大日盛69購01","555,000","10","1,048,250","1.95","1.95","1.81","1.84","-","0.01","1.81","25","1.85","25","146.50",
="056292","台灣大日盛68購01","73,000","3","80,100","1.10","1.10","1.08","1.08","+","0.01","1.04","25","1.06","25","114.50",
="056293","宏達電日盛68購02","0","0","0","--","--","--","--"," ","0.00","0.11","25","0.12","25","69.00",
="056294","潤泰全日盛68購02","0","0","0","--","--","--","--"," ","0.00","0.01","225","0.02","25","44.65",
="056295","台光電中信68購01","46,000","10","232,760","5.10","5.60","4.72","4.88","-","0.03","4.75","10","4.85","10","136.00",
="056296","台新金中信6C購01","53,000","3","93,830","1.78","1.78","1.77","1.77","-","0.04","1.77","31","1.80","30","13.75",
="056297","華邦電中信6C購01","34,000","7","167,550","4.97","4.97","4.86","4.96","-","0.14","4.92","30","4.96","10","18.10",
="056298","台積電統一6C購01","52,000","8","73,370","1.41","1.43","1.40","1.43","X","0.00","1.43","1","1.45","10","217.00",
="056299","華新科統一68購01","0","0","0","--","--","--","--"," ","0.00","2.20","10","2.29","10","54.50",
="056300","華新科統一69購01","0","0","0","--","--","--","--"," ","0.00","1.98","216","2.04","10","54.50",
="056301","樺漢統一69購01","0","0","0","--","--","--","--"," ","0.00","0.08","10","0.11","10","375.50",
="056302","樺漢統一6B購01","85,000","3","13,600","0.16","0.16","0.16","0.16","-","0.01","0.15","30","0.16","10","375.50",
="056303","卜蜂凱基68購01","0","0","0","--","--","--","--"," ","0.00","6.45","30","6.95","30","75.70",
="056304","大成凱基68購01","1,209,000","33","1,181,360","1.03","1.03","0.96","0.96","-","0.12","0.96","30","0.97","30","32.50",
="056305","中壽凱基68購02","0","0","0","--","--","--","--"," ","0.00","0.31","30","0.32","30","29.45",
="056306","台橡凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.10","30","0.11","30","34.75",
="056307","利勤凱基68購01","239,000","6","124,320","0.48","0.54","0.48","0.51","X","0.00","0.51","30","0.52","30","91.70",
="056308","矽創凱基68購01","130,000","4","70,400","0.54","0.55","0.54","0.55","X","0.00","0.54","30","0.55","30","95.20",
="056309","致伸凱基68購01","16,000","1","67,520","4.22","4.22","4.22","4.22","X","0.00","4.25","30","4.32","30","66.70",
="056310","崇越凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.42","30","0.43","30","92.90",
="056311","堤維西凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.12","30","0.13","30","32.85",
="056312","華新科凱基68購01","0","0","0","--","--","--","--"," ","0.00","2.64","30","2.74","30","54.50",
="056313","瑞智凱基68購01","152,000","5","72,720","0.49","0.49","0.46","0.48","-","0.04","0.46","30","0.47","30","33.80",
="056314","劍麟凱基68購01","0","0","0","--","--","--","--"," ","0.00","0.08","30","0.09","30","151.50",
="056315","康友國泰69購01","45,000","5","82,760","1.88","1.88","1.69","1.73","-","0.08","1.73","19","1.74","30","457.50",
="056316","超眾國泰69購01","0","0","0","--","--","--","--"," ","0.00","0.27","499","0.28","100","129.50",
="056317","中壽富邦68購01","0","0","0","--","--","--","--"," ","0.00","0.05","1","0.10","10","29.45",
="056318","麗豐富邦6B購01","301,000","8","117,160","0.40","0.40","0.36","0.36","-","0.02","0.37","10","0.38","40","140.00",
="056319","南亞科日盛68購01","158,000","3","223,430","1.42","1.42","1.37","1.37"," ","0.00","1.33","25","1.35","25","52.60",
="056320","華邦電凱基68購01","0","0","0","--","--","--","--"," ","0.00","4.30","30","4.40","30","18.10",
="056321","華邦電凱基68購02","0","0","0","--","--","--","--"," ","0.00","4.39","30","4.49","30","18.10",
="056322","華通凱基68購01","0","0","0","--","--","--","--"," ","0.00","3.51","30","3.61","30","25.00",
="056323","T50反1永昌72購01","120,000","2","66,000","0.55","0.55","0.55","0.55","-","0.02","0.55","99","0.56","99","0.00",
="056324","T50反1永昌72購02","0","0","0","--","--","--","--"," ","0.00","0.29","99","0.30","99","0.00",
="056325","台積電永昌6A購02","205,000","42","897,980","4.60","4.63","4.21","4.21","-","0.31","4.21","39","4.31","10","0.00",
="056326","台光電永豐69購01","381,000","15","336,750","0.94","0.94","0.86","0.88","-","0.01","0.86","30","0.88","29","136.00",
="056327","華邦電永豐69購01","0","0","0","--","--","--","--"," ","0.00","1.95","30","2.05","30","18.10",
="056328","S&P反1統一6A購01","0","0","0","--","--","--","--"," ","0.00","0.17","216","0.18","108","15.58",
="056329","華邦電群益68購01","0","0","0","--","--","--","--"," ","0.00","2.58","25","2.68","10","18.10",
="056330","華邦電群益68購02","5,000","1","15,500","3.10","3.10","3.10","3.10","X","0.00","3.05","5","3.10","10","18.10",
="056331","華通群益6A購01","0","0","0","--","--","--","--"," ","0.00","4.64","25","4.74","10","25.00",
="056332","樺漢群益68購01","0","0","0","--","--","--","--"," ","0.00","0.12","25","0.13","10","375.50",
="056333","聯電群益68購01","120,000","5","106,400","0.86","1.04","0.86","1.04","X","0.00","1.00","25","1.06","10","12.80",
="056334","南亞科元大69購01","378,000","7","340,460","0.93","0.93","0.87","0.88","-","0.02","0.87","100","0.88","100","52.60",
="056335","華通元大69購01","0","0","0","--","--","--","--"," ","0.00","4.85","100","4.95","10","25.00",
="056336","瑞儀元大68購01","1,000","1","1,360","1.36","1.36","1.36","1.36","X","0.00","1.36","99","1.40","100","67.70",
="056337","鴻海元大6A購01","88,000","10","301,370","3.54","3.54","3.38","3.38","+","0.08","3.38","87","3.39","100","112.50",
="056338","上銀富邦69購01","10,000","1","23,400","2.34","2.34","2.34","2.34","X","0.00","2.24","20","2.34","10","205.50",
="056339","華邦電富邦69購01","0","0","0","--","--","--","--"," ","0.00","4.43","10","4.52","10","18.10",
="056340","GIS國泰69購01","0","0","0","--","--","--","--"," ","0.00","16.50","100","--","0","218.50",
="056341","元大金國泰69購01","172,000","5","111,520","0.66","0.66","0.64","0.64","-","0.05","0.63","30","0.66","30","13.10",
="056342","富邦金國泰68購01","343,000","4","61,330","0.17","0.19","0.17","0.18","-","0.01","0.18","255","0.19","15","47.40",
="056343","華新科國泰69購01","0","0","0","--","--","--","--"," ","0.00","4.26","120","--","0","54.50",
="056344","元大金日盛6C購01","82,000","8","71,440","0.90","0.90","0.86","0.87","-","0.02","0.87","74","--","0","13.10",
="056345","台光電統一69購01","130,000","7","178,600","1.48","1.48","1.30","1.30","-","0.07","1.33","226","1.36","10","136.00",
