

2015年10月16日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9939.73,+,6.34,0.06
發行量加權股價指數,8604.95,+,3.43,0.04
臺灣公司治理100指數,4728.1,-,5.84,-0.12
臺灣50指數,6359.53,-,15.22,-0.24
臺灣中型100指數,6315.63,+,31.83,0.51
臺灣資訊科技指數,7035.7,-,62.01,-0.87
臺灣發達指數,7643.65,+,13.86,0.18
臺灣高股息指數,5063.93,+,39.56,0.79
臺灣就業99指數,5286.5,+,20.45,0.39
臺灣高薪100指數,4777.14,+,7.73,0.16
臺灣低波動高股息指數,1318.31,-,0.07,-0.01
未含金融保險股指數,7192.76,-,6.21,-0.09
未含電子股指數,12709.23,+,35.25,0.28
未含金融電子股指數,10829.92,+,6.3,0.06
小型股300指數,--,,--,--
水泥窯製類指數,472.08,+,1.85,0.39
塑膠化工類指數,766.45,+,1.08,0.14
機電類指數,1871.38,-,3.75,-0.2
水泥類指數,126.74,+,0.78,0.62
食品類指數,1334.94,+,2.36,0.18
塑膠類指數,220.66,+,0.23,0.1
紡織纖維類指數,589.41,-,1,-0.17
電機機械類指數,146.65,-,1.19,-0.8
電器電纜類指數,29.95, ,--,--
化學生技醫療類指數,97.87,+,1.46,1.51
化學類指數,93.61,+,1.73,1.88
生技醫療類指數,72.8,+,0.79,1.1
玻璃陶瓷類指數,34.21,-,0.41,-1.18
造紙類指數,156.03,+,2.13,1.38
鋼鐵類指數,82.46,-,1.03,-1.23
橡膠類指數,305.07,-,4.83,-1.56
汽車類指數,284.9,+,2.04,0.72
電子類指數,332.46,-,0.6,-0.18
半導體類指數,106.21,-,0.99,-0.92
電腦及週邊設備類指數,90.41,-,0.3,-0.33
光電類指數,31.38,+,0.08,0.26
通信網路類指數,112.58,+,0.53,0.47
電子零組件類指數,78.3,+,0.77,0.99
電子通路類指數,97.41,+,0.1,0.1
資訊服務類指數,88.24,+,1.43,1.65
