

2015年10月06日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9706.61,+,37.66,0.39
發行量加權股價指數,8394.1,+,41.74,0.5
臺灣公司治理100指數,4610.76,+,27.2,0.59
臺灣50指數,6185.06,+,46.37,0.76
臺灣中型100指數,6191.08,+,5.69,0.09
臺灣資訊科技指數,6727.59,+,19.56,0.29
臺灣發達指數,7555.14,+,73.06,0.98
臺灣高股息指數,4875.57,+,40.61,0.84
臺灣就業99指數,5138.83,+,10.92,0.21
臺灣高薪100指數,4645.18,+,32.7,0.71
臺灣低波動高股息指數,1294.17,+,11.98,0.93
未含金融保險股指數,7014.25,+,36.09,0.52
未含電子股指數,12436.68,+,75.4,0.61
未含金融電子股指數,10603.01,+,73.8,0.7
小型股300指數,--,,--,--
水泥窯製類指數,458.23,+,5.66,1.25
塑膠化工類指數,725.11,+,10.19,1.43
機電類指數,1822.56,+,6.48,0.36
水泥類指數,122.85,+,1.8,1.49
食品類指數,1348.12,+,4.63,0.34
塑膠類指數,207.11,+,3.13,1.53
紡織纖維類指數,608.54,-,2.52,-0.41
電機機械類指數,147.8,-,1.01,-0.68
電器電纜類指數,29.58,-,0.04,-0.14
化學生技醫療類指數,92.72,+,0.48,0.52
化學類指數,88.35,+,0.28,0.32
生技醫療類指數,69.28,+,0.53,0.77
玻璃陶瓷類指數,33.53,-,0.14,-0.42
造紙類指數,148.4,-,0.17,-0.11
鋼鐵類指數,77.69,+,1.03,1.34
橡膠類指數,298.92,+,6.27,2.14
汽車類指數,264.47,+,2.62,1
電子類指數,323.37,+,1.28,0.4
半導體類指數,101.16,-,0.03,-0.03
電腦及週邊設備類指數,88.83,+,1.05,1.2
光電類指數,30.92,+,0.67,2.21
通信網路類指數,110.09,-,0.21,-0.19
電子零組件類指數,77.93,+,0.29,0.37
電子通路類指數,94.56,+,0.17,0.18
資訊服務類指數,87.03,+,0.27,0.31
其他電子類指數,86.38,+,0.48,0.56
建材營造類指數,235.64,+,0.2,0.08
航運類指數,70.85,+,0.16,0.23
觀光類指數,119.04,+,0.67,0.57
金融保險類指數,1037.08,+,4.08,0.39
貿易百貨類指數,206.79,+,1.7,0.83
油電燃氣類指數,102.46,+,1.22,1.21
其他類指數,257.97,+,0.02,0.01
臺指日報酬兩倍指數,10508.67,+,103.99,1
臺指日報酬反向一倍指數,9706.32,-,48.75,-0.5
電子類兩倍槓桿指數,7348.56,+,57.95,0.79
電子類反向指數,11338.65,-,45.24,-0.4
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10388.97,+,40.42,0.39
發行量加權股價報酬指數,13286.04,+,66.06,0.5
臺灣公司治理100報酬指數,4788.16,+,28.24,0.59
臺灣50報酬指數,9894.83,+,74.18,0.76
臺灣中型100報酬指數,9247.5,+,8.51,0.09
臺灣資訊科技報酬指數,10233.47,+,29.75,0.29
臺灣發達報酬指數,10917.39,+,105.58,0.98
臺灣高股息報酬指數,8637.22,+,71.94,0.84
臺灣就業99報酬指數,6068.03,+,12.9,0.21
臺灣高薪100報酬指數,4883.56,+,34.39,0.71
臺灣低波動高股息報酬指數,2669.21,+,24.7,0.93
未含金融電子股報酬指數,16860.51,+,117.35,0.7
小型股300報酬指數,--,,--,--
水泥類報酬指數,172.85,+,2.55,1.5
食品類報酬指數,1602.76,+,5.51,0.34
塑膠類報酬指數,264.3,+,4,1.54
紡織纖維類報酬指數,768.32,-,3.18,-0.41
電機機械類報酬指數,183.7,-,1.25,-0.68
電器電纜類報酬指數,33.82,-,0.06,-0.18
化學生技醫療類報酬指數,116.32,+,0.61,0.53
化學類報酬指數,113.84,+,0.34,0.3
生技醫療類報酬指數,82.42,+,0.64,0.78
玻璃陶瓷類報酬指數,36.01,-,0.16,-0.44
造紙類報酬指數,177.16,-,0.2,-0.11
鋼鐵類報酬指數,100.22,+,1.33,1.34
橡膠類報酬指數,372.61,+,7.81,2.14
汽車類報酬指數,322.57,+,3.2,1
電子類報酬指數,470.03,+,1.86,0.4
半導體類報酬指數,140.77,-,0.04,-0.03
電腦及週邊設備類報酬指數,134.65,+,1.58,1.19
光電類報酬指數,37.63,+,0.82,2.23
通信網路類報酬指數,176.38,-,0.34,-0.19
電子零組件類報酬指數,112.05,+,0.41,0.37
電子通路類報酬指數,149.13,+,0.26,0.17
資訊服務類報酬指數,139.32,+,0.43,0.31
其他電子類報酬指數,104.13,+,0.58,0.56
建材營造類報酬指數,323.64,+,0.29,0.09
航運類報酬指數,85.31,+,0.19,0.22
觀光類報酬指數,135.09,+,0.76,0.57
金融保險類報酬指數,1340.6,+,5.27,0.39
貿易百貨類報酬指數,251.22,+,2.07,0.83
油電燃氣類報酬指數,123.18,+,1.46,1.2
其他類報酬指數,342.72,+,0.02,0.01
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","94243505866","2246247418","852821"
"2.台灣存託憑證","52975458","14363607","1966"
"3.受益憑證","0","0","0"
"4.ETF","4017918146","191475493","29032"
"5.受益證券","12476825","825220","183"
"6.變更交易股票","8910159","2758394","531"
"7.認購(售)權證","2761584050","2580008000","72626"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","94252416025","2249005812","853352"
"總計(1~12)","101097370504","5035678132","957159"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2909(12),379(10)
"下跌(跌停)",2783(43),383(0)
"持平",401,95
"未成交",5349,5
"無比價",1201,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年10月06日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","8300522","2059","533161323","64.15","64.7","63.85","63.9","+","0.5","63.9","273","63.95","4","0.00"
="0051  ","元大中型100     ","48000","24","1242610","25.76","26.1","25.75","25.75","+","0.11","25.71","2","25.75","5","0.00"
="0052  ","FB科技          ","24000","7","872850","36.37","36.55","36.18","36.18","+","0.16","36","2","36.26","20","0.00"
="0053  ","元大電子        ","12000","9","318880","26.55","26.69","26.54","26.56","+","0.22","26","3","26.8","1","0.00"
="0054  ","元大台商50      ","4000","4","88130","22.05","22.13","21.93","21.93"," ","0","21.9","3","22.25","5","0.00"
="0055  ","元大MSCI金融    ","811000","98","11585330","14.13","14.35","14.13","14.23","+","0.11","14.22","1","14.25","7","0.00"
="0056  ","元大高股息      ","2317169","953","50475526","21.68","21.9","21.68","21.88","+","0.3","21.88","6","21.89","2","0.00"
="0057  ","FB摩台          ","2000","2","76970","38.39","38.58","38.39","38.58","+","0.38","38.17","20","38.51","20","0.00"
="0058  ","FB發達          ","2000","2","74490","37.15","37.34","37.15","37.34","+","0.37","37.16","10","37.42","10","0.00"
="0059  ","FB金融          ","6000","6","196040","32.57","32.8","32.49","32.49","+","0.09","32.43","20","32.72","20","0.00"
="0060  ","新台灣          ","121000","29","3718530","30.21","31.26","30.01","30.75","+","0.4","30.62","1","31.26","1","0.00"
="0061  ","元大寶滬深      ","21267500","3251","356723125","16.77","16.85","16.72","16.74","+","0.14","16.73","91","16.74","68","0.00"
="006203","元大MSCI台灣    ","4000","4","121590","30.38","30.49","30.34","30.34","+","0.19","30.16","1","32.5","1","0.00"
="006204","永豐臺灣加權    ","6050","7","264067","43.61","43.87","43.55","43.55","+","0.29","43.45","2","43.54","15","0.00"
="006205","FB上証          ","5483200","1361","166745380","30.17","30.52","30.17","30.42","+","0.5","30.41","106","30.42","3","0.00"
="006206","元大上證50      ","2879750","457","81267021","28.1","28.28","28.1","28.22","+","0.32","28.22","14","28.23","3","0.00"
="006207","FH滬深          ","2980450","515","66330402","22.1","22.35","22.1","22.14","+","0.2","22.14","19","22.15","50","0.00"
