"106年05月22日 大盤統計資訊"
="052261","上証2X凱基66購06",="0",="0",="0","--","--","--","--"," ",="0.00",="0.14","30",="0.15","30","33.43",
="052262","滬深2X凱基66購05","90,000","6","102,150","1.12","1.15","1.12","1.15","X",="0.00","1.11","30","1.12","30","12.64",
="052263","滬深2X凱基66購06",="0",="0",="0","--","--","--","--"," ",="0.00",="0.70","30",="0.71","30","12.64",
="052264","滬深2X凱基66購07",="0",="0",="0","--","--","--","--"," ",="0.00",="0.39","30",="0.40","30","12.64",
="052265","滬深2X凱基66購08",="0",="0",="0","--","--","--","--"," ",="0.00",="0.19","30",="0.20","30","12.64",
="052266","矽力元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.34","100",="0.37","100","545.00",
="052267","晶技元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.02","100",="0.03","100","43.05",
="052268","新日興元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.02","100","85.40",
="052269","義隆元大66購01","10,000","1","9,000",="0.90",="0.90",="0.90",="0.90","-",="0.01",="0.86","100",="0.88","10","42.90",
="052270","聯鈞元大66購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.05","100",="0.06","100","132.00",
="052271","鑽全元大67購01","202,000","2","42,420",="0.21",="0.21",="0.21",="0.21","X",="0.00",="0.21","100",="0.22","100","82.90",
="052279","元黃金國泰67購01","10,000","1","1,300",="0.13",="0.13",="0.13",="0.13","+",="0.01",="0.11","499",="0.12","300","19.75",
="052280","長華國泰66購01","25,000","2","21,000",="0.84",="0.84",="0.84",="0.84","X",="0.00",="0.79","499","--",="0","156.50",
="052287","新光金永昌66購01","10,000","1","6,800",="0.68",="0.68",="0.68",="0.68","X",="0.00",="0.66","10",="0.76","10",="0.00",
="052301","可成統一66購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.70","216","1.75","10","317.50",
="052302","百和凱基66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.02","50",="0.05","457","98.60",
="052319","可成元大66購02","124,000","8","253,490","2.00","2.06","1.91","2.06","-",="0.21","1.97","100","2.00","50","317.50",
="052320","全新元大67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.39","100",="0.40","100","55.10",
="052322","智易元大67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.03","100",="0.04","100","48.05",
="052323","華新科元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.91","100","1.94","100","50.60",
="052324","麗豐元大66購03",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","100",="0.02","100","140.00",
="052326","TPK元富66購02",="0",="0",="0","--","--","--","--"," ",="0.00","9.15","25","9.20","10","102.50",
="052334","TPK群益66購01",="0",="0",="0","--","--","--","--"," ",="0.00","2.75","25","2.82","10","102.50",
="052337","宏達電群益66購04",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.06","70","70.60",
="052345","中石化日盛66購01","15,000","1","21,900","1.46","1.46","1.46","1.46","X",="0.00","1.41","25","1.49","10","11.35",
="052348","智邦統一66購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.29","10","1.34","10","65.20",
="052356","S&P反1元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.02","100","16.01",
="052357","TPK元大66購02",="0",="0",="0","--","--","--","--"," ",="0.00","6.35","30","--",="0","102.50",
="052358","康舒元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","100",="0.02","200","22.65",
="052359","晶豪科元大66購01","102,000","3","24,400",="0.24",="0.25",="0.20",="0.20","-",="0.03",="0.20","100",="0.21","100","38.65",
="052360","貿聯元大67購01","202,000","19","315,810","1.56","1.75","1.47","1.55","+",="0.19","1.47","110","1.49","100","216.50",
="052371","FB上証元大67購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.06","100",="0.07","100","26.25",
="052372","力成元大66購01","3,000","3","4,110","1.33","1.41","1.33","1.41","X",="0.00","1.42","100","1.48","10","93.90",
="052373","可成元大66購03",="0",="0",="0","--","--","--","--"," ",="0.00","3.50","100","3.59","50","317.50",
="052374","台積電元大66購05",="0",="0",="0","--","--","--","--"," ",="0.00","1.43","100","1.53","100","205.00",
="052375","宏達電元大67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.02","100",="0.03","100","70.60",
="052376","東陽元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.02","175","51.10",
="052377","英業達元大66購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.15","100",="0.16","100","22.95",
="052378","綠悅元大66購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.04","100",="0.05","100","132.00",
="052379","聯詠元大66購01","20,000","2","2,600",="0.12",="0.14",="0.12",="0.14","X",="0.00",="0.13","100",="0.14","100","120.50",
="052385","智易凱基66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.05","30",="0.06","30","48.05",
="052392","宏達電群益66購05",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","--",="0","70.60",
="052429","中壽元大66購01","180,000","3","39,600",="0.22",="0.22",="0.22",="0.22","-",="0.03",="0.22","100",="0.23","100","29.95",
="052430","全新元大66購01","10,000","1","8,500",="0.85",="0.85",="0.85",="0.85","-",="0.13",="0.81","100",="0.83","100","55.10",
="052431","同欣電元大67購01","746,000","13","200,510",="0.27",="0.27",="0.26",="0.27","-",="0.01",="0.26","100",="0.27","75","113.50",
="052432","宏達電元大67購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.05","130",="0.06","100","70.60",
="052433","京元電元大66購01","4,000","1","1,680",="0.42",="0.42",="0.42",="0.42","-",="0.05",="0.39","100",="0.40","100","29.20",
="052434","為升元大66購01","57,000","5","27,310",="0.48",="0.49",="0.47",="0.49"," ",="0.00",="0.47","100",="0.49","100","340.00",
="052435","神基元大67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.28","100",="0.29","100","39.85",
="052436","敦泰元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.19","100",="0.20","100","31.80",
="052437","超眾元大67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.18","100",="0.19","100","121.50",
="052442","億豐元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.15","100",="0.16","100","308.50",
="052443","宏達電凱基67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.12","30",="0.13","30","70.60",
="052444","貿聯凱基67購01",="0",="0",="0","--","--","--","--"," ",="0.00","2.25","30","2.29","30","216.50",
="052445","貿聯凱基67購02","20,000","3","46,000","2.29","2.31","2.29","2.31","X",="0.00","2.13","30","2.17","30","216.50",
="052465","振樺電統一66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","108",="0.06","59","161.50",
="052484","日友元大66購02",="0",="0",="0","--","--","--","--"," ",="0.00","1.48","100","1.52","100","161.00",
="052486","康友元大67購01","280,000","1","179,200",="0.64",="0.64",="0.64",="0.64","-",="0.05",="0.64","100",="0.65","100","460.50",
="052487","敬鵬元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.24","100",="0.25","100","58.00",
="052488","義隆元大66購02","25,000","6","31,040","1.26","1.26","1.20","1.20","-",="0.04","1.21","100","1.24","10","42.90",
="052489","碩天元大66購01","200,000","2","52,000",="0.26",="0.26",="0.26",="0.26","X",="0.00",="0.28","100",="0.30","100","91.50",
="052491","元上證群益66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.23","25",="0.24","10","25.54",
="052501","樺漢元富66購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","--",="0","379.00",
="052512","大立光富邦66購02",="0",="0",="0","--","--","--","--"," ",="0.00","2.18","10","2.21","10","4,900.00",
="052513","大立光富邦66購03",="0",="0",="0","--","--","--","--"," ",="0.00","1.80","10","1.84","10","4,900.00",
="052515","中石化元大67購01",="0",="0",="0","--","--","--","--"," ",="0.00","2.04","100","2.12","10","11.35",
="052516","昱晶元大67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","198",="0.06","100","16.00",
="052517","神達元大66購01","50,000","5","68,900","1.35","1.39","1.35","1.39","X",="0.00","1.36","100","1.39","50","35.10",
="052519","智易元大67購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.13","100",="0.14","100","48.05",
="052533","貿聯日盛66購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.08","25","1.13","10","216.50",
="052534","超眾日盛67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.09","25",="0.10","25","121.50",
="052593","台積電元大66購07","612,000","10","367,220",="0.60",="0.65",="0.59",="0.65","+",="0.04",="0.65","50",="0.67","100","205.00",
="052595","京元電元大66購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.64","100",="0.67","100","29.20",
="052597","廣宇元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.29","100",="0.30","100","26.90",
="052628","T50反1富邦67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.02","10",="0.10","10","14.78",
="052629","T50反1富邦67購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","10",="0.10","10","14.78",
="052635","鴻海日盛66購01",="0",="0",="0","--","--","--","--"," ",="0.00","4.34","25","4.44","25","102.50",
="052647","光寶科元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.67","100",="0.70","100","50.40",
="052649","鑽全元大66購01","10,000","1","2,200",="0.22",="0.22",="0.22",="0.22","X",="0.00",="0.22","100",="0.23","100","82.90",
="052674","聯電永昌67購01","584,000","6","145,640",="0.25",="0.27",="0.23",="0.27","+",="0.02",="0.25","10",="0.26","4",="0.00",
="052677","S&P反1統一66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","715",="0.04","198","16.01",
="052679","大成統一65購01","10,000","1","500",="0.05",="0.05",="0.05",="0.05","X",="0.00",="0.05","10",="0.06","10","29.65",
="052681","國喬統一65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.74","10",="0.79","10","20.30",
="052682","微星統一65購01","140,000","2","1,400",="0.01",="0.01",="0.01",="0.01","X",="0.00",="0.01","108",="0.06","49","69.30",
="052683","綠悅統一65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","20",="0.10","10","132.00",
="052684","上銀兆豐65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","--",="0","207.50",
="052685","和大兆豐65購02",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","--",="0","149.00",
="052696","大立光元大65購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.13","100","1.22","100","4,900.00",
="052697","大立光元大65購02",="0",="0",="0","--","--","--","--"," ",="0.00","1.84","100","1.93","100","4,900.00",
="052698","大立光元大66購07","10,000","1","12,300","1.23","1.23","1.23","1.23","+",="0.02","1.23","100","1.26","5","4,900.00",
="052699","大成元大66購01","240,000","3","48,400",="0.19",="0.21",="0.19",="0.21","X",="0.00",="0.21","100",="0.22","100","29.65",
="052700","文曄元大65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.02","100","45.00",
="052701","台化元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.16","100",="0.17","100","91.20",
="052702","台積電元大65購01","33,000","1","17,820",="0.54",="0.54",="0.54",="0.54","X",="0.00",="0.58","100",="0.62","100","205.00",
="052703","台積電元大66購08","165,000","3","61,550",="0.37",="0.38",="0.37",="0.37","+",="0.01",="0.39","100",="0.40","50","205.00",
="052704","宏達電元大66購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","100",="0.02","100","70.60",
="052705","信邦元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.28","100",="0.29","100","71.30",
="052706","瑞軒元大65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.02","100","20.25",
="052707","葡萄王元大65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.01","800","185.50",
="052709","聯發科元大66購04",="0",="0",="0","--","--","--","--"," ",="0.00",="0.02","100",="0.03","200","209.00",
="052710","卜蜂元富65購01","3,000","1","4,050","1.35","1.35","1.35","1.35","X",="0.00","1.35","22","1.41","10","61.70",
="052711","中石化元富65購03",="0",="0",="0","--","--","--","--"," ",="0.00",="0.85","25",="0.89","10","11.35",
="052713","聯發科元富65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","--",="0","209.00",
="052714","GIS國泰65購01",="0",="0",="0","--","--","--","--"," ",="0.00","15.60","100","--",="0","219.00",
="052717","新日興國泰65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.01","15","85.40",
="052723","TPK群益65購03",="0",="0",="0","--","--","--","--"," ",="0.00","3.84","25","3.94","10","102.50",
="052729","宏達電群益65購04",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","--",="0","70.60",
="052731","訊芯群益65購03",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.01","180","115.50",
="052735","超眾統一66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.06","108",="0.07","49","121.50",
="052736","鴻海統一66購02",="0",="0",="0","--","--","--","--"," ",="0.00","1.54","10","1.60","10","102.50",
="052737","中石化元大66購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.95","100",="0.98","100","11.35",
="052738","台達電元大67購01","5,000","1","2,200",="0.44",="0.44",="0.44",="0.44","-",="0.02",="0.44","100",="0.45","100","167.00",
="052744","宏達電群益65購05",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","--",="0","70.60",
="052747","TPK凱基67購01",="0",="0",="0","--","--","--","--"," ",="0.00","8.00","30","8.20","30","102.50",
="052758","英業達元富65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","--",="0","22.95",
="052759","同欣電國泰65購01","1,000","1","300",="0.30",="0.30",="0.30",="0.30","-",="0.04",="0.28","499",="0.31","15","113.50",
="052760","瑞軒國泰65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.01","15","20.25",
="052769","華通富邦66購01","4,000","1","6,000","1.50","1.50","1.50","1.50","-",="0.05","1.48","20","1.51","20","23.65",
="052776","百和日盛65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","25",="0.02","25","98.60",
="052780","宏達電統一65購02","324,000","2","3,240",="0.01",="0.01",="0.01",="0.01","X",="0.00",="0.01","20",="0.06","10","70.60",
="052781","麗豐統一65購01","50,000","1","500",="0.01",="0.01",="0.01",="0.01","-",="0.05",="0.01","216",="0.05","59","140.00",
="052782","卜蜂元大65購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.84","100","1.90","100","61.70",
="052784","和大元大65購01","40,000","3","25,960",="0.66",="0.66",="0.62",="0.62","X",="0.00",="0.62","89",="0.65","100","149.00",
="052786","振樺電元大65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.02","100","161.50",
="052793","華通國泰66購01",="0",="0",="0","--","--","--","--"," ",="0.00","4.37","120","4.45","15","23.65",
="052795","利勤富邦65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.10","10","75.00",
="052805","超眾兆豐65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.02","11","121.50",
="052808","神基凱基65購01","10,000","1","200",="0.02",="0.02",="0.02",="0.02","X",="0.00",="0.01","30",="0.02","30","39.85",
="052811","仁寶元富65購01","88,000","3","20,240",="0.23",="0.23",="0.23",="0.23","-",="0.01",="0.21","25",="0.22","25","20.55",
="052819","矽創統一65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","336",="0.10","168","86.10",
="052821","康友統一65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.05","20",="0.06","10","460.50",
="052831","宏達電元大66購03",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","100",="0.02","100","70.60",
="052832","敦泰元大65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","100",="0.02","100","31.80",
="052833","開發金元大65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.37","100",="0.40","50","8.27",
="052834","微星元大65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.01","110","69.30",
="052835","瑞軒元大65購02",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.02","100","20.25",
="052836","瑞軒元大65購03",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.02","100","20.25",
="052837","義隆元大66購03",="0",="0",="0","--","--","--","--"," ",="0.00","1.11","100","1.15","100","42.90",
="052838","廣宇元大65購02",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.02","100","26.90",
="052841","友達國泰65購02",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.01","30","11.75",
="052842","群創國泰65購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.38","320","--",="0","13.15",
="052843","上銀富邦65購01","1,000","1","2,250","2.25","2.25","2.25","2.25","X",="0.00","2.19","20","--",="0","207.50",
="052846","鴻海兆豐65購01",="0",="0",="0","--","--","--","--"," ",="0.00","5.35","20","5.80","11","102.50",
="05284P","宏達電群益68售01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.60","25",="0.61","10",="0.00",
="052852","和碩統一65購02","15,000","2","1,450",="0.09",="0.10",="0.09",="0.10","+",="0.02",="0.11","20",="0.12","10","92.80",
="052853","康友統一65購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.04","108",="0.05","49","460.50",
="052854","滬深2X統一65購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.17","936",="0.18","468","12.64",
="052855","廣宇統一65購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.02","20",="0.05","10","26.90",
="052856","臻鼎統一65購01","60,000","3","3,400",="0.06",="0.06",="0.05",="0.05","-",="0.04",="0.05","168",="0.06","49","74.10",
="052863","中磊元大65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.10","100",="0.11","110","75.00",
="052865","台達電元大65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.36","100",="0.39","100","167.00",
="052866","兆赫元大67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.03","100",="0.04","100","29.65",
="052867","晶豪科元大67購01","148,000","10","161,430","1.12","1.12","1.03","1.03"," ",="0.00","1.02","100","1.03","130","38.65",
="052869","臻鼎元大65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.02","105","74.10",
="052874","麗豐群益65購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","--",="0","140.00",
="052876","GIS元富65購01",="0",="0",="0","--","--","--","--"," ",="0.00","7.15","25","7.20","10","219.00",
="052880","台化元富65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","25",="0.04","10","91.20",
="052881","台積電元富65購06","80,000","1","25,600",="0.32",="0.32",="0.32",="0.32","+",="0.01",="0.30","25",="0.33","10","205.00",
="052883","致伸玉山65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.37","13",="0.45","13",="0.00",
="052885","鑽全國泰65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.09","499",="0.14","15","82.90",
="052889","微星富邦65購02","1,000","1","10",="0.01",="0.01",="0.01",="0.01","X",="0.00","--",="0",="0.01","24","69.30",
="052890","廣宇富邦65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","30",="0.10","130","26.90",
="052892","鴻海富邦65購04","350,000","3","833,000","2.38","2.38","2.38","2.38","+",="0.12","2.38","40","2.48","10","102.50",
="052903","可成群益65購01","219,000","11","163,450",="0.79",="0.84",="0.69",="0.84","-",="0.21",="0.78","25",="0.81","10","317.50",
="052904","GIS日盛66購01",="0",="0",="0","--","--","--","--"," ",="0.00","6.40","25","6.85","10","219.00",
="052905","致伸日盛65購01","20,000","2","12,800",="0.64",="0.64",="0.64",="0.64","-",="0.13",="0.65","25",="0.66","10","56.20",
="052906","鑽全日盛66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.12","25",="0.13","25","82.90",
="052907","台光電統一65購01",="0",="0",="0","--","--","--","--"," ",="0.00","2.01","108","2.10","10","125.00",
="052910","超眾統一66購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.06","20",="0.07","10","121.50",
="052911","TPK凱基66購01",="0",="0",="0","--","--","--","--"," ",="0.00","7.20","30","7.70","30","102.50",
="052918","智易元大65購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.03","100",="0.04","100","48.05",
="052920","超眾永昌65購01","10,000","1","100",="0.01",="0.01",="0.01",="0.01","X",="0.00",="0.01","10",="0.10","10",="0.00",
="052928","微星元富65購02",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.04","30","69.30",
="052934","中鋼國泰65購01","30,000","1","25,200",="0.84",="0.84",="0.84",="0.84","-",="0.25",="0.84","490",="0.88","15","24.35",
="052942","卜蜂日盛66購01","10,000","1","8,900",="0.89",="0.89",="0.89",="0.89","X",="0.00",="0.90","25",="0.93","10","61.70",
="052944","鴻海日盛67購01",="0",="0",="0","--","--","--","--"," ",="0.00","4.07","25","4.17","10","102.50",
="052946","瑞軒統一67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","108",="0.05","54","20.25",
="052950","長榮航元富66購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","--",="0","14.35",
="052951","致伸元富66購01","19,000","1","8,930",="0.47",="0.47",="0.47",="0.47","+",="0.04",="0.46","25",="0.47","10","56.20",
="052957","長榮航富邦66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","10",="0.10","10","14.35",
="052968","永冠日盛66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","25",="0.03","25","84.20",
="052969","瑞軒日盛66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","25",="0.02","25","20.25",
="052970","卜蜂統一66購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.29","20","1.33","10","61.70",
="052971","台積電統一66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.32","416",="0.33","10","205.00",
="052972","智邦統一66購02",="0",="0",="0","--","--","--","--"," ",="0.00","1.36","10","1.41","10","65.20",
="052973","鴻海統一66購03","2,000","1","3,220","1.61","1.61","1.61","1.61","+",="0.07","1.53","108","1.61","8","102.50",
="052974","大立光永昌67購01","98,000","8","445,560","4.50","4.56","4.44","4.56","+",="0.29","4.56","30","--",="0",="0.00",
="052975","大立光永昌67購02",="0",="0",="0","--","--","--","--"," ",="0.00","5.70","30","6.00","5",="0.00",
="052979","新日興元富66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.02","25",="0.04","10","85.40",
="052982","宏達電元大67購03",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.02","100","70.60",
="052984","神基元大67購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.47","100",="0.48","100","39.85",
="052992","宏達電群益67購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.02","25",="0.10","10","70.60",
="052997","智邦群益66購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.71","25","1.81","10","65.20",
="053011","和大富邦66購01","20,000","2","13,200",="0.64",="0.68",="0.64",="0.68","X",="0.00",="0.65","20",="0.68","10","149.00",
="053012","聯發科富邦66購02",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0",="0.10","10","209.00",
="053013","聯發科富邦67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.02","10",="0.10","10","209.00",
="053014","中信金兆豐66購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","1.38","5","19.40",
="053020","大立光兆豐66購02",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","--",="0","4,900.00",
="053023","鴻海兆豐66購02",="0",="0",="0","--","--","--","--"," ",="0.00","3.69","29","3.78","11","102.50",
="053027","友達國票66購01","100,000","1","1,000",="0.01",="0.01",="0.01",="0.01","-",="0.03","--",="0",="0.02","10","11.75",
="053028","和大國票66購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.34","100","1.35","10","149.00",
="053029","長榮航國票66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","25",="0.02","10","14.35",
="053030","南亞科國票66購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.41","25","1.42","10","50.30",
="053031","景碩國票66購01","8,000","2","5,160",="0.64",="0.65",="0.64",="0.65","+",="0.16",="0.49","25",="0.50","10","79.30",
="053032","華新國票66購01","1,000","1","880",="0.88",="0.88",="0.88",="0.88","X",="0.00",="0.84","25",="0.85","10","12.25",
="053033","群創國票66購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.39","25","1.40","10","13.15",
="053034","鴻準國票66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","25",="0.02","10","87.00",
="053038","深中小日盛66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","25",="0.02","25","13.08",
="053042","TPK統一67購01",="0",="0",="0","--","--","--","--"," ",="0.00","4.03","10","4.12","10","102.50",
="053043","台積電統一66購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.31","416",="0.32","10","205.00",
="053044","台積電統一68購01","2,237,000","31","1,329,050",="0.59",="0.61",="0.58",="0.60","+",="0.01",="0.60","92",="0.61","133","205.00",
="053045","敦泰統一66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.03","20",="0.05","10","31.80",
="053056","智邦富邦66購01","90,000","9","167,900","1.88","1.88","1.83","1.83","-",="0.03","1.84","30","1.85","10","65.20",
="053062","群創亞東66購01",="0",="0",="0","--","--","--","--"," ",="0.00","1.21","10","1.31","10","13.15",
="053065","友達元富66購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.02","25",="0.04","10","11.75",
="053067","群創元富66購02","10,000","1","12,800","1.28","1.28","1.28","1.28","-",="0.13","1.18","25","1.22","10","13.15",
="053068","S&P500元大66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.65","100",="0.75","10","21.36",
="053071","佳世達日盛68購01","20,000","1","91,000","4.55","4.55","4.55","4.55","+",="0.03","4.48","25","4.57","10","20.15",
="053075","和大統一67購01","161,000","14","152,080",="0.95",="0.98",="0.91",="0.98","+",="0.10",="0.95","20",="0.97","10","149.00",
="053076","樺漢統一66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","108",="0.05","49","379.00",
="053077","鴻海統一68購01",="0",="0",="0","--","--","--","--"," ",="0.00","6.00","108","6.40","10","102.50",
="053078","樺漢凱基66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.01","30",="0.02","30","379.00",
="053083","群創亞東66購02",="0",="0",="0","--","--","--","--"," ",="0.00",="0.64","10",="0.74","10","13.15",
="053087","美律永豐66購01",="0",="0",="0","--","--","--","--"," ",="0.00","2.38","30","2.48","30","188.00",
="053093","台光電兆豐66購01","11,000","1","30,800","2.80","2.80","2.80","2.80","X",="0.00","--",="0","--",="0","125.00",
="053096","新日興兆豐66購01","5,000","1","400",="0.08",="0.08",="0.08",="0.08","X",="0.00","--",="0","--",="0","85.40",
="053098","國喬國票66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.85","25",="0.86","10","20.30",
="053117","廣華富邦66購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.10","10",="0.20","10","103.50",
="053120","長華玉山67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.79","13",="0.83","13",="0.00",
="053122","美律元富66購01",="0",="0",="0","--","--","--","--"," ",="0.00","3.65","25","3.71","10","188.00",
="053123","臺股指元富66購01",="0",="0",="0","--","--","--","--"," ",="0.00","2.34","25","2.35","25",="0.00",
="053124","劍麟元富66購01",="0",="0",="0","--","--","--","--"," ",="0.00","--",="0","--",="0","145.00",
="053132","矽創日盛67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.04","25",="0.05","25","86.10",
="053134","力成統一67購01",="0",="0",="0","--","--","--","--"," ",="0.00",="0.60","216",="0.62","10","93.90",
