

2017年01月19日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10704.4,-,24.07,-0.22
發行量加權股價指數,9318.12,-,23.85,-0.26
臺灣公司治理100指數,5239.6,-,14.67,-0.28
臺灣50指數,7007.36,-,19.48,-0.28
臺灣中型100指數,6455.42,-,14.42,-0.22
臺灣資訊科技指數,8350.66,-,20.53,-0.25
臺灣發達指數,7944.95,-,20.61,-0.26
臺灣高股息指數,5494.8,-,3.18,-0.06
臺灣就業99指數,5600.13,-,18.43,-0.33
臺灣高薪100指數,5207.37,-,17.7,-0.34
臺灣低波動高股息指數,1348.61,-,3.34,-0.25
未含金融保險股指數,7880.15,-,19.17,-0.24
未含電子股指數,13142.19,-,41.86,-0.32
未含金融電子股指數,11324.48,-,35.17,-0.31
小型股300指數,5583.41,-,1.61,-0.03
漲升股利150指數,5298.64,-,12.77,-0.24
漲升股利100指數,5245.44,-,12.78,-0.24
藍籌30指數,4987.94,-,23.43,-0.47
工業菁英30指數,5048.9,-,16.19,-0.32
電子菁英30指數,5081.11,-,19.81,-0.39
低波動精選30指數,4946.3,-,10.89,-0.22
低貝塔100指數,5042.61,-,14,-0.28
藍籌30反向一倍指數,10013.12,+,46.6,0.47
水泥窯製類指數,423.92,-,5.46,-1.27
塑膠化工類指數,861.06,-,2.34,-0.27
機電類指數,2110.38,-,4.1,-0.19
水泥類指數,110.88,-,1.71,-1.52
食品類指數,1383.01,+,9.48,0.69
塑膠類指數,258.7,-,0.8,-0.31
紡織纖維類指數,480.98,-,3.6,-0.74
電機機械類指數,158.83,-,0.03,-0.02
電器電纜類指數,39.35, ,--,--
化學生技醫療類指數,99.34,-,0.14,-0.14
化學類指數,99.71,-,0.11,-0.11
生技醫療類指數,69.88,-,0.14,-0.2
玻璃陶瓷類指數,35.94, ,--,--
造紙類指數,189.35,-,2.91,-1.51
鋼鐵類指數,100.24,-,0.01,-0.01
橡膠類指數,320.67,-,0.84,-0.26
汽車類指數,249.74,-,1.3,-0.52
電子類指數,375.13,-,0.75,-0.2
半導體類指數,128.23,-,0.26,-0.2
電腦及週邊設備類指數,98.64,+,0.05,0.05
光電類指數,38.76,-,0.63,-1.6
通信網路類指數,118.89,-,0.72,-0.6
電子零組件類指數,80.97,+,0.2,0.25
電子通路類指數,108.14,+,0.03,0.03
資訊服務類指數,86.17,-,0.17,-0.2
其他電子類指數,86.77,+,0.48,0.56
建材營造類指數,239.77,-,0.07,-0.03
航運類指數,60.11,+,0.24,0.4
觀光類指數,105.87,-,0.54,-0.51
金融保險類指數,1069.43,-,3.62,-0.34
貿易百貨類指數,207.25,+,0.28,0.14
油電燃氣類指數,131.67,-,1.23,-0.93
其他類指數,238.42,-,1.32,-0.55
臺指日報酬兩倍指數,12666.49,-,65.01,-0.51
臺指日報酬反向一倍指數,8552.82,+,21.78,0.26
電子類兩倍槓桿指數,9624.64,-,38.56,-0.4
電子類反向指數,9512.32,+,18.94,0.2
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11919.85,-,26.81,-0.22
發行量加權股價報酬指數,15362.77,-,39.31,-0.26
臺灣公司治理100報酬指數,5679.94,-,15.9,-0.28
臺灣50報酬指數,11683.14,-,32.49,-0.28
臺灣中型100報酬指數,10011.78,-,22.36,-0.22
臺灣資訊科技報酬指數,13239.2,-,32.55,-0.25
臺灣發達報酬指數,11938.29,-,30.97,-0.26
臺灣高股息報酬指數,10294.38,-,5.96,-0.06
臺灣就業99報酬指數,6879.82,-,22.64,-0.33
臺灣高薪100報酬指數,5722.98,-,19.45,-0.34
臺灣低波動高股息報酬指數,2907.74,-,7.2,-0.25
未含金融電子股報酬指數,18713.46,-,58.12,-0.31
小型股300報酬指數,5831.45,-,1.68,-0.03
漲升股利150報酬指數,5473.76,-,13.19,-0.24
漲升股利100報酬指數,5410.44,-,13.17,-0.24
藍籌 30 報酬指數,4987.94,-,23.43,-0.47
工業菁英 30 報酬指數,5048.9,-,16.19,-0.32
電子菁英 30 報酬指數,5081.11,-,19.81,-0.39
低波動精選 30 報酬指數,4946.3,-,10.89,-0.22
低貝塔 100 報酬指數,5042.61,-,14,-0.28
水泥類報酬指數,161.91,-,2.49,-1.51
食品類報酬指數,1696.15,+,11.62,0.69
塑膠類報酬指數,345.52,-,1.06,-0.31
紡織纖維類報酬指數,630.12,-,4.72,-0.74
電機機械類報酬指數,204.3,-,0.05,-0.02
電器電纜類報酬指數,46.07,+,0.01,0.02
化學生技醫療類報酬指數,128.78,-,0.19,-0.15
化學類報酬指數,133.59,-,0.14,-0.1
生技醫療類報酬指數,85.33,-,0.17,-0.2
玻璃陶瓷類報酬指數,38.82,-,0.01,-0.03
造紙類報酬指數,235.29,-,3.62,-1.52
鋼鐵類報酬指數,132.72,-,0.01,-0.01
橡膠類報酬指數,416.98,-,1.09,-0.26
汽車類報酬指數,317.58,-,1.65,-0.52
電子類報酬指數,568.5,-,1.15,-0.2
半導體類報酬指數,185.8,-,0.39,-0.21
電腦及週邊設備類報酬指數,157.43,+,0.08,0.05
光電類報酬指數,48.3,-,0.79,-1.61
通信網路類報酬指數,198.52,-,1.19,-0.6
電子零組件類報酬指數,121.62,+,0.31,0.26
電子通路類報酬指數,180.59,+,0.04,0.02
資訊服務類報酬指數,146.46,-,0.29,-0.2
其他電子類報酬指數,109.48,+,0.6,0.55
建材營造類報酬指數,350.08,-,0.1,-0.03
