

2016年01月07日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9139.84,-,172.9,-1.86
發行量加權股價指數,7852.06,-,138.33,-1.73
臺灣公司治理100指數,4333.07,-,53.75,-1.23
臺灣50指數,5722.19,-,93.5,-1.61
臺灣中型100指數,5745.05,-,122.18,-2.08
臺灣資訊科技指數,6607.54,-,135.98,-2.02
臺灣發達指數,6779.3,-,81.44,-1.19
臺灣高股息指數,4877.19,-,49.15,-1
臺灣就業99指數,4848.73,-,75.51,-1.53
臺灣高薪100指數,4299.66,-,64.2,-1.47
臺灣低波動高股息指數,1208.31,-,19.23,-1.57
未含金融保險股指數,6621.41,-,112.03,-1.66
未含電子股指數,11418.66,-,173.91,-1.5
未含金融電子股指數,9886.86,-,123.34,-1.23
小型股300指數,4947.87,-,119.14,-2.35
水泥窯製類指數,374.52,+,5.49,1.49
塑膠化工類指數,709.61,-,5.68,-0.79
機電類指數,1731.49,-,34.18,-1.94
水泥類指數,98.12,+,2.28,2.38
食品類指數,1287.44,-,13.9,-1.07
塑膠類指數,202.93,-,0.23,-0.11
紡織纖維類指數,523.87,-,6.05,-1.14
電機機械類指數,134.72,-,2.54,-1.85
電器電纜類指數,27.5,-,0.56,-2
化學生技醫療類指數,95.66,-,2.44,-2.49
化學類指數,87.5,-,1.03,-1.16
生技醫療類指數,74.95,-,3,-3.85
玻璃陶瓷類指數,31.7,-,1.09,-3.32
造紙類指數,143.22,-,2.7,-1.85
鋼鐵類指數,70.93,+,0.06,0.08
橡膠類指數,270.11,-,3.84,-1.4
汽車類指數,259.11,-,5.58,-2.11
電子類指數,307.68,-,6.08,-1.94
半導體類指數,101.97,-,2.37,-2.27
電腦及週邊設備類指數,81.37,-,1.23,-1.49
光電類指數,25.75,-,1.05,-3.92
通信網路類指數,111.13,-,0.16,-0.14
電子零組件類指數,71.67,-,1.16,-1.59
電子通路類指數,89.23,-,1.48,-1.63
資訊服務類指數,77.26,-,1.61,-2.04
其他電子類指數,74.53,-,1.67,-2.19
建材營造類指數,214.07,-,4.73,-2.16
航運類指數,64.23,-,0.81,-1.25
觀光類指數,113.25,-,3.4,-2.91
金融保險類指數,917.43,-,20.21,-2.16
貿易百貨類指數,190.19,-,6.75,-3.43
油電燃氣類指數,97.97,-,0.97,-0.98
其他類指數,230.49,-,4.17,-1.78
臺指日報酬兩倍指數,9139.9,-,327.81,-3.46
臺指日報酬反向一倍指數,10314.14,+,175.52,1.73
電子類兩倍槓桿指數,6608.03,-,266.42,-3.88
電子類反向指數,11836.75,+,225.01,1.94
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,9783.26,-,185.08,-1.86
發行量加權股價報酬指數,12429.29,-,218.96,-1.73
臺灣公司治理100報酬指數,4499.79,-,55.81,-1.23
臺灣50報酬指數,9154.32,-,149.59,-1.61
臺灣中型100報酬指數,8582.52,-,182.53,-2.08
臺灣資訊科技報酬指數,10050.87,-,206.84,-2.02
臺灣發達報酬指數,9796.84,-,117.69,-1.19
臺灣高股息報酬指數,8640.08,-,87.07,-1
臺灣就業99報酬指數,5725.47,-,89.16,-1.53
臺灣高薪100報酬指數,4520.3,-,67.49,-1.47
臺灣低波動高股息報酬指數,2492.12,-,39.67,-1.57
未含金融電子股報酬指數,15725.75,-,196.17,-1.23
小型股300報酬指數,4947.87,-,119.14,-2.35
水泥類報酬指數,138.04,+,3.2,2.37
食品類報酬指數,1530.61,-,16.53,-1.07
塑膠類報酬指數,258.96,-,0.29,-0.11
紡織纖維類報酬指數,661.41,-,7.65,-1.14
電機機械類報酬指數,167.87,-,3.17,-1.85
電器電纜類報酬指數,31.45,-,0.64,-1.99
化學生技醫療類報酬指數,120.08,-,3.06,-2.48
化學類報酬指數,112.76,-,1.32,-1.16
生技醫療類報酬指數,89.28,-,3.56,-3.83
玻璃陶瓷類報酬指數,34.05,-,1.17,-3.32
造紙類報酬指數,170.98,-,3.22,-1.85
鋼鐵類報酬指數,91.5,+,0.09,0.1
橡膠類報酬指數,336.69,-,4.8,-1.41
汽車類報酬指數,316.03,-,6.81,-2.11
電子類報酬指數,447.23,-,8.84,-1.94
半導體類報酬指數,141.89,-,3.3,-2.27
電腦及週邊設備類報酬指數,123.36,-,1.86,-1.49
光電類報酬指數,31.33,-,1.28,-3.93
通信網路類報酬指數,178.05,-,0.26,-0.15
電子零組件類報酬指數,103.05,-,1.67,-1.59
電子通路類報酬指數,140.73,-,2.33,-1.63
資訊服務類報酬指數,123.69,-,2.57,-2.04
其他電子類報酬指數,89.85,-,2.02,-2.2
建材營造類報酬指數,294.16,-,6.49,-2.16
航運類報酬指數,77.34,-,0.98,-1.25
觀光類報酬指數,128.52,-,3.86,-2.92
金融保險類報酬指數,1185.94,-,26.13,-2.16
貿易百貨類報酬指數,231.25,-,8.22,-3.43
油電燃氣類報酬指數,117.78,-,1.18,-0.99
其他類報酬指數,306.22,-,5.54,-1.78
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","101209724519","2567710888","976791"
"2.台灣存託憑證","21431941","12527566","1022"
"3.受益憑證","0","0","0"
"4.ETF","14049578198","676518160","98686"
"5.受益證券","4177510","264000","74"
"6.變更交易股票","12212396","3962122","612"
"7.認購(售)權證","2279915150","2659731000","74413"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","101221936915","2571673010","977403"
"總計(1~12)","117577039714","5920713736","1151598"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1943(5),92(0)
"下跌(跌停)",4115(105),738(6)
"持平",281,37
"未成交",4144,7
"無比價",867,1
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年01月07日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","39962301","11325","2289801488","58.3","58.3","56.7","57.35","-","1.1","57.3","144","57.35","254","0.00"
="0051  ","元大中型100     ","83020","57","1949794","24.17","24.17","23.24","23.25","-","0.58","23.25","6","23.3","6","0.00"
="0052  ","FB科技          ","38000","5","1327910","35.78","35.8","34.86","34.86","-","0.99","35.3","1","35.55","1","0.00"
="0053  ","元大電子        ","22000","12","537220","24.84","24.84","24.21","24.21","-","0.71","24.31","8","24.55","8","0.00"
="0054  ","元大台商50      ","54010","12","1030929","19.22","19.22","19.04","19.05","-","0.24","19.03","8","19.21","8","0.00"
="0055  ","元大MSCI金融    ","1067010","389","13099213","12.45","12.49","12.13","12.21","-","0.25","12.2","3","12.21","12","0.00"
="0056  ","元大高股息      ","8950721","3541","187134647","21.1","21.29","20.75","21.29","+","0.19","21.2","1","21.29","79","0.00"
="0057  ","FB摩台          ","536000","21","18946660","35.76","35.76","34.98","35.2","-","0.72","35.25","50","35.34","58","0.00"
="0058  ","FB發達          ","234000","31","7812160","33.64","33.64","33.25","33.25","-","0.39","33.35","10","33.58","10","0.00"
="0059  ","FB金融          ","51000","13","1461810","29.3","29.3","28.55","28.57","-","1.02","28.54","1","28.81","1","0.00"
="0060  ","新台灣          ","2010","3","54076","27.12","27.12","26.69","26.69","-","0.21","26.52","10","26.77","8","0.00"
="0061  ","元大寶滬深      ","21119470","3580","346470750","17.33","17.33","16.1","16.21","-","1.12","16.21","212","16.23","15","0.00"
="006203","元大MSCI台灣    ","2010","3","54237","27.04","27.04","26.93","26.93","-","0.39","26.76","10","27.01","8","0.00"
="006204","永豐臺灣加權    ","4300","7","168045","39.3","39.3","38.73","38.73","-","0.96","38.93","15","39.12","15","0.00"
="006205","FB上証          ","15180000","2623","431245210","29.97","30.11","27.76","28.08","-","2.06","28.08","86","28.09","21","0.00"
="006206","元大上證50      ","5032545","729","135294937","28","28.01","26.3","26.49","-","1.52","26.46","17","26.49","1","0.00"
="006207","FH滬深          ","12431200","1245","266867226","22.65","22.65","20.98","21.18","-","1.46","21.17","14","21.18","86","0.00"
="006208","FB台50          ","1010","2","32762","32.44","32.44","32.44","32.44","-","0.65","32.45","1","32.76","1","0.00"
="00631L","元大台灣50正2   ","45635097","7683","735192779","16.53","16.7","15.75","16.02","-","0.61","16.02","324","16.03","38","0.00"
="00632R","元大台灣50反1   ","66465287","8543","1394513074","20.7","21.22","20.64","21.01","+","0.36","21","141","21.01","480","0.00"
="00633L","FB上証正2       ","143713994","23210","4252015426","32.06","32.24","28.31","28.73","-","3.61","28.73","885","28.75","126","0.00"
="00634R","FB上証反1       ","28919150","3284","325030317","10.8","11.42","10.73","11.36","+","0.65","11.36","131","11.37","158","0.00"
="00635U","元大S&P黃金     ","1637100","537","29988104","18.21","18.42","18.21","18.37","+","0.4","18.37","17","18.38","8","0.00"
="00636 ","國泰中國A50     ","4975360","613","83150218","17.45","17.45","16.34","16.5","-","0.95","16.5","11","16.55","90","0.00"
="00637L","元大滬深300正2  ","211313291","21589","2309576521","11.9","11.93","10.48","10.63","-","1.31","10.63","1,592","10.64","68","0.00"
="00638R","元大滬深300反1  ","11350000","785","235240310","19.92","21.19","19.92","21.07","+","1.23","21.05","22","21.07","246","0.00"
="00639 ","FB深100         ","7984365","1319","84345981","11.2","11.2","10.25","10.28","-","0.86","10.28","85","10.29","1","0.00"
="00640L","FB日本正2       ","4850000","552","91635680","19.33","19.4","18.63","18.75","-","0.71","18.73","115","18.75","183","0.00"
="00641R","FB日本反1       ","6172000","663","123740630","19.84","20.18","19.78","20.12","+","0.34","20.12","97","20.13","118","0.00"
="00642U","元大S&P石油     ","15544155","3864","246173422","16.05","16.05","15.57","15.69","-","0.81","15.69","37","15.7","11","0.00"
="00643 ","群益深証中小    ","7919000","1176","133130200","17.9","17.93","16.36","16.4","-","1.46","16.39","7","16.4","8","0.00"
="00645 ","FB日本          ","1768000","78","33326430","19.06","19.09","18.7","18.74","-","0.31","18.73","105","18.74","99","0.00"
="00646 ","元大S&P500      ","4145054","257","80827777","19.55","19.7","19.36","19.43","-","0.19","19.43","102","19.44","253","0.00"
="00647L","元大S&P500正2   ","4154000","270","78239120","19.05","19.09","18.56","18.62","-","0.54","18.6","52","18.62","227","0.00"
="00648R","元大S&P500反1   ","5171000","567","107773360","20.75","20.97","20.66","20.97","+","0.4","20.96","30","20.97","458","0.00"
="008201","BP上證50        ","30700","98","2389775","83","83","74.3","77","-","5.7","76.95","1","78.8","6","0.00"
="01001T","土銀富邦R1      ","3000","1","47340","15.78","15.78","15.78","15.78","X","0","15.7","4","15.97","30","0.00"
="01002T","土銀國泰R1      ","155000","43","2652700","17.26","17.26","17.04","17.1","-","0.16","17.1","14","17.23","1","0.00"
="01003T","兆豐新光R1      ","76000","20","1076030","14.15","14.19","14.1","14.19","+","0.02","14.15","4","14.19","9","0.00"
="01004T","土銀富邦R2      ","21000","6","263700","12.56","12.56","12.54","12.56"," ","0","12.54","7","12.56","10","0.00"
="01007T","兆豐國泰R2      ","9000","4","137740","15.26","15.66","15.26","15.66","X","0","15.28","2","15.67","1","0.00"
"1101  ","台泥            ","20289500","7611","551115454","26.3","27.6","26.25","27.35","+","1.3","27.3","2","27.35","133","15.37"
"1102  ","亞泥            ","5483126","2507","143233848","26","26.7","25.95","26.15","+","0.2","26.1","2","26.15","23","13.34"
"1103  ","嘉泥            ","190261","145","1749739","9.23","9.26","9.12","9.26","-","0.01","9.2","2","9.26","2","0.00"
"1104  ","環泥            ","291610","201","6146941","21.4","21.5","20.8","21.4"," ","0","21","1","21.4","14","10.65"
"1108  ","幸福            ","266000","94","2618670","10.05","10.05","9.81","9.81","-","0.15","9.81","10","9.91","9","8.24"
"1109  ","信大            ","9200","8","91800","9.91","10","9.91","10","+","0.01","9.89","1","9.99","11","250"
"1110  ","東泥            ","10000","9","151000","15.1","15.2","15","15.15","-","0.3","15","3","15.15","6","89.12"
"1201  ","味全            ","1585814","607","26776427","17.05","17.05","16.7","17","-","0.05","16.95","270","17","15","0.00"
"1203  ","味王            ","99725","51","2250912","22.7","23","22.5","22.65","-","0.15","22.6","1","22.65","2","13.9"
"1210  ","大成            ","1276515","692","25411827","20.05","20.25","19.55","19.7","-","0.35","19.7","14","19.8","2","22.64"
"1213  ","大飲            ","20004","21","294810","14.6","14.95","14.5","14.9","-","0.05","14.9","1","14.95","5","33.86"
"1215  ","卜蜂            ","664322","415","14568969","22.5","22.5","21.7","21.85","-","0.4","21.85","32","21.9","5","8.34"
"1216  ","統一            ","8873762","3418","476781168","54.4","54.5","53.2","53.8","-","0.3","53.8","48","53.9","5","21.1"
"1217  ","愛之味          ","5052784","1934","41581382","8.46","8.5","8","8.49","+","0.03","8.48","2","8.49","21","94.33"
"1218  ","泰山            ","711324","201","8134599","11.7","11.8","11.2","11.65","-","0.05","11.6","14","11.7","19","55.48"
"1219  ","福壽            ","67275","30","983387","14.65","14.75","14.55","14.75"," ","0","14.75","7","14.8","6","37.82"
"1220  ","台榮            ","17210","17","181053","10.55","10.6","10.45","10.55"," ","0","10.55","2","10.6","14","22.45"
"1225  ","福懋油          ","12006","17","303300","25.4","25.4","24.8","25.2","-","0.2","25","1","25.45","1","33.6"
"1227  ","佳格            ","2309073","1670","181963294","81","81.1","77.5","78","-","2.9","77.8","15","78","20","23.21"
"1229  ","聯華            ","520249","348","9727851","18.8","18.85","18.6","18.7","-","0.1","18.65","4","18.7","54","11.2"
"1231  ","聯華食          ","168690","127","4544666","27.55","27.95","26.4","27.1","-","0.7","27","1","27.2","4","10.75"
"1232  ","大統益          ","85379","71","6340114","74.5","74.7","74","74.3","-","0.2","74.1","2","74.3","10","10.85"
"1233  ","天仁            ","34057","29","1203534","35.45","35.9","35.15","35.45","+","0.05","35.45","4","35.5","3","17.38"
"1234  ","黑松            ","20350","37","637151","31.45","31.45","31.2","31.35","-","0.15","31.25","1","31.3","16","19.47"
"1235  ","興泰            ","23000","15","439850","19.1","19.25","19.05","19.1","-","0.2","19.05","4","19.1","2","0.00"
"1236  ","宏亞            ","11019","24","233299","20.8","21.4","20.8","21","-","0.5","20.9","4","21","1","23.6"
"1262  ","綠悅-KY         ","816000","429","88664500","115.5","116.5","105","105","-","11.5","--","0","105","359","9.33"
"1301  ","台塑            ","12631392","5026","906245848","72.9","73","70.7","73"," ","0","72.9","5","73","176","18.96"
"1303  ","南亞            ","7389944","3173","420872260","57.8","58","56.2","57.6","+","0.1","57.6","1,224","57.7","55","13.58"
"1304  ","台聚            ","2135437","835","26458272","12.7","12.75","12.2","12.45","-","0.3","12.4","56","12.45","18","17.79"
"1305  ","華夏            ","6966136","2812","93704505","14.3","14.4","13.05","13.3","-","1.2","13.3","23","13.35","50","14.15"
"1307  ","三芳            ","613001","452","22050125","37","37.2","35.2","35.55","-","1.45","35.55","12","35.6","1","12.65"
"1308  ","亞聚            ","678448","360","11224544","16.7","16.95","16.3","16.6","-","0.2","16.5","1","16.6","4","16.77"
"1309  ","台達化          ","463007","177","3290819","7.23","7.23","6.96","7.13","-","0.1","7.11","1","7.13","2","0.00"
"1310  ","台苯            ","6250677","1715","102057658","16.7","16.75","16.05","16.35","-","0.45","16.3","75","16.35","56","25.15"
"1312  ","國喬            ","7012655","2401","100962747","15","15","14","14.3","-","0.8","14.3","25","14.4","57","10.67"
"1312A ","國喬特          ","20000","8","430450","21.55","21.8","21.45","21.8","-","0.05","21.35","2","21.8","2","0.00"
"1313  ","聯成            ","3178716","1354","27156550","8.79","8.8","8.4","8.5","-","0.29","8.49","7","8.5","32","425"
"1314  ","中石化          ","7027898","1795","53434408","7.81","7.82","7.46","7.53","-","0.28","7.53","33","7.55","1","12.15"
"1315  ","達新            ","28908","19","651898","22.35","22.75","22.25","22.6","-","0.15","22.4","2","22.65","3","15.07"
"1316  ","上曜            ","257958","32","2502071","9.72","9.79","9.6","9.72","-","0.1","9.62","2","9.72","5","0.00"
"1319  ","東陽            ","4096547","2080","158045921","39.3","39.65","37.85","38.35","-","0.8","38.35","37","38.4","1","21.54"
"1321  ","大洋            ","147031","76","3641755","25.1","25.2","24.5","24.8","-","0.3","24.65","1","24.8","1","310"
"1323  ","永裕            ","61231","48","1448550","24.3","24.3","23.45","23.6","-","0.5","23.6","5","23.75","2","9.18"
"1324  ","地球            ","33017","26","364087","11.15","11.2","11","11","-","0.3","11.05","2","11.2","5","16.67"
"1325  ","恆大            ","364000","75","7531200","20.8","20.9","20.55","20.85","-","0.05","20.8","22","20.85","32","20.64"
"1326  ","台化            ","6998555","3289","478644895","69","69.6","67.5","69","+","0.4","68.8","25","69","104","26.14"
"1337  ","再生-KY         ","2532307","1383","41036803","17","17.05","15.8","15.9","-","1.25","15.9","34","16","4","9.58"
