

2015年07月20日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10372.42,-,85.54,-0.82
發行量加權股價指數,8975,-,70.98,-0.78
臺灣公司治理100指數,4870.82,-,39.11,-0.8
臺灣50指數,6690.82,-,45.09,-0.67
臺灣中型100指數,6647.87,-,60.3,-0.9
臺灣資訊科技指數,7317.41,-,85.14,-1.15
臺灣發達指數,7913.97,-,36.02,-0.45
臺灣高股息指數,5303.88,-,80.54,-1.5
臺灣就業99指數,5517.47,-,25.07,-0.45
臺灣高薪100指數,5049.46,-,36.64,-0.72
臺灣低波動高股息指數,1392.53,-,13.42,-0.95
未含金融保險股指數,7423.04,-,64.37,-0.86
未含電子股指數,13249.19,-,103.63,-0.78
未含金融電子股指數,10985.84,-,107.14,-0.97
小型股300指數,--,,--,--
水泥窯製類指數,499.9,-,2.8,-0.56
塑膠化工類指數,764.92,-,6.94,-0.9
機電類指數,1947.92,-,16.15,-0.82
水泥類指數,133.26,-,0.89,-0.66
食品類指數,1285.09,-,8.15,-0.63
塑膠類指數,217.05,-,2.29,-1.04
紡織纖維類指數,595.16,+,1.46,0.25
電機機械類指數,142.4,-,2.43,-1.68
電器電纜類指數,30.05,-,0.38,-1.25
化學生技醫療類指數,99.02,-,1.36,-1.35
化學類指數,95.23,-,1.27,-1.32
生技醫療類指數,73.17,-,1.05,-1.41
玻璃陶瓷類指數,38.06,+,0.06,0.16
造紙類指數,152.29,-,0.33,-0.22
鋼鐵類指數,90.54,-,0.87,-0.95
橡膠類指數,319.59,+,1.3,0.41
汽車類指數,294.81,+,1.88,0.64
電子類指數,346.91,-,2.77,-0.79
半導體類指數,109.16,-,1.3,-1.18
電腦及週邊設備類指數,96.62,-,0.31,-0.32
光電類指數,37.89,-,0.26,-0.68
通信網路類指數,109.27,-,0.97,-0.88
電子零組件類指數,79.54,-,0.36,-0.45
電子通路類指數,110.46,-,1.66,-1.48
資訊服務類指數,96.29,-,2.5,-2.53
其他電子類指數,91.07,-,0.15,-0.16
建材營造類指數,267.55,-,1.34,-0.5
航運類指數,80.44,-,1.06,-1.3
觀光類指數,116.86,-,1.39,-1.18
金融保險類指數,1176.32,-,4.29,-0.36
貿易百貨類指數,211.63,-,3.81,-1.77
油電燃氣類指數,98.29,-,2.42,-2.4
其他類指數,253.78,-,2.75,-1.07
電子類兩倍槓桿指數,8580.16,-,138.12,-1.58
電子類反向指數,10721.81,+,84.27,0.79
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10891.76,-,85.62,-0.78
發行量加權股價報酬指數,13937.12,-,104.76,-0.75
臺灣公司治理100報酬指數,4975.68,-,39.96,-0.8
臺灣50報酬指數,10523.82,-,70.91,-0.67
臺灣中型100報酬指數,9667.71,-,74.7,-0.77
臺灣資訊科技報酬指數,10979.25,-,123.61,-1.11
臺灣發達報酬指數,11183.25,-,48.28,-0.43
臺灣高股息報酬指數,8961.37,-,104.78,-1.16
臺灣就業99報酬指數,6379.69,-,24.77,-0.39
臺灣高薪100報酬指數,5198,-,34.49,-0.66
臺灣低波動高股息報酬指數,2769.49,-,26.7,-0.95
未含金融電子股報酬指數,17116.5,-,156.76,-0.91
小型股300報酬指數,--,,--,--
水泥類報酬指數,176.53,-,1.17,-0.66
食品類報酬指數,1492.15,-,9.47,-0.63
塑膠類報酬指數,275.2,-,2.86,-1.03
紡織纖維類報酬指數,732.03,+,1.87,0.26
電機機械類報酬指數,174.08,-,2.58,-1.46
電器電纜類報酬指數,34.08,-,0.33,-0.96
化學生技醫療類報酬指數,122.08,-,1.6,-1.29
化學類報酬指數,120.72,-,1.45,-1.19
生技醫療類報酬指數,85.46,-,1.23,-1.42
玻璃陶瓷類報酬指數,40.66,+,0.06,0.15
造紙類報酬指數,179.97,-,0.4,-0.22
鋼鐵類報酬指數,112.61,-,1.08,-0.95
橡膠類報酬指數,381.02,+,1.54,0.41
汽車類報酬指數,348.02,+,2.21,0.64
電子類報酬指數,494.89,-,3.77,-0.76
半導體類報酬指數,150.65,-,1.76,-1.15
電腦及週邊設備類報酬指數,140.1,-,0.23,-0.16
光電類報酬指數,45.31,-,0.31,-0.68
通信網路類報酬指數,174.73,-,1.56,-0.88
電子零組件類報酬指數,112.14,-,0.5,-0.44
電子通路類報酬指數,163.84,-,1.89,-1.14
資訊服務類報酬指數,150.14,-,3.29,-2.14
其他電子類報酬指數,105.91,-,0.17,-0.16
建材營造類報酬指數,354.02,-,1.78,-0.5
航運類報酬指數,96.6,-,1.2,-1.23
觀光類報酬指數,131.6,-,0.43,-0.33
金融保險類報酬指數,1494.27,-,5.41,-0.36
貿易百貨類報酬指數,247.89,-,4.47,-1.77
油電燃氣類報酬指數,117.94,-,2.9,-2.4
其他類報酬指數,330.68,-,2.93,-0.88
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","72559680756","1813618689","647639"
"2.台灣存託憑證","34746278","8862170","1414"
"3.受益憑證","0","0","0"
"4.ETF","7204273787","295070429","48028"
"5.受益證券","63916390","4226000","258"
"6.變更交易股票","5737938","2604644","456"
"7.認購(售)權證","2760198720","2731082000","79187"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","72565418694","1816223333","648095"
"總計(1~12)","82628553869","4855463932","776982"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2261(3),208(2)
"下跌(跌停)",3658(58),539(3)
"持平",400,91
"未成交",4260,6
"無比價",1106,19
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2015年07月20日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","7832044","1873","535748692","69","69.2","67.8","68","-","0.5","68","4,904","68.1","78","0.00"
="0051  ","元大中型100     ","18000","14","495470","27.68","27.68","27.47","27.47","-","0.21","27.47","1","27.48","1","0.00"
="0052  ","FB科技          ","19000","13","743600","39.29","39.59","38.58","38.58","-","0.7","38.57","23","39.11","10","0.00"
="0053  ","元大電子        ","13000","13","363370","28.11","28.11","27.82","27.82","-","0.13","27.81","1","28.12","20","0.00"
="0054  ","元大台商50      ","5000","4","114680","22.95","22.98","22.83","22.83","-","0.23","22.73","1","23.08","3","0.00"
="0055  ","元大MSCI金融    ","391000","85","6334820","16.18","16.31","16.07","16.11","+","0.11","16.11","1","16.12","3","0.00"
="0056  ","元大高股息      ","2740359","1062","62578866","23.06","23.1","22.7","22.96","-","0.09","22.95","6","22.96","35","0.00"
="0057  ","FB摩台          ","5000","5","205800","41.48","41.48","40.88","41.08","-","0.2","40.96","50","41.05","58","0.00"
="0058  ","FB發達          ","1000","1","38380","38.38","38.38","38.38","38.38","-","0.19","38.32","20","38.46","10","0.00"
="0059  ","FB金融          ","2000","2","73180","36.68","36.68","36.5","36.5","-","0.18","36.42","30","36.65","29","0.00"
="0060  ","新台灣          ","7000","3","228910","32.55","32.73","32.55","32.73","+","0.02","32.43","10","32.83","20","0.00"
="0061  ","元大寶滬深      ","20023905","4828","399468378","20.1","20.17","19.56","19.61","-","0.26","19.61","17","19.62","11","0.00"
="006203","元大MSCI台灣    ","5000","5","161200","32.32","32.32","32.16","32.28","-","0.23","31.81","50","33.79","15","0.00"
="006204","永豐臺灣加權    ","5855","7","270483","46.77","46.77","45.77","45.77","-","0.3","45.71","15","45.84","15","0.00"
="006205","FB上証          ","13965160","2590","491686296","35.5","35.52","34.85","34.92","+","0.02","34.92","70","34.94","4","0.00"
="006206","元大上證50      ","8275339","1475","267153051","32.48","32.6","31.8","31.95","-","0.23","31.95","15","31.96","1","0.00"
="006207","FH滬深          ","13164010","2578","343475052","26.21","26.5","25.61","25.83","+","0.14","25.82","89","25.83","60","0.00"
="006208","FB台50          ","26000","22","1036960","39.15","41.98","38.61","38.61","-","0.35","38.58","1","38.79","32","0.00"
="00631L","元大台灣50正2   ","2047000","606","43140890","21.36","21.6","20.7","20.85","-","0.25","20.84","48","20.85","8","0.00"
="00632R","元大台灣50反1   ","10986430","1562","210039355","19.03","19.33","18.86","19.24","+","0.13","19.23","132","19.24","5","0.00"
="00633L","FB上証正2       ","56445000","11866","2409552620","43.5","44","41.18","41.55","-","0.47","41.55","716","41.58","1","0.00"
