

2016年09月05日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10496.24,+,114.44,1.1
發行量加權股價指數,9090.13,+,102.58,1.14
臺灣公司治理100指數,5088.59,+,59.72,1.19
臺灣50指數,6827.96,+,87.88,1.3
臺灣中型100指數,6411.56,+,61.95,0.98
臺灣資訊科技指數,8289.7,+,105.62,1.29
臺灣發達指數,7748.3,+,95.26,1.24
臺灣高股息指數,5503.35,+,55.33,1.02
臺灣就業99指數,5436.77,+,48.93,0.91
臺灣高薪100指數,5002.17,+,57.87,1.17
臺灣低波動高股息指數,1358.3,+,16.07,1.2
未含金融保險股指數,7730.99,+,87.43,1.14
未含電子股指數,12628.43,+,123.91,0.99
未含金融電子股指數,10980.52,+,102.18,0.94
小型股300指數,5419.26,+,47.73,0.89
漲升股利150指數,5248.5,+,63.26,1.22
漲升股利100指數,5239.16,+,64.01,1.24
水泥窯製類指數,439.06,+,5.45,1.26
塑膠化工類指數,792.28,+,8,1.02
機電類指數,2087.11,+,26.73,1.3
水泥類指數,115.76,+,1.58,1.38
食品類指數,1441.62,+,6.63,0.46
塑膠類指數,226.09,+,2.3,1.03
紡織纖維類指數,499.02,+,3.58,0.72
電機機械類指數,164.5,+,3.48,2.16
電器電纜類指數,35,+,0.3,0.86
化學生技醫療類指數,100.77,+,0.66,0.66
化學類指數,94.82,+,0.87,0.93
生技醫療類指數,76.57,+,0.28,0.37
玻璃陶瓷類指數,35.8,+,0.21,0.59
造紙類指數,153.11,+,0.93,0.61
鋼鐵類指數,88.47,+,1.08,1.24
橡膠類指數,331.96,+,4.81,1.47
汽車類指數,249.41,+,2.55,1.03
電子類指數,370.6,+,4.64,1.27
半導體類指數,127.09,+,1.65,1.32
電腦及週邊設備類指數,97.98,+,0.75,0.77
光電類指數,34.9,+,0.66,1.93
通信網路類指數,127.61,+,0.95,0.75
電子零組件類指數,80.48,+,1.48,1.87
電子通路類指數,108.24,+,0.88,0.82
資訊服務類指數,76.74,+,0.28,0.37
其他電子類指數,82.7,+,1.09,1.34
建材營造類指數,239.57,+,0.62,0.26
航運類指數,61.2,-,0.08,-0.13
觀光類指數,115.21,-,0.15,-0.13
金融保險類指數,1004.43,+,11.16,1.12
貿易百貨類指數,217.98,-,0.35,-0.16
油電燃氣類指數,118.81,+,1.57,1.34
其他類指數,247.37,+,2.79,1.14
臺指日報酬兩倍指數,12125.22,+,270.61,2.28
臺指日報酬反向一倍指數,8818.88,-,101.82,-1.14
電子類兩倍槓桿指數,9465.76,+,234.1,2.54
電子類反向指數,9702.39,-,124.6,-1.27
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11679.19,+,127.87,1.11
發行量加權股價報酬指數,14976.43,+,169.44,1.14
臺灣公司治理100報酬指數,5516.13,+,64.82,1.19
臺灣50報酬指數,11378.17,+,146.43,1.3
臺灣中型100報酬指數,9934.03,+,96,0.98
臺灣資訊科技報酬指數,13141.71,+,167.45,1.29
臺灣發達報酬指數,11627.41,+,142.95,1.24
臺灣高股息報酬指數,10310.4,+,103.66,1.02
臺灣就業99報酬指數,6675.49,+,60.08,0.91
臺灣高薪100報酬指數,5496.42,+,63.6,1.17
臺灣低波動高股息報酬指數,2924.06,+,34.58,1.2
未含金融電子股報酬指數,18132.97,+,169.75,0.94
小型股300報酬指數,5651.12,+,50.32,0.9
漲升股利150報酬指數,5415.17,+,65.27,1.22
漲升股利100報酬指數,5395.54,+,65.93,1.24
水泥類報酬指數,169.04,+,2.31,1.39
食品類報酬指數,1768.03,+,8.12,0.46
塑膠類報酬指數,301.95,+,3.08,1.03
紡織纖維類報酬指數,653.63,+,4.7,0.72
電機機械類報酬指數,211.44,+,4.47,2.16
電器電纜類報酬指數,40.61,+,0.35,0.87
化學生技醫療類報酬指數,130.37,+,0.86,0.66
化學類報酬指數,126.97,+,1.17,0.93
生技醫療類報酬指數,93.13,+,0.34,0.37
玻璃陶瓷類報酬指數,38.67,+,0.22,0.57
