

2016年09月02日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10381.8,-,28.82,-0.28
發行量加權股價指數,8987.55,-,13.6,-0.15
臺灣公司治理100指數,5028.87,+,5.98,0.12
臺灣50指數,6740.08,+,1,0.01
臺灣中型100指數,6349.61,-,12.53,-0.2
臺灣資訊科技指數,8184.08,+,12.54,0.15
臺灣發達指數,7653.04,-,30.28,-0.39
臺灣高股息指數,5448.02,-,7.78,-0.14
臺灣就業99指數,5387.84,+,6.4,0.12
臺灣高薪100指數,4944.3,-,2.11,-0.04
臺灣低波動高股息指數,1342.23,+,1.56,0.12
未含金融保險股指數,7643.56,-,19.23,-0.25
未含電子股指數,12504.52,+,32.68,0.26
未含金融電子股指數,10878.34,+,16.93,0.16
小型股300指數,5371.53,-,50.64,-0.93
漲升股利150指數,5185.24,-,18.09,-0.35
漲升股利100指數,5175.15,-,22.8,-0.44
水泥窯製類指數,433.61,+,2.27,0.53
塑膠化工類指數,784.28,+,4.13,0.53
機電類指數,2060.38,-,10.6,-0.51
水泥類指數,114.18,+,0.7,0.62
食品類指數,1434.99,+,4.05,0.28
塑膠類指數,223.79,+,2.11,0.95
紡織纖維類指數,495.44,-,3.13,-0.63
電機機械類指數,161.02,-,1.5,-0.92
電器電纜類指數,34.7,-,0.23,-0.66
化學生技醫療類指數,100.11,-,0.84,-0.83
化學類指數,93.95,-,0.79,-0.83
生技醫療類指數,76.29,-,0.64,-0.83
玻璃陶瓷類指數,35.59, ,--,--
造紙類指數,152.18,-,0.67,-0.44
鋼鐵類指數,87.39,+,0.57,0.66
橡膠類指數,327.15,+,1.8,0.55
汽車類指數,246.86,-,2.2,-0.88
電子類指數,365.96,-,1.82,-0.49
半導體類指數,125.44,+,0.2,0.16
電腦及週邊設備類指數,97.23,+,0.07,0.07
光電類指數,34.24,-,0.74,-2.12
通信網路類指數,126.66,+,0.03,0.02
電子零組件類指數,79,-,0.69,-0.87
電子通路類指數,107.36,-,0.96,-0.89
資訊服務類指數,76.46,-,0.81,-1.05
其他電子類指數,81.61,-,2.06,-2.46
建材營造類指數,238.95,-,0.39,-0.16
航運類指數,61.28,+,0.45,0.74
觀光類指數,115.36,-,0.63,-0.54
金融保險類指數,993.27,+,5.3,0.54
貿易百貨類指數,218.33,+,4.43,2.07
油電燃氣類指數,117.24,+,0.12,0.1
其他類指數,244.58,-,1.34,-0.54
臺指日報酬兩倍指數,11854.61,-,35.93,-0.3
臺指日報酬反向一倍指數,8920.7,+,13.46,0.15
電子類兩倍槓桿指數,9231.66,-,92.28,-0.99
電子類反向指數,9826.99,+,48.39,0.49
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11551.32,-,4.79,-0.04
發行量加權股價報酬指數,14806.99,+,16.25,0.11
臺灣公司治理100報酬指數,5451.31,+,25.79,0.48
臺灣50報酬指數,11231.74,+,48.42,0.43
臺灣中型100報酬指數,9838.03,-,18.1,-0.18
臺灣資訊科技報酬指數,12974.26,+,19.87,0.15
臺灣發達報酬指數,11484.46,+,46.93,0.41
臺灣高股息報酬指數,10206.74,-,14.56,-0.14
臺灣就業99報酬指數,6615.41,+,12.05,0.18
臺灣高薪100報酬指數,5432.82,+,18.2,0.34
臺灣低波動高股息報酬指數,2889.48,+,3.36,0.12
未含金融電子股報酬指數,17963.22,+,28.46,0.16
小型股300報酬指數,5600.8,-,50.6,-0.9
漲升股利150報酬指數,5349.9,+,10.53,0.2
漲升股利100報酬指數,5329.61,+,5.1,0.1
水泥類報酬指數,166.73,+,1.03,0.62
食品類報酬指數,1759.91,+,4.97,0.28
塑膠類報酬指數,298.87,+,2.82,0.95
紡織纖維類報酬指數,648.93,-,4.11,-0.63
電機機械類報酬指數,206.97,-,1.94,-0.93
電器電纜類報酬指數,40.26,-,0.27,-0.67
化學生技醫療類報酬指數,129.51,-,1.09,-0.83
化學類報酬指數,125.8,-,1.06,-0.84
生技醫療類報酬指數,92.79,-,0.78,-0.83
玻璃陶瓷類報酬指數,38.45,+,0.01,0.03
造紙類報酬指數,189.1,-,0.83,-0.44
