

2017年03月08日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11238.43,+,14.33,0.13
發行量加權股價指數,9753.45,+,15.38,0.16
臺灣公司治理100指數,5438.25,+,11.56,0.21
臺灣50指數,7267.49,+,18.3,0.25
臺灣中型100指數,6867.05,+,10.34,0.15
臺灣資訊科技指數,8629.63,+,48.34,0.56
臺灣發達指數,8321.61,-,14.87,-0.18
臺灣高股息指數,5785.36,+,1.62,0.03
臺灣就業99指數,5856,+,19.87,0.34
臺灣高薪100指數,5416.76,+,14.46,0.27
臺灣低波動高股息指數,1426.58,-,0.49,-0.03
未含金融保險股指數,8254.89,+,7.88,0.1
未含電子股指數,13727.7,-,11.14,-0.08
未含金融電子股指數,11843.91,-,39.99,-0.34
小型股300指數,6029.96,+,15.18,0.25
漲升股利150指數,5584.68,+,4.98,0.09
漲升股利100指數,5524.81,+,5.01,0.09
藍籌30指數,5167.11,+,19.83,0.39
工業菁英30指數,5248.4,+,15.04,0.29
電子菁英30指數,5264.67,+,23.63,0.45
低波動精選30指數,5143.19,+,1.89,0.04
低貝塔100指數,5262.64,+,0.1,--
藍籌30反向一倍指數,9658.09,-,37.35,-0.39
水泥窯製類指數,488.64,-,0.58,-0.12
塑膠化工類指數,883.18,-,3.87,-0.44
機電類指數,2216.33,+,7.7,0.35
水泥類指數,125.09,+,0.26,0.21
食品類指數,1430.51,-,2.8,-0.2
塑膠類指數,262.63,-,1.69,-0.64
紡織纖維類指數,499.04,+,0.44,0.09
電機機械類指數,170.83,-,0.15,-0.09
電器電纜類指數,45.9,+,0.03,0.07
化學生技醫療類指數,104.99,-,0.08,-0.08
化學類指數,103.54,+,0.23,0.22
生技醫療類指數,75.5,-,0.32,-0.42
玻璃陶瓷類指數,45.97,-,0.73,-1.56
造紙類指數,239.37,-,4.19,-1.72
鋼鐵類指數,105.19,-,0.88,-0.83
橡膠類指數,332.69,+,0.33,0.1
汽車類指數,249.53,-,1.29,-0.51
電子類指數,393.36,+,1.43,0.36
半導體類指數,134.29,+,0.8,0.6
電腦及週邊設備類指數,101,-,0.02,-0.02
光電類指數,40.67,+,0.17,0.42
通信網路類指數,121.68,+,0.15,0.12
電子零組件類指數,85.85,+,0.21,0.25
電子通路類指數,113.66,+,0.26,0.23
資訊服務類指數,88.66,-,0.1,-0.11
其他電子類指數,94.42,+,0.18,0.19
建材營造類指數,262.06,-,0.5,-0.19
航運類指數,65.88,+,0.11,0.17
觀光類指數,117.26,+,0.11,0.09
金融保險類指數,1113.55,+,6.32,0.57
貿易百貨類指數,209.22,-,0.11,-0.05
油電燃氣類指數,135.32,-,1.22,-0.89
其他類指數,247.22,+,0.13,0.05
臺指日報酬兩倍指數,13870.25,+,43.67,0.32
臺指日報酬反向一倍指數,8166.69,-,12.92,-0.16
電子類兩倍槓桿指數,10577.38,+,76.63,0.73
電子類反向指數,9066.77,-,33.2,-0.36
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,12514.52,+,15.96,0.13
發行量加權股價報酬指數,16080.49,+,25.36,0.16
臺灣公司治理100報酬指數,5895.28,+,12.53,0.21
臺灣50報酬指數,12116.87,+,30.52,0.25
臺灣中型100報酬指數,10650.18,+,16.04,0.15
臺灣資訊科技報酬指數,13681.48,+,76.64,0.56
臺灣發達報酬指數,12504.27,-,22.35,-0.18
臺灣高股息報酬指數,10838.73,+,3.03,0.03
臺灣就業99報酬指數,7194.15,+,24.41,0.34
臺灣高薪100報酬指數,5953.11,+,15.89,0.27
臺灣低波動高股息報酬指數,3075.85,-,1.07,-0.03
未含金融電子股報酬指數,19571.81,-,66.07,-0.34
小型股300報酬指數,6297.84,+,15.85,0.25
漲升股利150報酬指數,5769.25,+,5.14,0.09
漲升股利100報酬指數,5698.59,+,5.17,0.09
藍籌 30 報酬指數,5167.11,+,19.83,0.39
工業菁英 30 報酬指數,5248.4,+,15.04,0.29
電子菁英 30 報酬指數,5264.67,+,23.63,0.45
低波動精選 30 報酬指數,5143.19,+,1.89,0.04
低貝塔 100 報酬指數,5262.64,+,0.1,--
中小型精選50報酬指數,--,,--,--
中小型A級動能50報酬指數,--,,--,--
水泥類報酬指數,182.65,+,0.37,0.2
食品類報酬指數,1754.41,-,3.43,-0.2
塑膠類報酬指數,350.76,-,2.25,-0.64
紡織纖維類報酬指數,653.78,+,0.57,0.09
電機機械類報酬指數,219.74,-,0.2,-0.09
電器電纜類報酬指數,53.73,+,0.04,0.07
化學生技醫療類報酬指數,136.12,-,0.1,-0.07
化學類報酬指數,138.72,+,0.31,0.22
生技醫療類報酬指數,92.19,-,0.39,-0.42
玻璃陶瓷類報酬指數,49.66,-,0.79,-1.57
造紙類報酬指數,297.45,-,5.2,-1.72
鋼鐵類報酬指數,139.27,-,1.17,-0.83
橡膠類報酬指數,432.61,+,0.44,0.1
汽車類報酬指數,317.31,-,1.65,-0.52
電子類報酬指數,596.14,+,2.18,0.37
半導體類報酬指數,194.58,+,1.16,0.6
電腦及週邊設備類報酬指數,161.19,-,0.04,-0.02
光電類報酬指數,50.69,+,0.21,0.42
通信網路類報酬指數,203.18,+,0.27,0.13
電子零組件類報酬指數,128.93,+,0.31,0.24
電子通路類報酬指數,189.82,+,0.44,0.23
資訊服務類報酬指數,150.69,-,0.18,-0.12
其他電子類報酬指數,119.14,+,0.23,0.19
建材營造類報酬指數,382.62,-,0.73,-0.19
航運類報酬指數,81.93,+,0.14,0.17
觀光類報酬指數,136.4,+,0.12,0.09
金融保險類報酬指數,1502.88,+,8.53,0.57
貿易百貨類報酬指數,262.2,-,0.14,-0.05
油電燃氣類報酬指數,170.21,-,1.54,-0.9
其他類報酬指數,340.08,+,0.19,0.06
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","77392479165","2151397613","768757"
"2.台灣存託憑證","18434268","3986814","826"
"3.受益憑證","0","0","0"
"4.ETF","2524642845","136878591","20485"
"5.受益證券","11412800","780000","137"
"6.變更交易股票","832562720","97124419","13852"
"7.認購(售)權證","1800141500","1805877000","53608"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","78225041885","2248522032","782609"
"總計(1~12)","82579673298","4196044437","857665"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2558(7),379(4)
"下跌(跌停)",2805(20),390(1)
"持平",504,115
"未成交",3863,4
"無比價",941,6
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率4.492換算後加入成交金額。"
2017年03月08日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
