

2016年04月15日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10082.98,+,33.98,0.34
發行量加權股價指數,8700.39,+,32.68,0.38
臺灣公司治理100指數,4854.42,+,17.03,0.35
臺灣50指數,6427.91,+,16.61,0.26
臺灣中型100指數,6178.27,+,26.87,0.44
臺灣資訊科技指數,7627.36,-,47.39,-0.62
臺灣發達指數,7514.7,+,75.65,1.02
臺灣高股息指數,5243.43,+,11.15,0.21
臺灣就業99指數,5199.83,+,17.07,0.33
臺灣高薪100指數,4727.96,+,24.86,0.53
臺灣低波動高股息指數,1291.69,+,3.74,0.29
未含金融保險股指數,7416.26,+,25.69,0.35
未含電子股指數,12464.14,+,99.17,0.8
未含金融電子股指數,11028.95,+,96.48,0.88
小型股300指數,5363.62,+,0.51,0.01
水泥窯製類指數,436.12,+,5.83,1.35
塑膠化工類指數,817.72,+,4.9,0.6
機電類指數,1947.19,+,0.57,0.03
水泥類指數,114.05,+,1.34,1.19
食品類指數,1394.75,+,20.99,1.53
塑膠類指數,236.21,+,1.94,0.83
紡織纖維類指數,520.49,+,4.77,0.92
電機機械類指數,157.78,+,1.23,0.79
電器電纜類指數,31.38,-,0.22,-0.7
化學生技醫療類指數,101.18,-,0.37,-0.36
化學類指數,94.33,-,0.34,-0.36
生技醫療類指數,77.68,-,0.29,-0.37
玻璃陶瓷類指數,37.3,+,0.84,2.3
造紙類指數,157.63,-,0.45,-0.28
鋼鐵類指數,89.73,-,0.34,-0.38
橡膠類指數,336.5,+,2.95,0.88
汽車類指數,247.28,+,6.97,2.9
電子類指數,345.48,+,0.02,0.01
半導體類指數,117.38,-,0.96,-0.81
電腦及週邊設備類指數,91.53,+,0.2,0.22
光電類指數,29.29,+,0.27,0.93
通信網路類指數,121.78,+,0.95,0.79
電子零組件類指數,76.47,+,1.24,1.65
電子通路類指數,99.51,+,0.42,0.42
資訊服務類指數,83.53,-,0.16,-0.19
其他電子類指數,81.12,+,0.23,0.28
建材營造類指數,246.29,-,0.51,-0.21
航運類指數,66.14,+,0.62,0.95
觀光類指數,114.21,+,0.1,0.09
金融保險類指數,946.54,+,5.48,0.58
貿易百貨類指數,206.44,+,3.32,1.63
油電燃氣類指數,119.58,+,2.19,1.87
其他類指數,236.41,+,1.26,0.54
臺指日報酬兩倍指數,11172.3,+,83.62,0.75
臺指日報酬反向一倍指數,9267.36,-,35.07,-0.38
電子類兩倍槓桿指數,8289.48,+,0.96,0.01
電子類反向指數,10488.42,-,0.61,-0.01
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10792.8,+,36.38,0.34
發行量加權股價報酬指數,13772.14,+,51.74,0.38
臺灣公司治理100報酬指數,5041.19,+,17.68,0.35
臺灣50報酬指數,10283.34,+,26.57,0.26
臺灣中型100報酬指數,9229.71,+,40.15,0.44
臺灣資訊科技報酬指數,11602.13,-,72.09,-0.62
臺灣發達報酬指數,10859.57,+,109.32,1.02
臺灣高股息報酬指數,9288.89,+,19.76,0.21
臺灣就業99報酬指數,6140.05,+,20.16,0.33
臺灣高薪100報酬指數,4970.58,+,26.14,0.53
臺灣低波動高股息報酬指數,2664.09,+,7.71,0.29
未含金融電子股報酬指數,17542.32,+,153.46,0.88
小型股300報酬指數,5363.62,+,0.51,0.01
水泥類報酬指數,160.46,+,1.89,1.19
食品類報酬指數,1658.19,+,24.95,1.53
塑膠類報酬指數,301.43,+,2.48,0.83
紡織纖維類報酬指數,657.15,+,6.02,0.92
電機機械類報酬指數,196.6,+,1.53,0.78
電器電纜類報酬指數,35.88,-,0.25,-0.69
化學生技醫療類報酬指數,127.01,-,0.46,-0.36
化學類報酬指數,121.56,-,0.43,-0.35
生技醫療類報酬指數,92.53,-,0.34,-0.37
玻璃陶瓷類報酬指數,40.06,+,0.9,2.3
造紙類報酬指數,188.18,-,0.53,-0.28
鋼鐵類報酬指數,115.75,-,0.43,-0.37
橡膠類報酬指數,419.45,+,3.67,0.88
汽車類報酬指數,301.59,+,8.5,2.9
電子類報酬指數,502.18,+,0.03,0.01
半導體類報酬指數,163.34,-,1.32,-0.8
電腦及週邊設備類報酬指數,138.77,+,0.31,0.22
光電類報酬指數,35.64,+,0.32,0.91
通信網路類報酬指數,195.12,+,1.53,0.79
電子零組件類報酬指數,109.95,+,1.78,1.65
