

2017年02月02日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10831.35,-,13.45,-0.12
發行量加權股價指數,9428.97,-,18.98,-0.2
臺灣公司治理100指數,5282.8,-,30.81,-0.58
臺灣50指數,7085.17,-,32.55,-0.46
臺灣中型100指數,6578.25,+,26.11,0.4
臺灣資訊科技指數,8497.84,-,17.16,-0.2
臺灣發達指數,8034.83,-,25.97,-0.32
臺灣高股息指數,5531.63,-,5.54,-0.1
臺灣就業99指數,5637.82,-,14.96,-0.26
臺灣高薪100指數,5232.24,-,29.07,-0.55
臺灣低波動高股息指數,1355.6,-,4.35,-0.32
未含金融保險股指數,7985.71,-,11.48,-0.14
未含電子股指數,13246.48,-,50.06,-0.38
未含金融電子股指數,11440.72,-,34.01,-0.3
小型股300指數,5697.88,+,63.31,1.12
漲升股利150指數,5365.12,-,5.2,-0.1
漲升股利100指數,5308.87,-,11.56,-0.22
藍籌30指數,5036.81,-,37.53,-0.74
工業菁英30指數,5139,-,28.88,-0.56
電子菁英30指數,5131.67,-,49.65,-0.96
低波動精選30指數,4962.49,-,28.59,-0.57
低貝塔100指數,5034.33,-,39.9,-0.79
藍籌30反向一倍指數,9914,+,72.79,0.74
水泥窯製類指數,432.03,+,0.76,0.18
塑膠化工類指數,873.97,-,0.89,-0.1
機電類指數,2144.96,+,0.85,0.04
水泥類指數,113.09,+,0.05,0.04
食品類指數,1357.82,-,13.1,-0.96
塑膠類指數,263.47,-,0.61,-0.23
紡織纖維類指數,479.79,-,4.7,-0.97
電機機械類指數,164.94,+,2.79,1.72
電器電纜類指數,41.59,+,1.88,4.73
化學生技醫療類指數,100.43,+,0.19,0.19
化學類指數,102.13,+,1.02,1.01
生技醫療類指數,69.47,-,0.61,-0.87
玻璃陶瓷類指數,36.48,+,0.31,0.86
造紙類指數,199.87,-,1.23,-0.61
鋼鐵類指數,102.4,+,1.26,1.25
橡膠類指數,321.36,+,0.55,0.17
汽車類指數,246.97,-,2.8,-1.12
電子類指數,380.89,-,0.18,-0.05
半導體類指數,130.7,-,0.29,-0.22
電腦及週邊設備類指數,99.04,+,0.07,0.07
光電類指數,40.74,+,1.12,2.83
通信網路類指數,116.92,-,2.28,-1.91
電子零組件類指數,82.9,-,0.08,-0.1
電子通路類指數,108.13,-,0.12,-0.11
資訊服務類指數,86.55,-,0.5,-0.57
其他電子類指數,88,+,0.24,0.27
建材營造類指數,244.82,+,2.11,0.87
航運類指數,60.72,+,0.3,0.5
觀光類指數,112.26,+,2.14,1.94
金融保險類指數,1071.66,-,6.24,-0.58
貿易百貨類指數,208.2,-,1.98,-0.94
油電燃氣類指數,131.07,-,3.56,-2.64
其他類指數,238.92,-,1.74,-0.72
臺指日報酬兩倍指數,12968.24,-,52.31,-0.4
臺指日報酬反向一倍指數,8451.34,+,16.94,0.2
電子類兩倍槓桿指數,9921.12,-,9.38,-0.09
電子類反向指數,9367.15,+,4.42,0.05
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,12061.22,-,14.97,-0.12
發行量加權股價報酬指數,15545.51,-,31.3,-0.2
臺灣公司治理100報酬指數,5726.77,-,33.39,-0.58
臺灣50報酬指數,11812.88,-,54.27,-0.46
臺灣中型100報酬指數,10202.28,+,40.5,0.4
臺灣資訊科技報酬指數,13472.54,-,27.19,-0.2
臺灣發達報酬指數,12073.35,-,39.03,-0.32
臺灣高股息報酬指數,10363.37,-,10.39,-0.1
臺灣就業99報酬指數,6926.12,-,18.38,-0.26
臺灣高薪100報酬指數,5750.32,-,31.94,-0.55
臺灣低波動高股息報酬指數,2922.81,-,9.38,-0.32
未含金融電子股報酬指數,18905.54,-,56.2,-0.3
小型股300報酬指數,5951,+,66.12,1.12
漲升股利150報酬指數,5542.44,-,5.37,-0.1
漲升股利100報酬指數,5475.85,-,11.93,-0.22
藍籌 30 報酬指數,5036.81,-,37.53,-0.74
工業菁英 30 報酬指數,5139,-,28.88,-0.56
電子菁英 30 報酬指數,5131.67,-,49.65,-0.96
低波動精選 30 報酬指數,4962.49,-,28.59,-0.57
低貝塔 100 報酬指數,5034.33,-,39.9,-0.79
水泥類報酬指數,165.14,+,0.08,0.05
食品類報酬指數,1665.26,-,16.07,-0.96
塑膠類報酬指數,351.89,-,0.81,-0.23
紡織纖維類報酬指數,628.55,-,6.16,-0.97
電機機械類報酬指數,212.16,+,3.59,1.72
電器電纜類報酬指數,48.68,+,2.2,4.73
化學生技醫療類報酬指數,130.2,+,0.24,0.18
化學類報酬指數,136.83,+,1.37,1.01
生技醫療類報酬指數,84.83,-,0.74,-0.86
玻璃陶瓷類報酬指數,39.41,+,0.34,0.87
造紙類報酬指數,248.37,-,1.52,-0.61
鋼鐵類報酬指數,135.57,+,1.66,1.24
橡膠類報酬指數,417.88,+,0.73,0.17
汽車類報酬指數,314.06,-,3.56,-1.12
電子類報酬指數,577.23,-,0.28,-0.05
半導體類報酬指數,189.38,-,0.43,-0.23
電腦及週邊設備類報酬指數,158.06,+,0.1,0.06
光電類報酬指數,50.77,+,1.39,2.81
通信網路類報酬指數,195.23,-,3.79,-1.9
電子零組件類報酬指數,124.51,-,0.12,-0.1
電子通路類報酬指數,180.58,-,0.21,-0.12
資訊服務類報酬指數,147.11,-,0.85,-0.57
其他電子類報酬指數,111.04,+,0.3,0.27
建材營造類報酬指數,357.45,+,3.08,0.87
航運類報酬指數,75.52,+,0.38,0.51
觀光類報酬指數,130.58,+,2.49,1.94
金融保險類報酬指數,1446.34,-,8.43,-0.58
貿易百貨類報酬指數,260.92,-,2.48,-0.94
油電燃氣類報酬指數,164.86,-,4.48,-2.65
其他類報酬指數,328.66,-,2.39,-0.72
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","142231570703","3572522364","1054228"
"2.台灣存託憑證","10032021","2613312","581"
"3.受益憑證","0","0","0"
"4.ETF","4140954770","210934535","28995"
"5.受益證券","12408480","848000","114"
"6.變更交易股票","292477836","51763403","7508"
"7.認購(售)權證","1243409820","1280853000","40120"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","142524048539","3624285767","1061736"
"總計(1~12)","147930853630","5119534614","1131546"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2560(35),514(22)
"下跌(跌停)",2024(40),291(1)
"持平",312,78
"未成交",4574,7
"無比價",1432,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率4.583換算後加入成交金額。"
2017年02月02日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","6999147","1808","511783003","73.5","73.65","72.75","72.9","-","0.4","72.85","12","72.9","419","0.00"
="0051  ","元大中型100     ","224120","41","5992534","26.5","26.91","26.5","26.91","+","0.45","26.69","10","26.91","5","0.00"
="0052  ","富邦科技        ","9000","9","387340","43.13","43.14","42.75","42.75","+","0.05","42.45","1","42.82","10","0.00"
="0053  ","元大電子        ","2000","2","61280","30.68","30.68","30.6","30.6","+","0.13","30","1","30.6","2","0.00"
="0054  ","元大台商50      ","18000","18","396820","22.1","22.27","21.94","21.94","+","0.11","21.93","20","22.03","1","0.00"
="0055  ","元大MSCI金融    ","53000","32","766160","14.48","14.55","14.4","14.4","-","0.07","14.4","2","14.46","4","0.00"
="0056  ","元大高股息      ","946108","548","22303842","23.55","23.64","23.54","23.55","+","0.01","23.54","4","23.56","2","0.00"
="0057  ","富邦摩台        ","9000","8","387000","43.16","43.16","42.76","42.76","-","0.22","42.63","20","42.76","20","0.00"
="0058  ","富邦發達        ","4000","4","164810","41.25","41.26","41.05","41.05","+","0.25","40.66","11","40.95","10","0.00"
="0059  ","富邦金融        ","8000","8","271720","34","34.03","33.8","33.99","+","0.14","33.67","1","34","1","0.00"
="0061  ","元大寶滬深      ","1401120","314","22239960","15.9","15.9","15.86","15.87","+","0.01","15.86","86","15.87","17","0.00"
="006203","元大MSCI台灣    ","0","0","0","--","--","--","--"," ","0","33.41","20","33.62","1","0.00"
="006204","永豐臺灣加權    ","0","0","0","--","--","--","--"," ","0","46.5","1","46.61","25","0.00"
="006205","富邦上証        ","1919000","397","52888820","27.5","27.62","27.5","27.53","+","0.07","27.53","46","27.55","9","0.00"
="006206","元大上證50      ","140000","65","3727430","26.61","26.66","26.59","26.59","+","0.07","26.58","50","26.6","3","0.00"
="006207","FH滬深          ","784600","137","15993014","20.37","20.41","20.36","20.36","+","0.02","20.36","29","20.37","6","0.00"
="006208","富邦台50        ","4000","1","166040","41.51","41.51","41.51","41.51","-","0.09","41.51","3","41.64","2","0.00"
="00625K","富邦上証+R      ","50000","1","302000","6.04","6.04","6.04","6.04"," ","0","5.93","80","6.06","50","0.00"
="00631L","元大台灣50正2   ","5275000","870","137170420","26.14","26.25","25.73","25.77","-","0.28","25.77","17","25.8","50","0.00"
="00632R","元大台灣50反1   ","31372340","4807","494430760","15.72","15.85","15.68","15.84","+","0.09","15.83","237","15.84","1,171","0.00"
="00633L","富邦上証正2     ","21790000","3493","753394030","34.41","34.69","34.41","34.52","+","0.51","34.52","292","34.53","18","0.00"
="00634R","富邦上証反1     ","1156100","241","10434841","9.11","9.11","9","9.02","-","0.09","9.01","120","9.02","39","0.00"
="00635U","元大S&P黃金     ","3185298","538","61742280","19.44","19.44","19.35","19.4","-","0.03","19.4","42","19.41","100","0.00"
="00636 ","國泰中國A50     ","1624000","350","27109180","16.72","16.74","16.63","16.73","+","0.12","16.72","24","16.74","58","0.00"
="00637L","元大滬深300正2  ","45353115","4208","586207613","12.78","12.97","12.78","12.9","+","0.22","12.9","2,319","12.91","213","0.00"
="00638R","元大滬深300反1  ","34000","19","603060","17.83","17.83","17.7","17.76","-","0.08","17.7","6","17.74","50","0.00"
="00639 ","富邦深100       ","4052330","705","37820248","9.31","9.36","9.31","9.32","+","0.03","9.32","115","9.33","13","0.00"
="00640L","富邦日本正2     ","3605000","369","64537260","17.94","18","17.7","17.8","+","0.23","17.78","34","17.8","95","0.00"
="00641R","富邦日本反1     ","1445000","196","25732410","17.8","17.92","17.76","17.9","-","0.08","17.89","5","17.9","146","0.00"
="00642U","元大S&P石油     ","2065887","415","39906886","19.37","19.37","19.3","19.32","+","0.01","19.31","59","19.32","20","0.00"
="00643 ","群益深証中小    ","673000","141","8982350","13.29","13.36","13.29","13.35","+","0.06","13.34","27","13.35","11","0.00"
="00643K","群益深証中小+R  ","0","0","0","--","--","--","--"," ","0","2.82","50","2.91","50","0.00"
="00645 ","富邦日本        ","69154","15","1337856","19.34","19.44","19.3","19.35","+","0.15","19.35","2","19.36","65","0.00"
="00646 ","元大S&P500      ","121000","41","2571980","21.29","21.31","21.23","21.25","-","0.04","21.25","1","21.28","8","0.00"
="00647L","元大S&P500正2   ","71000","9","1656640","23.3","23.4","23.25","23.25","X","0","23.21","12","23.26","6","0.00"
="00648R","元大S&P500反1   ","3268100","534","55949804","17.18","17.18","17.1","17.14","-","0.08","17.14","16","17.15","2","0.00"
="00649 ","FH香港          ","100000","18","1702380","17.12","17.15","16.96","16.96","+","0.03","16.96","52","17.07","51","0.00"
="00650L","FH香港正2       ","604000","154","12818130","20.99","21.55","20.99","21.1","+","0.28","21.06","1","21.1","11","0.00"
="00651R","FH香港反1       ","481000","64","5537000","11.58","11.63","11.46","11.62","-","0.04","11.61","10","11.62","29","0.00"
="00652 ","富邦印度        ","465000","173","9554270","20.5","20.59","20.45","20.57","+","0.53","20.57","47","20.58","16","0.00"
="00653L","富邦印度正2     ","6273750","1251","138159305","21.98","22.1","21.93","22.08","+","1.17","22.08","67","22.09","119","0.00"
="00654R","富邦印度反1     ","638000","142","11386570","17.97","17.97","17.82","17.83","-","0.47","17.82","1","17.83","11","0.00"
="00655L","國泰中國A50正2  ","1808000","566","44655060","24.4","24.79","24.4","24.69","+","0.54","24.69","1","24.7","65","0.00"
="00656R","國泰中國A50反1  ","415000","24","6986200","17.05","17.05","16.8","16.84","-","0.21","16.81","112","16.84","104","0.00"
="00657 ","國泰日經225     ","15000","6","343320","22.9","22.92","22.76","22.76","+","0.18","22.78","202","22.83","51","0.00"
="00658L","國泰日本正2     ","143000","71","3730630","26.11","26.23","25.81","25.89","+","0.5","25.88","150","25.93","52","0.00"
="00659R","國泰日本反1     ","66000","31","1059890","16.04","16.13","16.01","16.13","-","0.13","16.12","10","16.14","52","0.00"
="00660 ","元大歐洲50      ","12000","6","267090","22.28","22.28","22.25","22.25","-","0.1","22.23","3","22.24","4","0.00"
="00661 ","元大日經225     ","0","0","0","--","--","--","--"," ","0","23.48","160","23.66","10","0.00"
="00662 ","富邦NASDAQ      ","174000","22","3830150","21.95","22.04","21.95","21.95","+","0.16","21.94","20","21.97","30","0.00"
="00663L","國泰臺灣加權正2 ","1662000","84","40007140","24.28","24.29","23.8","23.89","-","0.21","23.87","100","23.89","8","0.00"
="00664R","國泰臺灣加權反1 ","4118000","476","73467000","17.75","17.94","17.75","17.91","+","0.09","17.9","81","17.91","62","0.00"
="00665L","富邦H股正2      ","2603000","362","58617610","22.9","22.9","22.3","22.34","-","0.32","22.34","21","22.35","50","0.00"
="00666R","富邦H股反1      ","637000","51","11402720","17.89","17.99","17.85","17.99","+","0.12","17.98","50","17.99","3","0.00"
="00667 ","元大韓國        ","102000","27","1993380","19.6","19.6","19.5","19.52","+","0.24","19.51","10","19.52","4","0.00"
="00668 ","國泰美國道瓊    ","945000","50","20367310","21.71","21.71","21.5","21.5","-","0.07","21.44","50","21.5","7","0.00"
="00669R","國泰美國道瓊反1 ","1691000","217","30626340","18.15","18.19","18.07","18.18","+","0.02","18.18","29","18.19","12","0.00"
="00672L","元大S&P原油正2  ","14072000","1642","275195370","19.54","19.6","19.51","19.54","+","0.34","19.54","62","19.55","56","0.00"
="00673R","元大S&P原油反1  ","1986000","263","37788060","19.13","19.13","19.01","19.04","-","0.14","19.03","4","19.04","190","0.00"
="00674R","元大S&P黃金反1  ","27000","6","557700","20.7","20.73","20.63","20.66","+","0.04","20.65","150","20.68","150","0.00"
="00675L","富邦臺灣加權正2 ","12533000","978","131030080","10.54","10.56","10.34","10.36","-","0.11","10.36","333","10.37","21","0.00"
="00676R","富邦臺灣加權反1 ","13662000","636","131938800","9.63","9.72","9.61","9.7","+","0.05","9.69","323","9.7","469","0.00"
="00677U","富邦VIX         ","3969000","723","60580030","15.36","15.39","15.16","15.39","-","0.76","15.38","123","15.39","137","0.00"
="00678 ","群益NBI生技     ","2006266","497","38805788","19.19","19.42","19.16","19.38","+","0.53","19.38","4","19.4","50","0.00"
="00680L","元大美債20正2   ","396000","69","7584070","19.16","19.23","19.11","19.2","-","0.56","19.18","100","19.22","180","0.00"
="00681R","元大美債20反1   ","1599000","41","32453590","20.26","20.31","20.22","20.27","+","0.29","20.27","4","20.3","101","0.00"
="008201","BP上證50        ","100","1","8330","83.3","83.3","83.3","83.3","X","0","83.5","2","84.5","5","0.00"
="01001T","土銀富邦R1      ","249000","26","3637490","14.65","14.65","14.58","14.58","-","0.07","14.59","1","14.65","21","0.00"
