

2015年10月01日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9594.11,+,134.53,1.42
發行量加權股價指數,8295.94,+,114.7,1.4
臺灣公司治理100指數,4559.85,+,64.87,1.44
臺灣50指數,6131.52,+,86.57,1.43
臺灣中型100指數,6101.97,+,113.02,1.89
臺灣資訊科技指數,6723.94,+,151.17,2.3
臺灣發達指數,7432.01,+,82.26,1.12
臺灣高股息指數,4777.42,+,73.74,1.57
臺灣就業99指數,5098.82,+,75.88,1.51
臺灣高薪100指數,4587.33,+,56.83,1.25
臺灣低波動高股息指數,1265.83,+,14.49,1.16
未含金融保險股指數,6929.67,+,101.9,1.49
未含電子股指數,12230.94,+,159.16,1.32
未含金融電子股指數,10396.21,+,154.91,1.51
小型股300指數,--,,--,--
水泥窯製類指數,443.81,+,6.26,1.43
塑膠化工類指數,702.63,+,11.84,1.71
機電類指數,1807.88,+,26.95,1.51
水泥類指數,118.74,+,1.78,1.52
食品類指數,1327.42,+,14.58,1.11
塑膠類指數,200.81,+,3.82,1.94
紡織纖維類指數,607.17,+,5.23,0.87
電機機械類指數,143.35,+,3.41,2.44
電器電纜類指數,28.85,+,0.51,1.8
化學生技醫療類指數,90.83,+,1.16,1.29
化學類指數,86.41,+,0.96,1.12
生技醫療類指數,67.98,+,0.99,1.48
玻璃陶瓷類指數,32.94,+,0.25,0.76
造紙類指數,148.95,+,1.29,0.87
鋼鐵類指數,76.47,+,0.59,0.78
橡膠類指數,284.61,+,3.59,1.28
汽車類指數,261.26,+,6.7,2.63
電子類指數,321.05,+,4.68,1.48
半導體類指數,101.37,+,2.43,2.46
電腦及週邊設備類指數,87.13,+,1.3,1.51
光電類指數,29.84,-,0.12,-0.4
通信網路類指數,109.83,-,0.09,-0.08
電子零組件類指數,76.56,+,1.85,2.48
電子通路類指數,92.49,+,1.09,1.19
資訊服務類指數,85.29,+,1.06,1.26
其他電子類指數,85.94,+,0.48,0.56
建材營造類指數,234.24,+,1.47,0.63
航運類指數,71.08,+,2.79,4.09
觀光類指數,116.26,+,0.43,0.37
金融保險類指數,1027.21,+,8.84,0.87
貿易百貨類指數,201.32,+,3.33,1.68
油電燃氣類指數,100.65,+,0.26,0.26
其他類指數,254,+,3.96,1.58
臺指日報酬兩倍指數,10264.93,+,279.98,2.8
