

2015年06月25日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10976.81,+,87.37,0.8
發行量加權股價指數,9476.34,+,79.03,0.84
臺灣50指數,7060.28,+,66.54,0.95
臺灣中型100指數,7044.75,+,59.24,0.85
臺灣資訊科技指數,7966.99,+,91.4,1.16
臺灣發達指數,8204.73,+,77.62,0.96
臺灣高股息指數,5754.25,+,33.47,0.59
臺灣就業99指數,5728.26,+,39.12,0.69
臺灣高薪100指數,5287.13,+,38.11,0.73
臺灣企業經營101指數,6116.76,+,52.31,0.86
臺灣低波動高股息指數,1453,+,6.14,0.42
未含金融保險股指數,7869.57,+,71.61,0.92
未含電子股指數,13734.13,+,84.14,0.62
未含金融電子股指數,11411.88,+,81.16,0.72
小型股300指數,--,,--,--
水泥窯製類指數,513.34,+,2.74,0.54
塑膠化工類指數,798.08,+,5.14,0.65
機電類指數,2091.44,+,20.81,1.01
水泥類指數,136.15,+,0.6,0.44
食品類指數,1279.61,+,21.24,1.69
塑膠類指數,227.1,+,1.59,0.71
紡織纖維類指數,627.7,+,6.57,1.06
電機機械類指數,152.22,-,0.09,-0.06
電器電纜類指數,33.21,+,0.1,0.3
化學生技醫療類指數,101.16,+,0.41,0.41
化學類指數,101.94,+,0.67,0.66
生技醫療類指數,70.48,+,0.06,0.09
玻璃陶瓷類指數,40.43,+,0.46,1.15
造紙類指數,161.47,+,0.73,0.45
鋼鐵類指數,94.09,+,0.78,0.84
橡膠類指數,338.58,+,2.39,0.71
汽車類指數,313.13,+,2.07,0.67
電子類指數,372.47,+,3.84,1.04
半導體類指數,120.07,+,1.43,1.21
電腦及週邊設備類指數,101.3,+,0.7,0.7
光電類指數,41.86,+,0.54,1.31
通信網路類指數,114.84,+,0.76,0.67
電子零組件類指數,83.93,+,0.5,0.6
電子通路類指數,116.9,+,2.04,1.78
資訊服務類指數,104.36,+,0.72,0.69
其他電子類指數,94.17,+,1.05,1.13
建材營造類指數,278.09,+,0.33,0.12
航運類指數,79.4,+,1.19,1.52
觀光類指數,122.1,-,0.25,-0.2
金融保險類指數,1213.8,+,4.83,0.4
貿易百貨類指數,217.07,+,0.09,0.04
油電燃氣類指數,101.47,+,1.35,1.35
其他類指數,266.83,+,1.14,0.43
電子類兩倍槓桿指數,9916.69,+,202.39,2.08
電子類反向指數,10010.74,-,105.38,-1.04
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11318.13,+,90.88,0.81
發行量加權股價報酬指數,14440.35,+,121.18,0.85
臺灣50報酬指數,10875.44,+,102.49,0.95
臺灣中型100報酬指數,10095.48,+,85.11,0.85
臺灣資訊科技報酬指數,11625.5,+,133.37,1.16
臺灣發達報酬指數,11444.77,+,108.37,0.96
臺灣高股息報酬指數,9481.77,+,55.14,0.58
臺灣就業99報酬指數,6507.67,+,44.44,0.69
臺灣高薪100報酬指數,5333.39,+,38.44,0.73
臺灣企業經營101報酬指數,6534.08,+,55.88,0.86
臺灣低波動高股息報酬指數,2852.95,+,12.04,0.42
未含金融電子股報酬指數,17554.99,+,125.19,0.72
小型股300報酬指數,--,,--,--
水泥類報酬指數,180.16,+,0.79,0.44
食品類報酬指數,1480.41,+,24.57,1.69
塑膠類報酬指數,282.51,+,1.98,0.71
紡織纖維類報酬指數,768.74,+,8.05,1.06
電機機械類報酬指數,183.04,-,0.11,-0.06
電器電纜類報酬指數,37.4,+,0.11,0.29
化學生技醫療類報酬指數,122.89,+,0.5,0.41
化學類報酬指數,126.43,+,0.82,0.65
生技醫療類報酬指數,81.84,+,0.06,0.07
玻璃陶瓷類報酬指數,43.1,+,0.49,1.15
造紙類報酬指數,187.25,+,0.86,0.46
鋼鐵類報酬指數,116.17,+,0.96,0.83
橡膠類報酬指數,401.32,+,2.83,0.71
汽車類報酬指數,364.49,+,2.42,0.67
電子類報酬指數,519.44,+,5.4,1.05
半導體類報酬指數,160.83,+,1.93,1.21
電腦及週邊設備類報酬指數,145.52,+,1.01,0.7
光電類報酬指數,49.43,+,0.64,1.31
通信網路類報酬指數,175.92,+,1.22,0.7
