

2017年01月13日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10763.44,-,34.19,-0.32
發行量加權股價指數,9378.83,-,31.35,-0.33
臺灣公司治理100指數,5300.69,-,22.04,-0.41
臺灣50指數,7077.78,-,35.01,-0.49
臺灣中型100指數,6434.87,-,22.09,-0.34
臺灣資訊科技指數,8389.89,-,81.05,-0.96
臺灣發達指數,8003.62,+,0.16,--
臺灣高股息指數,5554.82,-,4.27,-0.08
臺灣就業99指數,5656.64,-,20.21,-0.36
臺灣高薪100指數,5268.84,-,16.06,-0.3
臺灣低波動高股息指數,1366.16,-,2.62,-0.19
未含金融保險股指數,7918.13,-,24.14,-0.3
未含電子股指數,13302.41,-,23.77,-0.18
未含金融電子股指數,11438.16,-,4.6,-0.04
小型股300指數,5553.18,-,3.39,-0.06
漲升股利150指數,5337.29,-,10.25,-0.19
漲升股利100指數,5291.78,-,9.43,-0.18
水泥窯製類指數,433.41,-,1.8,-0.41
塑膠化工類指數,878.3,+,0.81,0.09
機電類指數,2112.71,-,9.8,-0.46
水泥類指數,114.35,-,0.37,-0.32
食品類指數,1388.98,+,8.27,0.6
塑膠類指數,265.62,+,0.61,0.23
紡織纖維類指數,479.46,-,0.96,-0.2
電機機械類指數,157.11,-,0.41,-0.26
電器電纜類指數,39.17,-,0.15,-0.38
化學生技醫療類指數,99.51,-,0.06,-0.06
化學類指數,100.12,+,0.11,0.11
生技醫療類指數,69.8,-,0.19,-0.27
玻璃陶瓷類指數,35.09,-,0.32,-0.9
造紙類指數,183.68,-,0.51,-0.28
鋼鐵類指數,100.1,+,0.25,0.25
橡膠類指數,323.89,-,1.4,-0.43
汽車類指數,251.91,+,0.04,0.02
電子類指數,375.71,-,1.78,-0.47
半導體類指數,128.7,-,1.66,-1.27
電腦及週邊設備類指數,98.67,+,0.51,0.52
光電類指數,38.32,+,0.14,0.37
通信網路類指數,119.75,+,0.43,0.36
電子零組件類指數,80.96,-,0.22,-0.27
電子通路類指數,108.65,-,0.13,-0.12
資訊服務類指數,85.49,+,0.05,0.06
其他電子類指數,86.76,-,0.03,-0.03
建材營造類指數,239.91,-,0.7,-0.29
航運類指數,59.69,-,0.03,-0.05
觀光類指數,106.6,+,0.25,0.24
金融保險類指數,1088.25,-,5.7,-0.52
貿易百貨類指數,207.34,-,1.37,-0.66
油電燃氣類指數,136.47, ,--,--
其他類指數,238.03,-,0.75,-0.31
臺指日報酬兩倍指數,12833.87,-,86.09,-0.67
臺指日報酬反向一倍指數,8498.63,+,28.22,0.33
電子類兩倍槓桿指數,9655.63,-,91.93,-0.94
電子類反向指數,9498.83,+,44.58,0.47
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11985.6,-,38.08,-0.32
發行量加權股價報酬指數,15462.84,-,51.69,-0.33
臺灣公司治理100報酬指數,5746.16,-,23.89,-0.41
臺灣50報酬指數,11800.55,-,58.38,-0.49
臺灣中型100報酬指數,9979.9,-,34.26,-0.34
臺灣資訊科技報酬指數,13301.39,-,128.49,-0.96
臺灣發達報酬指數,12026.45,+,0.24,--
臺灣高股息報酬指數,10406.82,-,8.01,-0.08
臺灣就業99報酬指數,6949.24,-,24.83,-0.36
臺灣高薪100報酬指數,5790.54,-,17.65,-0.3
臺灣低波動高股息報酬指數,2945.59,-,5.63,-0.19
未含金融電子股報酬指數,18901.31,-,7.61,-0.04
小型股300報酬指數,5799.88,-,3.54,-0.06
漲升股利150報酬指數,5513.69,-,10.59,-0.19
漲升股利100報酬指數,5458.22,-,9.73,-0.18
水泥類報酬指數,166.97,-,0.55,-0.33
食品類報酬指數,1703.48,+,10.14,0.6
塑膠類報酬指數,354.75,+,0.8,0.23
紡織纖維類報酬指數,628.13,-,1.26,-0.2
電機機械類報酬指數,202.09,-,0.53,-0.26
電器電纜類報酬指數,45.85,-,0.18,-0.39
化學生技醫療類報酬指數,129.01,-,0.08,-0.06
化學類報酬指數,134.13,+,0.14,0.1
生技醫療類報酬指數,85.23,-,0.23,-0.27
玻璃陶瓷類報酬指數,37.91,-,0.34,-0.89
造紙類報酬指數,228.25,-,0.63,-0.28
鋼鐵類報酬指數,132.53,+,0.33,0.25
橡膠類報酬指數,421.16,-,1.82,-0.43
汽車類報酬指數,320.34,+,0.05,0.02
電子類報酬指數,569.39,-,2.69,-0.47
半導體類報酬指數,186.48,-,2.41,-1.28
電腦及週邊設備類報酬指數,157.48,+,0.82,0.52
光電類報酬指數,47.75,+,0.17,0.36
通信網路類報酬指數,199.94,+,0.71,0.36
電子零組件類報酬指數,121.6,-,0.32,-0.26
電子通路類報酬指數,181.46,-,0.21,-0.12
資訊服務類報酬指數,145.31,+,0.09,0.06
其他電子類報酬指數,109.48,-,0.03,-0.03
建材營造類報酬指數,350.29,-,1.02,-0.29
航運類報酬指數,74.23,-,0.03,-0.04
