

2016年09月20日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10577.75,+,10.61,0.1
發行量加權股價指數,9161.58,+,8.7,0.1
臺灣公司治理100指數,5126.97,+,5.38,0.11
臺灣50指數,6900.99,+,5.35,0.08
臺灣中型100指數,6461.75,+,7.74,0.12
臺灣資訊科技指數,8467.39,+,25.18,0.3
臺灣發達指數,7770.59,-,9.66,-0.12
臺灣高股息指數,5537.47,+,22.97,0.42
臺灣就業99指數,5441.61,+,1.84,0.03
臺灣高薪100指數,5031.69,+,8.98,0.18
臺灣低波動高股息指數,1358.49,+,3.79,0.28
未含金融保險股指數,7799.31,+,7.69,0.1
未含電子股指數,12598.88,+,18.32,0.15
未含金融電子股指數,10939.72,+,19.16,0.18
小型股300指數,5433.48,+,8.24,0.15
漲升股利150指數,5281.56,-,0.87,-0.02
漲升股利100指數,5278.96,-,6.4,-0.12
水泥窯製類指數,430.59,-,1.12,-0.26
塑膠化工類指數,788.71,-,1.25,-0.16
機電類指數,2121,+,1.38,0.07
水泥類指數,110.5,-,0.42,-0.38
食品類指數,1427.72,-,2.4,-0.17
塑膠類指數,225.63,-,0.16,-0.07
紡織纖維類指數,489.05,+,3.97,0.82
電機機械類指數,166.09,+,0.71,0.43
電器電纜類指數,35.96,-,0.08,-0.22
化學生技醫療類指數,100.27,+,0.15,0.15
化學類指數,93.91,-,0.09,-0.1
生技醫療類指數,76.58,+,0.32,0.42
玻璃陶瓷類指數,40.15,+,0.11,0.27
造紙類指數,151.26,-,0.91,-0.6
鋼鐵類指數,87.49,+,1.06,1.23
橡膠類指數,327.01,-,3.31,-1
汽車類指數,248.61,+,1.33,0.54
電子類指數,376.69,+,0.2,0.05
半導體類指數,129.88,+,0.31,0.24
電腦及週邊設備類指數,100.28,+,0.2,0.2
光電類指數,35.3,+,0.21,0.6
通信網路類指數,125.71,-,1,-0.79
電子零組件類指數,80.56,+,0.16,0.2
電子通路類指數,108.17,+,0.62,0.58
資訊服務類指數,76.55,-,0.09,-0.12
其他電子類指數,85.72,-,0.34,-0.4
建材營造類指數,237.67,-,0.16,-0.07
航運類指數,59.8,+,0.39,0.66
觀光類指數,115.69,+,0.46,0.4
金融保險類指數,1005.64,+,0.7,0.07
貿易百貨類指數,215.57,-,1.38,-0.64
油電燃氣類指數,119.77,+,0.36,0.3
其他類指數,249.6,+,1.09,0.44
臺指日報酬兩倍指數,12300.02,+,23.34,0.19
臺指日報酬反向一倍指數,8738.03,-,8.31,-0.1
電子類兩倍槓桿指數,9760.86,+,10.36,0.11
電子類反向指數,9526.64,-,5.06,-0.05
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11775.96,+,12.24,0.1
發行量加權股價報酬指數,15101.1,+,14.91,0.1
臺灣公司治理100報酬指數,5557.74,+,5.83,0.11
臺灣50報酬指數,11505.8,+,8.91,0.08
臺灣中型100報酬指數,10016.57,+,12.85,0.13
臺灣資訊科技報酬指數,13423.39,+,39.92,0.3
臺灣發達報酬指數,11674.75,-,14.12,-0.12
臺灣高股息報酬指數,10374.32,+,43.04,0.42
臺灣就業99報酬指數,6682.48,+,2.26,0.03
臺灣高薪100報酬指數,5529.41,+,9.99,0.18
臺灣低波動高股息報酬指數,2929.04,+,8.16,0.28
未含金融電子股報酬指數,18070.71,+,33.18,0.18
小型股300報酬指數,5671.64,+,10.42,0.18
漲升股利150報酬指數,5454.62,-,0.64,-0.01
漲升股利100報酬指數,5443.3,-,6.23,-0.11
水泥類報酬指數,161.35,-,0.62,-0.38
食品類報酬指數,1750.98,-,2.96,-0.17
塑膠類報酬指數,301.33,-,0.21,-0.07
紡織纖維類報酬指數,640.7,+,5.22,0.82
電機機械類報酬指數,213.63,+,0.91,0.43
電器電纜類報酬指數,41.73,-,0.08,-0.19
化學生技醫療類報酬指數,129.8,+,0.19,0.15
化學類報酬指數,125.75,-,0.13,-0.1
生技醫療類報酬指數,93.27,+,0.4,0.43
玻璃陶瓷類報酬指數,43.38,+,0.13,0.3
造紙類報酬指數,187.96,-,1.14,-0.6
鋼鐵類報酬指數,115.84,+,1.41,1.23
橡膠類報酬指數,425.22,-,4.3,-1
汽車類報酬指數,316.15,+,1.7,0.54
電子類報酬指數,570.75,+,0.31,0.05
