

2015年05月20日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11200.09,-,28,-0.25
發行量加權股價指數,9685.31,-,31.46,-0.32
臺灣50指數,7121.6,-,26.38,-0.37
臺灣中型100指數,7436.32,-,34.43,-0.46
臺灣資訊科技指數,8110.94,-,0.42,-0.01
臺灣發達指數,8378.36,-,65.72,-0.78
臺灣高股息指數,5922.47,-,38.8,-0.65
臺灣就業99指數,5880.54,-,27.23,-0.46
臺灣高薪100指數,5371.48,-,23.08,-0.43
臺灣企業經營101指數,6264.33,-,36.37,-0.58
臺灣低波動高股息指數,1482.33,-,7.18,-0.48
未含金融保險股指數,8068.29,-,26.47,-0.33
未含電子股指數,14185.01,-,86.65,-0.61
未含金融電子股指數,11939.17,-,89,-0.74
小型股300指數,--,,--,--
水泥窯製類指數,561.64,-,1.57,-0.28
塑膠化工類指數,829.95,-,7.42,-0.89
機電類指數,2120.7,-,1.22,-0.06
水泥類指數,145.93,-,0.21,-0.14
食品類指數,1294.27,+,3.97,0.31
塑膠類指數,237.03,-,2.6,-1.09
紡織纖維類指數,622.21,-,0.11,-0.02
電機機械類指數,160.67,+,0.4,0.25
電器電纜類指數,35.26,-,0.27,-0.76
化學生技醫療類指數,102.89,-,0.15,-0.15
化學類指數,104.98,-,0.06,-0.06
生技醫療類指數,70.49,-,0.19,-0.27
玻璃陶瓷類指數,50.09,-,0.52,-1.03
造紙類指數,170.97,-,0.25,-0.15
鋼鐵類指數,98.2,-,0.92,-0.93
橡膠類指數,356.49,-,3.3,-0.92
汽車類指數,346.6,-,4.4,-1.25
電子類指數,377.1,-,0.24,-0.06
半導體類指數,121.04,+,0.33,0.27
電腦及週邊設備類指數,105.65,-,0.23,-0.22
光電類指數,43.02,+,0.06,0.14
通信網路類指數,117.22,-,0.25,-0.21
電子零組件類指數,87.39,-,0.01,-0.01
電子通路類指數,116.71,-,0.45,-0.38
資訊服務類指數,97.8,-,1.5,-1.51
其他電子類指數,91.62,-,0.83,-0.9
建材營造類指數,303.57,-,2.79,-0.91
航運類指數,87.91,-,0.47,-0.53
觀光類指數,126.77,-,0.17,-0.13
金融保險類指數,1218.35,-,3.73,-0.31
貿易百貨類指數,229.92,-,2.69,-1.16
油電燃氣類指數,101.92,-,1.63,-1.57
其他類指數,277.5,-,2.39,-0.85
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11538.76,-,28.85,-0.25
發行量加權股價報酬指數,14748.68,-,47.9,-0.32
臺灣50報酬指數,10968.31,-,40.63,-0.37
臺灣中型100報酬指數,10645.41,-,49.29,-0.46
臺灣資訊科技報酬指數,11831.07,-,0.61,-0.01
臺灣發達報酬指數,11685.25,-,91.66,-0.78
臺灣高股息報酬指數,9758.96,-,63.94,-0.65
臺灣就業99報酬指數,6677.31,-,30.92,-0.46
臺灣高薪100報酬指數,5415.21,-,23.27,-0.43
