

2016年11月08日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10571.02,+,27.6,0.26
發行量加權股價指數,9217.43,+,27.59,0.3
臺灣公司治理100指數,5256.22,+,22.19,0.42
臺灣50指數,7032.09,+,22.08,0.31
臺灣中型100指數,6293.27,+,33.86,0.54
臺灣資訊科技指數,8603.21,-,7.76,-0.09
臺灣發達指數,7874.82,+,47.16,0.6
臺灣高股息指數,5477.17,+,43.71,0.8
臺灣就業99指數,5422,+,24.55,0.45
臺灣高薪100指數,5098.79,+,24.34,0.48
臺灣低波動高股息指數,1355.21,+,10.26,0.76
未含金融保險股指數,7858.38,+,18.03,0.23
未含電子股指數,12794.02,+,98.04,0.77
未含金融電子股指數,11192.9,+,84.94,0.76
小型股300指數,5273.75,-,10.7,-0.2
漲升股利150指數,5337.04,+,17.03,0.32
漲升股利100指數,5325.17,+,12.55,0.24
水泥窯製類指數,444.85,+,4.8,1.09
塑膠化工類指數,838.02,+,7.04,0.85
機電類指數,2111.14,-,1.36,-0.06
水泥類指數,116.71,+,1.04,0.9
食品類指數,1455.94,+,1.42,0.1
塑膠類指數,250.14,+,2.67,1.08
紡織纖維類指數,471.37,+,2.22,0.47
電機機械類指數,150.53,+,0.82,0.55
電器電纜類指數,37.56,+,0.26,0.7
化學生技醫療類指數,96.88,+,0.21,0.22
化學類指數,92.29,+,0.06,0.07
生技醫療類指數,72.6,+,0.28,0.39
玻璃陶瓷類指數,37.14,+,0.79,2.17
造紙類指數,152.49,+,0.67,0.44
鋼鐵類指數,94.64,+,2.38,2.58
橡膠類指數,322.1,+,1.73,0.54
汽車類指數,248.86,+,1.65,0.67
電子類指數,376.08,-,0.34,-0.09
半導體類指數,131.84,-,0.4,-0.3
電腦及週邊設備類指數,98.2,+,0.01,0.01
光電類指數,33.83,-,0.04,-0.12
通信網路類指數,123.84,+,0.92,0.75
電子零組件類指數,78.59, ,--,--
電子通路類指數,108.87,+,0.49,0.45
資訊服務類指數,79.36,+,0.99,1.26
其他電子類指數,86.16,-,0.27,-0.31
建材營造類指數,229.55,+,0.54,0.24
航運類指數,57.19,-,0.31,-0.54
觀光類指數,110.26,-,0.51,-0.46
金融保險類指數,1001.58,+,7.87,0.79
貿易百貨類指數,207.36,+,1.66,0.81
油電燃氣類指數,136.31,+,1.21,0.9
其他類指數,240.72,+,1.86,0.78
臺指日報酬兩倍指數,12435.41,+,74.22,0.6
臺指日報酬反向一倍指數,8674.62,-,26.12,-0.3
電子類兩倍槓桿指數,9713.63,-,17.58,-0.18
電子類反向指數,9526.8,+,8.6,0.09
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11770.48,+,30.73,0.26
發行量加權股價報酬指數,15195.55,+,45.49,0.3
臺灣公司治理100報酬指數,5697.95,+,24.05,0.42
臺灣50報酬指數,11724.38,+,36.8,0.31
臺灣中型100報酬指數,9758.72,+,52.5,0.54
臺灣資訊科技報酬指數,13638.71,-,12.3,-0.09
臺灣發達報酬指數,11832.91,+,70.86,0.6
臺灣高股息報酬指數,10261.35,+,81.9,0.8
臺灣就業99報酬指數,6658.4,+,30.15,0.45
臺灣高薪100報酬指數,5603.65,+,26.75,0.48
臺灣低波動高股息報酬指數,2921.98,+,22.13,0.76
未含金融電子股報酬指數,18495.33,+,140.35,0.76
小型股300報酬指數,5507.46,-,11.18,-0.2
漲升股利150報酬指數,5511.92,+,17.59,0.32
漲升股利100報酬指數,5490.95,+,12.94,0.24
水泥類報酬指數,170.42,+,1.51,0.89
食品類報酬指數,1785.6,+,1.74,0.1
塑膠類報酬指數,334.07,+,3.56,1.08
紡織纖維類報酬指數,617.53,+,2.91,0.47
電機機械類報酬指數,193.63,+,1.06,0.55
電器電纜類報酬指數,43.97,+,0.31,0.71
化學生技醫療類報酬指數,125.6,+,0.27,0.22
化學類報酬指數,123.64,+,0.08,0.06
生技醫療類報酬指數,88.64,+,0.33,0.37
玻璃陶瓷類報酬指數,40.12,+,0.85,2.16
造紙類報酬指數,189.49,+,0.83,0.44
鋼鐵類報酬指數,125.3,+,3.15,2.58
橡膠類報酬指數,418.84,+,2.25,0.54
汽車類報酬指數,316.46,+,2.1,0.67
電子類報酬指數,569.88,-,0.51,-0.09
半導體類報酬指數,190.98,-,0.58,-0.3
電腦及週邊設備類報酬指數,156.73,+,0.02,0.01
光電類報酬指數,42.16,-,0.06,-0.14
通信網路類報酬指數,206.78,+,1.55,0.76
電子零組件類報酬指數,118.03,-,0.01,-0.01
電子通路類報酬指數,181.82,+,0.82,0.45
資訊服務類報酬指數,134.89,+,1.69,1.27
其他電子類報酬指數,108.71,-,0.35,-0.32
建材營造類報酬指數,335.16,+,0.8,0.24
航運類報酬指數,71.12,-,0.39,-0.55
觀光類報酬指數,128.25,-,0.6,-0.47
金融保險類報酬指數,1351.77,+,10.63,0.79
貿易百貨類報酬指數,259.68,+,2.08,0.81
油電燃氣類報酬指數,171.45,+,1.52,0.89
其他類報酬指數,331.13,+,2.56,0.78
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","51121181469","1373295436","520672"
"2.台灣存託憑證","7872452","2294938","484"
"3.受益憑證","0","0","0"
"4.ETF","5285192305","296805640","35817"
"5.受益證券","21434020","1429000","138"
"6.變更交易股票","22213352","9035387","1068"
"7.認購(售)權證","1352242010","1389836000","38661"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","51143394821","1382330823","521740"
"總計(1~12)","57810135608","3072696401","596840"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2331(3),359(3)
"下跌(跌停)",2655(19),391(3)
"持平",470,119
"未成交",4242,6
"無比價",918,9
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
