

2016年10月28日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10702.79,+,0.27,--
發行量加權股價指數,9306.92,+,7.37,0.08
臺灣公司治理100指數,5274.37,+,11.29,0.21
臺灣50指數,7077.82,+,18.08,0.26
臺灣中型100指數,6431.13,-,6.45,-0.1
臺灣資訊科技指數,8682,+,18.16,0.21
臺灣發達指數,7966.13,+,14.62,0.18
臺灣高股息指數,5563.22,+,11.49,0.21
臺灣就業99指數,5467.95,+,3.08,0.06
臺灣高薪100指數,5124.55,+,6.32,0.12
臺灣低波動高股息指數,1369.2,+,2.86,0.21
未含金融保險股指數,7945.99,+,4.94,0.06
未含電子股指數,12826.69,+,23.76,0.19
未含金融電子股指數,11233.73,+,20.24,0.18
小型股300指數,5373.6,-,30.93,-0.57
漲升股利150指數,5402.11,-,0.99,-0.02
漲升股利100指數,5403.17,-,0.7,-0.01
水泥窯製類指數,448.12,+,1.68,0.38
塑膠化工類指數,839.71,+,3.47,0.41
機電類指數,2145.26,-,0.83,-0.04
水泥類指數,118.2,+,0.53,0.45
食品類指數,1470.12,+,10.42,0.71
塑膠類指數,248.64,+,1.52,0.62
紡織纖維類指數,482.74,+,0.58,0.12
電機機械類指數,155.68,-,1.35,-0.86
電器電纜類指數,37.39,-,0.15,-0.4
化學生技醫療類指數,99.92,-,0.52,-0.52
化學類指數,93.94,-,0.34,-0.36
生技醫療類指數,75.99,-,0.54,-0.71
玻璃陶瓷類指數,36.32,-,0.01,-0.03
造紙類指數,154.29,-,0.64,-0.41
鋼鐵類指數,90.62,-,0.37,-0.41
橡膠類指數,322.97,+,2.34,0.73
汽車類指數,249.88, ,--,--
電子類指數,381.98,-,0.03,-0.01
半導體類指數,133.07,+,0.39,0.29
電腦及週邊設備類指數,100.45,-,0.16,-0.16
光電類指數,34.87,-,0.18,-0.51
通信網路類指數,125.05,-,0.26,-0.21
電子零組件類指數,80.72,+,0.25,0.31
電子通路類指數,108.95,-,0.02,-0.02
資訊服務類指數,77.82,-,0.16,-0.21
其他電子類指數,88.26,-,0.56,-0.63
建材營造類指數,233.79,-,0.97,-0.41
航運類指數,58.19,-,0.08,-0.14
觀光類指數,110.41,+,0.05,0.05
金融保險類指數,1001.27,+,1.99,0.2
貿易百貨類指數,209.71,+,0.41,0.2
油電燃氣類指數,132.72,+,0.59,0.45
其他類指數,246.75,+,0.72,0.29
臺指日報酬兩倍指數,12683.98,+,20.07,0.16
臺指日報酬反向一倍指數,8595.21,-,6.82,-0.08
電子類兩倍槓桿指數,10026.89,-,1.58,-0.02
電子類反向指數,9385.32,+,0.74,0.01
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11916.84,+,0.3,--
發行量加權股價報酬指數,15342.58,+,12.15,0.08
臺灣公司治理100報酬指數,5717.63,+,12.24,0.21
臺灣50報酬指數,11800.63,+,30.15,0.26
臺灣中型100報酬指數,9971.54,-,10,-0.1
臺灣資訊科技報酬指數,13763.61,+,28.78,0.21
臺灣發達報酬指數,11969.68,+,21.97,0.18
臺灣高股息報酬指數,10422.57,+,21.53,0.21
臺灣就業99報酬指數,6714.83,+,3.79,0.06
臺灣高薪100報酬指數,5631.97,+,6.95,0.12
臺灣低波動高股息報酬指數,2952.13,+,6.15,0.21
未含金融電子股報酬指數,18561.13,+,33.44,0.18
小型股300報酬指數,5611.54,-,32.29,-0.57
漲升股利150報酬指數,5579.12,-,1.02,-0.02
漲升股利100報酬指數,5571.38,-,0.72,-0.01
水泥類報酬指數,172.6,+,0.78,0.45
食品類報酬指數,1802.99,+,12.79,0.71
塑膠類報酬指數,332.06,+,2.03,0.62
紡織纖維類報酬指數,632.43,+,0.76,0.12
電機機械類報酬指數,200.25,-,1.74,-0.86
電器電纜類報酬指數,43.77,-,0.17,-0.39
化學生技醫療類報酬指數,129.38,-,0.68,-0.52
化學類報酬指數,125.86,-,0.45,-0.36
生技醫療類報酬指數,92.55,-,0.65,-0.7
玻璃陶瓷類報酬指數,39.23,-,0.02,-0.05
造紙類報酬指數,191.73,-,0.79,-0.41
鋼鐵類報酬指數,119.99,-,0.48,-0.4
橡膠類報酬指數,419.96,+,3.03,0.73
汽車類報酬指數,317.76,-,0.01,---
電子類報酬指數,578.81,-,0.05,-0.01
半導體類報酬指數,192.77,+,0.57,0.3
電腦及週邊設備類報酬指數,160.32,-,0.26,-0.16
光電類報酬指數,43.45,-,0.23,-0.53
通信網路類報酬指數,208.79,-,0.44,-0.21
電子零組件類報酬指數,121.24,+,0.39,0.32
電子通路類報酬指數,181.95,-,0.03,-0.02
資訊服務類報酬指數,132.28,-,0.27,-0.2
其他電子類報酬指數,111.37,-,0.7,-0.62
建材營造類報酬指數,341.34,-,1.42,-0.41
航運類報酬指數,72.37,-,0.09,-0.12
觀光類報酬指數,128.43,+,0.05,0.04
金融保險類報酬指數,1351.34,+,2.68,0.2
貿易百貨類報酬指數,262.61,+,0.5,0.19
油電燃氣類報酬指數,166.94,+,0.74,0.45
其他類報酬指數,339.39,+,0.98,0.29
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","58918619420","1497313754","538143"
"2.台灣存託憑證","7991871","3251731","432"
"3.受益憑證","0","0","0"
"4.ETF","3732821193","198958009","25238"
"5.受益證券","2011640","127000","37"
"6.變更交易股票","70832927","18642358","2081"
"7.認購(售)權證","1381768020","1406596000","38027"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","58989452347","1515956112","540224"
"總計(1~12)","64114045071","3124888852","603958"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1652(4),238(2)
"下跌(跌停)",3330(19),506(0)
"持平",563,124
"未成交",4253,8
"無比價",775,5
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率4.677換算後加入成交金額。"
2016年10月28日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","4275037","366","310172077","72.6","72.75","72.45","72.6"," ","0","72.6","910","72.65","102","0.00"
="0051  ","元大中型100     ","3000","3","80450","26.83","26.83","26.81","26.81","-","0.09","26.81","11","26.88","20","0.00"
="0052  ","富邦科技        ","1000","1","44600","44.6","44.6","44.6","44.6","-","0.51","44.6","1","44.98","10","0.00"
="0053  ","元大電子        ","7000","7","219430","31.35","31.36","31.34","31.36","-","0.02","31.36","18","31.59","20","0.00"
="0054  ","元大台商50      ","24000","15","541150","22.53","22.57","22.52","22.57","-","0.06","22.6","20","22.66","1","0.00"
="0055  ","元大MSCI金融    ","45000","19","628040","13.96","13.96","13.94","13.94","-","0.02","13.94","5","14","20","0.00"
="0056  ","元大高股息      ","865617","450","20554624","23.75","23.78","23.7","23.75"," ","0","23.75","13","23.76","4","0.00"
="0057  ","富邦摩台        ","0","0","0","--","--","--","--"," ","0","42.68","20","42.82","28","0.00"
="0058  ","富邦發達        ","0","0","0","--","--","--","--"," ","0","40.46","10","40.74","10","0.00"
="0059  ","富邦金融        ","1000","1","32420","32.42","32.42","32.42","32.42"," ","0","32.18","1","32.42","3","0.00"
="0061  ","元大寶滬深      ","2660145","430","42970207","16.16","16.24","16.09","16.12"," ","0","16.11","72","16.12","84","0.00"
="006203","元大MSCI台灣    ","0","0","0","--","--","--","--"," ","0","33.6","1","33.83","20","0.00"
="006204","永豐臺灣加權    ","1200","2","55668","46.38","46.38","46.38","46.38","-","0.54","46.01","15","46.4","1","0.00"
="006205","富邦上証        ","4654250","790","127282840","27.23","27.44","27.19","27.28","+","0.07","27.27","27","27.28","18","0.00"
="006206","元大上證50      ","708000","146","18620890","26.13","26.37","26.13","26.2","+","0.1","26.18","1","26.2","97","0.00"
="006207","FH滬深          ","953000","132","19598690","20.3","20.65","20.3","20.56","+","0.06","20.55","6","20.56","107","0.00"
="006208","富邦台50        ","4000","4","165240","41.29","41.34","41.27","41.27","-","0.12","41.02","1","41.37","2","0.00"
="00625K","富邦上証+R      ","101000","3","598930","5.93","5.93","5.93","5.93","+","0.03","5.87","50","5.91","50","0.00"
="00631L","元大台灣50正2   ","3308000","592","84060400","25.56","25.57","25.32","25.42","-","0.04","25.4","7","25.42","41","0.00"
="00632R","元大台灣50反1   ","25214117","3673","408313591","16.16","16.23","16.14","16.2","+","0.01","16.2","281","16.21","977","0.00"
="00633L","富邦上証正2     ","28329442","5431","925868556","32.53","32.97","32.34","32.55","+","0.3","32.54","42","32.55","522","0.00"
="00634R","富邦上証反1     ","2009000","157","18947610","9.46","9.49","9.4","9.44","-","0.05","9.44","13","9.46","767","0.00"
="00635U","元大S&P黃金     ","232000","87","4772620","20.53","20.59","20.53","20.59","+","0.07","20.58","68","20.59","7","0.00"
="00636 ","國泰中國A50     ","1705000","110","27803560","16.2","16.36","16.2","16.28","+","0.08","16.28","7","16.29","180","0.00"
="00637L","元大滬深300正2  ","57303100","6475","699344339","12.13","12.3","12.08","12.15","+","0.1","12.14","343","12.15","93","0.00"
="00638R","元大滬深300反1  ","27000","14","489770","18.2","18.2","18.07","18.16","-","0.08","18.12","53","18.16","90","0.00"
="00639 ","富邦深100       ","4273000","530","43007900","10.04","10.12","10.01","10.05"," ","0","10.05","25","10.06","40","0.00"
="00640L","富邦日本正2     ","4780000","406","73006060","15.29","15.35","15.22","15.32","+","0.2","15.32","21","15.33","302","0.00"
="00641R","富邦日本反1     ","2090000","196","41025860","19.64","19.67","19.59","19.59","-","0.13","19.59","70","19.61","1","0.00"
="00642U","元大S&P石油     ","2311000","448","43116560","18.65","18.68","18.63","18.67","+","0.07","18.66","64","18.67","2","0.00"
="00643 ","群益深証中小    ","2534000","347","38497630","15.12","15.27","15.12","15.14","-","0.01","15.13","53","15.14","84","0.00"
="00643K","群益深証中小+R  ","100000","3","328000","3.28","3.28","3.28","3.28"," ","0","3.16","50","3.28","50","0.00"
="00645 ","富邦日本        ","249000","40","4426350","17.76","17.81","17.75","17.81","+","0.15","17.8","753","17.81","13","0.00"
="00646 ","元大S&P500      ","12000","8","240320","20.02","20.03","20.02","20.03"," ","0","20.01","58","20.03","1","0.00"
="00647L","元大S&P500正2   ","104000","4","2164200","20.82","20.85","20.8","20.8"," ","0","20.8","1","20.84","1","0.00"
="00648R","元大S&P500反1   ","643000","125","11803750","18.33","18.38","18.33","18.36","+","0.03","18.35","61","18.36","82","0.00"
="00649 ","FH香港          ","114000","11","1965660","17.26","17.27","17.17","17.17","-","0.05","17.14","52","17.17","6","0.00"
="00650L","FH香港正2       ","313000","129","6683120","21.41","21.52","21.26","21.26","-","0.15","21.26","17","21.28","20","0.00"
="00651R","FH香港反1       ","292000","68","3419340","11.7","11.75","11.67","11.75","+","0.04","11.75","3","11.76","26","0.00"
="00652 ","富邦印度        ","349000","53","7284320","20.91","21.01","20.79","21","+","0.19","20.96","102","21","10","0.00"
="00653L","富邦印度正2     ","834000","191","19018520","22.9","23.03","22.67","22.95","+","0.23","22.95","76","23","7","0.00"
="00654R","富邦印度反1     ","489000","81","8830740","18.03","18.11","17.97","18","-","0.1","17.98","133","18","28","0.00"
="00655L","國泰中國A50正2  ","1972000","232","45240830","22.76","23.14","22.7","22.86","+","0.18","22.85","6","22.86","5","0.00"
="00656R","國泰中國A50反1  ","45000","5","795550","17.63","17.71","17.63","17.71","-","0.1","17.71","250","17.73","499","0.00"
="00657 ","國泰日經225     ","929000","27","19770460","21.32","21.34","21.27","21.34","+","0.17","21.31","52","21.34","99","0.00"
="00658L","國泰日本正2     ","168000","23","3834340","22.85","22.85","22.8","22.84","+","0.27","22.84","302","22.85","102","0.00"
="00659R","國泰日本反1     ","1203000","59","21363600","17.8","17.8","17.74","17.74","-","0.14","17.74","221","17.78","100","0.00"
