

2016年09月21日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10653.23,+,75.48,0.71
發行量加權股價指數,9228.5,+,66.92,0.73
臺灣公司治理100指數,5159.94,+,32.97,0.64
臺灣50指數,6941.73,+,40.74,0.59
臺灣中型100指數,6512.29,+,50.54,0.78
臺灣資訊科技指數,8529.07,+,61.68,0.73
臺灣發達指數,7813.6,+,43.01,0.55
臺灣高股息指數,5591.61,+,54.14,0.98
臺灣就業99指數,5479.9,+,38.29,0.7
臺灣高薪100指數,5060.64,+,28.95,0.58
臺灣低波動高股息指數,1372.83,+,14.34,1.06
未含金融保險股指數,7858.78,+,59.47,0.76
未含電子股指數,12716.55,+,117.67,0.93
未含金融電子股指數,11060.02,+,120.3,1.1
小型股300指數,5486.88,+,53.4,0.98
漲升股利150指數,5317.23,+,35.67,0.68
漲升股利100指數,5317.47,+,38.51,0.73
水泥窯製類指數,444.07,+,13.48,3.13
塑膠化工類指數,796.36,+,7.65,0.97
機電類指數,2133.15,+,12.15,0.57
水泥類指數,114.68,+,4.18,3.78
食品類指數,1444.77,+,17.05,1.19
塑膠類指數,227.81,+,2.18,0.97
紡織纖維類指數,493.94,+,4.89,1
電機機械類指數,167.33,+,1.24,0.75
電器電纜類指數,36.4,+,0.44,1.22
化學生技醫療類指數,101.49,+,1.22,1.22
化學類指數,95.13,+,1.22,1.3
生技醫療類指數,77.44,+,0.86,1.12
玻璃陶瓷類指數,40.2,+,0.05,0.12
造紙類指數,153.3,+,2.04,1.35
鋼鐵類指數,87.95,+,0.46,0.53
橡膠類指數,329.07,+,2.06,0.63
汽車類指數,250.46,+,1.85,0.74
電子類指數,378.81,+,2.12,0.56
半導體類指數,130.63,+,0.75,0.58
電腦及週邊設備類指數,101.48,+,1.2,1.2
光電類指數,35.56,+,0.26,0.74
通信網路類指數,126.45,+,0.74,0.59
電子零組件類指數,80.82,+,0.26,0.32
電子通路類指數,108.74,+,0.57,0.53
資訊服務類指數,77.65,+,1.1,1.44
其他電子類指數,85.71,-,0.01,-0.01
建材營造類指數,243.3,+,5.63,2.37
航運類指數,59.79,-,0.01,-0.02
觀光類指數,116.14,+,0.45,0.39
金融保險類指數,1010.77,+,5.13,0.51
貿易百貨類指數,218.34,+,2.77,1.28
油電燃氣類指數,121.88,+,2.11,1.76
其他類指數,251.27,+,1.67,0.67
臺指日報酬兩倍指數,12479.71,+,179.69,1.46
臺指日報酬反向一倍指數,8674.2,-,63.83,-0.73
電子類兩倍槓桿指數,9870.73,+,109.87,1.13
電子類反向指數,9473.02,-,53.62,-0.56
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11860,+,84.04,0.71
發行量加權股價報酬指數,15211.41,+,110.31,0.73
臺灣公司治理100報酬指數,5593.48,+,35.74,0.64
臺灣50報酬指數,11573.73,+,67.93,0.59
臺灣中型100報酬指數,10094.92,+,78.35,0.78
臺灣資訊科技報酬指數,13521.18,+,97.79,0.73
臺灣發達報酬指數,11739.37,+,64.62,0.55
臺灣高股息報酬指數,10475.75,+,101.43,0.98
臺灣就業99報酬指數,6729.5,+,47.02,0.7
臺灣高薪100報酬指數,5561.22,+,31.81,0.58
臺灣低波動高股息報酬指數,2959.96,+,30.92,1.06
未含金融電子股報酬指數,18269.42,+,198.71,1.1
小型股300報酬指數,5727.38,+,55.74,0.98
漲升股利150報酬指數,5491.46,+,36.84,0.68
漲升股利100報酬指數,5483.01,+,39.71,0.73
水泥類報酬指數,167.46,+,6.11,3.79
食品類報酬指數,1771.9,+,20.92,1.19
塑膠類報酬指數,304.25,+,2.92,0.97
紡織纖維類報酬指數,647.09,+,6.39,1
電機機械類報酬指數,215.23,+,1.6,0.75
電器電纜類報酬指數,42.23,+,0.5,1.2
化學生技醫療類報酬指數,131.38,+,1.58,1.22
化學類報酬指數,127.39,+,1.64,1.3
生技醫療類報酬指數,94.32,+,1.05,1.13
玻璃陶瓷類報酬指數,43.43,+,0.05,0.12
造紙類報酬指數,190.49,+,2.53,1.35
鋼鐵類報酬指數,116.44,+,0.6,0.52
橡膠類報酬指數,427.9,+,2.68,0.63
汽車類報酬指數,318.5,+,2.35,0.74
電子類報酬指數,573.96,+,3.21,0.56
半導體類報酬指數,189.22,+,1.07,0.57
電腦及週邊設備類報酬指數,161.92,+,1.9,1.19
光電類報酬指數,44.3,+,0.32,0.73
通信網路類報酬指數,211.14,+,1.24,0.59
電子零組件類報酬指數,121.36,+,0.39,0.32
電子通路類報酬指數,181.61,+,0.96,0.53
資訊服務類報酬指數,131.99,+,1.88,1.44
其他電子類報酬指數,108.15,-,0.02,-0.02
建材營造類報酬指數,354.12,+,8.2,2.37
航運類報酬指數,74.36,-,0.01,-0.01
觀光類報酬指數,135.1,+,0.52,0.39
金融保險類報酬指數,1364.17,+,6.93,0.51
貿易百貨類報酬指數,273.43,+,3.47,1.29
油電燃氣類報酬指數,153.3,+,2.65,1.76
其他類報酬指數,345.55,+,2.29,0.67
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","67471033344","1680252781","654543"
"2.台灣存託憑證","5929016","2244021","356"
"3.受益憑證","0","0","0"
"4.ETF","4527613344","218842739","32980"
"5.受益證券","10667900","733000","213"
"6.變更交易股票","25881913","12480422","1293"
"7.認購(售)權證","2067423300","1940738000","53019"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","67496915257","1692733203","655836"
"總計(1~12)","74108548817","3855290963","742404"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2934(5),627(5)
"下跌(跌停)",2313(14),146(1)
"持平",577,89
"未成交",3978,2
"無比價",751,10
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率4.726換算後加入成交金額。"
2016年09月21日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","12156219","3370","864927150","70.75","71.35","70.55","71.25","+","0.35","71.2","388","71.25","48","0.00"
="0051  ","元大中型100     ","28074","26","754139","26.8","26.96","26.8","26.96","+","0.07","26.97","1","27","3","0.00"
="0052  ","富邦科技        ","1050","2","46168","43.97","43.97","43.97","43.97"," ","0","43.89","10","43.97","3","0.00"
="0053  ","元大電子        ","11000","10","340910","31.09","31.1","30.83","31.1","+","0.03","30.83","1","31.18","3","0.00"
="0054  ","元大台商50      ","3010","2","67092","22.29","22.29","22.29","22.29","+","0.03","22.32","1","22.39","1","0.00"
="0055  ","元大MSCI金融    ","99100","22","1383220","13.91","14","13.91","14","+","0.05","13.99","1","14.01","1","0.00"
="0056  ","元大高股息      ","913500","476","22720719","24.8","24.97","24.79","24.95","+","0.15","24.94","21","24.95","8","0.00"
="0057  ","富邦摩台        ","0","0","0","--","--","--","--"," ","0","42.06","20","42.19","28","0.00"
="0058  ","富邦發達        ","0","0","0","--","--","--","--"," ","0","39.66","10","39.88","1","0.00"
="0059  ","富邦金融        ","0","0","0","--","--","--","--"," ","0","32.54","1","32.86","1","0.00"
="0061  ","元大寶滬深      ","4418000","1457","70148320","15.95","15.97","15.81","15.9","-","0.01","15.9","13","15.93","1","0.00"
="006203","元大MSCI台灣    ","1000","1","33030","33.03","33.03","33.03","33.03"," ","0","32.51","1","33.2","1","0.00"
="006204","永豐臺灣加權    ","4000","4","187150","46.75","46.95","46.72","46.95","+","0.2","47.09","15","47.53","50","0.00"
="006205","富邦上証        ","4540018","1134","121405369","26.8","26.84","26.7","26.75","-","0.05","26.75","41","26.76","2","0.00"
="006206","元大上證50      ","662899","85","16954925","25.65","25.65","25.52","25.59"," ","0","25.59","87","25.6","2","0.00"
="006207","FH滬深          ","875000","195","17612630","20.19","20.2","20.1","20.16"," ","0","20.15","11","20.16","1","0.00"
="006208","富邦台50        ","2000","2","80580","40.29","40.29","40.29","40.29","-","0.2","40.61","1","--","0","0.00"
="00625K","富邦上証+R      ","300000","15","1722000","5.74","5.74","5.74","5.74","+","0.01","5.69","100","5.77","20","0.00"
="00631L","元大台灣50正2   ","4851038","1137","117841886","24.05","24.5","24.05","24.48","+","0.21","24.48","34","24.49","89","0.00"
="00632R","元大台灣50反1   ","58320155","8111","965623035","16.66","16.66","16.51","16.52","-","0.07","16.51","3,288","16.52","657","0.00"
="00633L","富邦上証正2     ","18982159","2666","589183443","31.1","31.19","30.92","31.08","+","0.1","31.08","49","31.09","104","0.00"
="00634R","富邦上証反1     ","765000","70","7402830","9.66","9.7","9.65","9.67","+","0.01","9.67","71","9.68","120","0.00"
="00635U","元大S&P黃金     ","1082000","309","23077770","21.38","21.4","21.28","21.34","-","0.04","21.34","53","21.35","50","0.00"
="00636 ","國泰中國A50     ","2298000","319","36616940","15.96","15.98","15.89","15.97","+","0.03","15.96","16","15.97","69","0.00"
="00637L","元大滬深300正2  ","36731000","3666","425873490","11.65","11.65","11.54","11.61","+","0.05","11.61","2,372","11.62","1,073","0.00"
="00638R","元大滬深300反1  ","367000","27","6778170","18.47","18.51","18.45","18.48","+","0.01","18.48","98","18.53","203","0.00"
