

2015年09月16日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9615.83,+,88.76,0.93
發行量加權股價指數,8333.29,+,73.3,0.89
臺灣公司治理100指數,4573.63,+,41.69,0.92
臺灣50指數,6188.93,+,72.06,1.18
臺灣中型100指數,6135.55,+,29.8,0.49
臺灣資訊科技指數,6744.05,+,126.61,1.91
臺灣發達指數,7464.61,+,34.34,0.46
臺灣高股息指數,4885.99,+,13.73,0.28
臺灣就業99指數,5134.5,+,43.96,0.86
臺灣高薪100指數,4652.35,+,37.35,0.81
臺灣低波動高股息指數,1282.81,+,3.26,0.25
未含金融保險股指數,6932.12,+,61.72,0.9
未含電子股指數,12305.37,+,69.06,0.56
未含金融電子股指數,10356.73,+,46.38,0.45
小型股300指數,--,,--,--
水泥窯製類指數,460.22,-,0.67,-0.15
塑膠化工類指數,708.1,+,5.33,0.76
機電類指數,1811.95,+,20.65,1.15
水泥類指數,123.1,-,0.23,-0.19
食品類指數,1314.49,+,3.37,0.26
塑膠類指數,202.76,+,1.07,0.53
紡織纖維類指數,596.65,-,1.84,-0.31
電機機械類指數,140.25,+,0.3,0.21
電器電纜類指數,29.19,+,0.16,0.55
化學生技醫療類指數,90.05,+,1.12,1.26
化學類指數,85.73,+,0.17,0.2
生技醫療類指數,67.36,+,1.68,2.56
玻璃陶瓷類指數,34.23,+,0.04,0.12
造紙類指數,146.83,+,0.68,0.47
鋼鐵類指數,76.71,-,0.09,-0.12
橡膠類指數,290.73,+,3.2,1.11
汽車類指數,270.61,+,5.5,2.07
電子類指數,322.02,+,3.78,1.19
半導體類指數,100.75,+,2.05,2.08
電腦及週邊設備類指數,88.75,+,0.8,0.91
光電類指數,31.93,+,0.29,0.92
通信網路類指數,109.7,+,0.04,0.04
電子零組件類指數,76.32,+,0.43,0.57
電子通路類指數,95.75,+,0.25,0.26
資訊服務類指數,87.01,+,0.41,0.47
其他電子類指數,84.81,+,0.5,0.59
建材營造類指數,237.08,+,3.83,1.64
航運類指數,70.99,+,0.04,0.06
觀光類指數,114.16,-,0.6,-0.52
金融保險類指數,1057.13,+,8.64,0.82
貿易百貨類指數,197.61,+,0.61,0.31
油電燃氣類指數,96.39,+,0.29,0.3
其他類指數,250.96,+,0.43,0.17
臺指日報酬兩倍指數,10371.3,+,180.86,1.77
臺指日報酬反向一倍指數,9790.48,-,87.66,-0.89
電子類兩倍槓桿指數,7299.28,+,169.38,2.38
電子類反向指數,11404.41,-,137.09,-1.19
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10289.27,+,94.99,0.93
發行量加權股價報酬指數,13186.61,+,115.99,0.89
臺灣公司治理100報酬指數,4749.6,+,43.3,0.92
臺灣50報酬指數,9901.02,+,115.28,1.18
臺灣中型100報酬指數,9153.8,+,44.45,0.49
臺灣資訊科技報酬指數,10258.51,+,192.58,1.91
臺灣發達報酬指數,10786.57,+,49.63,0.46
臺灣高股息報酬指數,8655.68,+,24.33,0.28
臺灣就業99報酬指數,6062.9,+,51.9,0.86
