

2016年12月05日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10517.06,-,27.45,-0.26
發行量加權股價指數,9160.66,-,28.83,-0.31
臺灣公司治理100指數,5194.86,-,12.88,-0.25
臺灣50指數,6911.01,-,14.52,-0.21
臺灣中型100指數,6243.74,-,41.73,-0.66
臺灣資訊科技指數,8185.34,+,12.96,0.16
臺灣發達指數,7779.18,-,49.99,-0.64
臺灣高股息指數,5374.36,-,37.78,-0.7
臺灣就業99指數,5552.55,-,24.99,-0.45
臺灣高薪100指數,5139.94,-,16.37,-0.32
臺灣低波動高股息指數,1341.89,-,11.53,-0.85
未含金融保險股指數,7725.67,-,23.98,-0.31
未含電子股指數,13100.66,-,79.9,-0.61
未含金融電子股指數,11270.91,-,80.87,-0.71
小型股300指數,5401.91,-,17.67,-0.33
漲升股利150指數,5219.47,-,24.01,-0.46
漲升股利100指數,5178.22,-,27.06,-0.52
水泥窯製類指數,440.1,-,5.23,-1.17
塑膠化工類指數,855.98,-,7.56,-0.88
機電類指數,2047.56,-,0.89,-0.04
水泥類指數,115.57,-,1.42,-1.21
食品類指數,1364.77,-,6.04,-0.44
塑膠類指數,259.28,-,2.75,-1.05
紡織纖維類指數,471.9,-,5.31,-1.11
電機機械類指數,148.77,+,0.66,0.45
電器電纜類指數,40.4,-,0.71,-1.73
化學生技醫療類指數,97.88,-,0.47,-0.48
化學類指數,94.34,-,0.24,-0.25
生技醫療類指數,72.37,-,0.53,-0.73
玻璃陶瓷類指數,36.55,-,0.36,-0.98
造紙類指數,161.21,-,0.55,-0.34
鋼鐵類指數,99.65,-,0.3,-0.3
橡膠類指數,308.82,-,1.5,-0.48
汽車類指數,248.83,-,1.81,-0.72
電子類指數,364.3,-,0.18,-0.05
半導體類指數,126.5,+,0.24,0.19
電腦及週邊設備類指數,93.99,-,0.39,-0.41
光電類指數,34.07,+,0.03,0.09
通信網路類指數,120.65,+,0.29,0.24
電子零組件類指數,76.07,-,0.27,-0.35
電子通路類指數,106.23,-,2.02,-1.87
資訊服務類指數,84.24,+,0.54,0.65
其他電子類指數,84.51,-,0.44,-0.52
建材營造類指數,241.42,-,1.98,-0.81
航運類指數,58.88,-,0.31,-0.52
觀光類指數,109.56,+,0.53,0.49
金融保險類指數,1070.27,-,3.66,-0.34
貿易百貨類指數,210.8,-,1.35,-0.64
油電燃氣類指數,135.77,-,1.21,-0.88
其他類指數,235.39,-,2.02,-0.85
臺指日報酬兩倍指數,12254.75,-,77.38,-0.63
臺指日報酬反向一倍指數,8708.93,+,27.24,0.31
電子類兩倍槓桿指數,9086.95,-,8.98,-0.1
電子類反向指數,9805.99,+,4.84,0.05
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11711.24,-,30.57,-0.26
發行量加權股價報酬指數,15103.16,-,47.52,-0.31
臺灣公司治理100報酬指數,5631.44,-,13.96,-0.25
臺灣50報酬指數,11522.51,-,24.21,-0.21
臺灣中型100報酬指數,9683.47,-,64.73,-0.66
臺灣資訊科技報酬指數,12977.09,+,20.54,0.16
臺灣發達報酬指數,11689.2,-,75.12,-0.64
臺灣高股息報酬指數,10068.74,-,70.78,-0.7
臺灣就業99報酬指數,6821.36,-,30.71,-0.45
臺灣高薪100報酬指數,5648.88,-,17.99,-0.32
臺灣低波動高股息報酬指數,2893.26,-,24.85,-0.85
未含金融電子股報酬指數,18624.94,-,133.63,-0.71
小型股300報酬指數,5641.9,-,18.45,-0.33
漲升股利150報酬指數,5391.98,-,24.8,-0.46
漲升股利100報酬指數,5341.09,-,27.91,-0.52
水泥類報酬指數,168.75,-,2.08,-1.22
食品類報酬指數,1673.79,-,7.4,-0.44
塑膠類報酬指數,346.28,-,3.68,-1.05
紡織纖維類報酬指數,618.22,-,6.96,-1.11
電機機械類報酬指數,191.36,+,0.84,0.44
電器電纜類報酬指數,47.29,-,0.83,-1.72
化學生技醫療類報酬指數,126.9,-,0.6,-0.47
化學類報酬指數,126.4,-,0.31,-0.24
生技醫療類報酬指數,88.36,-,0.66,-0.74
玻璃陶瓷類報酬指數,39.48,-,0.39,-0.98
造紙類報酬指數,200.33,-,0.67,-0.33
鋼鐵類報酬指數,131.94,-,0.4,-0.3
橡膠類報酬指數,401.57,-,1.95,-0.48
汽車類報酬指數,316.43,-,2.29,-0.72
電子類報酬指數,552.09,-,0.28,-0.05
半導體類報酬指數,183.29,+,0.35,0.19
電腦及週邊設備類報酬指數,150.01,-,0.62,-0.41
光電類報酬指數,42.46,+,0.04,0.09
通信網路類報酬指數,201.45,+,0.48,0.24
電子零組件類報酬指數,114.25,-,0.41,-0.36
電子通路類報酬指數,177.41,-,3.38,-1.87
資訊服務類報酬指數,143.19,+,0.93,0.65
其他電子類報酬指數,106.64,-,0.55,-0.51
建材營造類報酬指數,352.49,-,2.88,-0.81
航運類報酬指數,73.22,-,0.4,-0.54
觀光類報酬指數,127.45,+,0.62,0.49
金融保險類報酬指數,1444.48,-,4.93,-0.34
貿易百貨類報酬指數,264.18,-,1.68,-0.63
油電燃氣類報酬指數,170.77,-,1.53,-0.89
其他類報酬指數,323.81,-,2.77,-0.85
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","55144750228","1617916181","600143"
"2.台灣存託憑證","6663476","1852494","342"
"3.受益憑證","0","0","0"
"4.ETF","7137973923","381537009","54596"
"5.受益證券","27087560","1908000","150"
"6.變更交易股票","18943891","6353792","1251"
"7.認購(售)權證","1257165370","1381929000","37216"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","55163694119","1624269973","601394"
"總計(1~12)","63592584448","3391496476","693698"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1983(7),283(7)
"下跌(跌停)",2944(14),505(1)
"持平",550,79
"未成交",4397,7
"無比價",777,11
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率4.673換算後加入成交金額。"
2016年12月05日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","1388169","367","98576875","71.2","71.2","70.8","71.1","-","0.1","71.05","19","71.1","1","0.00"
="0051  ","元大中型100     ","10000","6","254840","25.51","25.51","25.44","25.44","-","0.2","25.4","1","25.65","1","0.00"
="0052  ","富邦科技        ","2000","2","84410","42.26","42.26","42.15","42.15","-","0.19","42.11","10","42.54","10","0.00"
="0053  ","元大電子        ","8000","8","231810","28.93","29.11","28.93","29.11","-","0.1","29","1","29.21","2","0.00"
="0054  ","元大台商50      ","5489","6","115551","20.93","20.93","20.81","20.83","-","0.07","20.81","1","21.54","3","0.00"
="0055  ","元大MSCI金融    ","189345","61","2731253","14.47","14.49","14.38","14.38","-","0.04","14.38","201","14.41","1","0.00"
="0056  ","元大高股息      ","1650301","898","37972795","23.14","23.14","22.95","22.98","-","0.15","22.97","20","22.98","23","0.00"
="0057  ","富邦摩台        ","2000","2","83450","41.61","41.84","41.61","41.84","+","0.09","41.68","20","41.8","28","0.00"
="0058  ","富邦發達        ","1000","1","39850","39.85","39.85","39.85","39.85","+","0.15","39.5","10","39.78","10","0.00"
="0059  ","富邦金融        ","1000","1","34940","34.94","34.94","34.94","34.94","+","0.11","34.56","1","34.8","1","0.00"
="0061  ","元大寶滬深      ","8467300","1681","138509372","16.62","16.63","16.25","16.29","-","0.33","16.29","284","16.3","33","0.00"
="006203","元大MSCI台灣    ","1000","1","32960","32.96","32.96","32.96","32.96","+","0.2","32.02","3","--","0","0.00"
="006204","永豐臺灣加權    ","0","0","0","--","--","--","--"," ","0","45.4","1","45.67","25","0.00"
="006205","富邦上証        ","5998001","1174","169238448","28.4","28.44","28.09","28.15","-","0.36","28.15","124","28.16","11","0.00"
="006206","元大上證50      ","1559000","370","42515840","27.5","27.5","27.12","27.26","-","0.34","27.25","1","27.26","32","0.00"
="006207","FH滬深          ","1645000","333","34833020","21.23","21.3","21.05","21.06","-","0.28","21.06","120","21.14","178","0.00"
="006208","富邦台50        ","0","0","0","--","--","--","--"," ","0","40.21","1","40.61","1","0.00"
="00625K","富邦上証+R      ","100000","2","623000","6.23","6.23","6.23","6.23","-","0.01","6.18","50","6.21","50","0.00"
="00631L","元大台灣50正2   ","2959100","537","72500461","24.55","24.63","24.33","24.53","-","0.01","24.51","16","24.53","294","0.00"
="00632R","元大台灣50反1   ","31135438","7323","507854278","16.3","16.37","16.27","16.3","+","0.02","16.3","2,510","16.31","69","0.00"
="00633L","富邦上証正2     ","54374200","10274","1950746879","36.42","36.42","35.5","35.69","-","0.89","35.69","277","35.7","118","0.00"
="00634R","富邦上証反1     ","4951000","481","44880220","9.01","9.12","9.01","9.1","+","0.11","9.09","19","9.1","288","0.00"
="00635U","元大S&P黃金     ","3089700","672","58810735","19.1","19.1","18.96","19.04","+","0.03","19.03","93","19.04","25","0.00"
="00636 ","國泰中國A50     ","2585000","345","43832480","17.09","17.09","16.88","16.93","-","0.2","16.93","182","16.95","102","0.00"
="00637L","元大滬深300正2  ","139447000","13933","1869404070","13.61","13.62","13.28","13.34","-","0.32","13.34","2,577","13.35","20","0.00"
="00638R","元大滬深300反1  ","178000","70","3144910","17.6","17.78","17.49","17.77","+","0.3","17.73","2","17.77","153","0.00"
