

2015年08月12日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9547.68,-,119.9,-1.24
發行量加權股價指數,8283.38,-,110.76,-1.32
臺灣公司治理100指數,4544.63,-,66.19,-1.44
臺灣50指數,6158.67,-,103.87,-1.66
臺灣中型100指數,6030.5,-,103.44,-1.69
臺灣資訊科技指數,6553.27,-,46.68,-0.71
臺灣發達指數,7463.45,-,71.93,-0.95
臺灣高股息指數,4800.85,-,46.01,-0.95
臺灣就業99指數,5087.82,-,97.87,-1.89
臺灣高薪100指數,4655.46,-,98.33,-2.07
臺灣低波動高股息指數,1301.46,-,7.84,-0.6
未含金融保險股指數,6867.47,-,44.98,-0.65
未含電子股指數,12428.13,-,217.66,-1.72
未含金融電子股指數,10444.85,-,22.97,-0.22
小型股300指數,--,,--,--
水泥窯製類指數,462.31,-,2.83,-0.61
塑膠化工類指數,713.89,-,0.56,-0.08
機電類指數,1773.19,-,16.38,-0.92
水泥類指數,121.9,-,0.9,-0.73
食品類指數,1336.94,+,17.97,1.36
塑膠類指數,205.61,+,0.68,0.33
紡織纖維類指數,572.62,+,5.52,0.97
電機機械類指數,134.24,-,0.53,-0.39
電器電纜類指數,29.03,-,0.23,-0.79
化學生技醫療類指數,90.63,-,0.65,-0.71
化學類指數,88.09,-,0.51,-0.58
生技醫療類指數,66.12,-,0.59,-0.88
玻璃陶瓷類指數,37.79,+,0.06,0.16
造紙類指數,147.34,-,0.02,-0.01
鋼鐵類指數,80.68,-,1.78,-2.16
橡膠類指數,285.92,-,3.24,-1.12
汽車類指數,283.93,-,5.35,-1.85
電子類指數,315.34,-,2.97,-0.93
半導體類指數,98.24,-,0.98,-0.99
電腦及週邊設備類指數,85.75,+,0.35,0.41
光電類指數,31.12,-,0.89,-2.78
通信網路類指數,110.31,+,0.18,0.16
電子零組件類指數,74.29,-,0.88,-1.17
電子通路類指數,96.71,-,1.2,-1.23
資訊服務類指數,86.72,+,0.48,0.56
其他電子類指數,83.21,-,1.34,-1.58
建材營造類指數,243.69,-,2.44,-0.99
航運類指數,78.97,-,1.1,-1.37
觀光類指數,111.49,+,1.59,1.45
金融保險類指數,1071.19,-,55.62,-4.94
貿易百貨類指數,212.3,-,1.3,-0.61
油電燃氣類指數,92.71,+,2.41,2.67
其他類指數,245.42,-,3.65,-1.47
電子類兩倍槓桿指數,7070.21,-,134.45,-1.87
電子類反向指數,11764.27,+,108.75,0.93
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10134.93,-,124.68,-1.22
發行量加權股價報酬指數,13003.75,-,171.35,-1.3
臺灣公司治理100報酬指數,4688.32,-,67.52,-1.42
臺灣50報酬指數,9781.88,-,164.45,-1.65
臺灣中型100報酬指數,8923.33,-,146.28,-1.61
臺灣資訊科技報酬指數,9963.12,-,67.27,-0.67
臺灣發達報酬指數,10653.7,-,102.69,-0.95
臺灣高股息報酬指數,8364.77,-,38.87,-0.46
臺灣就業99報酬指數,5974.51,-,111.87,-1.84
臺灣高薪100報酬指數,4851.02,-,100.09,-2.02
臺灣低波動高股息報酬指數,2647.17,-,15.96,-0.6
未含金融電子股報酬指數,16486.3,-,35.14,-0.21
小型股300報酬指數,--,,--,--
水泥類報酬指數,166.89,-,1.22,-0.73
食品類報酬指數,1577.84,+,21.82,1.4
塑膠類報酬指數,262.27,+,0.86,0.33
紡織纖維類報酬指數,721.4,+,6.95,0.97
電機機械類報酬指數,165.4,-,0.64,-0.39
電器電纜類報酬指數,33.19,-,0.27,-0.81
化學生技醫療類報酬指數,112.55,-,0.81,-0.71
化學類報酬指數,112.04,-,0.64,-0.57
生技醫療類報酬指數,78.15,-,0.7,-0.89
玻璃陶瓷類報酬指數,40.59,+,0.06,0.15
造紙類報酬指數,175.89,-,0.03,-0.02
鋼鐵類報酬指數,103.96,-,2.29,-2.16
橡膠類報酬指數,350.86,-,3.97,-1.12
汽車類報酬指數,337.29,-,6.36,-1.85
電子類報酬指數,454.52,-,4.19,-0.91
半導體類報酬指數,136.51,-,1.36,-0.99
電腦及週邊設備類報酬指數,129.35,+,0.76,0.59
光電類報酬指數,37.52,-,1.06,-2.75
通信網路類報酬指數,176.67,+,0.31,0.18
電子零組件類報酬指數,105.73,-,1.25,-1.17
電子通路類報酬指數,152.06,-,1.89,-1.23
資訊服務類報酬指數,136.09,+,0.75,0.55
其他電子類報酬指數,96.93,-,1.57,-1.59
建材營造類報酬指數,327.05,-,2.99,-0.91
航運類報酬指數,94.96,-,1.32,-1.37
觀光類報酬指數,126.01,+,1.8,1.45
金融保險類報酬指數,1371.95,-,70.63,-4.9
貿易百貨類報酬指數,254.11,-,1.55,-0.61
油電燃氣類報酬指數,111.43,+,2.89,2.66
其他類報酬指數,323.76,-,4.82,-1.47
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","87130853721","2339610688","791318"
"2.台灣存託憑證","35426240","5577622","853"
"3.受益憑證","0","0","0"
"4.ETF","6880777971","263922189","40415"
"5.受益證券","11798982","758103","101"
"6.變更交易股票","11146927","10092685","748"
"7.認購(售)權證","2662341010","2891059000","87715"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","87142000648","2349703373","792066"
"總計(1~12)","96732344851","5511020287","921150"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2011(18),278(2)
"下跌(跌停)",3827(51),495(2)
"持平",375,79
"未成交",4962,5
"無比價",733,7
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
