

2015年12月09日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9588.21,-,144.82,-1.49
發行量加權股價指數,8229.62,-,114.24,-1.37
臺灣公司治理100指數,4505.95,-,50.91,-1.12
臺灣50指數,6052.92,-,76.28,-1.24
臺灣中型100指數,6017.43,-,85.54,-1.4
臺灣資訊科技指數,6980.91,-,100.44,-1.42
臺灣發達指數,7103.47,-,73.31,-1.02
臺灣高股息指數,5041.95,-,43.04,-0.85
臺灣就業99指數,5043.46,-,67.45,-1.32
臺灣高薪100指數,4531.78,-,52.18,-1.14
臺灣低波動高股息指數,1245.83,-,20.42,-1.61
未含金融保險股指數,6910.44,-,93.97,-1.34
未含電子股指數,11811.91,-,165.86,-1.38
未含金融電子股指數,10060.23,-,134.43,-1.32
小型股300指數,--,,--,--
水泥窯製類指數,398.94,-,3.73,-0.93
塑膠化工類指數,723.4,-,12.14,-1.65
機電類指數,1834.03,-,26.24,-1.41
水泥類指數,104.94,-,1.12,-1.06
食品類指數,1270.61,-,14.85,-1.16
塑膠類指數,203.27,-,1.46,-0.71
紡織纖維類指數,532.76,-,8.35,-1.54
電機機械類指數,139.1,-,4.4,-3.07
電器電纜類指數,27.92,-,0.35,-1.24
化學生技醫療類指數,102.18,-,4.61,-4.32
化學類指數,90.13,-,1.98,-2.15
生技醫療類指數,83.04,-,5.6,-6.32
玻璃陶瓷類指數,32.98,-,0.04,-0.12
造紙類指數,149.75,-,1.58,-1.04
鋼鐵類指數,70.61,-,0.69,-0.97
橡膠類指數,278.3,-,4.64,-1.64
汽車類指數,268.48,-,5.06,-1.85
電子類指數,326.25,-,4.48,-1.35
半導體類指數,107.07,-,1.71,-1.57
電腦及週邊設備類指數,87.84,-,0.99,-1.11
光電類指數,28.89,-,0.72,-2.43
通信網路類指數,111.05,-,0.83,-0.74
電子零組件類指數,76.7,-,1.05,-1.35
電子通路類指數,92.1,-,1.21,-1.3
資訊服務類指數,82.46,-,1.48,-1.76
其他電子類指數,82.05,-,0.74,-0.89
建材營造類指數,226.24,-,1.56,-0.68
航運類指數,63.24,+,0.89,1.43
觀光類指數,112.71,-,2.42,-2.1
金融保險類指數,987.26,-,15.42,-1.54
貿易百貨類指數,202.18,-,0.74,-0.36
油電燃氣類指數,95.47,-,0.02,-0.02
其他類指數,237.51,-,6.2,-2.54
臺指日報酬兩倍指數,10061.36,-,283.27,-2.74
臺指日報酬反向一倍指數,9861.47,+,133.19,1.37
電子類兩倍槓桿指數,7446.5,-,207.35,-2.71
電子類反向指數,11187.77,+,149.52,1.35
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10263.2,-,155.02,-1.49
發行量加權股價報酬指數,13026.93,-,180.84,-1.37
臺灣公司治理100報酬指數,4679.32,-,52.87,-1.12
臺灣50報酬指數,9683.43,-,122.04,-1.24
臺灣中型100報酬指數,8989.42,-,127.8,-1.4
臺灣資訊科技報酬指數,10618.81,-,152.78,-1.42
臺灣發達報酬指數,10265.3,-,105.94,-1.02
臺灣高股息報酬指數,8931.96,-,76.25,-0.85
臺灣就業99報酬指數,5955.41,-,79.65,-1.32
臺灣高薪100報酬指數,4764.34,-,54.85,-1.14
臺灣低波動高股息報酬指數,2569.52,-,42.11,-1.61
未含金融電子股報酬指數,16001.5,-,213.82,-1.32
小型股300報酬指數,--,,--,--
水泥類報酬指數,147.64,-,1.58,-1.06
食品類報酬指數,1510.61,-,17.66,-1.16
塑膠類報酬指數,259.4,-,1.86,-0.71
紡織纖維類報酬指數,672.64,-,10.55,-1.54
電機機械類報酬指數,173.33,-,5.48,-3.06
電器電纜類報酬指數,31.93,-,0.4,-1.24
化學生技醫療類報酬指數,128.26,-,5.79,-4.32
化學類報酬指數,116.15,-,2.55,-2.15
生技醫療類報酬指數,98.91,-,6.67,-6.32
玻璃陶瓷類報酬指數,35.42,-,0.05,-0.14
造紙類報酬指數,178.77,-,1.89,-1.05
鋼鐵類報酬指數,91.08,-,0.89,-0.97
橡膠類報酬指數,346.91,-,5.77,-1.64
汽車類報酬指數,327.46,-,6.16,-1.85
電子類報酬指數,474.22,-,6.52,-1.36
半導體類報酬指數,148.98,-,2.38,-1.57
電腦及週邊設備類報酬指數,133.17,-,1.5,-1.11
光電類報酬指數,35.16,-,0.87,-2.41
通信網路類報酬指數,177.92,-,1.32,-0.74
電子零組件類報酬指數,110.28,-,1.52,-1.36
電子通路類報酬指數,145.26,-,1.9,-1.29
資訊服務類報酬指數,132.02,-,2.36,-1.76
其他電子類報酬指數,98.91,-,0.9,-0.9
建材營造類報酬指數,310.87,-,2.16,-0.69
航運類報酬指數,76.16,+,1.08,1.44
觀光類報酬指數,127.91,-,2.75,-2.1
金融保險類報酬指數,1276.2,-,19.95,-1.54
貿易百貨類報酬指數,245.83,-,0.9,-0.36
油電燃氣類報酬指數,114.77,-,0.04,-0.03
其他類報酬指數,315.54,-,8.23,-2.54
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","81720591840","2214827912","828070"
"2.台灣存託憑證","27986926","7485605","926"
"3.受益憑證","0","0","0"
"4.ETF","6866008322","307302071","41981"
"5.受益證券","3225640","212000","79"
