

2016年11月17日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10324,+,34.17,0.33
發行量加權股價指數,8995.26,+,33.04,0.37
臺灣公司治理100指數,5122.78,+,28.02,0.55
臺灣50指數,6842.2,+,40.26,0.59
臺灣中型100指數,6118.91,-,7.59,-0.12
臺灣資訊科技指數,8249.97,+,61.5,0.75
臺灣發達指數,7623.21,+,27.73,0.37
臺灣高股息指數,5298.03,-,23.94,-0.45
臺灣就業99指數,5390.91,+,9.14,0.17
臺灣高薪100指數,5035.52,+,17.83,0.36
臺灣低波動高股息指數,1317.24,-,4.63,-0.35
未含金融保險股指數,7610.69,+,31.86,0.42
未含電子股指數,12699.48,+,19.17,0.15
未含金融電子股指數,10960.81,+,21.85,0.2
小型股300指數,5251.07,-,2.1,-0.04
漲升股利150指數,5140.5,+,22.78,0.45
漲升股利100指數,5097.05,+,21.1,0.42
水泥窯製類指數,429.39,-,4.57,-1.05
塑膠化工類指數,828.79,+,1.26,0.15
機電類指數,2032.74,+,10.87,0.54
水泥類指數,112.63,-,1.36,-1.19
食品類指數,1386.06,-,16.07,-1.15
塑膠類指數,250.94,+,1.59,0.64
紡織纖維類指數,453.32,+,2.03,0.45
電機機械類指數,146.37,+,0.19,0.13
電器電纜類指數,39.85,-,0.07,-0.18
化學生技醫療類指數,94.87,-,0.64,-0.67
化學類指數,91.69,-,0.32,-0.35
生技醫療類指數,69.91,-,0.74,-1.05
玻璃陶瓷類指數,35.9,-,0.1,-0.28
造紙類指數,153.62,-,1.39,-0.9
鋼鐵類指數,97.58,+,0.73,0.75
橡膠類指數,299.25,-,4,-1.32
汽車類指數,241.6,+,2.55,1.07
電子類指數,361.79,+,2,0.56
半導體類指數,127.07,+,1.03,0.82
電腦及週邊設備類指數,93.26,-,0.03,-0.03
光電類指數,32.64,-,0.06,-0.18
通信網路類指數,119.29,+,0.15,0.13
電子零組件類指數,75.09,-,0.25,-0.33
電子通路類指數,106.49,-,0.07,-0.07
資訊服務類指數,82.84,+,1.32,1.62
其他電子類指數,82.98,+,1.24,1.52
建材營造類指數,230.87,-,0.66,-0.29
航運類指數,59.6,+,1.06,1.81
觀光類指數,109.09,+,0.27,0.25
金融保險類指數,1029.19,+,0.31,0.03
貿易百貨類指數,209.03,+,0.97,0.47
油電燃氣類指數,126.76,+,0.6,0.48
其他類指數,230.49,+,0.11,0.05
臺指日報酬兩倍指數,11819.93,+,86.51,0.74
臺指日報酬反向一倍指數,8871.88,-,32.83,-0.37
電子類兩倍槓桿指數,8966.78,+,98.59,1.11
電子類反向指數,9879.1,-,55.22,-0.56
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11495.43,+,38.04,0.33
發行量加權股價報酬指數,14829.29,+,54.46,0.37
臺灣公司治理100報酬指數,5553.29,+,30.36,0.55
臺灣50報酬指數,11407.78,+,67.12,0.59
臺灣中型100報酬指數,9488.35,-,11.77,-0.12
臺灣資訊科技報酬指數,13078.71,+,97.49,0.75
臺灣發達報酬指數,11454.84,+,41.68,0.37
臺灣高股息報酬指數,9925.73,-,44.86,-0.45
臺灣就業99報酬指數,6620.22,+,11.23,0.17
臺灣高薪100報酬指數,5534.11,+,19.59,0.36
臺灣低波動高股息報酬指數,2840.11,-,9.99,-0.35
未含金融電子股報酬指數,18111.81,+,36.09,0.2
小型股300報酬指數,5483.79,-,2.18,-0.04
漲升股利150報酬指數,5308.94,+,23.53,0.45
