

2016年07月26日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10442.56,+,39.48,0.38
發行量加權股價指數,9024.79,+,33.12,0.37
臺灣公司治理100指數,5059.11,+,18.48,0.37
臺灣50指數,6774.8,+,31.57,0.47
臺灣中型100指數,6408.43,+,14.97,0.23
臺灣資訊科技指數,8205.78,+,57.36,0.7
臺灣發達指數,7755.47,+,15.76,0.2
臺灣高股息指數,5553.44,-,25.39,-0.46
臺灣就業99指數,5387.98,+,9.04,0.17
臺灣高薪100指數,4954.56,+,13.56,0.27
臺灣低波動高股息指數,1372.88,-,1.87,-0.14
未含金融保險股指數,7693.04,+,30.3,0.4
未含電子股指數,12553.26,+,15.88,0.13
未含金融電子股指數,10987.02,+,11.68,0.11
小型股300指數,5381.05,+,13.09,0.24
股利150指數,5233.49,+,11.25,0.22
水泥窯製類指數,428.61,-,2.58,-0.6
塑膠化工類指數,799.06,+,1.12,0.14
機電類指數,2067.29,+,11.56,0.56
水泥類指數,112.07,-,0.72,-0.64
食品類指數,1532.13,+,4.91,0.32
塑膠類指數,228.6,-,0.24,-0.1
紡織纖維類指數,503.43,+,2.09,0.42
電機機械類指數,158.73,+,0.6,0.38
電器電纜類指數,32.38,+,0.03,0.09
化學生技醫療類指數,102.29,+,0.37,0.36
化學類指數,95.34,+,0.14,0.15
生技醫療類指數,78.57,+,0.47,0.6
玻璃陶瓷類指數,36.68,-,0.15,-0.41
造紙類指數,155.4,-,0.3,-0.19
鋼鐵類指數,88.1,-,1.25,-1.4
橡膠類指數,328,+,3.15,0.97
汽車類指數,240.29,+,1.38,0.58
電子類指數,367.56,+,2.09,0.57
半導體類指數,124.61,+,1.19,0.96
電腦及週邊設備類指數,98.65,-,0.1,-0.1
光電類指數,34.36,+,0.5,1.48
通信網路類指數,128.51,+,0.15,0.12
電子零組件類指數,79.01,+,0.16,0.2
電子通路類指數,111.01,+,0.18,0.16
資訊服務類指數,79.99,+,0.12,0.15
其他電子類指數,83.43,+,0.03,0.04
建材營造類指數,242.96,+,1.12,0.46
航運類指數,60.96,-,0.07,-0.11
觀光類指數,120.66,+,0.32,0.27
金融保險類指數,981.6,+,1.76,0.18
貿易百貨類指數,222.35,+,5.55,2.56
油電燃氣類指數,114.55,-,0.85,-0.74
其他類指數,248.81,+,0.15,0.06
臺指日報酬兩倍指數,11963.44,+,87.49,0.74
臺指日報酬反向一倍指數,8891.6,-,32.87,-0.37
電子類兩倍槓桿指數,9323.76,+,105.43,1.14
電子類反向指數,9795.98,-,56.34,-0.57
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11468.56,+,53.93,0.47
發行量加權股價報酬指數,14670.69,+,67.6,0.46
臺灣公司治理100報酬指數,5410.77,+,24.58,0.46
臺灣50報酬指數,11141.73,+,60.94,0.55
臺灣中型100報酬指數,9766.83,+,37.85,0.39
臺灣資訊科技報酬指數,12902.17,+,99.74,0.78
臺灣發達報酬指數,11465.25,+,40.01,0.35
臺灣高股息報酬指數,10132.13,-,1.55,-0.02
臺灣就業99報酬指數,6520.55,+,21.81,0.34
臺灣高薪100報酬指數,5348.26,+,21.69,0.41
臺灣低波動高股息報酬指數,2890.43,+,0.83,0.03
未含金融電子股報酬指數,17963.35,+,54.58,0.3
小型股300報酬指數,5521.43,+,21.17,0.38
股利150報酬指數,5316.04,+,20.97,0.4
水泥類報酬指數,161.4,-,1.03,-0.63
食品類報酬指數,1829.64,+,8.2,0.45
塑膠類報酬指數,304.66,-,0.32,-0.1
紡織纖維類報酬指數,654.45,+,5.45,0.84
電機機械類報酬指數,201.38,+,0.79,0.39
電器電纜類報酬指數,37.25,+,0.08,0.22
化學生技醫療類報酬指數,130.49,+,0.5,0.38
化學類報酬指數,125.43,+,0.21,0.17
生技醫療類報酬指數,94.62,+,0.6,0.64
玻璃陶瓷類報酬指數,39.43,-,0.16,-0.4
造紙類報酬指數,193.11,-,0.37,-0.19
鋼鐵類報酬指數,116.47,+,0.14,0.12
橡膠類報酬指數,422.13,+,4.06,0.97
汽車類報酬指數,301.54,+,1.74,0.58
電子類報酬指數,549.17,+,3.4,0.62
半導體類報酬指數,179.85,+,1.73,0.97
電腦及週邊設備類報酬指數,152.05,+,0.43,0.28
光電類報酬指數,42.35,+,0.62,1.49
通信網路類報酬指數,214.08,+,0.26,0.12
電子零組件類報酬指數,116.98,+,0.31,0.27
電子通路類報酬指數,177.96,+,0.29,0.16
資訊服務類報酬指數,133.81,+,0.2,0.15
其他電子類報酬指數,100.91,+,0.03,0.03
建材營造類報酬指數,344.97,+,1.63,0.47
航運類報酬指數,75.35,-,0.1,-0.13
觀光類報酬指數,139.63,+,0.36,0.26
金融保險類報酬指數,1295.09,+,2.43,0.19
貿易百貨類報酬指數,271.68,+,6.79,2.56
油電燃氣類報酬指數,143.9,-,1.07,-0.74
其他類報酬指數,337.74,+,2.34,0.7
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","68804409591","1806548104","641297"
"2.台灣存託憑證","14649409","3579227","623"
"3.受益憑證","0","0","0"
"4.ETF","5739127531","273230079","35695"
"5.受益證券","44570210","3206000","45"
"6.變更交易股票","45762831","13836688","1709"
"7.認購(售)權證","1794338150","1825213000","46934"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","68850172422","1820384792","643006"
"總計(1~12)","76442857722","3925613098","726303"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2767(5),420(5)
"下跌(跌停)",2282(16),315(0)
"持平",471,114
"未成交",3618,4
"無比價",885,24
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率換算後加入成交金額。"
2016年07月26日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","13212330","1815","913810372","69","69.4","68.85","69.4","+","0.4","69.35","41","69.4","285","0.00"
="0051  ","元大中型100     ","37000","14","965850","26.07","26.2","26.07","26.2","+","0.14","26.18","10","26.2","2","0.00"
="0052  ","FB科技          ","4000","3","167690","42.09","42.09","41.86","41.86","-","0.38","42.03","1","42.08","1","0.00"
="0053  ","元大電子        ","27000","19","801150","29.62","29.7","29.62","29.7","+","0.28","29.77","8","29.78","1","0.00"
="0054  ","元大台商50      ","9000","9","195690","21.7","21.78","21.7","21.75"," ","0","21.73","8","21.75","8","0.00"
="0055  ","元大MSCI金融    ","208000","66","2781010","13.34","13.42","13.33","13.4","+","0.06","13.38","200","13.4","37","0.00"
="0056  ","元大高股息      ","5272888","694","127361102","24.15","24.23","24.05","24.19","+","0.02","24.19","98","24.2","201","0.00"
="0057  ","FB摩台          ","53000","7","2251680","42.29","42.64","42.29","42.64","+","0.64","42.41","20","42.64","27","0.00"
="0058  ","FB發達          ","2000","2","77670","38.84","38.84","38.83","38.83","+","0.2","38.84","10","39.11","10","0.00"
="0059  ","FB金融          ","11000","11","341000","31","31","31","31"," ","0","30.9","1","31","51","0.00"
="0061  ","元大寶滬深      ","1515300","369","24309962","16.02","16.07","15.95","16.07","+","0.1","16.07","19","16.08","51","0.00"
="006203","元大MSCI台灣    ","6000","4","193040","32.16","32.2","32.15","32.2","+","0.3","32.3","8","32.47","8","0.00"
="006204","永豐臺灣加權    ","4000","4","181310","45.24","45.41","45.24","45.34","+","0.26","45.41","15","45.58","1","0.00"
="006205","FB上証          ","3407770","747","92734674","27.06","27.28","27.05","27.28","+","0.22","27.27","21","27.28","128","0.00"
="006206","元大上證50      ","576000","88","14897310","25.78","25.92","25.75","25.92","+","0.17","25.9","50","25.92","7","0.00"
="006207","FH滬深          ","2801610","2095","57178618","20.36","20.47","20.3","20.45","+","0.1","20.45","117","20.46","38","0.00"
="006208","FB台50          ","11000","10","429190","38.8","39.26","38.8","39.26","+","0.46","39.19","1","39.32","1","0.00"
="00631L","元大台灣50正2   ","11062130","1554","251835112","22.69","22.96","22.53","22.96","+","0.32","22.95","268","22.96","615","0.00"
="00632R","元大台灣50反1   ","92399595","11281","1589775843","17.24","17.3","17.15","17.15","-","0.11","17.14","704","17.15","46","0.00"
="00633L","FB上証正2       ","29058000","3993","904549490","30.98","31.32","30.78","31.28","+","0.35","31.28","256","31.29","215","0.00"
="00634R","FB上証反1       ","2207100","275","21921930","9.96","9.99","9.9","9.9","-","0.06","9.9","23","9.91","84","0.00"
="00635U","元大S&P黃金     ","973100","224","21042260","21.64","21.69","21.56","21.63","+","0.02","21.63","19","21.64","100","0.00"
="00636 ","國泰中國A50     ","920000","69","14725530","16","16.08","15.93","16.06","+","0.1","16.06","3","16.08","200","0.00"
="00637L","元大滬深300正2  ","41776571","3915","485136689","11.52","11.68","11.48","11.68","+","0.14","11.67","31","11.68","110","0.00"
="00638R","元大滬深300反1  ","58000","16","1091200","18.82","18.88","18.75","18.75","-","0.06","18.72","100","18.76","499","0.00"
="00639 ","FB深100         ","1933000","332","19532040","10.07","10.13","10.06","10.11","+","0.03","10.11","48","10.12","67","0.00"
="00640L","FB日本正2       ","14250000","1829","190448810","13.38","13.45","13.31","13.37","-","0.39","13.37","168","13.38","229","0.00"
="00641R","FB日本反1       ","3256000","388","68874500","21.16","21.2","21.1","21.12","+","0.27","21.12","54","21.13","6","0.00"
="00642U","元大S&P石油     ","11286885","2570","197384646","17.51","17.51","17.47","17.48","-","0.2","17.47","578","17.48","203","0.00"
="00643 ","群益深証中小    ","1220000","189","19172770","15.69","15.77","15.65","15.7","+","0.01","15.7","30","15.72","112","0.00"
="00645 ","FB日本          ","1324000","92","21908930","16.61","16.61","16.51","16.59","-","0.21","16.58","11","16.59","100","0.00"
="00646 ","元大S&P500      ","730000","51","15017790","20.6","20.6","20.54","20.59","+","0.03","20.57","58","20.6","51","0.00"
="00647L","元大S&P500正2   ","72000","12","1571680","21.76","21.91","21.76","21.91","+","0.04","21.88","1","21.91","102","0.00"
="00648R","元大S&P500反1   ","2045300","280","37557203","18.4","18.4","18.32","18.34","+","0.01","18.34","10","18.35","279","0.00"
="00649 ","FH香港          ","139000","37","2311380","16.52","16.73","16.51","16.73","+","0.31","16.73","1","16.74","51","0.00"
="00650L","FH香港正2       ","200000","90","3978420","19.49","20.16","19.49","20.16","+","0.67","20.12","4","20.16","41","0.00"
="00651R","FH香港反1       ","1137000","175","14094860","12.58","12.59","12.3","12.33","-","0.19","12.31","8","12.33","543","0.00"
="00652 ","FB印度          ","985000","61","21129860","21.3","21.48","21.3","21.46","+","0.25","21.45","1","21.47","133","0.00"
="00653L","FB印度正2       ","1760000","263","42038190","23.85","24.01","23.81","23.93","+","0.52","23.9","14","23.93","81","0.00"
="00654R","FB印度反1       ","1351000","118","24068020","17.9","17.9","17.76","17.8","-","0.17","17.8","1","17.81","72","0.00"
="00655L","國泰中國A50正2  ","6751000","376","145761400","21.5","21.8","21.35","21.77","+","0.21","21.77","11","21.78","292","0.00"
="00656R","國泰中國A50反1  ","213000","10","3970450","18.63","18.68","18.5","18.5","-","0.12","18.49","250","18.51","603","0.00"
="00657 ","國泰日經225     ","2236000","52","44773470","20.05","20.07","19.97","20.02","-","0.33","20.02","207","20.05","206","0.00"
="00658L","國泰日本正2     ","3737000","327","75101840","20.08","20.2","19.96","20.12","-","0.62","20.11","1","20.12","68","0.00"
="00659R","國泰日本反1     ","1058000","126","20369830","19.24","19.32","19.2","19.25","+","0.3","19.23","85","19.25","43","0.00"
="00660 ","元大歐洲50      ","169000","21","3437280","20.37","20.37","20.32","20.37"," ","0","20.31","139","20.34","5","0.00"
="00661 ","元大日經225     ","1529000","66","31364860","20.59","20.59","20.46","20.55","-","0.3","20.54","101","20.55","199","0.00"
="00662 ","FB NASDAQ       ","1197000","42","24652870","20.56","20.62","20.56","20.62","+","0.03","20.6","208","20.62","46","0.00"
="00663L","國泰臺灣加權正2 ","2723000","238","57112910","20.97","21.18","20.78","21.18","+","0.27","21.17","1","21.18","89","0.00"
="00664R","國泰臺灣加權反1 ","6287000","639","122413870","19.52","19.59","19.4","19.4","-","0.12","19.4","339","19.41","241","0.00"
="008201","BP上證50        ","28500","27","2324280","81.5","82","81.5","81.6","+","0.1","81.55","5","82","1","0.00"
="01001T","土銀富邦R1      ","25000","5","401150","16.05","16.05","15.95","16.05"," ","0","15.97","11","16.05","30","0.00"
="01002T","土銀國泰R1      ","162000","11","2713410","16.69","16.78","16.68","16.68","-","0.01","16.7","1","16.75","15","0.00"
="01003T","兆豐新光R1      ","3011000","21","41341030","13.73","13.73","13.73","13.73"," ","0","13.73","45","13.78","32","0.00"
="01004T","土銀富邦R2      ","6000","6","82360","13.75","13.75","13.68","13.73"," ","0","13.71","2","13.74","50","0.00"
="01007T","兆豐國泰R2      ","2000","2","32260","16.13","16.13","16.13","16.13"," ","0","16.11","25","16.19","1","0.00"
"1101  ","台泥            ","4199417","2867","141662041","34.1","34.1","33.6","33.75","-","0.35","33.7","116","33.75","115","23.94"
"1102  ","亞泥            ","2705942","1987","77749723","28.9","28.95","28.6","28.8","-","0.15","28.7","81","28.8","126","26.92"
"1103  ","嘉泥            ","220539","170","1962770","8.87","8.92","8.85","8.91","+","0.1","8.89","3","8.91","3","26.21"
"1104  ","環泥            ","631280","180","13229948","20.8","21.1","20.8","20.9","+","0.1","20.9","1","20.95","4","8.89"
"1108  ","幸福            ","194020","63","1832779","9.48","9.48","9.43","9.47","-","0.01","9.44","1","9.47","6","9.19"
"1109  ","信大            ","29002","14","291420","10.05","10.05","10.05","10.05","+","0.05","10","5","10.1","8","0.00"
"1110  ","東泥            ","23283","13","358171","15.4","15.45","15.3","15.45"," ","0","15.25","3","15.45","47","38.63"
"1201  ","味全            ","371950","177","7506037","20.05","20.35","20.05","20.15","+","0.1","20.15","74","20.25","6","0.00"
"1203  ","味王            ","49962","17","1088625","21.65","21.9","21.65","21.9","+","0.1","21.75","11","21.9","2","21.9"
"1210  ","大成            ","4625734","2168","122777322","26.4","26.8","26.15","26.8","+","0.7","26.75","15","26.8","30","19.71"
"1213  ","大飲            ","54000","37","928650","17.1","17.35","17.05","17.3","-","0.05","17.25","1","17.3","1","86.5"
"1215  ","卜蜂            ","4250936","1988","150453946","34.55","36.35","34.35","36.2","+","1.65","36.15","57","36.2","13","12.61"
