

2015年07月14日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10461.69,+,6.19,0.06
發行量加權股價指數,9041.76,+,7.84,0.09
臺灣公司治理100指數,4889.02,+,3.95,0.08
臺灣50指數,6723.83,+,4.83,0.07
臺灣中型100指數,6696.55,+,4.54,0.07
臺灣資訊科技指數,7437.56,-,23.56,-0.32
臺灣發達指數,7905.65,+,8.79,0.11
臺灣高股息指數,5469.2,+,34.17,0.63
臺灣就業99指數,5519.54,+,16.33,0.3
臺灣高薪100指數,5073.44,+,0.21,--
臺灣低波動高股息指數,1406.19,+,6.55,0.47
未含金融保險股指數,7493.5,-,0.95,-0.01
未含電子股指數,13265.52,+,44.84,0.34
未含金融電子股指數,11026.09,+,21.52,0.2
小型股300指數,--,,--,--
水泥窯製類指數,509.14,+,6.98,1.39
塑膠化工類指數,763.48,+,7.19,0.95
機電類指數,1973.82,-,2.84,-0.14
水泥類指數,136.2,+,2.26,1.69
食品類指數,1273.19,-,8.06,-0.63
塑膠類指數,216.74,+,2.94,1.38
紡織纖維類指數,596.41,+,0.26,0.04
電機機械類指數,144.59,-,0.37,-0.26
電器電纜類指數,30.73,+,0.11,0.36
化學生技醫療類指數,98.02,+,0.07,0.07
化學類指數,95.74,+,0.17,0.18
生技醫療類指數,71.08,-,0.04,-0.06
玻璃陶瓷類指數,37.85,-,0.23,-0.6
造紙類指數,153.66,-,0.81,-0.52
鋼鐵類指數,91,+,0.04,0.04
橡膠類指數,321.89,+,0.82,0.26
汽車類指數,294.12,+,0.35,0.12
電子類指數,351.48,-,0.51,-0.14
半導體類指數,111.42,-,0.04,-0.04
電腦及週邊設備類指數,96.36,-,0.18,-0.19
光電類指數,38.93,+,0.36,0.93
通信網路類指數,113.03,+,0.45,0.4
電子零組件類指數,78.74,-,0.13,-0.16
電子通路類指數,112.1,+,0.11,0.1
資訊服務類指數,96.74,-,0.56,-0.58
其他電子類指數,90.52,-,1.31,-1.43
建材營造類指數,272.64,-,0.39,-0.14
航運類指數,79.64,-,0.64,-0.8
觀光類指數,117.27,-,0.84,-0.71
金融保險類指數,1171.58,+,7.61,0.65
貿易百貨類指數,213.04,-,2.26,-1.05
油電燃氣類指數,99.75,+,0.66,0.67
其他類指數,254.81,-,0.76,-0.3
電子類兩倍槓桿指數,8808.44,-,25.6,-0.29
電子類反向指數,10583.27,+,15.31,0.14
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10927.8,+,17.8,0.16
發行量加權股價報酬指數,13962.85,+,26.18,0.19
臺灣公司治理100報酬指數,4970.92,+,9.76,0.2
臺灣50報酬指數,10517.38,+,12.64,0.12
臺灣中型100報酬指數,9690.91,+,35.2,0.36
臺灣資訊科技報酬指數,11083.8,-,13.38,-0.12
臺灣發達報酬指數,11110.94,+,17.22,0.16
臺灣高股息報酬指數,9128.87,+,74.77,0.83
臺灣就業99報酬指數,6347.54,+,24.53,0.39
臺灣高薪100報酬指數,5186.32,+,8.12,0.16
臺灣低波動高股息報酬指數,2788.27,+,12.99,0.47
未含金融電子股報酬指數,17113.81,+,56.48,0.33
小型股300報酬指數,--,,--,--
水泥類報酬指數,180.23,+,2.99,1.69
食品類報酬指數,1475.53,-,8.77,-0.59
塑膠類報酬指數,272.85,+,3.69,1.37
紡織纖維類報酬指數,732.96,+,0.32,0.04
電機機械類報酬指數,176.37,-,0.23,-0.13
電器電纜類報酬指數,34.63,+,0.13,0.38
化學生技醫療類報酬指數,120.66,+,0.09,0.07
化學類報酬指數,121.15,+,0.22,0.18
生技醫療類報酬指數,82.91,-,0.04,-0.05
玻璃陶瓷類報酬指數,40.43,-,0.25,-0.61
造紙類報酬指數,181.26,-,0.96,-0.53
鋼鐵類報酬指數,113.1,+,0.32,0.28
橡膠類報酬指數,383.34,+,0.98,0.26
汽車類報酬指數,342.61,+,0.42,0.12
電子類報酬指數,497.55,-,0.22,-0.04
半導體類報酬指數,152.75,+,0.3,0.2
電腦及週邊設備類報酬指數,138.87,-,0.26,-0.19
光電類報酬指數,46.5,+,0.43,0.93
通信網路類報酬指數,175.06,+,0.69,0.4
電子零組件類報酬指數,110.67,-,0.16,-0.14
電子通路類報酬指數,165.71,+,0.21,0.13
資訊服務類報酬指數,150.12,-,0.88,-0.58
其他電子類報酬指數,105.26,-,1.52,-1.42
建材營造類報酬指數,356.87,-,0.51,-0.14
航運類報酬指數,95.57,+,0.78,0.82
觀光類報酬指數,130.93,-,0.94,-0.71
金融保險類報酬指數,1485.39,+,10.12,0.69
貿易百貨類報酬指數,249.21,-,2.64,-1.05
油電燃氣類報酬指數,119.56,+,0.8,0.67
其他類報酬指數,330.89,-,0.38,-0.11
