

2016年03月21日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10235.19,+,12.21,0.12
發行量加權股價指數,8812.7,+,1.99,0.02
臺灣公司治理100指數,4869.42,-,4.33,-0.09
臺灣50指數,6480.3,-,3.67,-0.06
臺灣中型100指數,6416.21,+,31.51,0.49
臺灣資訊科技指數,7786.88,+,19.29,0.25
臺灣發達指數,7557.48,-,1.34,-0.02
臺灣高股息指數,5381,+,33.02,0.62
臺灣就業99指數,5336.51,-,3.48,-0.07
臺灣高薪100指數,4783.61,-,1.34,-0.03
臺灣低波動高股息指數,1330.03,+,1.8,0.14
未含金融保險股指數,7505.11,+,6.32,0.08
未含電子股指數,12522.69,-,23.36,-0.19
未含金融電子股指數,11021.42,-,11.62,-0.11
小型股300指數,5484.31,+,24.12,0.44
水泥窯製類指數,428,+,1.35,0.32
塑膠化工類指數,804.23,-,3.13,-0.39
機電類指數,1984,+,4.36,0.22
水泥類指數,110.93,-,0.03,-0.03
食品類指數,1386.85,-,9.48,-0.68
塑膠類指數,230.33,-,1.14,-0.49
紡織纖維類指數,565.4,-,0.4,-0.07
電機機械類指數,155.13,+,0.8,0.52
電器電纜類指數,32.33,+,0.39,1.22
化學生技醫療類指數,105.65,+,0.6,0.57
化學類指數,96.89,+,0.27,0.28
生技醫療類指數,82.56,+,0.72,0.88
玻璃陶瓷類指數,38.47,+,0.85,2.26
造紙類指數,155.99,+,3.38,2.21
鋼鐵類指數,87.96,+,0.14,0.16
橡膠類指數,316.34,-,4.16,-1.3
汽車類指數,255.75,+,1.9,0.75
電子類指數,352.44,+,0.72,0.2
半導體類指數,119.3,+,0.19,0.16
電腦及週邊設備類指數,94.72,+,0.02,0.02
光電類指數,30.87,+,0.17,0.55
通信網路類指數,122.59,-,0.18,-0.15
電子零組件類指數,77.03,+,0.53,0.69
電子通路類指數,101.89,+,0.91,0.9
資訊服務類指數,85.08,+,0.29,0.34
其他電子類指數,83.04,+,0.23,0.28
建材營造類指數,235.68,+,1.19,0.51
航運類指數,66.6,-,0.21,-0.31
觀光類指數,118.72,+,2.42,2.08
金融保險類指數,964.88,-,3.9,-0.4
貿易百貨類指數,209.4,+,0.63,0.3
油電燃氣類指數,115.74,-,2.27,-1.92
其他類指數,247.01,+,2.17,0.89
臺指日報酬兩倍指數,11473.7,+,5.18,0.05
臺指日報酬反向一倍指數,9158.11,-,2.07,-0.02
電子類兩倍槓桿指數,8637.29,+,35.22,0.41
電子類反向指數,10293.67,-,21.12,-0.2
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10955.72,+,13.06,0.12
發行量加權股價報酬指數,13949.92,+,3.15,0.02
臺灣公司治理100報酬指數,5056.77,-,4.49,-0.09
臺灣50報酬指數,10367.15,-,5.87,-0.06
臺灣中型100報酬指數,9585.16,+,47.07,0.49
臺灣資訊科技報酬指數,11844.79,+,29.34,0.25
臺灣發達報酬指數,10921.4,-,1.94,-0.02
臺灣高股息報酬指數,9532.59,+,58.49,0.62
臺灣就業99報酬指數,6301.44,-,4.11,-0.07
臺灣高薪100報酬指數,5029.08,-,1.42,-0.03
臺灣低波動高股息報酬指數,2743.17,+,3.71,0.14
未含金融電子股報酬指數,17530.33,-,18.49,-0.11
