

2016年07月04日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10148.35,+,25.37,0.25
發行量加權股價指數,8760.58,+,22.34,0.26
臺灣公司治理100指數,4896.69,+,4.99,0.1
臺灣50指數,6548.03,+,24.23,0.37
臺灣中型100指數,6173.05,+,16.13,0.26
臺灣資訊科技指數,7921.16,+,32.26,0.41
臺灣發達指數,7519.28,+,29.28,0.39
臺灣高股息指數,5385.02,+,46.26,0.87
臺灣就業99指數,5232.37,+,9.85,0.19
臺灣高薪100指數,4789.69,+,21.11,0.44
臺灣低波動高股息指數,1331.77,+,6.35,0.48
未含金融保險股指數,7481.74,+,21,0.28
未含電子股指數,12214.07,-,5.34,-0.04
未含金融電子股指數,10752.33,-,9.41,-0.09
小型股300指數,5334.11,+,30.61,0.58
水泥窯製類指數,426.77,+,5.35,1.27
塑膠化工類指數,787.64,+,2.12,0.27
機電類指數,2004.87,+,10.03,0.5
水泥類指數,111.5,+,1.51,1.37
食品類指數,1512.53,-,1.15,-0.08
塑膠類指數,224.82,+,0.71,0.32
紡織纖維類指數,478.87,-,0.39,-0.08
電機機械類指數,158.5,+,0.62,0.39
電器電纜類指數,31.07,+,0.08,0.26
化學生技醫療類指數,100.53,+,0.66,0.66
化學類指數,94.31,+,0.76,0.81
生技醫療類指數,76.66,+,0.38,0.5
玻璃陶瓷類指數,36.69,+,0.24,0.66
造紙類指數,160.49,+,1.66,1.05
鋼鐵類指數,83.93,+,1.2,1.45
橡膠類指數,328.11,-,1.56,-0.47
汽車類指數,234.9,+,2.2,0.95
電子類指數,356.11,+,1.8,0.51
半導體類指數,120.84,+,0.37,0.31
電腦及週邊設備類指數,94.22,+,0.92,0.99
光電類指數,31.45,+,0.27,0.87
通信網路類指數,131.01,+,0.31,0.24
電子零組件類指數,76.3,+,0.71,0.94
電子通路類指數,105.29,+,0.51,0.49
資訊服務類指數,81.24,+,0.54,0.67
其他電子類指數,80.3,+,0.47,0.59
建材營造類指數,247.1,+,1.03,0.42
航運類指數,61.38,+,0.29,0.47
觀光類指數,113.36,-,0.44,-0.39
金融保險類指數,940.5,+,0.69,0.07
貿易百貨類指數,219.19,+,0.83,0.38
油電燃氣類指數,110.36,-,4.57,-3.98
其他類指數,237.42,+,0.32,0.13
臺指日報酬兩倍指數,11283.19,+,57.4,0.51
臺指日報酬反向一倍指數,9167.93,-,23.5,-0.26
電子類兩倍槓桿指數,8762.35,+,88.14,1.02
電子類反向指數,10123.17,-,51.69,-0.51
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10994.03,+,43.66,0.4
發行量加權股價報酬指數,14044.9,+,58.53,0.42
臺灣公司治理100報酬指數,5172.36,+,16.84,0.33
臺灣50報酬指數,10644.08,+,43.9,0.41
臺灣中型100報酬指數,9255.55,+,24.19,0.26
臺灣資訊科技報酬指數,12363.85,+,50.35,0.41
臺灣發達報酬指數,10895.02,+,51.23,0.47
臺灣高股息報酬指數,9621.44,+,82.66,0.87
臺灣就業99報酬指數,6250.79,+,13.01,0.21
臺灣高薪100報酬指數,5098.15,+,26.9,0.53
臺灣低波動高股息報酬指數,2763.8,+,13.17,0.48
未含金融電子股報酬指數,17207.34,+,63.91,0.37
小型股300報酬指數,5371.79,+,35.58,0.67
水泥類報酬指數,156.87,+,2.13,1.38
食品類報酬指數,1798.23,-,1.36,-0.08
塑膠類報酬指數,286.91,+,0.89,0.31
紡織纖維類報酬指數,605.63,-,0.5,-0.08
電機機械類報酬指數,198.24,+,0.92,0.47
電器電纜類報酬指數,35.54,+,0.08,0.23
化學生技醫療類報酬指數,126.57,+,0.83,0.66
化學類報酬指數,122.08,+,0.99,0.82
生技醫療類報酬指數,91.42,+,0.45,0.49
玻璃陶瓷類報酬指數,39.41,+,0.26,0.66
造紙類報酬指數,191.6,+,1.99,1.05
鋼鐵類報酬指數,108.73,+,1.56,1.46
橡膠類報酬指數,409.48,-,1.94,-0.47
汽車類報酬指數,286.49,+,2.67,0.94
電子類報酬指數,525.8,+,2.75,0.53
半導體類報酬指數,173.14,+,0.56,0.32
電腦及週邊設備類報酬指數,143.35,+,1.4,0.99
光電類報酬指數,38.33,+,0.34,0.89
通信網路類報酬指數,211.79,+,0.61,0.29
電子零組件類報酬指數,110.46,+,1.04,0.95
電子通路類報酬指數,166.9,+,0.81,0.49
資訊服務類報酬指數,130.77,+,0.87,0.67
其他電子類報酬指數,97.05,+,0.58,0.6
建材營造類報酬指數,341.61,+,1.43,0.42
航運類報酬指數,74.18,+,0.36,0.49
觀光類報酬指數,129.73,+,0.09,0.07
金融保險類報酬指數,1237.38,+,0.92,0.07
貿易百貨類報酬指數,267.16,+,1.01,0.38
油電燃氣類報酬指數,138.46,+,0.29,0.21
其他類報酬指數,315.78,+,0.43,0.14
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","60736137820","1524240264","585654"
"2.台灣存託憑證","9099480","2236377","496"
"3.受益憑證","0","0","0"
"4.ETF","9298844263","495379356","61629"
"5.受益證券","64729850","4694000","76"
"6.變更交易股票","20850536","10084004","1424"
"7.認購(售)權證","1772020750","1605892000","42941"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","60756988356","1534324268","587078"
"總計(1~12)","71901682699","3642526001","692220"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2420(11),501(9)
"下跌(跌停)",2373(16),253(0)
"持平",519,107
"未成交",3900,3
"無比價",780,12
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率換算後加入成交金額。"
2016年07月04日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","9989687","2263","663821426","66.1","66.75","66","66.3","+","0.05","66.3","305","66.35","8","0.00"
="0051  ","元大中型100     ","42052","19","1046445","24.84","24.99","24.82","24.97","+","0.13","24.95","4","24.99","4","0.00"
="0052  ","FB科技          ","3000","3","121080","40.36","40.36","40.36","40.36","+","0.17","40.24","10","40.5","1","0.00"
="0053  ","元大電子        ","28000","17","798000","28.45","28.71","28.42","28.52","+","0.08","28.52","1","28.6","2","0.00"
="0054  ","元大台商50      ","11000","7","228040","20.67","20.8","20.65","20.76","+","0.08","20.76","2","20.86","8","0.00"
="0055  ","元大MSCI金融    ","95000","36","1211440","12.7","12.79","12.7","12.72","+","0.01","12.72","1","12.75","2","0.00"
="0056  ","元大高股息      ","7342135","1926","168527383","22.81","23","22.78","22.99","+","0.19","22.99","508","23","438","0.00"
="0057  ","FB摩台          ","2000","2","80990","40.5","40.5","40.49","40.49","+","0.03","40.52","20","40.66","28","0.00"
="0058  ","FB發達          ","0","0","0","--","--","--","--"," ","0","37","10","37.26","10","0.00"
="0059  ","FB金融          ","1000","1","30130","30.13","30.13","30.13","30.13","X","0","29.8","1","30.09","1","0.00"
="0061  ","元大寶滬深      ","8156800","1396","131431429","16.05","16.22","15.99","16.13","+","0.08","16.13","25","16.14","98","0.00"
="006203","元大MSCI台灣    ","0","0","0","--","--","--","--"," ","0","30.84","8","31","8","0.00"
="006204","永豐臺灣加權    ","13000","2","567710","43.67","43.67","43.67","43.67","+","0.14","43.65","15","43.85","15","0.00"
="006205","FB上証          ","6381850","1365","171746566","26.65","27.13","26.56","27.02","+","0.45","27.01","9","27.02","28","0.00"
="006206","元大上證50      ","1058000","252","27234760","25.45","25.89","25.42","25.8","+","0.35","25.79","5","25.8","103","0.00"
="006207","FH滬深          ","1324000","334","26829080","20.07","20.43","20.03","20.36","+","0.24","20.36","4","20.37","62","0.00"
="006208","FB台50          ","3000","3","112860","37.5","37.7","37.5","37.66","+","0.15","37.53","1","37.7","1","0.00"
="00631L","元大台灣50正2   ","15730250","1714","327479135","20.67","21","20.65","20.81","+","0.08","20.81","43","20.82","403","0.00"
="00632R","元大台灣50反1   ","111938696","14022","2018475820","18.1","18.13","17.96","18.04","-","0.04","18.04","1,195","18.05","46","0.00"
="00633L","FB上証正2       ","82338968","12546","2497978723","29.82","30.8","29.71","30.59","+","0.88","30.58","56","30.59","423","0.00"
="00634R","FB上証反1       ","12402000","1458","125364460","10.27","10.27","10.02","10.07","-","0.18","10.07","112","10.08","5","0.00"
="00635U","元大S&P黃金     ","5519500","1033","122425765","22.05","22.32","22.05","22.15","+","0.25","22.15","1","22.16","129","0.00"
="00636 ","國泰中國A50     ","4017000","315","63086870","15.55","15.84","15.54","15.79","+","0.25","15.77","2","15.79","46","0.00"
="00637L","元大滬深300正2  ","149772330","13292","1695826534","11.1","11.48","11.08","11.42","+","0.36","11.41","3,910","11.42","622","0.00"
="00638R","元大滬深300反1  ","325000","106","6154980","19.09","19.15","18.83","18.92","-","0.18","18.87","54","18.92","493","0.00"
="00639 ","FB深100         ","16662000","2013","165015870","9.92","10.01","9.82","9.93","-","0.03","9.93","107","9.94","100","0.00"
="00640L","FB日本正2       ","15108272","1769","189800647","12.48","12.63","12.46","12.58","+","0.17","12.58","176","12.59","40","0.00"
="00641R","FB日本反1       ","1702136","167","37407109","22.06","22.06","21.9","21.96","-","0.14","21.95","1","21.96","78","0.00"
="00642U","元大S&P石油     ","6040999","1014","116004620","19.18","19.24","19.18","19.2","+","0.15","19.19","500","19.2","5","0.00"
="00643 ","群益深証中小    ","7472000","1050","117062920","15.55","15.8","15.5","15.76","+","0.14","15.75","91","15.76","97","0.00"
="00645 ","FB日本          ","1346000","82","21493590","15.96","16.02","15.9","16.01","+","0.11","16","85","16.01","1","0.00"
="00646 ","元大S&P500      ","813000","79","16340500","20.03","20.13","20.03","20.1","+","0.14","20.1","35","20.11","8","0.00"
="00647L","元大S&P500正2   ","290000","44","6003490","20.6","20.73","20.6","20.72","+","0.26","20.7","3","20.72","50","0.00"
="00648R","元大S&P500反1   ","4725000","997","89553950","18.98","18.98","18.93","18.94","-","0.09","18.93","379","18.94","62","0.00"
="00649 ","FH香港          ","164000","29","2611500","15.79","15.99","15.79","15.96","+","0.17","15.9","52","15.94","51","0.00"
="00650L","FH香港正2       ","2191000","290","39418790","17.79","18.2","17.68","18.08","+","0.34","18.05","1","18.08","16","0.00"
="00651R","FH香港反1       ","821000","266","10711980","13.14","13.17","12.98","13.03","-","0.12","13.03","15","13.04","52","0.00"
="00652 ","FB印度          ","956000","68","20163520","21.01","21.12","21.01","21.12","+","0.11","21.11","10","21.12","10","0.00"
="00653L","FB印度正2       ","1211481","183","27536181","22.7","22.79","22.63","22.79","+","0.21","22.78","10","22.79","42","0.00"
="00654R","FB印度反1       ","1291000","119","23689620","18.3","18.4","18.3","18.32","-","0.08","18.32","62","18.33","2","0.00"
="00655L","國泰中國A50正2  ","8631000","622","181749510","20.66","21.44","20.62","21.25","+","0.65","21.23","460","21.25","113","0.00"
="00656R","國泰中國A50反1  ","863000","53","16349910","19.06","19.08","18.71","18.8","-","0.26","18.77","250","18.8","653","0.00"
="00657 ","國泰日經225     ","1225000","31","23508760","19.18","19.28","19.14","19.24","+","0.14","19.22","250","19.24","230","0.00"
="00658L","國泰日本正2     ","3413000","283","63893420","18.61","18.88","18.59","18.79","+","0.26","18.78","1","18.79","204","0.00"
