

2016年11月30日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10604.25,+,51.76,0.49
發行量加權股價指數,9240.71,+,48.33,0.53
臺灣公司治理100指數,5245.31,+,30.42,0.58
臺灣50指數,6982.31,+,26.6,0.38
臺灣中型100指數,6333.56,+,16.9,0.27
臺灣資訊科技指數,8333.76,+,25.99,0.31
臺灣發達指數,7863.31,+,34.54,0.44
臺灣高股息指數,5468.74,+,37.11,0.68
臺灣就業99指數,5572.46,+,5.87,0.11
臺灣高薪100指數,5165.2,+,15.85,0.31
臺灣低波動高股息指數,1352.09,+,6.81,0.51
未含金融保險股指數,7812.46,+,45.11,0.58
未含電子股指數,13126.17,+,106.89,0.82
未含金融電子股指數,11334.38,+,121.51,1.08
小型股300指數,5415.91,+,24.74,0.46
漲升股利150指數,5272.07,+,21.69,0.41
漲升股利100指數,5236.42,+,29.1,0.56
水泥窯製類指數,444.26,+,6.68,1.53
塑膠化工類指數,857.47,+,6.6,0.78
機電類指數,2076.74,+,5.18,0.25
水泥類指數,116.87,+,2.26,1.97
食品類指數,1377.56,-,6.96,-0.5
塑膠類指數,260.27,+,2.36,0.92
紡織纖維類指數,473.47,+,4.81,1.03
電機機械類指數,148.36,-,0.32,-0.22
電器電纜類指數,41.26,-,0.02,-0.05
化學生技醫療類指數,97.8,+,0.22,0.23
化學類指數,93.98,+,0.21,0.22
生技醫療類指數,72.56,+,0.16,0.22
玻璃陶瓷類指數,36.55,-,0.32,-0.87
造紙類指數,160.38,+,2.69,1.71
鋼鐵類指數,100.09,-,1.28,-1.26
橡膠類指數,306.93,+,2.39,0.78
汽車類指數,251.44,+,4.91,1.99
電子類指數,369.69,+,0.99,0.27
半導體類指數,128.77,+,0.43,0.34
電腦及週邊設備類指數,95.66,+,0.33,0.35
光電類指數,34.53,+,0.16,0.47
通信網路類指數,122.01,+,0.1,0.08
電子零組件類指數,77.16,+,0.44,0.57
電子通路類指數,109.04,+,1.16,1.08
資訊服務類指數,83.16,+,0.72,0.87
其他電子類指數,84.99,-,0.21,-0.25
建材營造類指數,244.83,+,7.26,3.06
航運類指數,60.11,-,0.13,-0.22
觀光類指數,108.84,+,0.3,0.28
金融保險類指數,1062.53,+,1.82,0.17
貿易百貨類指數,213.52,+,0.46,0.22
油電燃氣類指數,135.76,+,6,4.62
其他類指數,238.16,+,2.25,0.95
臺指日報酬兩倍指數,12470.87,+,129.77,1.05
臺指日報酬反向一倍指數,8634.17,-,45.64,-0.53
電子類兩倍槓桿指數,9359.68,+,50,0.54
電子類反向指數,9664.88,-,26.02,-0.27
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11808.34,+,57.64,0.49
發行量加權股價報酬指數,15235.13,+,79.67,0.53
臺灣公司治理100報酬指數,5686.13,+,32.99,0.58
臺灣50報酬指數,11641.39,+,44.35,0.38
臺灣中型100報酬指數,9822.78,+,26.21,0.27
臺灣資訊科技報酬指數,13212.39,+,41.19,0.31
臺灣發達報酬指數,11815.62,+,51.9,0.44
臺灣高股息報酬指數,10245.56,+,69.54,0.68
臺灣就業99報酬指數,6845.82,+,7.21,0.11
臺灣高薪100報酬指數,5676.64,+,17.42,0.31
臺灣低波動高股息報酬指數,2915.24,+,14.68,0.51
未含金融電子股報酬指數,18729.83,+,200.8,1.08
小型股300報酬指數,5656.51,+,25.83,0.46
漲升股利150報酬指數,5446.31,+,22.4,0.41
漲升股利100報酬指數,5401.12,+,30,0.56
水泥類報酬指數,170.65,+,3.29,1.97
食品類報酬指數,1689.48,-,8.53,-0.5
塑膠類報酬指數,347.61,+,3.16,0.92
紡織纖維類報酬指數,620.27,+,6.29,1.02
電機機械類報酬指數,190.83,-,0.42,-0.22
電器電纜類報酬指數,48.3,-,0.03,-0.06
化學生技醫療類報酬指數,126.79,+,0.28,0.22
化學類報酬指數,125.91,+,0.29,0.23
生技醫療類報酬指數,88.6,+,0.2,0.23
玻璃陶瓷類報酬指數,39.49,-,0.34,-0.85
造紙類報酬指數,199.29,+,3.34,1.7
鋼鐵類報酬指數,132.52,-,1.7,-1.27
橡膠類報酬指數,399.11,+,3.11,0.79
汽車類報酬指數,319.74,+,6.24,1.99
電子類報酬指數,560.26,+,1.5,0.27
半導體類報酬指數,186.58,+,0.61,0.33
電腦及週邊設備類報酬指數,152.67,+,0.53,0.35
光電類報酬指數,43.03,+,0.2,0.47
通信網路類報酬指數,203.72,+,0.16,0.08
電子零組件類報酬指數,115.89,+,0.67,0.58
電子通路類報酬指數,182.1,+,1.93,1.07
資訊服務類報酬指數,141.35,+,1.22,0.87
其他電子類報酬指數,107.24,-,0.26,-0.24
建材營造類報酬指數,357.47,+,10.6,3.06
航運類報酬指數,74.76,-,0.16,-0.21
觀光類報酬指數,126.6,+,0.34,0.27
金融保險類報酬指數,1434.03,+,2.45,0.17
貿易百貨類報酬指數,267.58,+,0.57,0.21
油電燃氣類報酬指數,170.76,+,7.54,4.62
其他類報酬指數,327.61,+,3.09,0.95
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","98079741850","2722179572","741142"
"2.台灣存託憑證","13672083","3195741","574"
"3.受益憑證","0","0","0"
"4.ETF","7736399000","398762553","51293"
"5.受益證券","82520750","5869000","239"
"6.變更交易股票","36067249","12674552","1996"
"7.認購(售)權證","1700444320","1726832000","48103"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","98115809099","2734854124","743138"
"總計(1~12)","107648845252","4869513418","843347"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2094(9),444(9)
"下跌(跌停)",3207(22),321(1)
"持平",629,106
"未成交",3985,5
"無比價",828,8
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率4.642換算後加入成交金額。"
2016年11月30日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
