

2016年05月31日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9917.1,+,3.95,0.04
發行量加權股價指數,8535.59,-,0.28,---
臺灣公司治理100指數,4764.6,+,0.39,0.01
臺灣50指數,6326.63,+,4.01,0.06
臺灣中型100指數,6011.88,+,12.03,0.2
臺灣資訊科技指數,7487.05,-,4.5,-0.06
臺灣發達指數,7324.58,+,14.96,0.2
臺灣高股息指數,5176.17,+,6.14,0.12
臺灣就業99指數,5162.99,+,7.45,0.14
臺灣高薪100指數,4665.7,+,3.89,0.08
臺灣低波動高股息指數,1275.11,-,1.16,-0.09
未含金融保險股指數,7249.17,-,1.8,-0.02
未含電子股指數,12174.55,-,11.23,-0.09
未含金融電子股指數,10654.45,-,19.38,-0.18
小型股300指數,5222.57,-,9.65,-0.18
水泥窯製類指數,388.09,+,2.79,0.72
塑膠化工類指數,786.95,+,0.19,0.02
機電類指數,1917.64,+,1.14,0.06
水泥類指數,100.05,+,0.94,0.95
食品類指數,1445.75,+,4.74,0.33
塑膠類指數,225.63,+,0.7,0.31
紡織纖維類指數,487.5,+,0.54,0.11
電機機械類指數,154.35,-,0.46,-0.3
電器電纜類指數,32.05,-,0.11,-0.34
化學生技醫療類指數,99.62, ,--,--
化學類指數,92.47,-,0.05,-0.05
生技醫療類指數,76.85,+,0.04,0.05
玻璃陶瓷類指數,35.87,-,0.16,-0.44
造紙類指數,152.99,-,0.45,-0.29
鋼鐵類指數,81.52,-,0.45,-0.55
橡膠類指數,324.9,-,4.03,-1.23
汽車類指數,232.92,-,2.02,-0.86
電子類指數,340.26,+,0.26,0.08
半導體類指數,115.41,-,0.18,-0.16
電腦及週邊設備類指數,90.47,-,0.05,-0.06
光電類指數,28.72,-,0.04,-0.14
通信網路類指數,123.96,+,0.16,0.13
電子零組件類指數,74.27,+,0.56,0.76
電子通路類指數,100.02,-,0.34,-0.34
資訊服務類指數,79.31,-,0.14,-0.18
其他電子類指數,78.32,+,0.52,0.67
建材營造類指數,239.64,-,1.32,-0.55
航運類指數,61.45,-,0.03,-0.05
觀光類指數,115.39,+,1.61,1.42
金融保險類指數,952.24,+,1.36,0.14
貿易百貨類指數,214.55,+,0.36,0.17
油電燃氣類指數,113.63,-,1.31,-1.14
其他類指數,235.98,-,0.57,-0.24
臺指日報酬兩倍指數,10731.28,-,0.7,-0.01
臺指日報酬反向一倍指數,9426.94,+,0.31,--
電子類兩倍槓桿指數,8018.91,+,12.25,0.15
電子類反向指數,10619.68,-,8.13,-0.08
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10615.85,+,4.23,0.04
發行量加權股價報酬指數,13512.13,-,0.44,---
臺灣公司治理100報酬指數,4947.92,+,0.4,0.01
臺灣50報酬指數,10121.31,+,6.41,0.06
臺灣中型100報酬指數,8982.22,+,17.98,0.2
臺灣資訊科技報酬指數,11388.71,-,6.85,-0.06
臺灣發達報酬指數,10585.34,+,21.61,0.2
臺灣高股息報酬指數,9169.74,+,10.88,0.12
臺灣就業99報酬指數,6097.79,+,8.8,0.14
臺灣高薪100報酬指數,4905.13,+,4.1,0.08
臺灣低波動高股息報酬指數,2629.9,-,2.39,-0.09
未含金融電子股報酬指數,16949,-,30.83,-0.18
小型股300報酬指數,5222.57,-,9.65,-0.18
水泥類報酬指數,140.76,+,1.32,0.95
食品類報酬指數,1718.82,+,5.63,0.33
塑膠類報酬指數,287.92,+,0.88,0.31
紡織纖維類報酬指數,615.72,+,0.68,0.11
電機機械類報酬指數,192.34,-,0.57,-0.3
電器電纜類報酬指數,36.65,-,0.13,-0.35
化學生技醫療類報酬指數,125.05, ,--,--
化學類報酬指數,119.16,-,0.06,-0.05
生技醫療類報酬指數,91.53,+,0.04,0.04
玻璃陶瓷類報酬指數,38.53,-,0.17,-0.44
造紙類報酬指數,182.64,-,0.53,-0.29
鋼鐵類報酬指數,105.16,-,0.58,-0.55
橡膠類報酬指數,404.99,-,5.02,-1.22
汽車類報酬指數,284.08,-,2.47,-0.86
電子類報酬指數,494.59,+,0.37,0.07
半導體類報酬指數,160.59,-,0.25,-0.16
電腦及週邊設備類報酬指數,137.16,-,0.07,-0.05
光電類報酬指數,34.95,-,0.04,-0.11
通信網路類報酬指數,198.6,+,0.24,0.12
電子零組件類報酬指數,106.79,+,0.81,0.76
電子通路類報酬指數,157.91,-,0.54,-0.34
資訊服務類報酬指數,126.97,-,0.22,-0.17
其他電子類報酬指數,94.42,+,0.62,0.66
建材營造類報酬指數,329.29,-,1.81,-0.55
航運類報酬指數,74,-,0.03,-0.04
觀光類報酬指數,130.95,+,1.83,1.42
金融保險類報酬指數,1230.93,+,1.75,0.14
貿易百貨類報酬指數,261.51,+,0.44,0.17
油電燃氣類報酬指數,136.61,-,1.57,-1.14
其他類報酬指數,313.51,-,0.76,-0.24
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","103440699164","2422018461","666943"
"2.台灣存託憑證","22617181","2876979","793"
"3.受益憑證","0","0","0"
"4.ETF","10138238630","526338612","70318"
"5.受益證券","24523770","1632000","152"
"6.變更交易股票","49163759","17248907","1937"
"7.認購(售)權證","1925007510","1955207000","54345"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","103489862923","2439267368","668880"
"總計(1~12)","115600250014","4925321959","794488"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2308(7),339(6)
"下跌(跌停)",2899(28),420(1)
"持平",605,108
"未成交",3414,5
"無比價",888,5
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年05月31日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","8678987","2005","547637441","63.05","63.35","62.8","63.15"," ","0","63.1","1","63.15","272","0.00"
="0051  ","元大中型100     ","20000","12","481980","24.14","24.14","24.03","24.12","+","0.01","24.12","8","24.15","2","0.00"
="0052  ","FB科技          ","0","0","0","--","--","--","--"," ","0","37.14","10","37.52","10","0.00"
="0053  ","元大電子        ","17000","13","456880","26.88","26.94","26.84","26.84","-","0.08","26.89","8","26.94","1","0.00"
="0054  ","元大台商50      ","6000","5","120570","20.11","20.18","20.03","20.18","+","0.07","20.18","7","20.28","8","0.00"
="0055  ","元大MSCI金融    ","597000","112","7554350","12.66","12.69","12.62","12.65"," ","0","12.62","4","12.64","1","0.00"
="0056  ","元大高股息      ","2794100","968","61084989","21.92","21.95","21.78","21.95","+","0.03","21.93","7","21.95","117","0.00"
="0057  ","FB摩台          ","54000","6","2074590","38.51","38.51","38.38","38.39","-","0.05","38.43","20","--","0","0.00"
="0058  ","FB發達          ","2000","2","72180","36.23","36.23","35.95","35.95","X","0","35.98","10","36.02","1","0.00"
="0059  ","FB金融          ","0","0","0","--","--","--","--"," ","0","29.68","1","29.73","1","0.00"
="0061  ","元大寶滬深      ","9875168","2675","157080859","15.54","16.09","15.53","16.09","+","0.55","16.08","164","16.09","40","0.00"
="006203","元大MSCI台灣    ","0","0","0","--","--","--","--"," ","0","29.4","8","29.56","8","0.00"
="006204","永豐臺灣加權    ","0","0","0","--","--","--","--"," ","0","41.85","1","42.25","1","0.00"
="006205","FB上証          ","8342150","1720","226098054","26.42","27.3","26.35","27.3","+","0.88","27.29","9","27.3","4,613","0.00"
="006206","元大上證50      ","2274692","446","58549732","25.23","26","25.18","25.99","+","0.82","25.98","1","25.99","44","0.00"
