"106年06月19日 大盤統計資訊"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)",
"油電燃氣類報酬指數","171.84","+","3.03","1.79",
"其他類報酬指數","343.08","+","0.56","0.16",
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","83,673,461,407","1,912,290,022","700,135",
"2.台灣存託憑證","27,635,795","3,930,004","833",
"3.受益憑證","0","0","0",
"4.ETF","4,673,773,554","243,224,976","31,923",
"5.受益證券","5,679,280","401,000","88",
"6.變更交易股票","11,993,479","4,712,693","799",
"7.認購(售)權證","2,307,135,410","2,104,955,000","62,374",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"證券合計(1+6)","83,685,454,886","1,917,002,715","700,934",
"總計(1~12)","90,699,678,925","4,269,513,695","796,152",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","3,562(12)","455(7)",
"下跌(跌停)","2,177(34)","323(1)",
"持平","494","111",
"未成交","4,194","7",
"無比價","1,046","2",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
"無比價"含當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。<br>公告匯率請參考本公司首頁>交易資訊>雙幣ETF專區>代號對應及每日公告匯率。",

"106年06月19日每日收盤行情(全部)"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","5,144,835","1,459","403,115,770","77.70","78.55","77.70","78.55","+","0.85","78.45","25","78.55","263","0.00",
="0051","元大中型100","134,000","24","3,834,440","28.55","28.65","28.53","28.62","+","0.12","28.62","20","28.65","6","0.00",
="0052","富邦科技","12,000","8","575,630","47.84","48.16","47.83","48.15","+","0.38","47.84","1","48.13","5","0.00",
="0053","元大電子","36,000","16","1,231,610","34.10","34.40","34.10","34.40","+","0.47","34.43","50","34.45","6","0.00",
="0054","元大台商50","87,000","17","2,113,730","24.21","24.35","24.21","24.35","+","0.41","24.34","50","24.40","1","0.00",
="0055","元大MSCI金融","389,005","20","5,836,205","14.93","15.05","14.93","15.00","+","0.03","15.00","210","15.03","5","0.00",
="0056","元大高股息","6,644,737","1,045","167,394,741","25.05","25.25","25.03","25.22","+","0.17","25.21","8","25.24","26","0.00",
="0057","富邦摩台","15,000","3","693,600","46.24","46.24","46.24","46.24","+","0.57","46.27","20","46.40","1","0.00",
="0058","富邦發達","12,000","8","528,820","43.80","44.48","43.80","44.48","X","0.00","44.46","1","44.56","1","0.00",
="0059","富邦金融","3,000","3","105,580","35.20","35.30","35.08","35.08","+","0.02","34.98","1","35.25","1","0.00",
="0061","元大寶滬深","3,425,968","878","54,629,479","15.90","15.99","15.89","15.96","+","0.07","15.95","110","15.96","33","0.00",
="006203","元大MSCI台灣","4,000","3","143,900","35.85","36.10","35.85","36.10","+","0.38","36.00","50","36.34","20","0.00",
="006204","永豐臺灣加權","8,000","4","406,450","50.50","50.85","50.50","50.85","+","0.75","50.85","15","51.05","101","0.00",
="006205","富邦上証","3,401,508","676","95,082,383","27.80","28.03","27.78","27.98","+","0.19","27.97","133","27.98","37","0.00",
="006206","元大上證50","1,448,733","247","39,541,832","27.16","27.37","27.14","27.32","+","0.10","27.31","1","27.32","35","0.00",
="006207","FH滬深","987,000","169","20,621,430","20.75","20.96","20.75","20.90","+","0.15","20.89","70","20.90","94","0.00",
="006208","富邦台50","7,999","12","366,874","45.69","46.08","45.69","46.08","+","0.47","46.02","1","46.13","10","0.00",
="00625K","富邦上証+R","51,000","3","317,250","6.25","6.25","6.22","6.22","-","0.01","6.24","30","6.31","10","0.00",
="00631L","元大台灣50正2","3,395,760","885","104,924,205","30.60","31.21","30.60","31.21","+","0.63","31.20","6","31.21","53","0.00",
="00632R","元大台灣50反1","55,440,223","6,825","799,137,855","14.48","14.48","14.37","14.38","-","0.13","14.37","1,616","14.38","5,635","0.00",
="00633L","富邦上証正2","26,975,050","4,550","1,005,921,154","36.84","37.55","36.75","37.36","+","0.47","37.35","45","37.36","163","0.00",
="00634R","富邦上証反1","600,000","84","5,015,950","8.40","8.42","8.32","8.35","-","0.06","8.35","139","8.36","9","0.00",
="00635U","元大S&P黃金","409,000","79","8,076,050","19.74","19.76","19.72","19.75","+","0.03","19.74","123","19.76","50","0.00",
="00636","國泰中國A50","1,760,840","200","30,309,541","17.12","17.27","17.07","17.24","+","0.11","17.23","46","17.24","60","0.00",
="00637L","元大滬深300正2","54,917,195","5,490","772,146,431","13.89","14.17","13.85","14.10","+","0.19","14.09","83","14.10","581","0.00",
="00638R","元大滬深300反1","56,000","19","950,160","17.08","17.08","16.92","16.94","-","0.14","16.97","50","16.99","2","0.00",
="00639","富邦深100","4,713,109","779","46,428,216","9.80","9.89","9.80","9.87","+","0.07","9.86","41","9.87","71","0.00",
="00640L","富邦日本正2","442,000","103","8,841,650","19.98","20.04","19.97","20.02","+","0.23","20.00","8","20.02","299","0.00",
="00641R","富邦日本反1","324,000","64","5,364,120","16.59","16.59","16.54","16.58","-","0.08","16.55","114","16.58","101","0.00",
="00642U","元大S&P石油","6,050,553","1,174","95,571,906","15.79","15.82","15.76","15.81","+","0.02","15.80","238","15.81","542","0.00",
="00643","群益深証中小","1,464,412","223","20,262,211","13.83","13.87","13.79","13.84","+","0.02","13.84","35","13.85","78","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.06","50","3.15","15","0.00",
="00645","富邦日本","10,000","10","205,850","20.55","20.60","20.55","20.60","+","0.11","20.55","153","20.60","10","0.00",
="00646","元大S&P500","377,000","43","8,285,310","22.02","22.02","21.90","22.00"," ","0.00","22.00","70","22.01","20","0.00",
="00647L","元大S&P500正2","0","0","0","--","--","--","--"," ","0.00","26.36","50","26.50","50","0.00",
="00648R","元大S&P500反1","1,068,000","92","16,619,400","15.60","15.60","15.55","15.56","-","0.03","15.56","3","15.57","26","0.00",
="00649","FH香港","126,000","13","2,329,480","18.35","18.50","18.35","18.50","+","0.18","18.47","52","18.51","1","0.00",
="00650L","FH香港正2","811,000","50","21,233,350","25.90","26.26","25.90","26.24","+","0.46","26.20","2","26.24","27","0.00",
="00651R","FH香港反1","115,000","20","1,168,250","10.20","10.20","10.14","10.14","-","0.10","10.14","53","10.16","20","0.00",
="00652","富邦印度","198,622","43","4,365,790","21.97","22.02","21.97","22.02","+","0.03","22.00","1","22.02","17","0.00",
="00653L","富邦印度正2","769,000","121","20,134,880","25.92","26.27","25.92","26.24","+","0.20","26.23","59","26.24","7","0.00",
="00654R","富邦印度反1","174,000","19","2,836,230","16.30","16.31","16.25","16.29","-","0.06","16.25","133","16.29","2","0.00",
="00655L","國泰中國A50正2","2,992,000","532","81,376,400","26.78","27.42","26.78","27.25","+","0.42","27.24","8","27.25","100","0.00",
="00656R","國泰中國A50反1","2,000","1","31,300","15.65","15.65","15.65","15.65","X","0.00","15.68","103","15.72","206","0.00",
="00657","國泰日經225","162,000","14","3,937,910","24.26","24.35","24.26","24.35","+","0.10","24.30","66","24.35","8","0.00",
="00658L","國泰日本正2","84,000","10","2,465,910","29.38","29.38","29.30","29.30","+","0.19","29.33","20","29.40","30","0.00",
="00659R","國泰日本反1","15,000","4","224,550","14.97","14.97","14.97","14.97","-","0.09","14.98","53","15.01","52","0.00",
="00660","元大歐洲50","54,000","3","1,343,920","24.88","24.98","24.88","24.98","+","0.15","24.86","1","24.98","49","0.00",
="00661","元大日經225","200,000","8","5,029,000","25.15","25.15","25.14","25.14","X","0.00","24.95","10","25.16","10","0.00",
="00662","富邦NASDAQ","246,351","24","5,928,626","24.08","24.12","24.04","24.10","-","0.04","24.05","2","24.10","49","0.00",
="00663L","國泰臺灣加權正2","361,000","47","10,214,070","28.02","28.42","28.02","28.42","+","0.52","28.42","200","28.44","200","0.00",
="00664R","國泰臺灣加權反1","5,416,000","483","88,590,980","16.41","16.41","16.30","16.30","-","0.17","16.29","154","16.30","115","0.00",
="00665L","富邦H股正2","1,904,000","243","48,588,450","24.80","25.65","24.76","25.55","+","0.59","25.55","82","25.60","2","0.00",
="00666R","富邦H股反1","117,000","18","1,886,830","16.37","16.42","16.05","16.07","-","0.22","16.07","110","16.09","60","0.00",
="00667","元大韓國","23,000","9","509,210","22.00","22.41","22.00","22.20","+","0.20","22.01","1","22.20","1","0.00",
="00668","國泰美國道瓊","83,000","13","1,877,610","22.62","22.64","22.61","22.64","+","0.09","22.63","7","22.64","177","0.00",
="00669R","國泰美國道瓊反1","356,000","63","5,865,190","16.48","16.50","16.46","16.46","-","0.04","16.46","155","16.47","1","0.00",
="00670L","富邦NASDAQ正2","328,000","27","7,487,290","22.80","22.85","22.80","22.82","-","0.13","22.80","8","22.82","74","0.00",
="00671R","富邦NASDAQ反1","277,000","21","5,087,100","18.36","18.38","18.35","18.37","+","0.02","18.37","92","18.38","50","0.00",
="00672L","元大S&P原油正2","18,601,100","2,213","227,463,710","12.20","12.27","12.18","12.25","+","0.04","12.24","312","12.25","663","0.00",
="00673R","元大S&P原油反1","328,000","76","7,518,180","22.95","22.96","22.89","22.90","-","0.04","22.88","351","22.90","111","0.00",
="00674R","元大S&P黃金反1","72,000","26","1,441,470","20.02","20.03","20.01","20.03","-","0.01","19.99","25","20.03","37","0.00",
="00675L","富邦臺灣加權正2","2,351,200","162","28,820,895","12.14","12.33","12.14","12.33","+","0.23","12.32","627","12.33","4","0.00",
="00676R","富邦臺灣加權反1","9,129,600","584","80,847,710","8.90","8.90","8.83","8.83","-","0.09","8.83","272","8.84","736","0.00",
="00677U","富邦VIX","4,802,300","671","48,402,955","10.12","10.12","10.05","10.06","-","0.10","10.05","385","10.06","8","0.00",
="00678","群益NBI生技","385,000","46","7,610,250","19.83","19.95","19.72","19.87","+","0.02","19.85","30","19.87","2","0.00",
="00680L","元大美債20正2","23,000","5","486,250","21.15","21.15","21.13","21.15","+","0.01","21.14","25","21.18","24","0.00",
="00681R","元大美債20反1","8,000","3","150,460","18.86","18.86","18.80","18.80","-","0.08","18.77","50","18.84","150","0.00",
="00682U","元大美元指數","23,000","12","437,620","19.06","19.06","19.01","19.05","-","0.05","19.01","101","19.05","99","0.00",
="00683L","元大美元指數正2","95,000","41","1,744,530","18.40","18.40","18.33","18.35","-","0.15","18.35","14","18.36","15","0.00",
="00684R","元大美元指數反1","16,000","3","330,260","20.60","20.66","20.60","20.66","+","0.08","20.62","1","20.66","188","0.00",
="00685L","群益臺灣加權正2","625,000","24","6,688,370","10.64","10.79","10.64","10.78","+","0.17","10.79","450","10.80","4","0.00",
="00686R","群益臺灣加權反1","2,919,000","89","28,047,960","9.65","9.66","9.59","9.59","-","0.09","9.59","15","9.60","200","0.00",
="00688L","國泰20年美債正2","222,000","7","4,761,590","21.34","21.45","21.34","21.43","+","0.13","21.42","1","21.45","152","0.00",
="00689R","國泰20年美債反1","220,000","4","4,186,200","19.03","19.03","19.00","19.00","-","0.05","19.00","191","19.03","70","0.00",
="00690","兆豐藍籌30","1,694,000","195","34,568,720","20.34","20.43","20.34","20.42","+","0.09","20.42","81","20.43","6","0.00",
="00691R","兆豐藍籌30反1","438,000","24","8,397,870","19.28","19.28","19.17","19.17","-","0.16","19.16","5","19.17","80","0.00",
="00692","富邦公司治理","4,915,476","596","99,553,691","20.14","20.39","20.14","20.39","+","0.27","20.39","190","20.40","42","0.00",
="00693U","華頓S&P黃豆","1,726,000","131","33,896,830","19.55","19.73","19.54","19.71","+","0.23","19.70","99","19.71","53","0.00",
="008201","BP上證50","2,400","10","204,800","85.00","85.60","85.00","85.55","+","0.55","85.00","5","85.60","18","0.00",
="01001T","土銀富邦R1","1,000","1","13,900","13.90","13.90","13.90","13.90","+","0.04","13.88","1","13.99","5","0.00",
="01002T","土銀國泰R1","176,000","48","2,511,380","14.30","14.30","14.23","14.30"," ","0.00","14.29","16","14.30","1","0.00",
="01003T","兆豐新光R1","224,000","39","3,154,000","14.08","14.10","14.08","14.08"," ","0.00","14.08","41","14.09","1","0.00",
="01004T","土銀富邦R2","0","0","0","--","--","--","--"," ","0.00","12.87","10","12.97","1","0.00",
="01007T","兆豐國泰R2","0","0","0","--","--","--","--"," ","0.00","14.17","2","14.25","8","0.00",
="03001P","臺股指永豐6A售02","240,000","5","94,200","0.42","0.42","0.39","0.39","-","0.06","0.39","20","0.40","30","0.00",
="03001X","元展01","0","0","0","--","--","--","--"," ","0.00","69.50","10","70.50","10","108.00",
="03002P","廣宇永豐6A售02","110,000","2","92,000","0.84","0.84","0.80","0.80","-","0.13","0.80","30","0.81","30","0.00",
="03003P","聯鈞永豐6A售02","390,000","6","235,110","0.60","0.61","0.60","0.60","-","0.01","0.59","30","0.60","30","0.00",
="03003X","元展03","0","0","0","--","--","--","--"," ","0.00","87.50","10","88.50","10","213.00",
="03004P","大同元大71售02","60,000","2","27,700","0.46","0.47","0.46","0.47"," ","0.00","0.46","100","0.47","140","0.00",
="03004X","元展04","0","0","0","--","--","--","--"," ","0.00","13.00","10","13.20","10","24.20",
="03005P","義隆元大6A售01","0","0","0","--","--","--","--"," ","0.00","0.53","100","0.54","100","0.00",
="03005X","元展05","108,000","14","1,651,800","15.10","15.40","15.10","15.30","+","1.20","15.30","10","15.40","91","24.80",
="03006P","聯發科元大6A售04","2,389,000","55","111,720","0.05","0.06","0.03","0.04","-","0.01","0.04","419","0.06","107","0.00",
="03006X","元展06","5,000","2","132,000","26.40","26.40","26.40","26.40","X","0.00","26.20","14","26.50","15","46.80",
="03007P","鴻海元大6A售10","853,000","26","62,650","0.10","0.10","0.06","0.06","-","0.06","0.05","100","0.06","99","0.00",
="03007X","元展07","2,000","1","28,200","14.10","14.10","14.10","14.10","X","0.00","14.10","10","14.20","15","19.50",
="03008P","為升元富6A售02","0","0","0","--","--","--","--"," ","0.00","0.58","25","0.59","25","0.00",
="03009P","樺漢凱基6A售05","0","0","0","--","--","--","--"," ","0.00","0.40","30","0.41","30","0.00",
="03009X","元展09","1,535,000","1","35,581,300","--","--","--","--"," ","0.00","22.90","10","23.20","10","29.60",
="03010P","大立光日盛6A售04","20,000","2","24,700","1.24","1.24","1.23","1.23","-","0.17","1.23","25","1.24","25","0.00",
="03010X","元展10","13,000","10","720,500","53.50","56.50","53.50","56.50","+","3.50","56.00","10","57.00","10","109.50",
="03011P","大立光統一6A售04","2,853,000","50","2,446,080","0.86","0.87","0.79","0.79","-","0.09","0.80","200","0.81","223","0.00",
="03012P","大立光統一6B售05","123,000","6","129,700","1.06","1.07","0.98","0.99","-","0.09","0.98","216","0.99","106","0.00",
="03012X","元展12","38,000","3","497,000","13.00","13.10","13.00","13.10","X","0.00","12.90","10","13.00","10","48.40",
="03013P","可成統一6A售07","1,018,000","6","188,930","0.19","0.19","0.18","0.19"," ","0.00","0.18","208","0.19","158","0.00",
="03013X","元展13","0","0","0","--","--","--","--"," ","0.00","7.20","2","7.25","10","13.60",
="03014P","華邦電統一6A售04","30,000","2","18,300","0.61","0.61","0.61","0.61"," ","0.00","0.60","20","0.61","10","0.00",
="03014X","元展14","3,421,000","24","49,615,530","14.40","14.40","14.30","14.40","+","0.10","14.30","20","14.70","10","19.55",
="03015P","大立光群益6A售09","0","0","0","--","--","--","--"," ","0.00","0.72","25","0.73","10","0.00",
="03015X","元展15","0","0","0","--","--","--","--"," ","0.00","13.00","10","13.10","10","18.50",
="03016P","中鋼群益6B售02","300,000","3","250,000","0.83","0.84","0.83","0.84","+","0.04","0.83","25","0.84","10","0.00",
="03016X","元展16","0","0","0","--","--","--","--"," ","0.00","1.80","50","1.82","50","8.33",
="03017P","致茂群益6B售02","0","0","0","--","--","--","--"," ","0.00","1.09","25","1.19","10","0.00",
="03017X","元展17","183,000","11","282,060","1.54","1.56","1.51","1.56","-","0.08","1.55","50","1.56","20","9.00",
="03018P","國巨群益6B售04","0","0","0","--","--","--","--"," ","0.00","1.21","25","1.31","10","0.00",
="03018X","元展18","4,147,000","3","12,606,580","3.02","3.02","3.02","3.02","X","0.00","2.99","50","3.04","50","17.10",
="03019P","華新科群益6A售04","1,000","1","1,560","1.56","1.56","1.56","1.56","-","0.10","1.54","25","1.55","10","0.00",
="03019X","元展19","109,000","4","300,840","2.76","2.76","2.76","2.76","X","0.00","2.73","50","2.76","43","15.70",
="03020P","鑽全群益6A售01","70,000","2","58,800","0.84","0.84","0.84","0.84","-","0.06","0.84","25","0.85","10","0.00",
="03020X","元展20","0","0","0","--","--","--","--"," ","0.00","2.77","50","2.80","50","17.15",
="03021P","大立光元大6A售11","0","0","0","--","--","--","--"," ","0.00","0.63","100","0.64","100","0.00",
="03021X","元展21","78,000","5","627,600","8.10","8.10","8.00","8.00","-","0.40","8.05","10","8.10","1","25.60",
="03022P","大立光元大6A售14","1,582,000","30","2,644,130","1.77","1.78","1.62","1.64","-","0.15","1.62","100","1.64","100","0.00",
="03022X","富展01","59,000","2","1,720,600","29.20","29.20","29.00","29.00","+","1.40","29.20","10","29.50","10","109.50",
="03023P","大立光元大6B售03","166,000","11","92,820","0.59","0.59","0.54","0.54","-","0.05","0.54","137","0.55","100","0.00",
="03023X","富展02","0","0","0","--","--","--","--"," ","0.00","14.90","10","15.30","10","27.98",
="03024P","中租元大6A售03","0","0","0","--","--","--","--"," ","0.00","0.43","100","0.44","100","0.00",
="03024X","富展03","1,000","1","48,700","48.70","48.70","48.70","48.70","+","0.80","48.80","10","49.20","10","213.00",
="03025P","台積電元大6A售06","169,000","5","43,510","0.27","0.27","0.25","0.25","-","0.04","0.24","110","0.25","19","0.00",
="03025X","元展22","0","0","0","--","--","--","--"," ","0.00","23.30","495","23.50","495","78.55",
="03026P","富邦金元大6B售03","0","0","0","--","--","--","--"," ","0.00","0.95","100","0.96","100","0.00",
="03026X","元展23","34,000","5","136,110","3.97","4.02","3.97","4.00","X","0.00","4.00","100","4.05","100","15.96",
="03027P","微星兆豐6B售01","0","0","0","--","--","--","--"," ","0.00","0.48","10","0.49","10","0.00",
="03027X","元展24","13,000","3","102,700","7.90","7.90","7.90","7.90","X","0.00","7.85","100","8.00","100","27.98",
="03028P","國巨永豐6A售03","40,000","3","39,800","1.00","1.00","0.99","0.99","-","0.04","0.99","30","1.00","30","0.00",
="03028X","元展25","0","0","0","--","--","--","--"," ","0.00","22.50","10","23.00","1","72.30",
="03029P","華新科永豐6A售03","42,000","2","55,440","1.32","1.32","1.32","1.32","-","0.04","1.26","30","1.27","30","0.00",
="03029X","元展26","11,000","2","151,300","13.70","13.80","13.70","13.80","+","0.20","13.80","10","13.90","57","40.55",
="03030P","臺股指玉山6A售01","52,000","3","32,770","0.64","0.64","0.63","0.63","-","0.15","0.61","10","0.62","10","0.00",
="03031P","臺股指玉山6A售02","266,000","7","162,140","0.62","0.63","0.59","0.60","-","0.10","0.59","10","0.60","10","0.00",
="03031X","元展28","0","0","0","--","--","--","--"," ","0.00","6.30","10","6.35","10","47.30",
="03032P","大立光國泰6A售10","164,000","5","250,090","1.59","1.59","1.46","1.49","-","0.13","1.47","360","1.49","180","0.00",
="03032X","元展29","20,000","3","154,500","7.75","7.75","7.70","7.70"," ","0.00","7.70","105","7.80","100","14.30",
="03033P","大立光國泰6A售11","10,000","1","14,100","1.41","1.41","1.41","1.41","X","0.00","1.28","410","1.29","206","0.00",
="03033X","元展30","0","0","0","--","--","--","--"," ","0.00","12.80","14","12.90","10","358.00",
="03034P","大立光國泰6A售12","10,000","1","11,900","1.19","1.19","1.19","1.19","-","0.17","1.20","440","1.21","153","0.00",
="03035P","大立光國泰6A售13","131,000","7","133,480","1.12","1.12","1.00","1.00","-","0.13","1.02","499","1.03","81","0.00",
="03035X","元展32","0","0","0","--","--","--","--"," ","0.00","5.15","10","5.20","10","24.00",
="03036P","大立光元富6A售06","108,000","6","112,660","1.07","1.07","1.00","1.00","-","0.11","1.00","25","1.01","25","0.00",
="03037P","大立光元富6A售07","68,000","4","84,780","1.26","1.26","1.17","1.17","-","0.20","1.17","25","1.18","25","0.00",
="03038P","大立光元富6A售08","240,000","3","274,000","1.16","1.16","1.05","1.05","-","0.15","1.05","25","1.06","25","0.00",
="03038X","元展35","4,000","1","56,800","14.20","14.20","14.20","14.20","X","0.00","14.10","10","14.20","10","95.00",
="03039P","大立光統一6B售08","394,000","6","488,900","1.26","1.26","1.23","1.23","-","0.10","1.19","20","1.20","10","0.00",
="03039X","元展36","6,000","4","35,200","5.75","6.05","5.75","6.05","+","0.15","6.00","20","6.05","10","284.50",
="03040P","華新科凱基6A售02","8,000","3","13,750","1.72","1.73","1.66","1.66","-","0.09","1.64","30","1.65","30","0.00",
="03040X","元展37","0","0","0","--","--","--","--"," ","0.00","4.86","10","4.90","10","12.25",
="03041P","台積電元大6A售07","70,000","2","22,600","0.33","0.33","0.32","0.32","-","0.02","0.31","100","0.32","50","0.00",
="03041X","元展38","6,000","1","33,000","5.50","5.50","5.50","5.50"," ","0.00","5.40","10","5.50","10","164.00",
="03042P","華通元大71售01","0","0","0","--","--","--","--"," ","0.00","0.48","100","0.49","100","0.00",
="03042X","元展39","1,000","1","8,550","8.55","8.55","8.55","8.55","X","0.00","8.45","10","8.60","10","37.55",
