

2016年03月15日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10003.26,-,163.95,-1.61
發行量加權股價指數,8611.18,-,136.72,-1.56
臺灣公司治理100指數,4753.49,-,52.72,-1.1
臺灣50指數,6311.62,-,87.98,-1.37
臺灣中型100指數,6258.69,-,154.16,-2.4
臺灣資訊科技指數,7566.06,-,116.65,-1.52
臺灣發達指數,7362.56,-,102.67,-1.38
臺灣高股息指數,5291.25,-,98.33,-1.82
臺灣就業99指數,5250.99,-,91.38,-1.71
臺灣高薪100指數,4672.56,-,69.79,-1.47
臺灣低波動高股息指數,1305.92,-,22.3,-1.68
未含金融保險股指數,7327.19,-,112.12,-1.51
未含電子股指數,12256.08,-,193.16,-1.55
未含金融電子股指數,10769.36,-,153.24,-1.4
小型股300指數,5408.19,-,119.03,-2.15
水泥窯製類指數,414.17,-,7.53,-1.79
塑膠化工類指數,785.67,-,9.57,-1.2
機電類指數,1936.03,-,31.53,-1.6
水泥類指數,106.81,-,1.25,-1.16
食品類指數,1379.84,+,6.82,0.5
塑膠類指數,224.38,-,1.9,-0.84
紡織纖維類指數,551.34,-,7.34,-1.31
電機機械類指數,151.69,-,3.61,-2.32
電器電纜類指數,31.45,-,0.8,-2.48
化學生技醫療類指數,104.69,-,1.84,-1.73
化學類指數,95.96,-,2.08,-2.12
生技醫療類指數,81.86,-,1.09,-1.31
玻璃陶瓷類指數,38.21,-,1.99,-4.95
造紙類指數,152.43,-,2.9,-1.87
鋼鐵類指數,86.01,-,1.2,-1.38
橡膠類指數,306.54,-,6.74,-2.15
汽車類指數,251.52,-,4.5,-1.76
電子類指數,343.9,-,5.49,-1.57
半導體類指數,116.14,-,1.59,-1.35
電腦及週邊設備類指數,92.58,-,1.1,-1.17
光電類指數,30.13,-,1.38,-4.38
通信網路類指數,121.45,-,0.59,-0.48
電子零組件類指數,74.75,-,1.43,-1.88
電子通路類指數,98.05,-,2.18,-2.17
資訊服務類指數,83.83,-,1.7,-1.99
其他電子類指數,80.71,-,1.55,-1.88
建材營造類指數,231.44,-,8.43,-3.51
航運類指數,65.81,-,1.89,-2.79
觀光類指數,116.38,-,0.72,-0.61
金融保險類指數,948.43,-,18.82,-1.95
貿易百貨類指數,207.87,-,2.98,-1.41
油電燃氣類指數,111.5,-,0.29,-0.26
其他類指數,239.16,-,4.52,-1.85
臺指日報酬兩倍指數,10957.08,-,353.54,-3.13
臺指日報酬反向一倍指數,9374.27,+,144.25,1.56
電子類兩倍槓桿指數,8225.41,-,266.88,-3.14
電子類反向指數,10551.43,+,163.23,1.57
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10707.47,-,175.49,-1.61
發行量加權股價報酬指數,13630.92,-,216.42,-1.56
臺灣公司治理100報酬指數,4936.38,-,54.75,-1.1
臺灣50報酬指數,10097.3,-,140.74,-1.37
臺灣中型100報酬指數,9349.85,-,230.28,-2.4
臺灣資訊科技報酬指數,11508.89,-,177.44,-1.52
臺灣發達報酬指數,10639.72,-,148.36,-1.38
臺灣高股息報酬指數,9373.6,-,174.2,-1.82
臺灣就業99報酬指數,6200.47,-,107.9,-1.71
臺灣高薪100報酬指數,4912.33,-,73.38,-1.47
臺灣低波動高股息報酬指數,2693.44,-,46,-1.68
未含金融電子股報酬指數,17129.42,-,243.75,-1.4
小型股300報酬指數,5408.19,-,119.03,-2.15
水泥類報酬指數,150.27,-,1.75,-1.15
食品類報酬指數,1640.47,+,8.11,0.5
塑膠類報酬指數,286.34,-,2.42,-0.84
紡織纖維類報酬指數,696.1,-,9.27,-1.31
電機機械類報酬指數,189.01,-,4.5,-2.33
電器電纜類報酬指數,35.97,-,0.91,-2.47
化學生技醫療類報酬指數,131.42,-,2.31,-1.73
化學類報酬指數,123.66,-,2.67,-2.11
生技醫療類報酬指數,97.5,-,1.3,-1.32
玻璃陶瓷類報酬指數,41.05,-,2.13,-4.93
造紙類報酬指數,181.97,-,3.46,-1.87
鋼鐵類報酬指數,110.94,-,1.55,-1.38
橡膠類報酬指數,382.11,-,8.39,-2.15
汽車類報酬指數,306.76,-,5.5,-1.76
電子類報酬指數,499.87,-,7.99,-1.57
半導體類報酬指數,161.61,-,2.2,-1.34
電腦及週邊設備類報酬指數,140.36,-,1.67,-1.18
光電類報酬指數,36.67,-,1.67,-4.36
通信網路類報酬指數,194.58,-,0.95,-0.49
電子零組件類報酬指數,107.49,-,2.05,-1.87
電子通路類報酬指數,154.63,-,3.45,-2.18
資訊服務類報酬指數,134.21,-,2.72,-1.99
其他電子類報酬指數,97.3,-,1.86,-1.88
建材營造類報酬指數,318.02,-,11.58,-3.51
航運類報酬指數,79.25,-,2.27,-2.78
觀光類報酬指數,132.07,-,0.82,-0.62
金融保險類報酬指數,1226.01,-,24.33,-1.95
貿易百貨類報酬指數,252.75,-,3.63,-1.42
油電燃氣類報酬指數,134.05,-,0.34,-0.25
其他類報酬指數,317.72,-,6.02,-1.86
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","103581985336","2630047455","995006"
"2.台灣存託憑證","48314462","7558322","1633"
"3.受益憑證","0","0","0"
"4.ETF","10231860693","518829295","76596"
"5.受益證券","11514970","786000","85"
"6.變更交易股票","15537254","5141423","787"
"7.認購(售)權證","2707169360","2587426000","77915"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","103597522590","2635188878","995793"
"總計(1~12)","116596382075","5749788495","1152022"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1615(7),89(3)
"下跌(跌停)",4460(32),740(3)
"持平",218,41
"未成交",3362,2
"無比價",819,2
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年03月15日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","18905608","5012","1202923134","64","64.1","63","63.05","-","0.95","63","189","63.05","82","0.00"
