

2016年04月12日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9892.01,-,52.56,-0.53
發行量加權股價指數,8531.18,-,31.41,-0.37
臺灣公司治理100指數,4764.84,+,6.51,0.14
臺灣50指數,6297.64,-,12.04,-0.19
臺灣中型100指數,6066.11,-,25.66,-0.42
臺灣資訊科技指數,7542.88,-,32.52,-0.43
臺灣發達指數,7306.5,-,12.22,-0.17
臺灣高股息指數,5154.31,+,11.52,0.22
臺灣就業99指數,5118.23,-,16.86,-0.33
臺灣高薪100指數,4639.29,-,1.14,-0.02
臺灣低波動高股息指數,1268.14,-,1.65,-0.13
未含金融保險股指數,7272.83,-,30.64,-0.42
未含電子股指數,12146,-,11.88,-0.1
未含金融電子股指數,10725.96,-,14.45,-0.13
小型股300指數,5288.35,-,59.17,-1.11
水泥窯製類指數,407.7,+,2.31,0.57
塑膠化工類指數,797.19,-,1.82,-0.23
機電類指數,1918.58,-,11.8,-0.61
水泥類指數,105.9,+,0.74,0.7
食品類指數,1359.4,+,4.29,0.32
塑膠類指數,229.37,+,0.11,0.05
紡織纖維類指數,505.43,-,18.22,-3.48
電機機械類指數,153.03,-,1.48,-0.96
電器電纜類指數,30.74,-,0.15,-0.49
化學生技醫療類指數,100.56,-,1.51,-1.48
化學類指數,93.89,-,0.41,-0.43
生技醫療類指數,77.08,-,2.07,-2.62
玻璃陶瓷類指數,36.21,-,0.05,-0.14
造紙類指數,156.18,-,0.33,-0.21
鋼鐵類指數,85.47,+,1.51,1.8
橡膠類指數,325.35,+,0.85,0.26
汽車類指數,236.56,-,0.39,-0.16
電子類指數,340.61,-,2.05,-0.6
半導體類指數,116.33,-,0.56,-0.48
電腦及週邊設備類指數,89.68,-,0.59,-0.65
光電類指數,28.79,-,0.79,-2.67
通信網路類指數,120.64,-,0.96,-0.79
電子零組件類指數,73.5,-,0.69,-0.93
電子通路類指數,97.6,+,0.01,0.01
資訊服務類指數,82.91,-,0.92,-1.1
其他電子類指數,80.03,+,0.37,0.46
建材營造類指數,241.8,-,2.92,-1.19
航運類指數,64.94,-,0.39,-0.6
觀光類指數,113.21,-,1.55,-1.35
金融保險類指數,927.41,+,0.02,--
貿易百貨類指數,201.95,+,0.91,0.45
油電燃氣類指數,116.28,+,1.79,1.56
其他類指數,232.21,-,0.5,-0.21
臺指日報酬兩倍指數,10744.24,-,79.41,-0.73
臺指日報酬反向一倍指數,9453.24,+,34.55,0.37
電子類兩倍槓桿指數,8059.2,-,97.6,-1.2
電子類反向指數,10640.79,+,63.28,0.6
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10588.39,-,56.26,-0.53
發行量加權股價報酬指數,13504.28,-,49.72,-0.37
臺灣公司治理100報酬指數,4948.17,+,6.76,0.14
臺灣50報酬指數,10074.93,-,19.26,-0.19
臺灣中型100報酬指數,9062.15,-,38.33,-0.42
臺灣資訊科技報酬指數,11473.63,-,49.47,-0.43
臺灣發達報酬指數,10558.71,-,17.66,-0.17
