

2017年01月16日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10666.8,-,96.64,-0.9
發行量加權股價指數,9292.33,-,86.5,-0.92
臺灣公司治理100指數,5243.18,-,57.51,-1.08
臺灣50指數,7007.16,-,70.62,-1
臺灣中型100指數,6398.97,-,35.9,-0.56
臺灣資訊科技指數,8308.07,-,81.82,-0.98
臺灣發達指數,7943.4,-,60.22,-0.75
臺灣高股息指數,5504.4,-,50.42,-0.91
臺灣就業99指數,5601.35,-,55.29,-0.98
臺灣高薪100指數,5214.02,-,54.82,-1.04
臺灣低波動高股息指數,1353.21,-,12.95,-0.95
未含金融保險股指數,7849.75,-,68.38,-0.86
未含電子股指數,13154.33,-,148.08,-1.11
未含金融電子股指數,11319.45,-,118.71,-1.04
小型股300指數,5511.07,-,42.11,-0.76
漲升股利150指數,5291.48,-,45.81,-0.86
漲升股利100指數,5243.02,-,48.76,-0.92
藍籌30指數,4991.97,-,46.14,-0.92
工業菁英30指數,5018.31,-,50.79,-1
電子菁英30指數,5059.07,-,26.83,-0.53
低波動精選30指數,4977.84,-,49.7,-0.99
低貝塔100指數,5051.96,-,24.2,-0.48
藍籌30反向一倍指數,10006.11,+,90.81,0.92
水泥窯製類指數,430.46,-,2.95,-0.68
塑膠化工類指數,868.51,-,9.79,-1.11
機電類指數,2097.23,-,15.48,-0.73
水泥類指數,113.52,-,0.83,-0.73
食品類指數,1377.64,-,11.34,-0.82
塑膠類指數,262.09,-,3.53,-1.33
紡織纖維類指數,476.21,-,3.25,-0.68
電機機械類指數,156.87,-,0.24,-0.15
電器電纜類指數,38.92,-,0.25,-0.64
化學生技醫療類指數,98.76,-,0.75,-0.75
化學類指數,98.95,-,1.17,-1.17
生技醫療類指數,69.63,-,0.17,-0.24
玻璃陶瓷類指數,34.94,-,0.15,-0.43
造紙類指數,185.65,+,1.97,1.07
鋼鐵類指數,99.12,-,0.98,-0.98
橡膠類指數,322.46,-,1.43,-0.44
汽車類指數,250.09,-,1.82,-0.72
電子類指數,372.88,-,2.83,-0.75
半導體類指數,127.36,-,1.34,-1.04
電腦及週邊設備類指數,97.97,-,0.7,-0.71
光電類指數,38.15,-,0.17,-0.44
通信網路類指數,119.61,-,0.14,-0.12
電子零組件類指數,80.31,-,0.65,-0.8
電子通路類指數,108.24,-,0.41,-0.38
資訊服務類指數,84.87,-,0.62,-0.73
其他電子類指數,86.22,-,0.54,-0.62
建材營造類指數,238.52,-,1.39,-0.58
航運類指數,59.26,-,0.43,-0.72
觀光類指數,106.09,-,0.51,-0.48
金融保險類指數,1074.09,-,14.16,-1.3
貿易百貨類指數,205.28,-,2.06,-0.99
油電燃氣類指數,132.26,-,4.21,-3.08
其他類指數,237.55,-,0.48,-0.2
臺指日報酬兩倍指數,12597.14,-,236.73,-1.84
臺指日報酬反向一倍指數,8577.01,+,78.38,0.92
電子類兩倍槓桿指數,9510.17,-,145.46,-1.51
電子類反向指數,9570.38,+,71.55,0.75
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11877.99,-,107.61,-0.9
發行量加權股價報酬指數,15320.24,-,142.6,-0.92
臺灣公司治理100報酬指數,5683.81,-,62.35,-1.09
臺灣50報酬指數,11682.82,-,117.73,-1
臺灣中型100報酬指數,9924.22,-,55.68,-0.56
臺灣資訊科技報酬指數,13171.67,-,129.72,-0.98
臺灣發達報酬指數,11935.97,-,90.48,-0.75
臺灣高股息報酬指數,10312.35,-,94.47,-0.91
臺灣就業99報酬指數,6881.31,-,67.93,-0.98
臺灣高薪100報酬指數,5730.29,-,60.25,-1.04
臺灣低波動高股息報酬指數,2917.66,-,27.93,-0.95
未含金融電子股報酬指數,18705.16,-,196.15,-1.04
小型股300報酬指數,5755.89,-,43.99,-0.76
漲升股利150報酬指數,5466.37,-,47.32,-0.86
漲升股利100報酬指數,5407.94,-,50.28,-0.92
藍籌 30 報酬指數,4991.97,-,46.14,-0.92
工業菁英 30 報酬指數,5018.31,-,50.79,-1
電子菁英 30 報酬指數,5059.07,-,26.83,-0.53
低波動精選 30 報酬指數,4977.84,-,49.7,-0.99
低貝塔 100 報酬指數,5051.96,-,24.2,-0.48
水泥類報酬指數,165.76,-,1.21,-0.72
食品類報酬指數,1689.57,-,13.91,-0.82
塑膠類報酬指數,350.04,-,4.71,-1.33
紡織纖維類報酬指數,623.87,-,4.26,-0.68
電機機械類報酬指數,201.79,-,0.3,-0.15
電器電纜類報酬指數,45.56,-,0.29,-0.63
化學生技醫療類報酬指數,128.03,-,0.98,-0.76
化學類報酬指數,132.57,-,1.56,-1.16
生技醫療類報酬指數,85.02,-,0.21,-0.25
玻璃陶瓷類報酬指數,37.75,-,0.16,-0.42
造紙類報酬指數,230.69,+,2.44,1.07
鋼鐵類報酬指數,131.23,-,1.3,-0.98
橡膠類報酬指數,419.3,-,1.86,-0.44
汽車類報酬指數,318.02,-,2.32,-0.72
電子類報酬指數,565.1,-,4.29,-0.75
半導體類報酬指數,184.54,-,1.94,-1.04
電腦及週邊設備類報酬指數,156.36,-,1.12,-0.71
光電類報酬指數,47.55,-,0.2,-0.42
通信網路類報酬指數,199.71,-,0.23,-0.12
電子零組件類報酬指數,120.61,-,0.99,-0.81
電子通路類報酬指數,180.76,-,0.7,-0.39
資訊服務類報酬指數,144.26,-,1.05,-0.72
其他電子類報酬指數,108.8,-,0.68,-0.62
建材營造類報酬指數,348.26,-,2.03,-0.58
航運類報酬指數,73.7,-,0.53,-0.71
觀光類報酬指數,123.41,-,0.59,-0.48
金融保險類報酬指數,1449.63,-,19.11,-1.3
貿易百貨類報酬指數,257.25,-,2.58,-0.99
油電燃氣類報酬指數,166.36,-,5.29,-3.08
其他類報酬指數,326.78,-,0.65,-0.2
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","52040052943","1506607643","531477"
"2.台灣存託憑證","23102048","6560786","795"
"3.受益憑證","0","0","0"
"4.ETF","4809108468","266033709","37509"
"5.受益證券","13090590","932000","144"
"6.變更交易股票","338951998","59744403","7700"
"7.認購(售)權證","1130348090","1226831000","33755"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","52379004941","1566352046","539177"
"總計(1~12)","58354654137","3066709541","611380"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1586(5),198(4)
"下跌(跌停)",3357(30),574(1)
"持平",387,102
"未成交",4973,12
"無比價",1039,6
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率4.643換算後加入成交金額。"
2017年01月16日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","2418439","881","174145772","72.4","72.4","71.8","72","-","0.6","71.95","133","72","28","0.00"
="0051  ","元大中型100     ","7000","6","181880","26","26","25.98","25.98","-","0.02","25.91","2","25.97","2","0.00"
="0052  ","富邦科技        ","0","0","0","--","--","--","--"," ","0","42.89","1","43.14","10","0.00"
="0053  ","元大電子        ","2000","2","59540","29.65","29.89","29.65","29.89","-","0.11","29.71","20","29.89","2","0.00"
="0054  ","元大台商50      ","7000","6","150160","21.46","21.46","21.45","21.45","-","0.15","21.51","2","21.64","3","0.00"
="0055  ","元大MSCI金融    ","46000","25","664940","14.58","14.58","14.42","14.45","-","0.13","14.43","37","14.45","13","0.00"
="0056  ","元大高股息      ","895162","489","20948121","23.55","23.55","23.35","23.44","-","0.12","23.42","6","23.44","150","0.00"
="0057  ","富邦摩台        ","2000","2","84250","42.12","42.13","42.12","42.13","-","0.49","42.18","20","42.31","20","0.00"
="0058  ","富邦發達        ","0","0","0","--","--","--","--"," ","0","40.3","10","40.58","10","0.00"
="0059  ","富邦金融        ","4000","4","138450","34.69","34.69","34.58","34.58","-","0.67","34.48","1","34.82","1","0.00"
="0061  ","元大寶滬深      ","5009000","1283","78682080","15.84","15.84","15.65","15.72","-","0.12","15.72","53","15.73","6","0.00"
="006203","元大MSCI台灣    ","0","0","0","--","--","--","--"," ","0","33.25","50","33.43","1","0.00"
="006204","永豐臺灣加權    ","0","0","0","--","--","--","--"," ","0","45.86","23","46.29","25","0.00"
="006205","富邦上証        ","3987261","1007","107473876","27.18","27.18","26.86","27.03","-","0.08","27.02","171","27.04","6","0.00"
="006206","元大上證50      ","924246","168","24105471","26.2","26.21","26","26.2"," ","0","26.2","7","26.21","50","0.00"
="006207","FH滬深          ","3157000","624","63197000","20.15","20.15","19.97","20.06","-","0.09","20.04","66","20.06","1","0.00"
="006208","富邦台50        ","4000","3","164000","41","41","41","41","X","0","40.98","1","41.22","3","0.00"
="00625K","富邦上証+R      ","100000","2","588000","5.88","5.88","5.88","5.88","+","0.02","5.91","80","5.96","50","0.00"
="00631L","元大台灣50正2   ","3762200","754","94937062","25.41","25.41","25.11","25.19","-","0.48","25.19","7","25.2","51","0.00"
="00632R","元大台灣50反1   ","33255755","4945","532488074","15.95","16.04","15.95","16.02","+","0.14","16.02","556","16.03","1,194","0.00"
="00633L","富邦上証正2     ","40462500","6335","1336022630","33.36","33.38","32.79","33.09","-","0.27","33.09","20","33.1","8","0.00"
="00634R","富邦上証反1     ","1675000","200","15672900","9.3","9.38","9.3","9.35","+","0.05","9.34","10","9.35","234","0.00"
="00635U","元大S&P黃金     ","5689155","884","109599511","19.22","19.3","19.21","19.29","+","0.18","19.28","6","19.29","118","0.00"
="00636 ","國泰中國A50     ","1099000","109","17842800","16.3","16.3","16.2","16.29","-","0.01","16.28","80","16.3","5","0.00"
="00637L","元大滬深300正2  ","70040100","7156","861666612","12.42","12.43","12.23","12.35","-","0.06","12.34","2,012","12.35","601","0.00"
="00638R","元大滬深300反1  ","253000","33","4589410","18.05","18.26","18.02","18.22","+","0.16","18.19","1","18.2","50","0.00"
="00639 ","富邦深100       ","14459000","2175","133582780","9.33","9.35","9.15","9.18","-","0.2","9.18","393","9.19","74","0.00"
="00640L","富邦日本正2     ","1777300","226","32317247","18.4","18.4","18.08","18.19","-","0.27","18.16","150","18.19","59","0.00"
="00641R","富邦日本反1     ","1598000","249","28291760","17.63","17.75","17.63","17.71","+","0.13","17.71","4","17.72","104","0.00"
="00642U","元大S&P石油     ","2869582","491","56249642","19.6","19.62","19.58","19.58","-","0.22","19.58","375","19.6","1","0.00"
="00643 ","群益深証中小    ","4858000","1158","64904940","13.54","13.57","13.28","13.3","-","0.32","13.3","19","13.31","8","0.00"
="00643K","群益深証中小+R  ","100000","2","287000","2.87","2.87","2.87","2.87","-","0.01","2.87","50","2.92","50","0.00"
="00645 ","富邦日本        ","88000","12","1711630","19.59","19.59","19.41","19.47","-","0.14","19.45","20","19.47","69","0.00"
="00646 ","元大S&P500      ","60000","30","1279870","21.48","21.48","21.2","21.3","-","0.19","21.3","8","21.34","9","0.00"
="00647L","元大S&P500正2   ","5000","4","118270","23.7","23.7","23.6","23.6","-","0.12","23.58","8","23.66","8","0.00"
="00648R","元大S&P500反1   ","4165009","755","71652085","17.17","17.22","17.17","17.21","+","0.01","17.2","230","17.21","194","0.00"
="00649 ","FH香港          ","121000","10","2051380","17.15","17.15","16.93","16.94","-","0.23","16.93","30","16.96","5","0.00"
="00650L","FH香港正2       ","493000","131","10133110","20.85","21.05","20.43","20.47","-","0.46","20.47","44","20.5","20","0.00"
="00651R","FH香港反1       ","274000","49","3237580","11.76","11.84","11.71","11.84","+","0.13","11.81","1","11.84","106","0.00"
="00652 ","富邦印度        ","385000","74","7684560","20.1","20.1","19.93","19.99","+","0.01","19.98","8","19.99","19","0.00"
="00653L","富邦印度正2     ","2930000","486","60780530","20.85","20.9","20.68","20.83","+","0.03","20.82","15","20.83","71","0.00"
="00654R","富邦印度反1     ","735000","86","13545700","18.44","18.47","18.38","18.4","-","0.05","18.4","1","18.41","27","0.00"
="00655L","國泰中國A50正2  ","1278000","276","29744180","23.49","23.49","23.09","23.36","-","0.11","23.36","120","23.37","10","0.00"
="00656R","國泰中國A50反1  ","692000","32","12040390","17.34","17.44","17.34","17.36","+","0.11","17.34","103","17.36","25","0.00"
="00657 ","國泰日經225     ","227000","12","5200820","22.99","22.99","22.88","22.92","-","0.19","22.91","20","22.92","1","0.00"
="00658L","國泰日本正2     ","606000","30","15984280","26.51","26.53","26.27","26.39","-","0.36","26.33","31","26.39","102","0.00"
="00659R","國泰日本反1     ","250000","33","4018370","16.03","16.09","16.02","16.08","+","0.15","16.06","2","16.08","19","0.00"
="00660 ","元大歐洲50      ","15000","12","337960","22.53","22.55","22.52","22.52","+","0.03","22.52","50","22.55","2","0.00"
="00661 ","元大日經225     ","0","0","0","--","--","--","--"," ","0","23.77","10","23.94","2","0.00"
="00662 ","富邦NASDAQ      ","184000","21","4032810","21.92","21.94","21.9","21.94","+","0.03","21.9","15","21.94","3","0.00"
="00663L","國泰臺灣加權正2 ","1630000","125","37973100","23.46","23.47","23.22","23.29","-","0.43","23.28","3","23.29","18","0.00"
="00664R","國泰臺灣加權反1 ","4475000","585","81003370","18.04","18.15","18.04","18.13","+","0.16","18.12","1,803","18.14","438","0.00"
="00665L","富邦H股正2      ","2093000","362","46997860","22.88","22.88","22.22","22.3","-","0.62","22.3","12","22.31","100","0.00"
="00666R","富邦H股反1      ","1004000","116","18175620","17.99","18.16","17.96","18.12","+","0.22","18.12","180","18.14","5","0.00"
="00667 ","元大韓國        ","169000","30","3261680","19.36","19.36","19.26","19.26","-","0.15","19.26","48","19.32","2","0.00"
="00668 ","國泰美國道瓊    ","265000","28","5766370","21.69","21.79","21.69","21.77","-","0.05","21.76","81","21.77","3","0.00"
